,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$-0.07,$-0.13
1,2024-08-07,2024-06-30,$0.02,$-0.08
2,2024-05-03,2024-03-31,$-0.02,$-0.08
3,2024-02-21,2023-12-31,$-0.01,$0.05
4,2023-11-03,2023-09-30,$-0.01,$0.03
5,2023-08-02,2023-06-30,$-0.04,$0.04
6,2023-04-28,2023-03-31,$-0.04,$0.04
7,2023-02-22,2022-12-31,$-0.04,$-0.04
8,2022-11-02,2022-09-30,$0.03,$-0.03
9,2022-08-03,2022-06-30,$0.02,$0.00
10,2022-04-28,2022-03-31,$0.04,$-0.01
11,2022-02-28,2021-12-31,$0.04,$0.06
12,2021-10-28,2021-09-30,$-0.11,$0.13
13,2021-07-29,2021-06-30,$0.67,$0.04
14,2021-04-29,2021-03-31,$1.01,$0.06
15,2021-02-25,2020-12-31,$0.70,$0.03
16,2020-11-06,2020-09-30,--,$0.03
17,2020-07-30,2020-06-30,$0.35,$0.58
18,2020-04-30,2020-03-31,$0.27,$0.27
19,2020-02-26,2019-12-31,$0.32,$0.27
20,2019-10-31,2019-09-30,$0.32,$0.29
21,2019-08-06,2019-06-30,$0.26,$0.26
22,2019-05-09,2019-03-31,$0.28,$0.28
23,2019-02-28,2018-12-31,$0.31,$0.30
24,2018-11-06,2018-09-30,$0.15,$0.31
25,2018-08-07,2018-06-30,$0.10,$0.16
26,2018-05-03,2018-03-31,$0.10,$0.10
27,2018-03-15,2017-12-31,$0.05,$0.14
28,2017-11-02,2017-09-30,$-0.01,$0.07
29,2017-08-02,2017-06-30,$0.02,$0.00
30,2017-05-04,2017-03-31,$-0.04,$0.05
31,2017-03-20,2016-12-31,$-0.21,$0.13
32,2016-11-07,2016-09-30,$0.21,$0.15
33,2016-08-05,2016-06-30,$0.26,$0.27
34,2016-04-29,2016-03-31,$0.23,$0.28
35,2016-02-26,2015-12-31,$0.21,$0.24
36,2015-10-30,2015-09-30,$0.21,$0.22
37,2015-07-31,2015-06-30,$0.19,$0.22
38,2015-05-04,2015-03-31,$0.20,$0.21
39,2015-02-27,2014-12-31,$0.16,$0.18
