Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,60.17100,29.88000,30.29100,20.72100,20.72100,9.57000,,9.57000,2.57100,6.99900,6.99900,6.99900,17.81300,17.88500,0.39000,0.39000,0.20880,0.65630,35.45630,25.93090,0.00680,1.37310,1.63230,0.17540,1.08640,28.80960,1.3961,1.3813
2024-06-30,56.37400,28.92100,27.45300,17.68100,17.68100,9.77200,,9.77200,2.52700,7.24500,7.24500,7.24500,18.37600,18.40700,0.39000,0.39000,0.20810,0.55620,36.33250,26.93710,0.00700,1.41700,1.68550,0.18730,1.12210,28.12070,0.6377,0.6295
2024-03-31,58.16700,29.91800,28.24900,16.96900,16.96900,11.28000,,11.28000,3.24400,8.03600,8.03600,8.03600,18.60100,18.66700,0.43000,0.43000,0.20710,0.55300,39.93060,28.44700,0.00730,1.56350,1.85980,0.20720,1.23970,27.66640,0.25980,0.25180
2023-12-31,62.22500,29.16200,33.06300,15.96100,15.96100,17.10200,,17.10200,5.02900,12.07300,12.07300,12.07300,18.96540,18.98520,0.63000,0.63000,0.20780,0.55570,51.05990,36.04530,0.00830,2.36140,2.81520,0.29990,1.87080,27.47380,-0.4622,-0.4642
2023-09-30,58.33300,27.97400,30.35900,18.27500,18.27500,12.08400,,12.08400,3.61100,8.47300,8.47300,8.47300,18.99500,18.99700,0.45000,0.45000,0.27320,0.67440,41.72650,29.25760,0.00710,1.68610,2.01950,0.20820,1.22550,26.45490,1.3305,1.3308
2023-06-30,59.49500,25.07600,34.41900,18.89700,18.89700,15.52200,,15.52200,4.57300,10.94900,10.94900,10.94900,18.99300,18.99500,0.58000,0.58000,0.27390,0.67700,45.60060,32.16610,0.00840,2.18850,2.62660,0.26860,1.58910,26.33800,0.9506,0.9471
2023-03-31,56.11300,19.65000,36.46300,20.92500,20.92500,15.53800,,15.53800,4.56800,10.97000,10.97000,10.97000,18.98600,19.05000,0.58000,0.58000,0.27590,0.82570,45.10440,31.84420,0.00840,2.21730,2.67160,0.26690,1.60550,26.04940,0.88280,0.85530
2022-12-31,55.00300,13.65700,41.34600,16.04400,16.04400,25.30200,,25.30200,7.72100,17.58100,17.58100,17.58400,19.09950,19.33260,0.93000,0.92000,0.27990,0.84260,64.12390,44.56390,0.01010,3.62820,4.39720,0.44860,2.61280,25.54900,1.1261,1.1112
2022-09-30,48.94900,7.43600,41.51300,18.46300,18.46300,23.05000,,23.05000,6.39800,16.65200,16.65200,16.65200,18.98840,19.13050,0.88000,0.87000,0.28510,0.90740,57.99180,41.89500,0.01020,3.52950,4.31090,0.42640,2.52340,24.81590,1.3721,1.3584
2022-06-30,45.76000,5.24800,40.51200,18.52700,18.52700,21.98500,,21.98500,6.50800,15.47700,15.47700,15.47400,19.06600,19.32400,0.81000,0.80000,0.28840,0.94440,55.52190,39.07870,0.01000,3.33770,4.09980,0.38990,2.37520,24.55820,0.6797,0.6926
