Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,147.37200,137.91400,9.45800,11.84200,-0.83200,12.67400,-3.21600,-2.23900,-5.45500,2.17700,-7.63200,-7.63200,,-7.63200,3.33100,-3.21600,18.25500,18.25500,-0.42000,-0.42000,3.29380,0.31480,0.50620,6.41780,-2.18220,-2.18220,-3.70150,-5.17870,0.31560,0.94880,1.85980,48.39180,-2.93870,-2.93870,-1.63430,-2.01350,14.22520,-0.70300,-0.81360
2024-06-30,157.45200,146.66100,10.79100,11.24300,-0.37100,11.61410,-0.82310,-2.01000,-2.83300,1.15100,-3.98400,-3.98400,,-3.98400,6.06590,-0.82310,18.15400,18.15400,-0.21000,-0.21000,3.25120,0.30900,0.49380,6.85350,-0.52280,-0.52280,-1.79930,-2.53030,0.33550,1.11800,1.98480,45.34470,-1.51260,-1.51260,-0.84900,-1.04520,14.43050,0.0514,-0.0935
2024-03-31,148.99600,144.23200,4.76400,11.37200,-0.31800,11.69000,-6.92600,-2.57900,-9.50500,0.79000,-10.29500,-10.29500,,-10.29500,-0.13400,-6.92600,18.16900,18.16900,-0.57000,-0.57000,3.24460,0.29470,0.46230,3.19740,-4.64840,-4.64840,-6.37940,-6.90960,0.30870,1.07540,1.84100,48.88700,-3.70580,-3.70580,-2.13320,-2.61380,15.22240,-0.0752,-0.2163
2023-12-31,136.91700,135.28100,1.63600,12.40800,-1.77000,19.27900,-17.64300,-1.82300,-19.46600,0.38000,-19.84600,-19.84600,,-19.84600,-10.68100,-17.64300,18.11000,18.11000,-1.10000,-1.10000,3.73810,0.29900,0.46900,1.19490,-12.88590,-12.88590,-14.21740,-14.49490,0.27820,0.99710,1.90150,47.33060,-6.81200,-6.81200,-4.03270,-4.77510,16.05090,-0.2547,-0.4226
2023-09-30,138.84400,139.41900,-0.57500,11.60900,0.15500,11.45400,-12.02900,-1.70400,-13.73300,-0.46300,-13.27000,-13.27000,,-13.27000,-5.00300,-12.02900,18.08400,18.08400,-0.73000,-0.73000,4.03610,0.30470,0.47870,-0.41410,-8.66370,-8.66370,-9.89100,-9.55750,0.26890,1.02440,1.72910,52.04990,-4.35040,-4.35040,-2.57040,-3.02480,16.86640,0.39370,0.23130
2023-06-30,151.05800,145.03300,6.02500,11.76100,-7.94400,19.70500,-13.68000,-1.51700,-15.19700,0.09200,-15.28900,-15.28900,,-15.28900,-6.88200,-13.68000,18.03700,18.03700,-0.84000,-0.84000,4.08450,0.28440,0.43450,3.98850,-9.05610,-9.05610,-10.06040,-10.12130,0.28040,0.96170,1.79910,50.02500,-4.72450,-4.72450,-2.83750,-3.38090,17.89680,-0.1997,-0.4215
2023-03-31,156.73800,147.08500,9.65300,12.06300,-0.26800,12.33100,-2.67800,-1.36100,-4.03900,1.14500,-5.18400,-5.18400,,-5.18400,4.23200,-2.67800,18.05200,18.05200,-0.29000,-0.29000,3.89240,0.27820,0.41990,6.15870,-1.70860,-1.70860,-2.57690,-3.30740,0.28430,1.02730,1.74650,51.53220,-1.54790,-1.54790,-0.94010,-1.11730,18.55040,0.0593,-0.4109
2022-12-31,136.21200,144.21200,-8.00000,11.74800,-0.07000,11.81800,-19.81800,-1.28900,-21.10700,-3.07000,-18.03700,-18.03700,,-18.03700,-13.08000,-19.81800,18.03400,18.03400,-1.00000,-1.00000,4.72970,0.26980,0.40260,-5.87320,-14.54940,-14.54940,-15.49570,-13.24190,0.25790,0.97930,2.03550,44.21510,-5.38610,-5.38610,-3.41460,-3.93290,18.55390,0.7305,0.0246
2022-09-30,179.51900,172.95600,6.56300,11.77300,0.51500,11.25800,-4.69500,-0.40500,-5.10000,2.73400,-7.83400,-7.83400,,-7.83400,2.04500,-4.69500,18.00100,18.00100,-0.44000,-0.44000,4.04940,0.25560,0.37750,3.65590,-2.61530,-2.61530,-2.84090,-4.36390,0.32180,1.04780,1.94730,46.21700,-2.24920,-2.24920,-1.40440,-1.67430,19.33710,-0.32730,-0.94940
2022-06-30,217.57600,199.22200,18.35400,13.46400,0.11200,13.35200,5.00200,-0.14500,4.85700,1.36100,3.49600,3.49600,,3.49600,12.03300,5.00200,18.42900,18.42900,0.19000,0.18000,3.23800,0.22800,0.32780,8.43570,2.29900,2.29900,2.23230,1.60680,0.36960,1.14960,2.03870,44.14660,0.96720,0.96720,0.59380,0.74670,20.10400,0.1295,-0.4322
