Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,60.15000,18.96900,41.18100,11.34200,22.51600,,42.05600,-0.87500,-1.37800,-2.25300,-0.34300,-1.91000,-1.91000,-1.91000,8.40800,-0.87500,33.40200,33.40200,-0.06000,-0.06000,0.90730,0.17580,0.30840,68.46380,-1.45470,-1.45470,-3.74560,-3.17540,0.15510,1.37580,3.27830,27.45340,-0.73970,4.22490,-0.49260,-0.60960,7.69940,0.36310,0.35000
2024-06-30,60.93400,19.12700,41.80700,10.03400,23.23100,,41.60000,0.20700,-1.56900,-1.36200,0.34600,-1.70800,-1.70800,-1.70800,9.74500,0.20700,33.25000,33.25000,-0.05000,-0.05000,0.95020,0.20390,0.34310,68.61030,0.33970,0.33970,-2.23520,-2.80300,0.15210,1.29520,3.04110,29.59480,-0.65760,3.29090,-0.42630,-0.52350,7.79030,0.3492,0.3063
2024-03-31,61.04600,18.04600,43.00000,10.18900,24.30500,,42.74500,0.25500,-1.71800,-1.46300,-0.19500,-1.26800,-1.26800,-1.26800,9.67500,0.25500,33.15700,33.15700,-0.04000,-0.04000,1.03870,0.23250,0.38160,70.43870,0.41770,0.41770,-2.39660,-2.07710,0.14740,1.11570,2.95280,30.47960,-0.48600,2.14720,-0.30620,-0.37300,7.82740,0.4676,0.4356
2023-12-31,62.27600,18.29000,43.98600,10.00500,26.17000,,44.53700,-0.55100,-3.33200,-3.88300,-0.64400,-3.23900,-3.23900,-3.23900,8.86100,-0.55100,33.15400,33.15400,-0.10000,-0.10000,1.00290,0.24450,0.40260,70.63070,-0.88480,-0.88480,-6.23510,-5.20100,0.14870,1.06810,2.67580,33.63510,-1.23920,4.84590,-0.77340,-0.93630,7.84300,0.277,0.2483
2023-09-30,63.02800,19.00000,44.02800,9.31500,27.32500,,45.00100,-0.97300,-1.81800,-2.79100,-0.34700,-2.44400,-2.44400,-2.44400,8.46100,-0.97300,33.12700,33.12700,-0.07000,-0.07000,0.99840,0.25350,0.41760,69.85470,-1.54380,-1.54380,-4.42820,-3.87760,0.14620,1.06200,2.68620,33.50510,-0.92490,3.37860,-0.56690,-0.69040,7.96290,0.23690,0.21630
2023-06-30,63.68000,21.43900,42.24100,9.31700,17.64500,,43.70800,-1.46700,-25.32300,-26.79000,-3.16000,-23.63000,-23.63000,-23.63000,7.83300,-1.46700,33.11900,33.11900,-0.72000,-0.72000,0.97530,0.26250,0.43270,66.33320,-2.30370,-2.30370,-42.06970,-37.10740,0.14370,1.19300,2.51010,35.85590,-8.87960,29.97820,-5.33390,-6.54840,8.05480,0.2974,0.2792
2023-03-31,62.76400,18.34000,44.42400,9.49700,25.29900,,43.36800,1.05600,-2.00000,-0.94400,-0.25900,-0.68500,-0.68500,-0.68500,10.76300,1.05600,31.11500,31.11500,-0.02000,-0.02000,0.82820,0.23980,0.38680,70.77940,1.68250,1.68250,-1.50400,-1.09140,0.13350,0.98320,2.61510,34.41610,-0.23690,0.79220,-0.14570,-0.18010,12.10160,0.2371,0.21
2022-12-31,62.03500,19.24600,42.78900,9.22700,26.45300,,44.25800,-1.46900,-1.63700,-3.10600,-0.37100,-2.73500,-2.73500,-2.73500,8.30200,-1.46900,32.51200,32.51200,-0.08000,-0.08000,0.77600,0.24500,0.39640,68.97560,-2.36800,-2.36800,-5.00690,-4.40880,0.12990,0.99740,2.59650,34.66240,-0.94380,2.89660,-0.57270,-0.71250,12.56400,0.1548,0.1002
2022-09-30,64.05100,20.71400,43.33700,9.42900,34.94100,-0.03600,44.40600,-1.06900,-0.04900,-1.11800,0.85800,-1.97600,-1.97600,-1.97600,8.81400,-1.06900,32.95300,32.95300,-0.06000,-0.06000,0.82180,0.24700,0.39990,67.66020,-1.66900,-1.66900,-1.74550,-3.08500,0.13100,1.08640,2.48550,36.21020,-0.67420,1.98180,-0.40420,-0.50770,13.14960,0.11050,0.08910
2022-06-30,66.30100,21.84000,44.46100,9.80100,35.66600,-0.24700,45.71400,-1.25300,-92.97900,-94.23200,5.01500,-99.24700,-99.24700,-99.24700,9.10900,-1.25300,31.47500,31.47500,-3.15900,-3.15900,0.76920,0.25640,0.41730,67.05930,-1.88990,-1.88990,-142.12760,-149.69160,0.13300,1.25330,2.76910,32.50130,-33.77950,92.26270,-19.90780,-25.11760,13.70370,0.3071,0.2831
2022-03-31,53.36600,16.16500,37.20100,8.23800,31.87300,-0.02600,40.13700,-2.93600,-2.28300,-5.21900,1.53600,-6.75500,-6.75500,-6.75500,5.18100,-2.93600,31.80700,31.80700,-0.21000,-0.21000,0.70240,0.20450,0.32240,69.70920,-5.50160,-5.50160,-9.77960,-12.65790,0.08870,0.98150,2.89730,31.06370,-1.72370,5.78670,-1.12340,-1.37120,19.05640,0.1522,0.1329
2021-12-31,53.18600,14.83300,38.35300,7.75900,31.34300,-0.09200,39.19400,-0.84100,-1.50500,-2.34600,0.13100,-2.47700,-2.47700,-2.47700,7.34400,-0.84100,31.72600,31.72600,-0.07800,-0.07800,1.06130,0.14400,0.21300,72.11110,-1.58120,-1.58120,-4.41090,-4.65720,0.10100,1.03430,3.26720,27.54650,-0.65800,3.45880,-0.47040,-0.56320,19.75050,0.0833,0.0735
2021-09-30,51.49900,14.62600,36.87300,8.36000,29.37400,0.00700,37.72700,-0.85400,-1.73900,-2.59300,-0.29200,-2.30100,-2.30100,-2.30100,7.24400,-0.85400,31.71700,31.71700,-0.07300,-0.07300,0.98270,0.15390,0.22740,71.59950,-1.65830,-1.65830,-5.03500,-4.46800,0.09640,1.15280,3.34650,26.89400,-0.61190,2.88670,-0.43090,-0.51780,19.76720,0.12640,0.12020
2021-06-30,50.12110,14.23550,35.88550,7.48380,30.41560,0.12070,37.77870,-1.89310,3.16610,1.27300,2.56400,-1.29100,-1.29100,-1.29100,6.19960,-1.89310,28.94400,29.18200,-0.10100,-0.09700,0.96690,0.16110,0.23720,71.59770,-3.77710,-3.77710,2.53980,-2.57570,0.09280,1.20440,3.25520,27.64770,-0.34320,1.51490,-0.23890,-0.28790,19.77470,-0.2163,-0.2325
2021-03-31,27.95210,9.63720,18.31490,5.17130,10.79050,0.20670,15.75500,2.55990,-4.03380,-1.47390,0.30530,-1.77920,-1.77920,-1.77920,4.17930,2.55990,15.91150,15.91150,-0.11200,-0.11200,0.99370,0.17320,0.25600,65.52260,9.15810,9.15810,-5.27300,-6.36530,0.05260,0.87660,1.84950,48.66150,-0.49470,1.97710,-0.33480,-0.40910,2.70850,0.3624,0.3519
2020-12-31,27.08690,9.15700,17.92990,4.20020,10.93460,0.00360,15.13120,2.79870,-0.37300,2.42580,0.65310,1.77270,1.77270,1.77270,4.41550,2.79870,15.88600,16.14200,0.11200,0.11000,3.53580,0.21590,0.34380,66.19400,10.33240,10.33240,8.95550,6.54450,0.15630,1.04070,3.95140,22.77690,1.57670,3.71750,1.02300,1.23630,1.00960,0.2825,0.2749
2020-09-30,26.22300,8.90830,17.31460,4.58280,10.19640,0.01200,14.76710,2.54750,-0.38830,2.15920,0.57970,1.57950,1.57950,1.57950,4.16550,2.54750,14.24000,14.48100,0.11100,0.10900,3.47520,0.22710,0.36370,66.02860,9.71480,9.71480,8.23390,6.02340,0.14810,0.99450,3.81260,23.60610,1.38180,3.39370,0.89210,1.06810,1.02890,0.20590,0.20140
2020-06-30,25.11700,,25.11700,,,,,25.11700,,25.11700,,25.11700,1.89800,1.89800,25.11700,25.11700,75.17100,75.17100,0.03000,0.03000,,,,100.00000,100.00000,100.00000,100.00000,7.55660,,,,,,,,,,0,0
2020-03-31,27.07400,,27.07400,,,,,27.07400,,27.07400,,27.07400,1.26600,1.26600,27.07400,27.07400,73.56000,76.96500,0.02000,0.02000,,,,100.00000,100.00000,100.00000,100.00000,4.67610,,,,,,,,,,0,0
2019-12-31,24.46200,,24.46200,,,,,24.46200,,24.46200,,24.46200,-1.00800,-1.00800,24.46200,24.46200,72.34900,72.34900,-0.01000,-0.01000,,,,100.00000,100.00000,100.00000,100.00000,-4.12070,,,,,,,,,,0,0
2019-09-30,21.21300,,21.21300,,,,,21.21300,,21.21300,,21.21300,0.68600,0.68600,21.21300,21.21300,65.24000,68.48200,0.01000,0.01000,,,,100.00000,100.00000,100.00000,100.00000,3.23390,,,,,,,,,,0.00000,
