Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,7.05900,1.61900,-8.67800,0.00900,-8.66900,-8.66900,-8.66900,-8.66900,-8.63900,-8.67800,2.87680,2.87680,-3.01000,-3.01000,10.87190,-11.97180,-11.97180,-10.62350,-11.97180,11.01860,-3.60160,-3.66900
2021-12-31,10.85600,3.47800,-14.33400,0.01500,-14.31900,-14.31900,-14.31900,-14.31900,-14.25700,-14.33400,5.41540,5.41540,-2.00000,-2.00000,12.85660,-16.64420,-16.64420,-15.29060,-16.64420,13.09080,-3.1285,-3.1288
2021-09-30,10.39700,3.26200,-13.65900,0.01200,-13.64700,-13.64700,-13.64700,-13.64700,-13.61800,-13.65900,6.22460,6.22460,-2.20000,-2.20000,14.74640,-13.73310,-13.73310,-12.75100,-13.73310,15.12760,-0.2281,-0.2273
2021-06-30,10.07400,3.09500,-13.16900,0.00800,-13.16100,-13.16100,-13.16100,-13.16100,-13.11300,-13.16900,4.42890,4.42890,-2.96000,-2.96000,10.23330,-20.25800,-20.25800,-18.16110,-20.25800,14.50890,-2.3172,-2.3172
2021-03-31,7.11500,3.16500,-10.28000,0.02300,-10.25700,-10.25700,-10.25700,-10.25700,-10.20000,-10.28000,4.39440,4.39440,-2.32000,-2.32000,14.60310,-13.56850,-13.56850,-12.55650,-13.56850,17.16390,-2.96290,-2.96560
2020-12-31,8.95900,2.59100,-11.55000,0.03200,-11.51800,-11.51800,-11.51800,-11.51800,-11.34800,-11.55000,3.48120,3.48120,8.36000,8.36000,14.47180,-13.64130,-13.64130,-12.67920,-13.64130,19.24640,-4.0272,-4.0273
2020-09-30,9.53300,2.96100,-12.49400,0.07100,-12.42300,-12.42300,-12.42300,-12.42300,-12.51800,-12.49400,4.33750,4.33750,-2.88000,-2.88000,18.77800,-13.11850,-13.11850,-12.40130,-13.11850,21.79850,-2.3462,-2.3462
2020-06-30,7.86900,2.43300,-10.30200,0.09800,-10.20400,-10.20400,-10.20400,-10.20400,-10.29000,-10.30200,4.29870,4.29870,-2.36000,-2.36000,22.81210,-9.59960,-9.59960,-9.16660,-9.59960,24.54200,6.5392,6.5513
2020-03-31,5.79300,1.55900,-7.35200,0.13700,-7.21500,-7.21500,-7.21500,-15.07300,-7.32300,-7.35200,0.87330,0.87330,-17.24000,-17.24000,22.18950,-6.85880,-6.85880,-6.53990,-6.85880,25.38550,-10.90870,-10.92590
2019-12-31,5.94200,1.54100,-7.48300,0.23300,-7.25000,-7.25000,-7.25000,-7.25000,-7.47100,-7.48300,0.17560,0.17560,-41.28000,-41.28000,7.29490,14.84200,-25.07260,-21.77310,-25.07260,164.64390,-45.7998,-45.7999
2019-09-30,5.14100,1.74100,-6.88200,0.26000,-6.62200,-6.62200,-6.62200,-6.62200,-6.88200,-6.88200,0.17560,0.17560,-37.72000,-37.72000,,,,,,,-35.7575,-36.0934
2019-06-30,4.36600,1.19100,-5.55700,0.16000,-5.39700,-5.39700,-5.39700,-5.39700,-5.55700,-5.55700,0.17560,0.17560,-30.72000,-30.72000,,,,,,,-29.3121,-29.7733
2019-03-31,3.56000,0.63400,-4.19400,,-4.19400,-4.19400,-4.19400,-4.19400,-4.19400,-4.19400,0.17560,0.17560,-23.88000,-23.88000,,,,,,,-13.70510,-13.70510
