Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,80.63600,14.73400,65.90200,6.58900,29.89300,-0.63400,37.11600,28.78600,0.75400,29.54000,7.16200,22.37800,22.81700,22.82400,28.78600,28.78600,54.02500,54.02500,0.42200,0.42200,0.98350,,81.72780,35.69870,35.69870,36.63380,28.30500,0.42670,,0.68960,130.50200,83.76590,83.76590,12.07470,83.76590,0.50420,0.00000,
2021-12-31,61.25300,14.10600,47.14700,7.56100,33.44700,-2.76800,43.77600,3.37100,22.00600,25.37700,5.87800,19.49900,20.09900,20.29000,3.37100,3.37100,54.02500,54.02500,0.36000,0.36000,0.83180,,76.97090,5.50340,5.50340,41.42980,33.12490,0.40180,,0.72360,124.37900,497.37650,497.37680,13.18500,497.37690,0.07480,0.536,0.528
2021-09-30,89.55700,15.16400,74.39300,5.75800,43.80100,-0.96100,50.52000,23.87300,0.21100,24.08400,4.70200,19.38200,19.36200,19.92100,23.87300,23.87300,54.02500,54.02500,0.36000,0.36000,0.74170,,83.06780,26.65680,26.65680,26.89240,22.24390,0.55750,1.57660,1.11640,80.61380,-121.76590,-121.76590,12.05300,-121.76590,-0.29430,0,0
2021-06-30,76.22800,13.66200,62.56600,4.94400,32.43000,-2.02000,39.39400,23.17200,1.77300,24.94500,5.76500,19.18000,19.64500,19.64400,23.17200,23.17200,54.02500,54.02500,0.36000,0.36000,0.62130,-0.01730,82.07750,30.39830,30.39830,32.72420,25.77010,0.58240,1.62780,1.40240,64.17760,-54.87890,-54.87890,15.01020,-54.87890,-0.66260,0,0
2021-03-31,52.36000,9.78300,42.57700,4.29200,19.69500,-1.22300,25.21000,17.36700,0.15700,17.52400,3.38400,14.14000,14.29600,14.22600,17.36700,17.36700,54.02500,54.02500,0.28000,0.28000,0.48410,,81.31590,33.16850,33.16850,33.46830,27.16960,0.53430,,1.25920,71.47230,-25.73820,-25.73820,14.58790,-25.73820,-1.02810,0.00000,
2020-12-31,61.19700,11.66100,49.53600,7.48800,28.16200,-3.69700,39.34700,10.18900,12.98300,23.17200,7.99400,15.17800,13.92300,14.60000,10.18900,10.18900,54.02500,54.02500,0.24000,0.24000,0.37460,,80.94510,16.64950,16.64950,37.86460,23.85740,0.76010,,2.51770,35.74730,-19.58920,-19.58920,17.29200,-19.58920,-1.31560,-0.1007,-0.1031
2020-09-30,59.10700,8.76000,50.34700,5.77400,20.14500,-2.33400,28.25300,22.09400,-4.45900,17.63500,4.73200,12.90300,13.01200,12.68800,22.09400,22.09400,54.02500,54.02500,0.24000,0.24000,0.30060,,85.17940,37.37970,37.37970,29.83570,21.46620,0.75370,,3.29420,27.32110,-15.92170,-15.92170,16.59310,-15.92170,-1.51270,0,0
2020-06-30,34.67600,7.20800,27.46800,4.82800,14.32400,-1.51800,20.67000,6.79800,0.90400,7.70200,1.98200,5.72000,5.81900,5.75300,6.79800,6.79800,54.02500,54.02500,0.12000,0.12000,0.37250,,79.21330,19.60430,19.60430,22.21130,16.59070,0.42920,,1.10620,81.35970,-6.42330,-6.42330,7.20250,-6.42330,-1.67690,0,0
2020-03-31,44.27800,9.03000,35.24800,5.13600,18.59900,-4.29400,28.02900,7.21900,0.42400,7.64300,1.96800,5.67500,5.57100,5.71600,7.21900,7.21900,54.02500,54.02500,0.12000,0.12000,0.38220,,79.60610,16.30380,16.30380,17.26140,12.90940,0.48190,,1.14660,78.49340,-5.73530,-5.73530,6.06360,-5.73530,-1.79800,0.00000,
2019-12-31,47.32500,10.73700,36.58800,5.37500,29.96300,-7.04400,42.38200,-5.79400,1.20400,-4.59000,-6.37600,1.78600,1.84000,1.90900,-5.79400,-5.79400,52.60300,52.60300,,0.00000,0.38310,,77.31220,-12.24300,-12.24300,-9.69890,4.03380,0.46990,,1.22080,73.72490,-1.72730,-1.72730,1.82710,-1.72730,-1.97180,0.0718,-0.0036
2019-09-30,71.46000,14.14800,57.31200,8.19400,27.95800,-9.48300,45.63500,11.67700,1.03400,12.71100,1.27300,11.43800,11.43800,11.41700,11.67700,11.67700,54.02500,54.02500,0.20000,0.20000,0.45650,,80.20150,16.34060,16.34060,17.78760,15.97680,0.58550,,1.50170,59.93070,-9.73740,-9.73440,9.37130,-9.73440,-2.17490,0,0
2019-06-30,92.58800,18.59700,73.99100,7.35600,29.31900,-10.30600,46.98100,27.01000,1.49600,28.50600,3.93900,24.56700,24.56700,24.60000,27.01000,27.01000,52.28100,52.28100,0.48000,0.48000,0.43500,,79.91430,29.17220,29.17220,30.78800,26.56930,0.65510,,2.43950,36.89210,-18.23750,-18.23750,17.38150,-18.23750,-2.49340,0,0
2019-03-31,108.97200,17.64700,91.32500,8.00500,32.88800,-6.52600,47.41900,43.90600,0.45200,44.35800,6.47900,37.87900,37.87900,37.87900,43.90600,43.90600,50.00000,50.00000,0.76000,0.76000,0.31480,,83.80590,40.29110,40.29110,40.70590,34.76030,0.90820,,2.21510,40.63100,-18.81430,-18.81430,31.57060,-18.81430,-4.02660,0.00000,
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
