Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,986.89200,739.99500,246.89700,172.62200,-9.79000,214.79800,32.09910,-1.35600,30.74300,7.14000,23.60300,23.60300,,23.60300,78.47310,32.09910,60.37400,60.94900,0.39000,0.39000,1.30340,0.10320,0.17690,25.01760,3.25250,3.25250,3.11510,2.39170,0.34830,1.69560,53.07890,1.45140,3.84690,0.83310,1.30150,26.48910,0.7177,0.5866
2024-06-30,986.49500,727.23600,259.25900,169.73300,-12.22600,219.73100,39.52800,-1.94700,37.58100,8.56600,29.01500,29.01500,,29.01500,89.02300,39.52800,60.71000,61.10800,0.48000,0.47000,1.31730,0.11340,0.19130,26.28080,4.00690,4.00690,3.80950,2.94120,0.34510,1.67910,53.60160,1.76800,4.67350,1.01500,1.56750,26.37290,1.1566,0.9676
2024-03-31,999.49300,740.17200,259.32100,171.73100,-12.12000,222.18200,37.13900,-2.67600,34.46300,7.41000,27.05300,27.05300,,27.05300,86.74400,37.13900,61.32500,61.66600,0.44000,0.44000,1.27650,0.12450,0.20720,25.94530,3.71580,3.71580,3.44800,2.70670,0.34570,1.68290,53.47780,1.66770,4.57890,0.93570,1.46000,25.98790,1.30570,1.07730
2023-12-31,985.02310,742.40480,242.61830,164.83000,-11.76400,213.21700,29.40130,0.37500,29.77600,0.99200,28.78400,28.78400,,28.78400,77.07530,29.40110,63.32400,63.95400,0.48000,0.48000,1.29020,0.13060,0.21550,24.63070,2.98480,2.98480,3.02290,2.92220,0.33550,1.63200,55.14590,1.76090,4.82680,0.98040,1.53090,26.03930,1.478,1.078
2023-09-30,1024.83500,772.65000,252.18490,162.64900,-10.91600,209.63000,42.55490,-0.88700,41.66800,11.20900,30.45900,30.45900,,30.45900,87.85590,42.55490,62.27800,62.98600,0.49000,0.48000,1.64990,0.13070,0.21460,24.60740,4.15240,4.15240,4.06580,2.97210,0.35120,1.61040,55.88660,1.86970,3.70430,1.04380,1.62540,25.64330,1.6953,1.1204
2023-06-30,1040.46200,763.60900,276.85300,168.58000,-10.81700,214.78300,62.07000,-0.96000,61.11000,14.60500,46.50500,46.50500,,46.50500,107.73400,62.07000,64.07400,64.58600,0.73000,0.72000,1.66720,0.12880,0.21040,26.60870,5.96560,5.96560,5.87340,4.46960,0.37160,1.68690,53.35110,2.88720,5.82990,1.66090,2.51520,25.18590,2.0669,1.5388
2023-03-31,1152.26500,866.93100,285.33400,162.97200,-8.70800,207.12900,78.20500,-1.55500,76.65000,14.87000,61.78000,61.78000,,61.78000,124.01500,78.20500,65.09800,65.67600,0.95000,0.94000,1.68160,0.12550,0.20390,24.76290,6.78710,6.78710,6.65210,5.36160,0.39900,1.64350,54.76000,3.72380,7.36000,2.13920,3.25660,24.88370,1.36080,1.10700
2022-12-31,1285.50400,955.20290,330.30130,173.86800,-17.43200,226.01410,104.28700,-1.06500,103.22200,23.94800,79.27400,79.27400,,79.27400,146.60000,104.28700,66.41800,67.11800,1.22500,1.21000,1.52750,0.13080,0.21480,25.69430,8.11250,8.11250,8.02970,6.16680,0.45750,1.78500,50.41920,4.95590,10.25780,2.82110,4.30760,24.07480,1.5986,0.8178
2022-09-30,1355.40700,1023.05200,332.35500,172.04800,-9.02700,214.61700,117.73800,-2.53400,115.20400,27.87900,87.32500,87.32500,,87.32500,157.22900,117.73800,66.29000,67.04200,1.31500,1.30500,1.38110,0.12550,0.21190,24.52070,8.68650,8.68650,8.49960,6.44270,0.49240,1.72710,52.10930,5.75500,12.75250,3.17240,5.03270,22.81650,2.27,1.4178
2022-06-30,1401.45600,1062.98300,338.47300,165.71200,-2.88100,200.83700,137.63600,-1.59700,136.03900,33.19300,102.84600,102.84600,,102.84600,174.36500,137.63600,67.30200,67.87000,1.53000,1.51500,1.55660,0.10920,0.18830,24.15150,9.82090,9.82090,9.70700,7.33850,0.52310,1.75680,51.22860,6.69920,13.28820,3.83860,5.96760,22.15730,1.7769,1.1449
