Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,373.64000,309.69700,63.94300,13.93300,-23.03100,106.25400,-42.31100,-56.75700,-99.06800,0.14800,-99.21600,-98.68900,,-98.68900,52.86300,-42.31100,239.66700,239.66700,-0.41000,-0.41000,0.58980,1.43780,-11.32400,-11.32400,-26.51430,-26.41290,0.07070,-4.81780,-4.81780,-1.86730,-1.97630,8.48970,0.0877,-0.0232
2024-06-30,371.39200,304.06500,67.32700,6.26200,-6.54500,82.99000,-15.66300,-69.72100,-85.38400,0.17000,-85.55400,-97.86100,,-97.86100,78.31400,-15.66300,239.32600,239.32600,-0.41000,-0.41000,0.57600,1.35850,-4.21740,-4.21740,-22.99030,-26.34980,0.06960,-4.55310,-4.55310,-1.83490,-1.93050,8.93240,0.185,0.0304
2024-03-31,370.77600,307.60400,63.17200,7.56800,-12.14200,89.92900,-26.75700,-61.21300,-87.97000,0.18700,-88.15700,-86.25900,,-86.25900,68.26700,-26.75700,239.19300,239.19300,-0.36000,-0.36000,0.55790,1.26200,-7.21650,-7.21650,-23.72590,-23.26450,0.06930,-3.83590,-3.83590,-1.61290,-1.69580,9.35420,0.11960,-0.06180
2023-12-31,361.53490,303.41100,58.12400,6.02000,0.00000,90.71400,-32.59010,-47.31000,-79.90000,0.06600,-79.96600,-102.56400,,-102.56400,56.27990,-32.59000,238.83600,238.83600,-0.43000,-0.43000,0.54660,1.20540,-9.01440,-9.01440,-22.10020,-28.36900,0.06640,-4.38890,-4.38890,-1.88320,-1.99010,9.71990,-0.0302,-0.2472
2023-09-30,356.52400,298.43200,58.09200,6.95400,-1.15600,79.02200,-20.93000,-44.51500,-65.44500,0.18900,-65.63400,-65.77900,,-65.77900,48.62100,-20.93000,238.89200,238.89200,-0.28000,-0.28000,0.48880,1.14070,-5.87060,-5.87060,-18.35640,-18.45010,0.06450,-2.69420,-2.69420,-1.18940,-1.37710,10.15370,-0.0588,-0.3116
2023-06-30,346.21900,286.22800,59.99100,7.28400,-11.29900,93.02000,-33.02900,-42.25000,-75.27900,0.22100,-75.50000,-72.57100,,-72.57100,37.63900,-33.02900,238.68200,238.68200,-0.30000,-0.30000,0.48190,1.10960,-9.53990,-9.53990,-21.74320,-20.96100,0.06200,-2.89200,-2.89200,-1.29930,-1.49820,10.46490,0.1076,-0.0919
2023-03-31,346.03000,286.08000,59.95000,5.87300,-5.92500,76.69100,-16.74100,-35.30100,-52.04200,-0.03100,-52.01100,-52.65800,,-52.65800,49.82200,-16.74100,238.58900,238.58900,-0.22000,-0.22000,0.47610,1.08310,-4.83800,-4.83800,-15.03970,-15.21780,0.06110,-2.03800,-2.03800,-0.92920,-1.06760,10.78020,0.02530,-0.21250
2022-12-31,336.88500,285.16600,51.71900,5.76400,,69.89600,-18.17700,-44.65000,-62.82700,-0.13500,-62.69200,-65.32200,,-65.32200,47.17700,-18.17690,238.31400,238.31400,-0.28000,-0.28000,0.47080,1.15510,-5.39560,-5.39560,-18.64940,-19.39000,0.05610,-2.47560,-2.47560,-1.08830,-1.31000,11.00820,-0.0143,-0.4768
2022-09-30,322.92000,289.09600,33.82400,6.17900,,66.87500,-33.05100,-50.55500,-83.60600,0.01300,-83.61900,-81.49200,,-81.49200,29.30600,-33.05100,238.34400,238.34400,-0.34000,-0.34000,0.46560,1.12980,-10.23500,-10.23500,-25.89060,-25.23600,0.05320,-3.01150,-3.01150,-1.34200,-1.60940,11.28920,-0.0213,-0.6644
2022-06-30,313.02800,266.06600,46.96200,7.20700,,66.07700,-19.11500,-94.11200,-113.22700,-0.64000,-112.58700,-109.38300,,-109.38300,41.52100,-19.11500,238.19700,238.19700,-0.46000,-0.46000,0.45960,1.10130,-6.10650,-6.10650,-36.17150,-34.94350,0.05090,-3.92110,-3.92110,-1.77980,-2.11900,11.66610,-0.1032,-0.3564
