,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-09-19,2024-08-31,$0.42,$0.36
1,2024-06-26,2024-05-31,$0.53,$0.67
2,2024-03-27,2024-02-29,$0.44,$0.45
3,2023-12-20,2023-11-30,$0.52,$0.59
4,2023-09-26,2023-08-31,$0.21,$0.37
5,2023-07-12,2023-05-31,$0.39,$0.41
6,2023-03-22,2023-02-28,$0.39,$0.54
7,2022-12-21,2022-11-30,$0.42,$0.46
8,2022-09-28,2022-08-31,$0.35,$0.44
9,2022-06-29,2022-05-31,$0.49,$0.58
10,2022-03-29,2022-02-28,$0.27,$0.28
11,2022-01-04,2021-11-30,--,$0.51
12,2021-09-29,2021-08-31,$0.55,$0.49
13,2021-06-28,2021-05-31,--,$0.56
14,2021-03-17,2021-02-28,--,$0.65
15,2020-12-16,2020-11-30,--,$0.89
16,2020-09-16,2020-08-31,--,$1.24
17,2020-06-29,2020-05-31,--,$0.11
18,2020-03-18,2020-02-29,$0.70,$0.74
19,2019-12-18,2019-11-30,$0.87,$0.88
20,2019-09-18,2019-08-31,$0.79,$0.84
21,2019-06-26,2019-05-31,$0.78,$0.88
22,2019-03-20,2019-02-28,$0.61,$0.64
23,2018-12-19,2018-11-30,$0.72,$0.75
24,2018-09-19,2018-08-31,$0.65,$0.69
25,2018-07-02,2018-05-31,$0.59,$0.66
26,2018-03-21,2018-02-28,$0.49,$0.50
27,2017-12-20,2017-11-30,$0.59,$0.57
28,2017-09-20,2017-08-31,$0.58,$0.57
29,2017-07-05,2017-05-31,$0.55,$0.64
30,2017-03-22,2017-02-28,$0.33,$0.39
31,2016-12-21,2016-11-30,$0.55,$0.54
32,2016-09-21,2016-08-31,$0.62,$0.60
33,2016-06-22,2016-05-31,$0.52,$0.56
34,2016-03-16,2016-02-29,$0.39,$0.46
35,2015-12-16,2015-11-30,$0.54,$0.57
36,2015-09-16,2015-08-31,$0.47,$0.56
37,2015-06-24,2015-05-31,$0.40,$0.47
38,2015-03-18,2015-02-28,$0.34,$0.37
