Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.55900,2.82000,-0.26100,,0.28100,,0.28100,-0.54200,-0.02900,-0.57100,,-0.57100,-0.57100,-0.57100,0.37700,-0.54200,2.69560,2.69560,-0.21000,-0.21000,2.13620,,0.02660,-10.19930,-21.18010,-21.18010,-22.31340,-22.31340,0.10210,1.51240,59.50760,-2.79480,-2.79480,-2.27830,-2.79480,6.19600,-0.1494,-0.1048
2024-06-30,2.32900,2.54300,-0.21400,,0.41400,,0.41400,-0.62800,-0.07600,-0.70400,,-0.70400,-0.70400,-0.70400,0.29100,-0.62800,2.61100,2.61100,-0.27000,-0.27000,1.90870,,0.02600,-9.18850,-26.96440,-26.96440,-30.22760,-30.22760,0.09440,5.28120,17.04170,-3.59330,-3.59330,-2.85470,-3.59330,7.50360,1.3347,0.0411
2024-03-31,2.65000,2.77800,-0.12800,,0.94100,,0.94100,-1.06900,0.33800,-0.73100,,-0.73100,-0.73100,-0.73100,-0.20700,-1.06900,2.44100,2.44100,-0.30000,-0.30000,2.02660,,0.01520,-4.83020,-40.33960,-40.33960,-27.58490,-27.58490,0.10780,1.53270,58.72080,-3.60170,-3.60170,-2.97370,-3.60170,7.77330,0.07050,-0.17740
2023-12-31,0.94400,1.42800,-0.48400,,0.20400,,0.20400,-0.68800,-0.01400,-0.70200,,-0.70200,-0.70200,-0.70200,0.15800,-0.68800,1.49400,1.49400,-0.32000,-0.32000,1.75340,,0.00640,-51.27120,-72.88130,-72.88140,-74.36440,-74.36440,0.03850,0.17210,522.93440,-3.61070,-3.61070,-2.86030,-3.61070,9.26900,1.2639,1.1136
2023-09-30,0.84500,1.38600,-0.54100,,0.15300,,0.15300,-0.69400,-0.31300,-1.00700,,-1.00700,-1.00700,-1.00700,-0.06300,-0.69400,1.59380,1.59380,-0.63000,-0.63000,,,,-64.02370,-82.13020,-82.13020,-119.17160,-119.17160,,,,,,,,,-3.9791,-3.139
2023-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,
2023-03-31,0.90700,1.25000,-0.34300,,0.65700,,0.65700,-1.00000,0.02000,-0.98000,,-0.98000,-0.98000,-0.98000,-0.16100,-1.00000,1.17400,1.17400,-0.83000,-0.83000,,,,-37.81700,-110.25360,-110.25360,-108.04850,-108.04850,,,,,,,,,5.26410,3.27770
2021-06-30,31.71400,21.46600,10.24800,0.51500,21.74300,,22.25800,-12.01000,-0.70700,-12.71700,-0.27800,-12.43900,-12.43900,-12.09100,-12.01000,-12.01000,,,,0.00000,0.27290,-2.70000,-1.45410,32.31380,-37.86970,-37.86970,-40.09900,-38.12510,0.19570,6.00990,14.97540,36.64560,15.92740,-7.67460,135.58970,-195.41420,0,0
2021-03-31,31.52600,20.72100,10.80500,0.64100,23.14900,,23.79000,-12.98500,0.12100,-12.86400,0.77300,-13.63700,-13.63700,-13.24600,-12.98500,-12.98500,,,,0.00000,0.17680,-0.10000,-0.68580,34.27330,-41.18820,-41.18820,-40.80440,-42.01610,0.20540,6.43520,13.98560,23.63560,13.32510,-8.88690,25.99950,,0.00000,
2020-09-30,43.85200,25.30900,18.54300,0.92900,26.41700,,27.34600,-8.80300,4.60700,-4.19600,1.65200,-5.84800,-5.84800,-6.62800,-8.80300,-8.80300,,,,0.00000,0.30750,-13.48580,-1.91240,42.28540,-20.07430,-20.07430,-9.56850,-15.11450,0.23270,6.97610,12.90110,14.71230,7.02520,-3.10370,213.11960,,237.0975,237.0975
2019-12-31,,,,,0.25090,-0.02270,,-0.27350,0.31920,0.04560,0.04470,0.00090,0.00090,-0.96850,-0.27350,-0.27350,0.00360,0.00360,-108.10810,-108.10810,0.69070,,0.05400,,,,,,,,,0.01810,0.01810,0.00140,0.01810,1365.00400,-70.3371,-70.3371
2019-09-30,,,,,0.14980,-0.02110,,-0.17090,0.32220,0.15130,0.07020,0.08120,0.08120,0.08120,-0.17090,-0.17090,0.00360,0.00360,-36.03600,-36.03600,0.96440,,,,,,,,,,,1.62340,1.62340,0.12340,1.62340,1385.78900,-62.6125,-62.6125
2019-06-30,,,,,0.17060,-0.02460,,-0.19520,0.41970,0.22450,0.07760,0.14690,0.14690,0.14690,-0.19520,-0.19520,0.00360,0.00360,-42.04200,-42.04200,1.22140,,,,,,,,,,,2.93850,2.93850,0.22360,2.93850,1391.57000,-72.4891,-72.4891
