Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,88.28200,50.68100,37.60100,14.25300,18.56800,32.82100,4.78000,0.16200,4.94200,-0.04800,4.99000,4.99000,4.99900,8.07600,4.78000,43.95200,44.95400,0.11000,0.11000,6.95310,42.59190,5.41450,5.41450,5.59800,5.66250,0.18040,0.68620,1.67650,53.68380,1.15460,1.15460,1.01970,1.15460,9.83010,0.10200,-0.40260
2021-12-31,90.28100,49.46500,40.81600,13.29600,18.61900,31.91500,8.90100,0.20400,9.10500,0.20600,8.89900,8.89900,8.88000,12.04200,8.90100,43.65100,44.96600,0.20000,0.20000,7.26700,45.21000,9.85920,9.85930,10.08520,9.83600,0.18920,0.73480,1.63860,54.92550,2.09930,2.09930,1.86480,2.09930,9.65330,0.3175,-0.0576
2021-09-30,84.91100,42.09800,42.81300,13.51900,17.32200,30.84100,11.97200,0.39400,12.36600,-0.88600,13.25200,13.25200,13.25900,14.91800,11.97200,43.71000,45.03400,0.30000,0.29000,8.21310,50.42100,14.09950,14.09950,14.56350,15.61520,0.18510,0.66390,1.66230,54.14140,3.21920,3.21920,2.88820,3.21920,9.40720,0.2217,-0.1134
2021-06-30,95.37600,45.50500,49.87100,13.27300,16.58900,29.86200,20.00900,0.37300,20.38200,0.99900,19.38300,19.38300,19.39400,22.82100,20.00900,43.55300,44.84100,0.45000,0.43000,7.01190,52.28880,20.97910,20.97910,21.37020,20.33430,0.21370,0.79650,1.73370,51.91120,4.93340,4.93340,4.34230,4.93340,9.01650,0.2752,0.1298
2021-03-31,88.79600,44.09600,44.70000,13.02600,16.95400,29.98000,14.72000,0.23200,14.95200,-0.14300,15.09500,15.09500,15.09200,17.52600,14.72000,43.45500,44.84100,0.35000,0.34000,7.74380,50.34010,16.57730,16.57730,16.83860,16.99630,0.21260,0.81270,1.86170,48.34370,4.07440,4.07440,3.61450,4.07440,8.51290,0.39640,0.18980
2020-12-31,84.30200,43.85100,40.45100,12.71900,16.12700,28.84600,11.60500,0.37400,11.98300,0.78800,11.19500,11.19500,11.19300,14.48600,11.60500,42.18600,43.86900,0.27000,0.26000,7.82300,47.98350,13.76600,13.76600,14.21440,13.27730,0.21280,0.76570,2.05620,43.77010,3.18810,3.18810,2.82530,3.18810,8.10460,0.4483,0.1713
2020-09-30,78.11200,44.76500,33.34700,12.03200,15.21200,27.24400,6.10300,0.33400,6.43700,0.65100,5.78600,5.78600,5.78500,8.83900,6.10300,43.16400,44.74300,0.13000,0.13000,8.15260,42.69130,7.81310,7.81310,8.24070,7.40600,0.20550,0.76960,1.89890,47.39660,1.71390,1.71390,1.52220,1.71390,7.80210,0.2568,0.0817
2020-06-30,70.76100,40.44300,30.31800,12.83000,15.45500,28.28500,2.03300,0.23700,2.26600,-0.40600,2.67200,2.67200,2.66700,4.76100,2.03300,41.64300,43.38500,0.06000,0.06000,7.36370,42.84560,2.87300,2.87300,3.20230,3.76900,0.18980,0.72700,1.45890,61.68910,0.81800,0.81800,0.71690,0.81800,7.58900,0.1092,-0.018
2020-03-31,63.40100,36.07000,27.33100,13.33500,16.36900,29.70400,-2.37300,0.14800,-2.22500,-0.49400,-1.73100,-1.73100,-1.73500,0.33800,-2.37300,40.63500,40.63500,-0.04000,-0.04000,5.25810,43.10820,-3.74280,-3.74280,-3.50940,-2.73660,0.25700,0.67610,1.53590,58.59700,-0.83620,-0.83620,-0.70160,-0.83620,5.09070,-0.02240,-0.09620
2019-12-31,63.12500,33.36400,29.76100,12.15500,16.71100,28.86600,0.89500,0.39300,1.28800,-0.02700,1.31500,1.31500,1.31200,3.58200,0.89500,40.33000,41.67700,0.03000,0.04000,5.98280,47.14620,1.41780,1.41780,2.04040,2.07840,0.26220,0.67830,1.65620,54.34220,0.63880,0.63880,0.54630,0.63880,5.07990,0.1409,0.0576
2019-09-30,70.77200,37.77000,33.00200,11.50700,15.44300,26.95000,6.05200,0.14600,6.19800,0.26600,5.93200,5.93200,5.93700,8.70100,6.05200,40.33200,42.19400,0.15000,0.14000,5.72080,46.63140,8.55140,8.55140,8.75770,8.38890,0.29750,0.76010,1.76990,50.85100,2.92630,2.92630,2.49340,2.92630,5.01720,0.2645,0.1905
2019-06-30,63.35500,34.23800,29.11700,11.70600,15.03000,26.73600,2.38100,0.28800,2.66900,0.11300,2.55600,2.55600,2.56300,4.93400,2.38100,40.27500,41.08100,0.06000,0.06000,5.11640,45.95850,3.75820,3.75820,4.21280,4.04550,0.27470,0.62740,1.64400,54.74440,1.31540,1.31540,1.10840,1.31540,4.82440,0.1792,0.1177
2019-03-31,65.72500,34.63900,31.08600,11.22000,15.37300,26.59300,4.49300,0.23900,4.73200,0.42600,4.30600,4.30600,4.28600,6.93800,4.49300,40.22900,41.02900,0.11000,0.10000,5.32940,47.29710,6.83610,6.83610,7.19970,6.52110,0.29210,0.67140,1.57600,57.10840,2.25810,2.25810,1.91370,2.25810,4.73600,-0.05170,-0.13240
2018-12-31,73.72000,39.84700,33.87300,11.06600,15.79300,26.85900,7.01400,0.25600,7.27000,0.36300,6.90700,6.90700,6.91000,9.39800,7.01400,39.87200,40.72900,0.18000,0.17000,4.58530,45.94820,9.51440,9.51440,9.86160,9.37330,0.33350,0.84120,1.68800,53.31760,3.75200,3.75200,3.12440,3.75200,4.58070,0.3327,0.0535
2018-09-30,78.03500,39.03100,39.00400,10.69100,15.27000,25.96100,13.04300,0.23200,13.27500,0.22700,13.04800,13.04800,13.01200,15.37400,13.04300,40.12000,41.12400,0.32000,0.32000,5.23290,49.98270,16.71430,16.71430,17.01160,16.67460,0.37580,0.89840,1.73210,51.95980,7.41530,7.41530,6.28320,7.41530,4.38080,0.3456,0.2662
2018-06-30,74.19600,38.31300,35.88300,11.40300,16.16400,27.56700,8.31600,-0.04400,8.27200,0.36300,7.90900,7.90900,7.86000,10.58600,8.31600,39.70900,40.64600,0.20000,0.19000,4.69640,48.36250,11.20820,11.20820,11.14890,10.59360,0.38880,0.91760,1.64680,54.65310,4.97620,4.97620,4.14420,4.97620,3.98150,0.23,0.1888
2018-03-31,65.26900,35.05800,30.21100,11.12600,15.39900,26.52500,3.68600,0.43000,4.11600,0.13400,3.98200,3.98200,3.94300,5.95500,3.68600,39.47900,40.16700,0.10000,0.10000,4.86400,46.28690,5.64740,5.64740,6.30620,6.04120,0.37590,0.89990,1.56770,57.40950,2.72080,2.72080,2.29340,2.72080,3.70210,-0.02020,-0.06610
2017-12-31,58.77100,31.84000,26.93100,11.44200,15.03300,26.47500,0.45600,0.26800,0.72400,-0.89500,1.61900,1.61900,1.61100,2.75900,0.45600,39.22800,39.93300,0.03000,0.03000,4.23860,45.82360,0.77590,0.77590,1.23190,2.74110,0.35460,0.87240,1.70410,52.81230,1.18680,1.18680,0.97690,1.18680,3.46140,-0.0779,-0.1334
2017-09-30,56.88800,31.74500,25.14300,10.54300,14.50000,25.04300,0.10000,0.30900,0.40900,0.37100,0.03800,0.03800,-0.01100,2.34400,0.10000,39.28800,39.28800,0.00000,0.00000,3.77920,44.19740,0.17580,0.17580,0.71900,-0.01930,0.34250,0.93690,1.68250,53.49090,0.02840,0.02840,0.02290,0.02840,3.39660,0.0341,-0.081
2017-06-30,57.70900,31.77900,25.93000,11.93200,14.53600,26.46800,-0.53800,0.36000,-0.17800,0.26700,-0.44500,-0.44500,-0.45900,1.65100,-0.53800,39.17200,39.17200,-0.01000,-0.01000,3.89710,44.93230,-0.93230,-0.93230,-0.30840,-0.79540,0.35270,1.04150,1.69270,53.16810,-0.33690,-0.33690,-0.27200,-0.33690,3.36510,0.0166,-0.0589
2017-03-31,54.46200,30.81000,23.65200,11.00700,14.02300,25.03000,-1.37800,0.32500,-1.05300,-0.09900,-0.95400,-0.95400,-0.97400,0.77900,-1.37800,39.07000,39.07000,-0.02000,-0.02000,4.64000,43.42840,-2.53020,-2.53020,-1.93350,-1.78840,0.34780,1.12330,1.81670,49.53950,-0.72690,-0.72690,-0.60930,-0.72690,3.35620,-0.03450,-0.10220
2016-12-31,48.08500,26.58600,21.49900,10.02400,14.03200,24.05600,-2.55700,-0.06600,-2.62300,0.06300,-2.68600,-2.68600,-2.68800,-0.50300,-2.55700,38.84200,38.84200,-0.07000,-0.07000,5.02870,44.71040,-5.31770,-5.31770,-5.45490,-5.59010,0.31210,0.97970,1.90690,47.19640,-2.05010,-2.05010,-1.74340,-2.05010,3.35860,0.0544,0
2016-09-30,53.22700,27.30400,25.92300,10.33800,13.31200,23.65000,2.27300,0.21100,2.48400,0.13300,2.35100,2.35100,2.33600,4.34600,2.27300,38.83700,39.18400,0.06000,0.06000,5.25820,48.70270,4.27040,4.27040,4.66680,4.38880,0.34330,1.02790,1.89920,47.38840,1.77120,1.77120,1.51640,1.77120,3.41610,0.0628,0.02
2016-06-30,52.94100,28.47000,24.47100,10.75700,14.31500,25.07200,-0.60100,0.06400,-0.53700,0.01300,-0.55000,-0.55000,-0.54400,1.51500,-0.60100,38.80100,38.80100,-0.01000,-0.01000,4.90910,46.22320,-1.13520,-1.13520,-1.01430,-1.02760,0.34340,1.08960,1.89020,47.61380,-0.42140,-0.42140,-0.35680,-0.42140,3.36150,-0.0817,-0.1528
2016-03-31,46.02700,26.71100,19.31600,10.72900,14.01600,24.74500,-5.42900,0.07500,-5.35400,0.02200,-5.37600,-5.37600,-5.35100,-3.23400,-5.42900,38.79400,38.79400,-0.14000,-0.14000,5.35330,41.96670,-11.79530,-11.79530,-11.63230,-11.62580,0.30300,1.10600,1.97130,45.65600,-4.12470,-4.12470,-3.53890,-4.12470,3.35960,-0.02150,-0.07010
2015-12-31,51.39400,28.56300,22.83100,10.30100,14.98200,25.28300,-2.45200,0.01400,-2.43800,-0.77500,-1.66300,-1.66300,-1.75200,-0.26400,-2.45200,38.75400,39.14600,-0.04000,-0.04000,5.60680,44.42350,-4.77100,-4.77100,-4.74370,-3.40900,0.32620,1.21850,1.97810,45.49910,-1.22200,-1.22200,-1.05560,-1.22200,3.50810,-0.0384,-0.1272
2015-09-30,48.66400,27.37800,21.28600,10.12100,13.38300,23.50400,-2.21800,0.00100,-2.21700,0.17400,-2.39100,2.60900,2.50300,0.01300,-2.21800,38.78600,39.08600,0.06000,0.06000,5.56420,43.74080,-4.55780,-4.55780,-4.55570,5.14340,0.29800,1.04260,1.97710,45.52150,1.86950,1.86950,1.59790,1.86950,3.59760,0.0189,-0.0397
2015-06-30,56.11900,29.60900,26.51000,10.63100,15.08600,25.71700,0.79300,0.03900,0.83200,0.06100,0.77100,0.77100,0.80500,3.11300,0.79300,38.75000,39.29300,0.02000,0.02000,5.13010,47.23890,1.41310,1.41310,1.48260,1.43450,0.34690,1.16290,2.07320,43.41150,0.56510,0.56510,0.47660,0.56510,3.51890,0.1829,0.1363
2015-03-31,64.01700,35.12600,28.89100,10.41900,14.86200,25.28100,3.61000,-0.02900,3.58100,0.13900,3.44200,3.44200,3.37100,6.01300,3.61000,38.68900,39.14900,0.09000,0.09000,4.87000,45.13020,5.63910,5.63910,5.59380,5.26580,0.39690,1.41430,1.95920,45.93700,2.55310,2.55310,2.13430,2.55310,3.48030,0.12950,0.09290
2014-12-31,60.73500,34.61900,26.11600,10.24000,16.05400,26.29400,-0.17800,0.22000,0.04200,0.08500,-0.04300,-0.04300,0.00000,2.31400,-0.17800,38.56900,38.56900,0.01000,0.01000,4.90040,42.99990,-0.29300,-0.29300,0.06920,0.00000,0.39050,1.31490,2.13620,42.13040,-0.03290,-0.03290,-0.02760,-0.03290,3.37630,0.0192,-0.0392
2014-09-30,58.40200,32.85200,25.55000,10.34500,19.33700,29.68200,-4.13200,-0.06400,-4.19600,-0.52700,-3.66900,-3.66900,-3.67400,-1.67300,-4.13200,38.55200,38.55200,-0.10000,-0.10000,4.18590,43.74850,-7.07510,-7.07510,-7.18470,-6.29090,0.36800,1.16830,2.13560,42.14290,-2.83140,-2.83140,-2.31160,-2.83140,3.36040,0.0952,0.0596
2014-06-30,53.36100,30.69900,22.66200,10.64300,17.03300,27.67600,-5.01400,0.08200,-4.93200,,-4.93200,-4.93200,-4.83500,-2.60300,-5.01400,38.54200,38.54200,-0.13000,-0.13000,4.93730,42.46920,-9.39640,-9.39640,-9.24270,-9.06090,0.33710,1.05030,1.97130,45.65530,-3.70900,-3.70900,-3.11610,-3.70900,3.45000,0.0586,0.0087
2014-03-31,53.23300,30.44100,22.79200,10.25100,17.98000,28.23100,-5.43900,0.03000,-5.40900,0.01700,-5.42600,-5.42600,-5.37800,-2.99600,-5.43900,38.54100,38.54100,-0.14000,-0.14000,5.02650,42.81550,-10.21730,-10.21730,-10.16100,-10.10280,0.32640,1.03120,1.67560,53.71120,-3.95300,-3.95300,-3.32700,-3.95300,3.56150,-0.11620,-0.15650
2013-12-31,55.25800,31.82700,23.43100,10.14800,16.91700,27.06500,-3.63400,-0.01000,-3.64400,9.37600,-13.02000,-13.02000,-13.10200,-1.18100,-3.63400,39.19500,39.19500,-0.34000,-0.34000,5.73830,42.40290,-6.57640,-6.57640,-6.59450,-23.71060,0.33360,1.07180,1.99610,45.08800,-9.14730,-9.14730,-7.86040,-9.14730,3.69320,-0.0502,-0.1026
2013-09-30,55.09100,32.11100,22.98000,9.85700,14.47800,24.33500,-1.35500,0.05100,-1.30400,-0.40600,-0.89800,-0.89800,-0.93200,1.17200,-1.35500,38.53800,38.53800,-0.02000,-0.02000,5.56720,41.71280,-2.45960,-2.45960,-2.36700,-1.69170,0.30460,1.14740,1.94520,46.26690,-0.57530,-0.57530,-0.49650,-0.57530,4.05040,0.0399,0.0013
2013-06-30,46.86500,28.40400,18.46100,9.98800,15.45500,25.44300,-6.98200,-0.05400,-7.03600,-2.43600,-4.60000,-4.60000,-4.61600,-4.44800,-6.98200,38.53800,38.53800,-0.12000,-0.12000,6.62680,39.39190,-14.89810,-14.89810,-15.01330,-9.84960,0.26440,0.99080,1.99450,45.12390,-2.94090,-2.94090,-2.59490,-2.94090,4.05880,-0.0686,-0.1061
2013-03-31,41.94600,25.33900,16.60700,9.85500,15.24800,25.10300,-8.49600,0.01500,-8.48100,-3.49500,-4.98600,-4.98600,-4.99000,-6.00200,-8.49600,41.16700,41.16700,-0.12000,-0.12000,7.06300,39.59140,-20.25460,-20.25460,-20.21890,-11.89630,0.22330,0.84690,1.76800,50.90470,-2.99210,-2.99210,-2.65430,-2.99210,4.17860,-0.04080,-0.06920
2012-12-31,50.42400,30.29900,20.12500,9.93700,14.40500,24.37900,-4.25400,-0.01100,-4.26500,0.39800,-4.66300,-4.66300,-4.81400,-1.70100,-4.25400,41.81100,41.81100,-0.12460,-0.12460,8.31560,39.91150,-8.43640,-8.43640,-8.45830,-9.54700,0.24890,1.01150,1.85620,48.48580,-2.56250,-2.56250,-2.30180,-2.56250,4.35230,0.0701,0.009
2012-09-30,52.94800,29.99500,22.95300,9.23200,13.42500,22.65700,0.29600,0.07000,0.36600,0.08600,0.28000,0.28000,0.19100,2.92200,0.29600,41.81100,41.81500,0.00460,0.00460,7.72150,43.35010,0.55900,0.55900,0.69120,0.36070,0.25240,0.97510,1.69280,53.16570,0.14970,0.14970,0.13350,0.14970,4.47470,0.034,-0.0152
2012-06-30,55.46700,31.36100,24.10600,9.73200,13.66500,23.39700,0.70900,0.08200,0.79100,0.54700,0.24400,0.24400,0.22000,3.32100,0.70900,41.81100,41.81200,0.01000,0.01000,7.51810,43.46010,1.27820,1.27820,1.42610,0.39660,0.26560,1.02050,1.90050,47.35520,0.13110,0.13110,0.11680,0.13110,4.45080,0.1283,0.0921
2012-03-31,59.66800,35.20100,24.46700,9.84300,14.16000,24.00300,0.46400,0.05300,0.51700,0.17600,0.34100,0.34100,0.32600,3.09600,0.46400,41.81100,41.82600,0.01000,0.01000,7.39330,41.00520,0.77760,0.77760,0.86650,0.54640,0.28630,1.11790,1.89100,47.59290,0.18400,0.18400,0.16360,0.18400,4.43350,0.17990,0.15030
2011-12-31,58.55100,34.06000,24.49100,9.51600,13.76700,23.28300,1.20800,-0.00200,1.20600,0.44500,0.76100,0.76100,0.67700,3.99900,1.20800,41.79700,41.85600,0.01000,0.01000,7.23550,41.82850,2.06320,2.06320,2.05970,1.15630,0.28130,0.95270,1.86410,48.28100,0.41200,0.41200,0.36560,0.41200,4.41780,0.1135,0.0845
2011-09-30,58.56000,34.12000,24.44000,9.69400,13.07200,22.76600,1.67400,,1.67400,0.49900,1.17500,1.17500,1.08200,4.48700,1.67400,41.81000,41.85100,0.03000,0.03000,6.77400,41.73500,2.85860,2.85860,2.85860,1.84770,0.28160,0.93580,1.83210,49.12350,0.63900,0.63900,0.56490,0.63900,4.39780,0.1092,0.0802
2011-06-30,65.40200,38.09300,27.30900,9.90300,13.02200,22.92500,4.38400,0.54600,4.93000,1.72600,3.20400,3.20400,3.06600,7.15700,4.38400,41.79800,41.88700,0.07000,0.07000,6.36980,41.75560,6.70320,6.70320,7.53800,4.68790,0.30410,1.05300,1.89660,47.45360,1.69870,1.69870,1.48950,1.69870,4.51150,0.1715,0.1225
2011-03-31,70.45500,40.00100,30.45400,9.85400,14.18000,24.03400,6.42000,-0.19800,6.22200,2.05300,4.16900,4.16900,4.01800,9.04800,6.42000,41.77100,41.85900,0.10000,0.10000,5.29210,43.22480,9.11220,9.11220,8.83120,5.70290,0.33150,1.12330,1.77040,50.83590,2.27010,2.27010,1.96130,2.27010,4.39590,0.23670,0.16560
2010-12-31,72.97500,39.99100,32.98400,9.15100,13.31000,22.46100,10.52300,-0.08200,10.44100,-0.47700,10.91800,10.91800,10.80700,13.19300,10.52300,41.70000,41.77200,0.26000,0.26000,5.64560,45.19900,14.42000,14.42000,14.30760,14.80920,0.35610,1.12690,1.87960,47.88280,6.09900,6.09900,5.32810,6.09900,4.28580,0.1413,0.037
2010-09-30,68.67200,36.19900,32.47300,8.92500,12.16600,21.09100,11.38200,0.08700,11.46900,-4.40000,15.86900,15.86900,15.81900,13.97700,11.38200,41.69300,41.77400,0.38000,0.38000,4.47570,47.28710,16.57440,16.57440,16.70110,23.03560,0.34610,1.21160,1.74120,51.68920,9.49230,9.49230,7.99720,9.49230,4.00680,0.1542,0.0841
2010-06-30,57.37700,31.63800,25.73900,9.03700,12.06100,21.09800,4.64100,0.42500,5.06600,0.31900,4.74700,4.74700,4.74700,7.16600,4.64100,41.68600,41.75200,0.11000,0.11000,3.11560,44.85940,8.08860,8.08860,8.82930,8.27340,0.29690,1.23170,1.66620,54.01380,3.15510,3.15510,2.45670,3.15510,3.60900,0.0978,0.0509
2010-03-31,51.70900,28.38500,23.32400,8.86800,11.88000,20.74800,2.57600,0.06700,2.64300,0.63800,2.00500,2.00500,1.95200,5.00800,2.57600,41.66600,41.70000,0.05000,0.05000,4.62630,45.10630,4.98170,4.98170,5.11130,3.77500,0.28200,1.30750,1.66080,54.19080,1.27010,1.27760,1.09340,1.27010,3.78720,0.01110,-0.04720
2009-12-31,49.13800,26.64100,22.49700,8.44300,11.48100,19.92400,2.57300,0.12000,2.69300,0.19700,2.49600,2.49600,2.30900,5.03000,2.57300,41.66500,41.67100,0.06000,0.06000,4.62080,45.78330,5.23630,5.23630,5.48050,4.69900,0.27210,1.24740,1.84970,48.65580,1.59930,1.60920,1.38220,1.59930,3.74570,0.2101,0.0582
2009-09-30,47.74600,27.07800,20.66800,7.83100,11.75100,18.73600,1.93200,0.25100,2.18300,0.19300,1.99000,1.99000,1.69100,4.43900,1.93200,41.66500,41.67500,0.04000,0.04000,4.87200,43.28740,4.04640,4.04640,4.57210,3.54170,0.27110,1.22030,1.71510,52.47390,1.28950,1.30160,1.13000,1.28950,3.70380,0.1112,0.0744
2009-06-30,50.62700,28.02900,22.59800,7.61100,12.87800,20.48900,2.10900,0.19300,2.30200,0.54400,1.75800,1.75800,1.34100,4.71800,2.10900,41.66500,41.66500,0.03000,0.03000,4.40450,44.63630,4.16580,4.16580,4.54700,2.64880,0.29000,1.13190,1.94830,46.19370,1.15760,1.17060,1.00700,1.15760,3.64490,0.1917,0.1504
2009-03-31,50.44800,28.61700,21.83100,7.75100,15.92100,23.67200,-1.84100,0.11800,-1.72300,0.42800,-2.15100,-2.15100,-2.54300,0.78400,-1.84100,41.66500,41.66500,-0.06000,-0.06000,4.32400,43.27430,-3.64930,-3.64930,-3.41540,-5.04080,0.29370,1.11650,1.76480,50.99790,-1.44200,-1.45990,-1.25230,-1.44200,3.58010,0.08210,0.05750
