Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,350.21210,290.60600,59.60610,34.02700,34.02700,25.57910,0.49900,26.07800,6.58300,19.49500,24.66300,,24.66300,29.65710,25.57900,32.27100,33.34900,0.76000,0.71000,1.37040,0.36060,0.60150,17.02000,7.30390,7.30390,7.44630,7.04230,0.66720,2.27390,5.92590,15.18770,15.45650,25.37740,4.69870,9.88240,4.94500,1.6749,1.5184
2024-06-30,333.36700,264.01400,69.35300,29.62500,29.62500,39.72800,-3.84600,35.88200,9.93800,25.94400,28.71100,,28.71100,43.55800,39.72800,32.30500,33.65300,0.89000,0.85000,1.39540,0.39910,0.70870,20.80380,11.91720,11.91720,10.76350,8.61240,0.71220,1.82660,9.80320,9.18070,20.91370,38.57140,6.13390,12.56790,4.24620,0.0009,-0.1297
2024-03-31,345.91500,282.27600,63.63900,27.57100,27.57100,36.06800,-3.72600,32.34200,8.26100,24.08100,26.02300,,26.02300,39.87700,36.06800,32.24000,33.07500,0.81000,0.79000,1.22590,0.46700,0.93210,18.39730,10.42690,10.42690,9.34970,7.52290,0.75780,1.94140,30.27700,2.97260,24.59920,61.26810,5.70080,13.11050,3.27530,1.6493,1.5683
2023-12-31,317.66000,254.10200,63.55800,25.60200,25.60200,37.95600,-5.32200,32.63400,8.44600,24.18800,26.15000,,26.15000,41.74600,37.95600,32.17100,32.42900,0.81000,0.81000,1.29580,0.63260,1.80120,20.00820,11.94860,11.94860,10.27330,8.23210,0.73660,1.78370,28.60000,3.14690,34.60050,221.68490,6.06340,12.71100,2.34720,0.00670,-0.08290
2023-09-30,302.96300,252.96900,49.99400,20.82800,20.82800,29.16600,-4.67900,24.48700,8.66100,15.82600,18.61800,,18.61800,33.36600,29.16600,32.07200,32.25900,0.58000,0.58000,1.02810,0.73600,3.29800,16.50170,9.62690,9.62690,8.08250,6.14530,0.72520,1.86990,24.09440,3.73530,46.54730,-76.77210,4.45660,12.28680,1.24350,1.1369,1.0687
2023-06-30,294.28400,248.53400,45.75000,26.32800,26.32800,19.42200,-10.68200,8.74000,1.88400,6.85600,9.35800,,9.35800,24.72900,19.42200,32.07300,32.59900,0.29000,0.29000,0.92200,0.91760,13.08540,15.54620,6.59970,6.59970,2.96990,3.17990,0.75460,1.92410,25.74890,3.49530,89.60170,-17.23170,2.39940,7.38430,0.32510,1.1973,1.1171
2023-03-31,299.81400,264.16500,35.64900,23.20500,23.20500,12.44400,-5.52200,6.92200,1.38900,5.53300,7.13000,,7.13000,16.45000,12.44400,32.03400,32.32200,0.22000,0.22000,0.86730,1.00930,-126.48570,11.89040,4.15060,4.15060,2.30880,2.37810,0.82290,2.04520,21.98860,4.09300,-637.74820,-10.74260,1.95690,5.94580,-0.03490,0.7613,0.6813
2022-12-31,235.73200,228.27500,7.45700,16.83200,16.83200,-9.37500,-4.96900,-14.34400,-2.98100,-11.36300,-11.29400,,-11.29400,-5.71500,-9.37500,32.02600,32.02600,-0.35000,-0.35000,0.85700,1.07560,-16.43540,3.16330,-3.97700,-3.97700,-6.08490,-4.79100,0.67040,1.76790,25.83360,3.48380,122.81430,15.06830,-3.21210,-9.28990,-0.28710,0.62220,0.58640
2022-09-30,257.67200,262.07300,-4.40100,18.65000,18.65010,-23.05110,-4.52400,-27.57500,-5.13400,-22.44100,-23.09500,,-23.09500,-16.19410,-23.05100,31.02000,31.02000,-0.75000,-0.75000,1.05890,0.99100,124.69610,-1.70800,-8.94590,-8.94590,-10.70160,-8.96290,0.70380,1.83300,20.55780,4.37790,-1671.12900,35.59870,-6.30790,-15.06070,0.04320,0.9143,0.8547
2022-06-30,206.08300,184.49000,21.59300,20.50500,20.50500,1.08800,-3.17300,-2.08500,2.86000,-4.94500,-6.43500,,-6.43500,4.79000,1.08800,31.99100,31.99100,-0.20000,-0.20000,1.42530,0.90030,9.93630,10.47780,0.52790,0.52790,-1.01170,-3.12250,0.44490,0.85130,15.84770,5.67910,-29.26730,14.37220,-1.38930,-2.91800,0.68730,-1.3453,-1.385
