Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.25550,0.73070,0.52480,2.42080,-0.15620,4.92660,-4.40190,-0.38880,-4.80310,,-4.80310,-4.80310,,-6.40240,-2.10480,-4.40190,2.66000,2.66000,-2.41000,-2.41000,3.65120,0.14490,0.22490,41.79760,-350.61470,-350.61470,-382.57430,-509.95750,0.03440,1.63380,55.08630,-16.79900,-16.79900,-13.14630,-14.36520,9.67240,-0.858,-0.0907
2024-06-30,3.01130,2.35710,0.65420,1.53830,-1.51970,5.39770,-4.74350,-1.90380,-6.64730,,-6.64730,-6.64730,,-6.07290,-2.35120,-4.74350,2.48580,2.48580,-2.44000,-2.44000,3.70490,,0.05280,21.72570,-157.52020,-157.52020,-220.74270,-201.66570,0.08820,12.54670,7.17320,-21.43580,-21.43580,-19.47240,-21.43580,12.43900,-1.1848,0.0993
2024-03-31,4.74760,2.65490,2.09270,1.93180,2.82780,1.53010,0.56260,1.34140,1.90400,,1.90400,1.90400,,1.48970,2.98870,0.56260,2.42820,2.42820,0.61000,0.61000,6.00350,,0.01010,44.07820,11.85020,11.85020,40.10370,31.37890,0.11820,80.95360,1.11170,5.06900,5.06900,4.74150,5.06900,15.06670,-1.22420,-1.14220
2023-12-31,4.05540,2.66900,1.38640,1.93730,0.28070,3.15220,-1.76570,0.42380,-1.34200,,-1.40260,-1.40260,,-1.59180,-1.22410,-1.76570,2.28380,2.28380,-0.52000,-0.52000,3.67120,,0.01690,34.18750,-43.54030,-43.54030,-33.09130,-39.25040,0.10750,80.45180,1.11870,-4.02330,-4.02330,-3.71910,-4.02330,13.98370,-0.3292,-0.1965
2023-09-30,3.41950,2.70850,0.71100,1.96910,-0.39550,3.88140,-3.17040,-1.49740,-4.66790,,-4.66790,-4.66790,,-4.41700,-1.70140,-3.17040,2.24670,2.24670,-1.97000,-1.97000,2.81910,,0.00300,20.79350,-92.71570,-92.71570,-136.50670,-129.16990,0.08900,10.85480,8.29130,-13.01930,-13.78850,-12.14460,-13.01930,14.67900,-0.4932,-0.5483
2023-06-30,3.19570,2.36180,0.83380,2.94260,0.12160,3.99020,-3.15630,-2.48600,-5.64240,,-5.64240,-5.64240,,-4.54920,-1.93930,-3.15630,2.18910,2.18910,-2.08000,-2.08000,3.41900,,0.00470,26.09250,-98.76970,-98.76970,-176.56360,-142.35540,0.07550,10.39020,8.66200,-14.14150,-15.21080,-13.32690,-14.14150,16.33550,-0.1792,-0.4395
2023-03-31,2.31350,1.66770,0.64580,1.75450,-0.05890,2.61520,-1.96940,-5.19320,-7.16260,,-7.16260,-7.16260,,-5.38630,-1.16760,-1.96940,2.23300,2.23300,-2.41000,-2.41000,3.12780,,0.00820,27.91620,-85.12690,-85.12690,-309.59760,-232.82000,0.05010,7.33120,12.27640,-16.34210,-16.34210,-15.52280,-16.34210,20.08260,-0.48920,-1.00590
2022-12-31,1.12060,0.99430,0.12640,7.35700,-1.34270,9.13390,-9.00760,-12.57850,-21.58360,0.12640,-21.71000,-21.71000,,-19.69360,-7.42570,-9.00760,2.23170,2.23170,-8.72090,-8.72090,4.74090,,0.01090,11.27650,-803.79500,-803.79500,-1926.02000,-1757.36500,0.02110,3.49910,25.72130,-42.73860,-42.73860,-40.81630,-42.73860,22.74840,-3.3238,-2.1099
2022-09-30,0.18780,0.03900,0.14880,5.22660,-0.14780,5.41300,-5.26430,-0.14380,-5.41050,1.31170,-6.72220,-6.72220,,-6.66290,-5.27280,-5.26430,2.18240,2.18240,-3.05940,-3.05940,8.85670,,0.00110,79.25230,-2803.42200,-2803.42200,-2881.28500,-3548.22500,0.00280,9.06760,9.92550,-10.21890,-10.21890,-9.89210,-10.21890,30.14140,-0.6993,-2.0424
2022-06-30,0.23450,,0.23450,5.44250,-0.16390,,-5.37390,11.94200,6.56810,,6.56810,6.56810,,2.84430,-5.34810,-5.37390,2.18240,2.18240,1.31970,1.31970,24.66950,,0.00540,100.00000,-2291.31400,-2291.31400,2800.51700,1212.76700,0.00340,1.40090,64.24560,9.53900,9.53900,9.38580,9.53900,31.54990,0.172,-2.768
