,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-08,2024-09-30,--,$0.01
1,2024-08-09,2024-06-30,--,$0.42
2,2024-05-10,2024-03-31,--,$-0.24
3,2024-03-29,2023-12-31,--,$-2.08
4,2023-11-09,2023-09-30,--,$-0.20
5,2023-08-11,2023-06-30,--,$-0.12
6,2023-05-12,2023-03-31,--,$0.10
7,2023-03-24,2022-12-31,--,$-0.28
8,2022-11-14,2022-09-30,--,$0.08
9,2022-08-12,2022-06-30,--,$0.03
10,2022-05-13,2022-03-31,--,$0.07
11,2022-03-25,2021-12-31,--,$0.07
12,2021-11-12,2021-09-30,--,$0.08
13,2021-08-13,2021-06-30,--,$0.14
14,2021-05-14,2021-03-31,--,$0.16
15,2020-11-13,2020-09-30,--,$0.07
16,2020-08-14,2020-06-30,--,$0.09
17,2020-05-15,2020-03-31,--,$0.04
18,2019-11-14,2019-09-30,--,$-0.13
