Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-06-30,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,,
2022-06-30,1.69080,0.69100,0.99990,1.70150,2.59160,4.29310,-3.29320,-0.09990,-3.39310,0.04530,-3.43840,-3.43840,,-3.43840,-3.29320,-3.29320,6.02200,6.94700,-0.51000,-0.44000,0.96680,,0.11120,59.13490,-194.76890,-194.76890,-200.67620,-203.35470,0.05350,27.15940,0.10150,886.86140,-29.20760,-56.60870,-10.88150,-29.20760,1.55510,3.4151,3.4306
2021-12-31,-13.95840,-6.68780,-7.27070,10.71260,29.97040,59.12260,-66.39320,-0.59810,-66.98130,-1.49680,-65.48450,-65.48450,2.03300,-60.53280,-66.39320,-66.39320,5.05400,5.80000,-12.03000,-10.52000,1.18720,0.02850,0.07810,52.08810,475.64910,475.64900,479.86250,433.66480,-0.38230,-61.56850,-0.71010,-126.73730,-371.01280,-610.06080,-179.35280,-360.44300,3.27950,-3.4151,-3.4306
2021-09-30,13.31680,7.90300,5.41380,1.07790,2.33080,3.40870,2.00500,0.88010,2.87510,0.85940,2.01580,2.01580,,2.01580,2.00500,2.00500,4.94320,5.61600,0.40000,0.40000,2.40970,,0.01700,40.65370,15.05650,15.05650,21.59040,15.13720,0.12100,32.34940,0.27410,328.40630,2.41420,3.62420,1.83160,2.41420,15.63110,0,0
2021-06-30,5.85530,1.59700,4.25830,0.93440,1.63480,2.56930,1.68910,-0.58700,1.10200,0.41230,0.68970,0.68970,-0.53910,0.15060,1.68910,1.68910,4.73800,5.26300,0.03000,0.03000,2.48240,,0.01740,72.72500,28.84640,28.84640,18.82110,2.57230,0.05530,7.97410,0.12750,706.01370,0.84490,1.25420,0.65140,0.84490,15.28130,0,0
2021-03-31,9.94140,5.85980,4.08160,0.44420,1.89580,2.34010,1.74150,-0.14790,1.59360,0.36310,1.23050,1.23050,,1.23050,1.74150,1.74150,4.71270,5.20130,0.26000,0.24000,1.98380,,0.05820,41.05620,17.51790,17.51790,16.03040,12.37750,0.08970,34.80840,0.20000,450.08880,1.62960,2.53660,1.11080,1.62960,16.02240,0.00000,
2020-12-31,15.77720,8.79440,6.98290,0.04660,0.36750,0.41410,6.56870,-0.43900,6.12970,1.00030,5.12940,5.12940,,5.25120,6.56870,6.56870,3.85540,3.98590,1.25900,1.19000,3.12220,0.00850,0.09980,44.25920,41.63410,41.63410,38.85180,33.28330,0.20840,96.88720,0.49140,183.16450,8.70140,11.47600,6.77680,8.62730,15.29020,1.2654,0.7143
2020-09-30,3.96780,1.18160,2.78620,0.05510,0.71370,0.76870,2.01750,-0.03950,1.97800,0.31930,1.65870,1.65870,,1.65870,2.01750,2.01750,3.51410,3.51410,0.50000,0.50000,,,,70.22080,50.84630,50.84630,49.84990,41.80310,,,,,,,,,,0,0
2020-06-30,2.61120,0.63450,1.97670,0.06910,1.17470,1.24380,0.73290,0.10640,0.83930,0.33890,0.50040,0.50040,,0.50040,0.73290,0.73290,3.51410,3.51410,0.14000,0.14000,3.41670,,0.04440,75.70190,28.06930,28.06930,32.14260,19.16320,0.04570,2.54230,0.09530,944.15470,1.10140,1.28280,0.87500,1.10140,12.92810,0,0
2020-03-31,2.24370,0.56950,1.67420,0.07610,0.71290,0.78890,0.88530,-0.11140,0.77380,0.01440,0.75940,0.75940,,0.75940,0.88530,0.88530,3.51410,3.51410,0.22000,0.22000,,,,74.61780,39.45600,39.45600,34.48890,33.84530,,,,,,,,,,0.00000,
2019-06-30,3.17660,0.95370,2.22280,0.09610,0.85790,0.95400,1.26880,-0.12510,1.14370,0.05540,1.08830,1.08830,,1.08830,1.26880,1.26880,3.30000,3.30000,0.30000,0.30000,1.41580,0.00170,0.03900,69.97600,39.94310,39.94310,36.00570,34.26020,0.08320,2.49720,0.40540,221.99760,3.47380,4.09590,2.85110,3.46780,9.49350,0,0
2018-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2018-06-30,1.81950,0.57680,1.24270,0.07130,1.44640,1.51770,-0.27500,0.08680,-0.18820,-0.21740,0.02920,0.02920,,0.02920,-0.27500,-0.27500,3.30000,3.30000,0.00000,0.00000,,,,68.29810,-15.11260,-15.11260,-10.34240,1.60320,,,,,,,,,,0,0
2017-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
