,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$-0.02,$-0.05
1,2024-08-08,2024-06-30,$0.11,$0.14
2,2024-05-02,2024-03-31,$-0.18,$-0.09
3,2024-02-06,2023-12-31,$-0.24,$0.00
4,2023-10-26,2023-09-30,$-0.16,$-0.14
5,2023-08-01,2023-06-30,$0.28,$0.31
6,2023-05-03,2023-03-31,$-0.08,$-0.06
7,2023-02-08,2022-12-31,$0.17,$0.18
8,2022-10-26,2022-09-30,$0.10,$0.14
9,2022-07-27,2022-06-30,$0.09,$0.09
10,2022-04-28,2022-03-31,$-0.37,$-0.50
11,2022-02-07,2021-12-31,$-0.32,$-0.24
12,2021-11-10,2021-09-30,$-0.22,$-0.11
13,2021-08-04,2021-06-30,$-0.31,$-0.24
14,2021-05-13,2021-03-31,$-0.94,$-0.86
