,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-19,2024-09-30,$-0.32,$-0.29
1,2024-08-13,2024-06-30,$-0.25,$-0.29
2,2024-05-20,2024-03-31,$-0.10,$-0.45
3,2024-03-22,2023-12-31,$-0.15,$-0.10
4,2023-11-08,2023-09-30,$-0.30,$0.05
5,2023-08-11,2023-06-30,$0.25,$-0.30
6,2023-05-15,2023-03-31,$0.00,$0.30
7,2023-03-15,2022-12-31,$-0.10,$0.70
8,2022-11-11,2022-09-30,$0.00,$0.25
9,2022-08-12,2022-06-30,$0.35,$0.15
10,2022-05-23,2022-03-31,$-0.75,$-0.25
11,2022-03-22,2021-12-31,--,$0.30
12,2021-11-12,2021-09-30,--,$-1.45
13,2021-08-10,2021-06-30,--,$-3.70
14,2021-05-14,2021-03-31,--,$-1.75
15,2021-03-09,2020-12-31,--,$-1.70
16,2020-11-13,2020-09-30,--,$-0.95
17,2020-08-13,2020-06-30,--,$-0.55
18,2020-05-15,2020-03-31,--,$-4.05
19,2020-03-06,2019-12-31,--,$1.50
20,2019-11-14,2019-09-30,--,$0.05
21,2019-08-06,2019-06-30,--,$0.20
22,2019-05-03,2019-03-31,--,$-2.50
23,2019-03-01,2018-12-31,--,$-3.00
24,2018-11-02,2018-09-30,--,$-1.50
25,2018-08-02,2018-06-30,--,$1.00
26,2018-05-01,2018-03-31,--,$-3.50
27,2018-02-23,2017-12-31,--,$-7.00
28,2017-11-03,2017-09-30,$1.50,$3.50
29,2017-08-04,2017-06-30,$1.50,$4.00
30,2017-04-28,2017-03-31,$2.50,$-0.50
31,2017-02-24,2016-12-31,$5.00,$7.50
32,2016-10-28,2016-09-30,$4.00,$2.50
33,2016-07-28,2016-06-30,$5.00,$4.50
34,2016-04-29,2016-03-31,$1.50,$3.50
35,2016-02-26,2015-12-31,$2.50,$3.50
36,2015-10-30,2015-09-30,$3.00,$4.00
37,2015-08-07,2015-06-30,$3.50,$3.00
38,2015-04-30,2015-03-31,--,$0.50
39,2015-03-06,2014-12-31,--,$2.50
