Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,659.67300,396.19300,263.48010,151.80800,151.80790,111.67210,-24.74600,86.92600,24.43500,62.49100,62.49100,,62.49100,128.25910,111.67210,47.57300,49.66800,1.34000,1.29000,2.66330,0.87080,6.77690,39.94100,16.92840,16.92840,13.17710,9.47300,0.27820,0.93110,2.10920,42.67090,27.78760,-8.63990,2.63570,3.58980,4.65580,1.348,0.964
2024-06-30,647.81400,398.66500,249.14900,159.81000,159.81000,89.33910,-28.33000,61.00900,19.92300,41.08600,41.08600,,41.08600,105.64210,89.33910,47.03400,48.85100,0.87000,0.84000,2.49900,0.87030,6.74400,38.46000,13.79090,13.79090,9.41770,6.34230,0.27230,0.92560,2.02200,44.51070,18.38220,-5.67310,1.72710,2.38490,4.52880,2.5813,2.5209
2024-03-31,672.88000,402.21500,270.66500,157.21700,157.21700,113.44800,-24.87500,88.57300,24.43000,64.14300,64.14300,,64.14300,129.58500,113.44800,47.94600,49.93100,1.34000,1.28000,2.78420,0.88640,7.84110,40.22490,16.86010,16.86010,13.16330,9.53260,0.27760,0.90600,1.92350,46.78940,31.72470,-8.54240,2.64650,3.60480,4.07330,0.8844,0.5063
2023-12-31,643.15300,406.51200,236.64100,152.80300,152.80300,83.83800,-23.69600,60.14200,17.96500,42.17700,42.17700,,42.17700,99.71700,83.83800,48.78400,51.46700,0.86000,0.82000,2.45760,0.83380,5.05050,36.79390,13.03550,13.03550,9.35110,6.55780,0.26870,0.84940,2.14670,41.92390,14.79780,-6.24890,1.76230,2.45890,5.54660,2.83790,2.57480
2023-09-30,641.38520,395.50500,245.88020,157.27400,166.47390,79.40630,-23.03800,56.36800,14.40300,41.96500,41.96500,,41.96500,95.97930,79.40620,52.11100,54.61200,0.79000,0.81000,2.73030,0.82240,4.66160,38.33580,12.38040,12.38040,8.78850,6.54290,0.26520,0.77990,2.05290,43.84090,13.31190,-6.47740,1.73490,2.36400,5.94110,2.2468,1.6188
2023-06-30,683.43000,408.80600,274.62400,172.43900,172.43900,102.18500,-23.73200,78.45300,29.24800,49.20500,49.20500,,49.20500,118.87700,102.18500,52.30400,54.60200,0.94000,0.90000,2.95900,0.82070,4.60660,40.18320,14.95180,14.95180,11.47930,7.19970,0.26580,0.73660,1.90160,47.32870,14.65720,-7.64940,1.91370,2.62830,6.14140,2.6116,2.4589
2023-03-31,710.98400,516.49200,194.49200,160.30100,260.30100,-65.80900,-24.35000,-90.15900,-27.90400,-62.25500,-62.25500,,-62.25500,-47.53300,-65.80900,53.03800,53.03800,-1.17000,-1.17000,3.18240,0.76110,3.21860,27.35530,-9.25600,-9.25600,-12.68090,-8.75620,0.26730,0.89970,1.84140,48.87690,-13.29350,12.07750,-2.34030,-3.17650,8.18650,1.6826,1.5543
2022-12-31,649.38400,415.55900,233.82500,152.72000,152.72000,81.10500,-13.08500,68.02000,19.31800,48.70200,48.70200,,48.70200,99.24100,81.10500,52.57900,55.29800,0.93000,0.88000,3.02610,0.74100,2.88610,36.00720,12.48950,12.48950,10.47450,7.49970,0.23380,0.64290,1.85210,48.59410,9.24400,-8.57040,1.75360,2.39380,9.21290,1.36500,1.49320
2022-09-30,708.94310,459.14300,249.80010,166.34910,683.37600,-433.57570,-20.06800,-453.64400,-38.28300,-415.36100,-415.36100,-1.47100,-416.83200,-414.91670,-433.57590,51.67200,51.67200,-8.07000,-7.90000,2.86760,0.76570,3.29510,35.23560,-61.15800,-61.15810,-63.98880,-58.79630,0.25170,0.68610,1.96030,45.91170,-86.97390,66.97930,-14.74760,-20.37510,8.36900,2.3521,2.1515
2022-06-30,768.17900,507.57800,260.60100,157.38700,157.38700,103.21410,-27.16400,76.05000,23.26800,52.78200,52.78200,87.50500,140.28700,122.08910,103.21410,51.73400,53.91400,2.71000,2.60000,2.25710,0.63470,1.75190,33.92450,13.43620,13.43620,9.90000,18.26230,0.21920,0.71670,1.78780,50.34170,5.82380,-7.15140,1.50620,2.12740,15.88240,2.0393,1.831
2022-03-31,779.61700,518.97400,260.64300,157.83800,157.83800,102.80500,-20.00700,82.79800,24.63800,58.16000,58.16000,7.52900,65.68900,119.96900,102.80500,51.66800,53.43000,1.27000,1.23000,2.82900,0.68740,2.22690,33.43220,13.18660,13.18660,10.62030,8.42580,0.20590,0.75540,1.52140,59.15780,6.58500,-7.51380,1.53580,2.05880,15.48630,-1.6635,-1.879
2021-12-31,591.74900,425.90700,165.84200,127.35200,127.35200,38.49000,-14.57300,23.91700,7.21300,16.70400,16.70400,2.59400,19.29800,52.22500,38.49000,51.17800,53.75300,0.38000,0.36000,2.64100,0.56090,1.29670,28.02570,6.50440,6.50440,4.04170,3.26120,0.22910,0.80180,1.77150,50.80470,2.05620,42.94100,0.64680,0.90290,14.42860,-1.58140,-1.77760
2021-09-30,570.20290,414.33390,155.86900,123.46600,123.46600,32.40310,-15.68000,16.72300,4.78500,11.93800,11.93800,3.95400,15.89200,46.24310,32.40300,50.83000,53.36900,0.31000,0.30000,2.57450,0.56140,1.29550,27.33570,5.68270,5.68270,2.93280,2.78710,0.21890,0.87640,1.93420,46.53140,1.47900,38.52820,0.45830,0.64870,14.25750,1.0592,0.8354
2021-06-30,584.21800,424.31600,159.90200,117.79600,117.79600,42.10600,-15.21300,26.89300,12.07800,14.81500,14.81500,1.89200,16.70700,56.12000,42.10600,50.90300,53.50400,0.33000,0.31000,2.63010,0.57040,1.34420,27.37030,7.20720,7.20720,4.60320,2.85970,0.22920,0.83150,1.60920,55.92800,1.88640,-93.19990,0.58130,0.81050,13.85640,1.0826,0.9518
2021-03-31,574.68200,413.47600,161.20600,117.55900,117.55900,43.64700,-14.44600,29.20100,11.08200,18.11900,18.11900,-1.00700,17.11200,57.46500,43.64700,50.83800,53.26400,0.34000,0.32000,2.59880,0.57730,1.38500,28.05130,7.59500,7.59500,5.08120,2.97760,0.22770,0.85300,1.43960,62.51700,2.37030,-45.94070,0.71780,1.00200,13.48580,-1.0653,-1.23
2020-12-31,541.52300,377.38700,164.13600,111.70900,111.70900,52.42700,-15.28900,37.13800,11.70800,25.43000,25.43000,4.07000,29.50000,65.69700,52.42700,50.59600,53.19200,0.58000,0.55000,2.56120,0.58360,1.41690,30.31010,9.68140,9.68140,6.85810,5.44760,0.21800,0.84800,1.70000,52.93990,3.43630,-39.58540,1.02360,1.43070,13.10050,0.23150,0.06290
2020-09-30,319.69690,202.65900,117.03790,86.68000,86.68000,30.35790,-17.23700,13.12100,5.01500,8.10600,8.10600,,20.09100,36.18090,30.35800,42.58800,45.01500,0.45000,0.43000,2.50330,0.59700,1.49530,36.60910,9.49580,9.49590,4.10420,6.28440,0.13060,0.63290,1.14830,78.37990,1.15780,-10.37250,0.33100,0.46660,12.47400,1.0965,0.9759
2020-06-30,632.06100,467.05800,165.00300,113.50900,113.50900,51.49400,-17.01400,34.48000,12.64900,21.83100,21.83100,,21.83100,67.62100,51.49400,41.71200,43.77400,0.52000,0.50000,2.26510,0.68840,2.22750,26.10560,8.14700,8.14700,5.45520,3.45390,0.27360,1.13630,1.75830,51.18460,4.29360,-7.64400,0.94500,1.33780,10.72120,2.6692,2.3914
2020-03-31,566.35000,414.31800,152.03200,126.46700,126.46700,25.56500,-22.63600,2.92900,2.03400,0.89500,0.89500,,0.89500,42.27800,25.56500,41.56500,43.73400,0.02000,0.02000,2.59280,0.71850,2.57250,26.84420,4.51400,4.51400,0.51720,0.15800,0.24420,0.89660,1.69040,53.24090,0.18780,-0.28500,0.03860,0.05290,10.04520,-0.9773,-1.1897
2019-12-31,548.43800,398.51700,149.92100,117.79800,117.79800,32.12300,-15.17200,16.95100,6.33900,10.61200,10.61200,,10.61200,49.22100,32.12300,41.17300,43.89500,0.26000,0.24000,2.43480,0.69680,2.31780,27.33600,5.85720,5.85720,3.09080,1.93500,0.24290,0.85320,2.01210,44.72970,2.14520,-3.42720,0.47000,0.65030,10.54600,-0.41390,-0.70980
2019-09-30,239.12310,157.31100,81.81210,64.81300,64.81290,16.99920,-14.81100,2.18800,6.08900,-3.90100,-3.90100,19.99600,16.09500,23.60420,16.99920,40.93400,42.88800,0.40000,0.38000,2.37170,0.69600,2.31130,34.21330,7.10900,7.10900,0.91500,6.73080,0.11520,0.35580,0.90420,99.53240,-0.81650,1.23470,-0.18800,-0.24820,10.20730,1.7595,1.5945
2019-06-30,574.97000,420.48700,154.48300,117.98900,117.98900,36.49400,-16.10800,20.38600,6.25800,14.12800,14.12800,-0.53300,13.59500,53.38100,36.49400,40.96700,43.16400,0.33000,0.31000,2.61790,0.70370,2.39780,26.86800,6.34710,6.34710,3.54560,2.36450,0.27230,0.96250,1.78390,50.45120,2.89410,-4.53550,0.66910,0.85740,10.43090,1.6313,1.395
2019-03-31,549.63300,412.12900,137.50400,111.78300,111.78300,25.72100,-16.03700,9.68400,3.19400,6.49000,6.49000,-7.64600,-1.15600,42.82500,25.72100,40.94900,42.83200,-0.03000,-0.03000,2.70110,0.71780,2.56600,25.01740,4.67970,4.67970,1.76190,-0.21030,0.25640,0.90170,1.59750,56.33650,1.36840,-1.96920,0.30270,0.38620,10.13410,-1.3091,-1.515
2018-12-31,510.52200,367.47600,143.04600,113.75400,113.75400,29.29200,-15.32700,13.96500,5.21200,8.75300,8.75300,,8.75300,45.60600,29.29200,40.75000,41.88800,0.21000,0.21000,2.49540,0.70780,2.44920,28.01960,5.73770,5.73770,2.73540,1.71450,0.24610,0.81230,2.01510,44.66330,1.85620,-2.63450,0.42190,0.54240,10.08410,0.02490,-0.17440
2018-09-30,545.50490,415.02690,130.47800,92.28800,92.28810,38.18990,-14.49700,23.69300,22.66200,1.03100,1.03100,-2.44900,-1.41800,54.91290,38.19000,41.00500,42.42200,0.00000,-0.01000,2.32240,0.70020,2.36320,23.91880,7.00080,7.00090,4.34330,-0.25990,0.26160,1.04180,1.94470,46.27970,0.21730,-0.30700,0.04950,0.06520,10.38650,1.5026,1.1189
2018-06-30,516.55000,377.86800,138.68200,115.11200,115.11200,23.57000,-14.56800,9.00200,1.56000,7.44200,7.44200,-1.61500,5.82700,38.84400,23.57000,40.29500,41.74200,0.14000,0.14000,2.25770,0.70710,2.43670,26.84770,4.56300,4.56300,1.74270,1.12810,0.24580,0.95470,1.66020,54.20890,1.59670,-2.10870,0.35410,0.46770,10.21780,0.9705,0.6831
2018-03-31,478.56000,357.18100,121.37900,104.49300,104.49300,16.88600,-13.69800,3.18800,1.23700,1.95100,1.95100,88.32900,90.28000,31.71000,16.88600,41.47700,42.76500,2.18000,2.11000,2.45200,0.69470,2.30240,25.36340,3.52850,3.52850,0.66620,18.86490,0.22990,0.92900,1.75960,51.14710,0.41160,-0.83160,0.09370,0.12570,10.24200,-0.9709,-1.2273
2017-12-31,437.30300,316.52400,120.77900,106.62400,106.62400,14.15500,-16.22800,-2.07300,-24.90400,22.83100,22.83100,8.15800,30.98900,28.35600,14.15500,41.92300,43.33600,0.74000,0.72000,2.91920,0.74010,2.87710,27.61910,3.23690,3.23690,-0.47400,7.08640,0.20060,0.87960,2.06250,43.63580,5.25080,-10.03900,1.04700,1.36450,9.09460,-0.13050,-0.36920
