Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-09-30,0.54890,0.54890,7.06120,2.20490,0.13750,-8.57970,-0.94020,-9.51990,,-9.51990,-9.51990,-9.51990,-8.42120,-8.57970,4.50000,4.50000,-2.11550,-2.11550,6.43370,0.12160,0.21240,100.00000,-1563.16900,-1563.16900,-1734.47500,-1734.47500,0.01030,0.29500,305.07500,-23.95950,-23.99930,-17.85870,-21.04500,,-3.4124,-3.3806
2017-06-30,0.55870,0.55870,5.97360,2.16570,0.10230,-7.47820,-1.28580,-8.76400,-0.02310,-8.74090,-8.74090,-8.74090,-7.38400,-7.47820,4.41460,4.41460,-1.98000,-1.98000,6.68560,0.11630,0.17530,100.00000,-1338.38600,-1338.38600,-1568.50400,-1564.37000,0.00950,0.20130,447.16540,-19.80120,-19.83130,-14.93260,-17.49750,,-1.3706,-1.4315
2017-03-31,0.42520,0.42520,5.79950,2.39360,-0.00960,-7.77750,-0.48600,-8.26340,0.00110,-8.26450,-8.26450,-8.26450,-7.68580,-7.77750,4.08120,4.08120,-2.02500,-2.02500,9.12890,0.06480,0.09850,100.00000,-1829.07300,-1829.07300,-1943.35900,-1943.60900,0.00700,0.17540,513.15790,-16.29480,-16.31360,-13.59480,-15.23820,,-1.88900,-1.91060
2016-12-31,1.46730,1.46730,6.07740,2.24760,0.00150,-6.85620,1.04270,-5.81350,-0.06640,-5.74710,-5.74710,-5.74710,-6.77490,-6.85620,3.32600,3.32600,-1.80200,-1.80200,7.51250,0.08540,0.11840,100.00000,-467.25860,-467.25890,-396.19990,-391.67360,0.02720,0.58800,153.05690,-13.40230,-13.42130,-10.65580,-12.25810,12.89180,-2.1034,-2.1174
2016-09-30,1.04680,1.04680,9.77620,2.43400,0.02120,-11.14210,-0.34710,-11.48920,0.00000,-11.48920,-11.48920,-11.48920,-11.03320,-11.14210,3.32060,3.32060,-3.46000,-3.46000,6.26580,0.03750,0.08440,100.00000,-1064.39200,-1064.39200,-1097.54800,-1097.54800,0.01760,0.40140,224.23240,-23.83160,-23.86690,-19.33880,-22.93690,,-2.8607,-2.873
2016-06-30,2.33710,2.33710,9.74620,2.21970,0.04290,-9.58580,0.50830,-9.07750,0.00110,-9.07860,-9.07860,-9.07860,-9.48360,-9.58580,3.35000,3.35000,-2.71000,-2.71000,8.72590,0.03890,0.08140,100.00000,-410.14980,-410.14980,-388.40020,-388.44850,0.03360,1.80380,49.89370,-15.29110,-15.31000,-13.03820,-14.69610,,-2.9496,-2.9657
2016-03-31,2.13580,2.13580,7.79740,2.30900,0.09490,-7.87570,-1.45840,-9.33420,0.00110,-9.33530,-9.33530,-9.33530,-7.75990,-7.87570,3.38480,3.38480,-2.75800,-2.75800,8.75840,0.04410,0.06800,100.00000,-368.75000,-368.75000,-437.03510,-437.08680,0.02440,2.11580,42.53620,-12.57840,-12.59190,-10.66790,-12.02360,,-2.77530,-2.81210
2015-12-31,1.81700,1.81700,7.77000,1.76000,,-7.71300,0.71000,-7.00000,-0.04000,-6.96000,-6.87800,-6.87800,-7.60300,-7.71300,3.30470,3.30470,-2.10000,-2.10000,8.75930,0.04400,0.06790,99.61480,-424.49090,-424.49090,-385.25040,-378.53600,0.02060,1.79900,50.02750,-9.20870,-9.21610,-7.80970,-8.80220,,-0.9087,-0.918
2015-09-30,1.28500,1.28500,7.17000,1.96000,,-7.84500,-0.21000,-8.07000,0.04000,-8.11000,-8.11200,-8.11200,-7.58500,-7.84500,3.03830,3.03830,-2.70000,-2.70000,10.42230,0.06010,0.08110,99.61090,-610.50590,-610.50590,-628.01560,-631.28410,0.01830,0.80310,112.06230,-13.57200,-13.58570,-11.55060,-12.75670,,-2.1374,-2.1769
2015-06-30,2.44400,2.44400,6.20000,1.85000,,-5.60600,-0.12000,-5.73000,0.00000,-5.73000,-5.73400,-5.73400,-5.69600,-5.60600,2.72840,2.72840,-2.10000,-2.10000,13.41020,0.06690,0.07170,99.83630,-229.37810,-229.37810,-234.45170,-234.61540,0.03160,0.95470,94.27170,-8.58900,-8.59800,-7.42460,-8.01400,,-1.3943,-1.4151
2015-03-31,2.82200,2.82200,3.29000,2.08000,,-2.54800,0.84000,-1.67000,0.00000,-1.67000,-1.65000,-1.65000,-2.45800,-2.54800,2.47330,2.47330,-0.70000,-0.70000,9.27250,0.12810,0.14690,101.34650,-90.29060,-90.29060,-59.17790,-58.46920,0.06360,2.37140,37.95180,-4.76880,-4.77850,-3.72120,-4.15930,,-1.78710,-1.79920
2014-12-31,0.08900,0.08900,,,,0.08900,,0.08900,,0.08900,-5.79700,-5.79700,0.24900,0.08900,2.40910,2.40910,-2.40000,-2.40000,6.57510,0.10900,0.12230,100.00000,100.00000,100.00000,100.00000,-6513.48200,0.00160,0.07180,1253.93300,-13.71750,-13.74350,-10.40570,-12.22220,,14.2159,15.0218
2014-09-30,2.34900,2.34900,2.89000,0.33000,,-0.87100,10.43000,9.71000,-0.01000,9.72000,9.10200,9.10200,-0.87100,-0.87100,0.33790,0.33790,26.90000,26.90000,7.28470,0.08850,0.10050,106.85400,-37.07960,-37.07960,413.36740,387.48400,0.03700,1.90980,47.12640,18.16040,18.20040,14.33390,16.54910,,-20.0355,-20.9825
2014-06-30,0.94200,0.94200,,,,0.94200,,0.94200,,0.94200,18.31600,18.31600,0.94200,0.94200,1.48380,1.48380,12.30000,12.30000,,,,100.00000,100.00000,100.00000,100.00000,1944.37400,,,,,,,,,0,0
2014-03-31,0.98900,0.98900,,,,0.98900,,0.98900,,0.98900,-21.43800,-21.43800,0.98900,0.98900,1.47600,1.47600,-14.50000,-14.50000,,,,100.00000,100.00000,100.00000,100.00000,-2167.64400,,,,,,,,,0.00000,
2013-09-30,0.25300,0.25300,,,,0.25300,,0.25300,,0.25300,-15.30000,-15.30000,0.25300,0.25300,0.02860,0.02860,-534.60000,-534.60000,,,,100.00000,100.00000,100.00000,100.00000,-6047.43100,,,,,,,,,0,0
