Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2015-06-30,678.10000,220.80000,457.30000,218.70000,268.80000,188.50000,-30.10000,158.40000,45.90000,112.50000,112.50000,,111.00000,239.00000,188.50000,118.60000,120.90000,0.94000,0.92000,0.75360,0.34180,0.67110,67.43840,27.79830,27.79830,23.35940,16.36930,0.14790,1.84170,48.86890,5.09830,-8.12690,2.45340,3.35580,18.66840,1.5499,1.2708
2015-03-31,651.80000,215.10000,436.70000,232.90000,282.50000,154.20000,-16.60000,137.60000,48.00000,89.60000,89.60000,,88.30000,204.50000,154.20000,119.40000,121.70000,0.74000,0.73000,0.73980,0.34350,0.69570,66.99910,23.65760,23.65760,21.11080,13.54710,0.14180,1.79710,50.08130,4.09190,-6.33040,1.94990,2.68630,18.40080,0.84550,0.66800
2014-12-31,624.59990,214.60000,409.99980,195.00000,244.80000,165.19990,-13.80000,151.40000,52.60000,98.80000,98.80000,,98.00000,216.19990,165.19990,121.20000,123.50000,0.81000,0.80000,0.71740,0.33890,0.68290,65.64200,26.44890,26.44890,24.23950,15.69010,0.13400,1.85230,48.58790,4.42140,-6.95140,2.11970,2.92280,18.71520,1.6421,1.4599
2014-09-30,613.40000,211.00000,402.40000,197.80000,248.70000,153.70000,-13.90000,139.80000,45.40000,94.40000,94.40000,,92.70000,205.00000,153.70000,121.10000,123.50000,0.77000,0.75000,0.71840,0.32580,0.65570,65.60160,25.05710,25.05710,22.79100,15.11250,0.13030,1.89320,47.53830,3.98140,-7.04110,2.00550,2.68430,19.69270,1.5405,1.3264
2014-06-30,613.90000,212.30000,401.60000,183.50000,234.20000,167.40000,-16.90000,150.50000,56.00000,94.50000,94.50000,,92.80000,218.40000,167.40000,122.00000,124.30000,0.76000,0.75000,0.72940,0.31940,0.63710,65.41780,27.26830,27.26830,24.51540,15.11650,0.12880,1.77790,50.62230,3.87100,-7.10050,1.98270,2.63470,20.04270,1.2297,1.0751
2014-03-31,584.50000,206.80000,377.70000,175.40000,225.80000,151.90000,-19.40000,132.50000,46.20000,86.30000,86.30000,,83.90000,202.80000,151.90000,122.00000,124.40000,0.69000,0.67000,0.66010,0.32350,0.68210,64.61930,25.98800,25.98800,22.66900,14.35420,0.12310,1.73340,51.92130,3.60260,-6.18900,1.81680,2.43710,19.63530,0.57720,0.42850
2013-12-31,578.49990,197.20000,381.29990,181.40000,227.20000,154.09990,-32.20000,121.90000,43.00000,78.90000,78.90000,,76.70000,199.79990,154.09990,121.20000,123.70000,0.62000,0.62000,0.97870,0.32860,0.61600,65.91180,26.63790,26.63790,21.07170,13.25840,0.12740,1.86790,48.18150,3.37040,-7.02710,1.73790,2.26300,19.20430,1.5562,1.3792
2013-09-30,572.00000,196.80000,375.20000,173.40000,225.20000,150.00000,-16.90000,133.10000,47.00000,86.10000,86.10000,-0.60000,83.50000,202.30000,150.00000,121.60000,123.90000,0.69000,0.67000,1.58390,0.39430,0.65840,65.59440,26.22380,26.22380,23.26920,14.59790,0.13030,1.86810,48.17830,3.92540,-7.03140,1.96110,2.37770,18.05270,1.4028,1.1993
2013-06-30,586.90000,198.20000,388.70000,186.50000,230.60000,158.10000,-14.10000,144.00000,51.70000,92.30000,92.30000,0.00000,90.50000,202.30000,158.10000,121.00000,123.60000,0.75000,0.73000,1.36400,0.40270,0.71020,66.22930,26.93820,26.93820,24.53570,15.42000,0.13420,1.84270,48.84140,4.35380,-7.09450,2.11040,2.60070,17.47730,1.1022,0.9612
2013-03-31,566.50000,195.10000,371.40000,174.50000,222.40000,149.00000,-17.60000,131.40000,47.20000,84.20000,84.20000,19.00000,101.10000,197.10000,149.00000,120.50000,123.10000,0.84000,0.82000,1.07810,0.41420,0.79350,65.56050,26.30190,26.30190,23.19510,17.84640,0.12910,1.82510,49.31330,4.11840,-5.97540,1.91920,2.41250,16.95270,0.53860,0.38670
2012-12-31,533.79990,196.50000,337.30000,205.40000,245.10000,92.19990,-13.00000,79.20000,32.80000,46.40000,46.40000,1.80000,46.30000,132.79990,92.20000,119.90000,122.50000,0.39000,0.38000,0.83330,0.42490,0.88340,63.18850,17.27240,17.27240,14.83700,8.67370,0.11810,1.68390,53.44700,2.36830,-2.94900,1.02650,1.36210,16.27240,1.2012,1.0659
2012-09-30,520.00000,188.40000,331.60000,161.50000,201.10000,130.50000,-11.70000,118.80000,39.70000,79.10000,79.10000,1.00000,77.90000,170.90000,130.50000,119.70000,122.20000,0.65000,0.64000,1.86080,0.33560,0.51420,63.76920,25.09620,25.09620,22.84620,14.98080,0.14420,1.75140,51.38650,4.20030,-11.72550,2.19360,2.79050,15.78540,1.2435,1.1211
2012-06-30,513.30000,187.20000,326.10000,156.80000,197.10000,129.00000,-11.50000,117.50000,41.00000,76.50000,76.50000,2.30000,76.40000,170.10000,129.00000,120.30000,122.80000,0.63000,0.62000,1.75970,0.34240,0.53000,63.53010,25.13150,25.13150,22.89110,14.88410,0.14580,1.74650,51.53130,4.18510,-10.40960,2.17260,2.75210,15.25790,1.2121,1.0961
2012-03-31,505.90000,187.40000,318.50000,149.80000,190.20000,128.30000,-12.50000,115.80000,42.50000,73.30000,73.30000,0.40000,71.50000,169.60000,128.30000,120.00000,122.40000,0.60000,0.58000,1.74090,0.34600,0.53840,62.95710,25.36080,25.36080,22.88990,14.13320,0.14380,1.69880,52.97890,4.01730,-9.53190,2.08330,2.62730,15.15450,0.39460,0.22960
2011-12-31,443.09990,136.60000,306.49990,146.89990,183.20000,123.29990,-12.80000,110.50000,37.40000,73.10000,73.10000,,74.40000,164.39990,123.30000,121.90000,123.70000,0.61000,0.60000,1.25210,0.35940,0.58840,69.17170,27.82670,27.82670,24.93790,16.79080,0.12590,1.55800,57.76570,4.24480,-8.26080,2.07750,2.71940,14.39880,1.2034,1.0773
2011-09-30,490.40000,186.60000,303.80000,141.70000,182.20000,121.60000,-13.10000,108.50000,39.20000,69.30000,69.30000,,66.70000,161.90000,121.60000,121.80000,123.30000,0.55000,0.54000,1.24990,0.35170,0.58040,61.94940,24.79610,24.79610,22.12480,13.60110,0.13960,1.77810,50.61580,3.88430,-8.32130,1.97300,2.51830,14.73250,0.9208,0.793
2011-06-30,487.10000,188.70000,298.40000,142.70000,183.80000,114.60000,-23.30000,91.30000,54.20000,37.10000,37.10000,,34.50000,155.40000,114.60000,122.80000,124.60000,0.28000,0.28000,1.46130,0.34840,0.54450,61.26050,23.52700,23.52700,18.74360,7.08270,0.13960,1.78420,50.44140,2.05810,-4.80570,1.06330,1.34100,14.72710,0.9946,0.8523
2011-03-31,472.60000,192.00000,280.60000,128.80000,171.50000,109.10000,-13.50000,95.60000,36.30000,59.30000,59.30000,,57.30000,151.80000,109.10000,122.80000,124.70000,0.47000,0.46000,1.40760,0.35520,0.57380,59.37370,23.08510,23.08510,20.22850,12.12440,0.13620,1.66700,53.98860,3.35070,-6.90660,1.70950,2.16060,14.38860,0.18520,-0.02490
2010-12-31,481.99990,193.30000,288.69990,137.00000,179.00000,109.70000,-13.50000,96.20000,32.20000,64.00000,64.00000,0.00000,62.20000,151.80000,109.70000,124.80000,126.50000,0.50000,0.50000,1.35560,0.36430,0.58510,59.89630,22.75930,22.75930,19.95850,12.90460,0.14020,1.83550,49.03320,3.74620,-7.14450,1.86180,2.38160,14.00330,1.1388,1.0048
2010-09-30,473.80000,188.20000,285.60000,134.00000,175.40000,110.20000,-13.30000,96.90000,33.30000,63.60000,63.60000,15.20000,76.50000,151.60000,110.20000,124.30000,125.80000,0.62000,0.61000,1.43170,0.36330,0.58290,60.27860,23.25880,23.25880,20.45170,16.14610,0.13940,1.77990,50.56560,3.67970,-7.68770,1.87060,2.34270,14.00650,0.5575,0.428
2010-06-30,460.70000,188.30000,272.40000,126.90000,166.60000,105.80000,-13.30000,92.50000,32.70000,59.80000,59.80000,13.60000,71.30000,147.60000,105.80000,125.70000,127.30000,0.57000,0.56000,1.27940,0.36840,0.63550,59.12740,22.96510,22.96510,20.07810,15.47650,0.13420,1.76850,50.89000,3.56190,-6.77620,1.74240,2.24960,13.43120,0.7968,0.6616
2010-03-31,443.00000,190.10000,252.90000,109.50000,148.60000,104.30000,-14.70000,89.60000,33.70000,55.90000,55.90000,2.70000,56.70000,146.80000,104.30000,126.30000,128.10000,0.45000,0.44000,1.04050,0.37330,0.69010,57.08800,23.54400,23.54400,20.22570,12.79910,0.12640,1.71370,52.51690,3.36100,-5.62200,1.59460,2.10640,13.13740,0.29430,-0.09600
2009-12-31,415.30000,173.90000,241.40000,125.90000,162.60000,78.80010,-13.60000,65.20000,11.10000,54.10000,54.10000,7.80000,60.20000,120.70010,78.80010,126.30000,127.90000,0.48000,0.46000,0.84680,0.38030,0.72700,58.12670,18.97430,18.97430,15.69950,14.49550,0.11700,1.60530,56.06310,3.34980,-4.87080,1.52370,2.07610,12.79720,1.1713,1.0185
2009-09-30,425.00000,177.50000,247.50000,111.20000,147.50000,100.00000,-13.90000,86.10000,28.70000,57.40000,57.40000,4.00000,59.70000,139.60000,100.00000,126.40000,128.00000,0.47000,0.47000,0.66630,0.32140,0.68380,58.23530,23.52940,23.52940,20.25880,14.04710,0.12780,1.68850,53.30120,3.67130,-5.90600,1.72550,2.49140,12.36950,0.9607,0.8268
2009-06-30,429.10000,180.40000,248.70000,111.10000,146.70000,102.00000,-11.40000,90.60000,32.70000,57.90000,57.90000,3.20000,59.60000,141.10000,102.00000,126.30000,127.80000,0.47000,0.47000,0.60260,0.34720,0.77580,57.95850,23.77070,23.77070,21.11400,13.88950,0.12940,1.68670,53.35820,3.89240,-5.49020,1.74620,2.54080,11.76820,0.79,0.6416
2009-03-31,446.60000,187.00000,259.60000,122.00000,158.60000,101.00000,-11.90000,89.10000,34.10000,55.00000,55.00000,1.10000,54.40000,139.20000,101.00000,126.20000,127.40000,0.43000,0.43000,0.63240,0.39720,0.89430,58.12810,22.61530,22.61530,19.95070,12.18090,0.13610,1.69290,53.16170,3.99880,-4.79850,1.67590,2.41050,10.89860,0.34930,0.23160
