,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$0.19,$-0.17
1,2024-08-06,2024-06-30,$0.11,$-0.12
2,2024-05-07,2024-03-31,$0.16,$0.08
3,2024-03-05,2023-12-31,$0.16,$-0.28
4,2023-11-07,2023-09-30,$0.08,$-0.36
5,2023-08-08,2023-06-30,$0.10,$-0.17
6,2023-05-04,2023-03-31,$0.22,$-0.39
7,2023-03-09,2022-12-31,$0.11,$-2.53
8,2022-11-08,2022-09-30,$0.41,$0.70
9,2022-08-09,2022-06-30,$0.45,$0.90
10,2022-05-12,2022-03-31,$0.40,$1.49
11,2022-03-15,2021-12-31,$0.38,$0.89
12,2021-11-09,2021-09-30,$0.35,$0.25
13,2021-08-12,2021-06-30,$0.69,$0.45
