Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,3.93600,1.23000,2.70600,1.00800,1.82700,,3.08900,-0.38300,0.08300,-0.30000,0.00500,-0.30500,-0.30500,-0.30500,-0.17700,-0.38300,10.41760,10.43080,-0.03000,-0.03000,0.66540,0.02980,0.05070,68.75000,-9.73070,-9.73070,-7.62200,-7.74900,0.24650,2.57090,35.00760,-2.95030,13.71400,-1.91040,-2.86250,0.99240,0,-0.0018
2024-03-31,3.80400,1.28000,2.52400,1.03700,1.70700,,3.04300,-0.51900,-0.07800,-0.59700,0.00500,-0.60200,-0.60200,-0.60200,-0.21200,-0.51900,10.41760,10.43060,-0.06000,-0.06000,0.68540,0.03130,0.05830,66.35120,-13.64350,-13.64350,-15.69400,-15.82550,0.23360,2.60190,34.58990,-5.73060,26.86300,-3.69730,-5.55150,1.00840,-0.0081,-0.0086
2023-12-31,3.75500,1.20300,2.55200,1.09300,1.69400,,3.18700,-0.63500,0.01800,-0.61700,0.00500,-0.62200,-0.62200,-0.62200,-0.24400,-0.63500,10.41760,10.41760,-0.06000,-0.06000,0.71330,0.03810,0.05910,67.96270,-16.91080,-16.91080,-16.43140,-16.56460,0.22620,3.00160,29.98400,-5.69020,29.88950,-3.74650,-5.47340,1.04930,-0.08600,-0.08600
2023-09-30,3.79800,1.20600,2.59200,1.07000,1.77100,,10.81800,-8.22600,0.04400,-8.18200,-0.11900,-8.06300,-8.06300,-8.06300,-0.31800,-8.22600,10.41760,10.42420,-0.78000,-0.78000,0.77050,0.03660,0.06130,68.24650,-216.58760,-216.58770,-215.42910,-212.29590,0.21540,3.78290,23.79150,-70.35780,424.81590,-45.73200,-67.78480,1.10010,-0.0069,-0.0071
2023-06-30,3.91000,1.26700,2.64300,0.93600,1.97600,,3.30800,-0.66500,-0.10700,-0.77200,0.00900,-0.78100,-0.78100,-0.78100,-0.27400,-0.66500,10.41760,10.41760,-0.07000,-0.07000,0.82060,0.02700,0.03870,67.59590,-17.00770,-17.00770,-19.74430,-19.97440,0.15070,3.89050,23.13300,-4.06390,38.99150,-3.01030,-3.95420,1.84480,-0.0174,-0.0181
2023-03-31,4.09400,1.26200,2.83200,0.92600,2.14200,,3.49400,-0.66200,0.16100,-0.50100,0.01000,-0.51100,-0.51100,-0.51100,-0.27300,-0.66200,10.41760,10.43070,-0.05000,-0.05000,0.86420,0.02700,0.03830,69.17440,-16.17000,-16.17000,-12.23740,-12.48170,0.15270,3.56620,25.23690,-2.57150,30.14750,-1.90630,-2.50200,1.90750,0.0588,0.0578
2022-12-31,4.08300,1.27900,2.80400,0.74700,2.04100,,3.16600,-0.36200,0.28800,-0.07400,0.00600,-0.08000,-0.08000,-0.08000,0.02200,-0.36200,10.41760,10.43080,-0.01000,-0.01000,0.92150,0.02990,0.05260,68.67500,-8.86600,-8.86600,-1.81240,-1.95930,0.14860,2.56950,35.02570,-0.39400,4.97510,-0.29110,-0.38220,1.94900,-0.00790,-0.00840
2022-09-30,4.21000,1.23200,2.97800,0.72200,2.27900,,3.38700,-0.40900,-0.04900,-0.45800,0.01800,-0.47600,-0.47600,-0.47600,-0.01400,-0.40900,10.23290,10.36690,-0.04000,0.07000,0.89390,0.02810,0.05000,70.73630,-9.71500,-9.71500,-10.87890,-11.30640,0.15300,3.56180,25.26840,-2.33880,25.03950,-1.73010,-2.27320,1.95360,0.0843,0.0817
2022-06-30,4.20600,1.27100,2.93500,0.77100,2.19400,,3.33800,-0.40300,0.81000,0.40700,0.00400,0.40300,0.40300,0.40300,-0.03000,-0.40300,10.21760,10.26980,0.04000,0.04000,0.94760,0.03340,0.05620,69.78130,-9.58160,-9.58160,9.67670,9.58160,0.14310,2.39660,37.55350,1.94800,-21.11050,1.37070,1.88290,2.02470,-0.0118,-0.0207
2022-03-31,4.11700,1.33400,2.78300,0.86500,2.04200,,3.38900,-0.60600,0.95700,0.35100,0.00500,0.34600,0.34600,0.34600,-0.19000,-0.60600,10.20430,10.34090,0.03000,0.03000,0.94480,0.03750,0.06530,67.59780,-14.71940,-14.71940,8.52560,8.40420,0.13580,2.90950,30.93270,1.72900,-11.78880,1.14130,1.66410,1.95850,-0.0928,-0.0941
