Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,35.53100,8.17000,27.36100,1.45900,-1.34000,17.48800,9.87300,-6.48200,3.39100,3.39100,3.39100,,0.32200,24.35600,9.87300,38.35210,38.35210,0.01000,0.01000,0.76680,3.28740,27.78700,27.78700,9.54380,0.90630,0.03080,1.58040,3.32730,0.29370,0.36860,5.50280,0.44810,0.07250
2021-12-31,35.30600,8.33400,26.97200,1.10900,-1.31800,15.91500,11.05700,-6.81900,4.23800,4.23800,4.23800,,1.15600,24.32700,11.05700,37.20220,37.20220,0.03000,0.03000,0.77740,3.49290,31.31760,31.31770,12.00370,3.27420,0.03090,2.09220,4.81220,0.37070,0.46570,5.32020,0.4498,-0.9316
2021-09-30,34.33400,8.27900,26.05500,1.19300,-1.26600,17.21900,8.83600,-4.33800,4.49800,4.49800,4.49800,,1.43900,23.52000,8.83600,37.41150,37.41150,0.04000,0.04000,0.76980,3.34450,25.73540,25.73540,13.10070,4.19120,0.03110,2.23180,5.01110,0.40710,0.51370,5.37240,0.5073,-0.2472
2021-06-30,33.37100,8.36200,25.00900,1.41100,-1.02300,16.62500,8.38400,-6.26300,2.12100,2.12100,2.12100,,-3.03200,22.25000,8.38400,37.07170,37.07170,-0.08000,-0.08000,0.76330,3.22410,25.12360,25.12360,6.35580,-9.08570,0.03060,1.03600,2.26510,0.19470,0.24530,5.48800,0.4647,0.2056
2021-03-31,34.67700,8.00500,26.67200,0.95300,-1.23600,18.89900,7.77300,-7.73500,0.03800,0.03800,0.03800,,-2.95500,23.50900,7.77300,36.43800,36.43800,-0.08000,-0.08000,0.75670,3.11100,22.41540,22.41540,0.10960,-8.52150,0.03190,0.01780,0.03830,0.00350,0.00430,5.77210,0.46320,0.25990
2020-12-31,32.86600,8.33500,24.53100,1.25800,-1.71500,16.32100,8.21000,0.70800,8.91800,8.91800,8.91800,,5.79500,21.60000,8.21000,34.81470,34.81470,0.17400,0.17400,0.75580,3.09530,24.98020,24.98020,27.13440,17.63220,0.02990,4.12800,9.03930,0.81230,1.00800,5.98740,0.3778,-0.3595
2020-09-30,33.14200,8.00800,25.13400,1.13600,-2.31200,17.24600,7.88800,-5.04400,2.84400,2.84400,2.84400,,-0.12800,21.60500,7.88800,34.84370,34.84370,-0.00400,-0.00400,0.76690,3.29000,23.80060,23.80060,8.58130,-0.38620,0.03080,1.41630,3.28540,0.26440,0.33010,5.74570,0.4831,0.4043
2020-06-30,33.52500,7.68400,25.84100,1.14700,-2.84000,18.16900,7.67200,-6.70700,0.96500,0.96500,0.96500,,-1.89900,21.76100,7.67200,34.71700,34.71700,-0.06000,-0.06000,0.76170,3.19640,22.88440,22.88440,2.87850,-5.66440,0.03090,0.46250,1.05430,0.08890,0.11020,6.00590,0.4298,0.3932
2020-03-31,33.61900,7.62500,25.99400,1.31600,-1.05500,16.46700,9.52700,-7.26900,2.25800,2.25800,2.25800,,-0.61900,23.56300,9.52700,34.42800,34.42800,-0.02000,-0.02000,0.74880,2.98120,28.33810,28.33810,6.71640,-1.84120,0.03060,1.01050,2.22620,0.20550,0.25380,6.43750,0.59050,-1.38480
2019-12-31,29.38600,4.58400,24.80200,1.66900,-2.78100,17.87800,6.92400,-3.50000,3.42400,3.42400,3.42400,,-5.30500,20.29700,6.92400,31.54530,31.54530,-0.18000,-0.18000,0.74810,2.96910,23.56220,23.56220,11.65180,-18.05280,0.02830,1.62250,3.58260,0.32940,0.40880,6.31850,0.5576,-1.5993
2019-09-30,28.66700,4.49400,24.17300,1.00700,-0.96500,14.95100,9.22200,-7.03100,2.19100,2.19100,2.19100,,-0.63100,22.31400,9.22200,31.88700,31.88700,-0.02000,-0.02000,0.69580,2.28780,32.16940,32.16940,7.64290,-2.20110,0.02930,0.84840,1.47980,0.22400,0.25800,8.05300,0.426,-0.2315
2019-06-30,28.19700,4.35300,23.84400,1.17900,-0.90400,14.70500,9.13900,-6.93400,2.20500,2.20500,2.20500,,-0.61600,21.80200,9.13900,31.31100,31.31100,-0.02000,-0.02000,0.68590,2.18400,32.41130,32.41130,7.82000,-2.18460,0.02910,0.83500,1.44110,0.22740,0.26220,8.32100,0.5099,-0.8192
2019-03-31,28.13700,4.33500,23.80200,1.07000,-0.85100,14.93100,8.87100,-7.15000,1.72100,1.72100,1.72100,2.95200,1.79200,22.09200,8.87100,30.38100,30.38100,0.06000,0.06000,0.68140,2.13870,31.52790,31.52790,6.11650,6.36880,0.03010,0.66630,1.14550,0.18410,0.21230,8.38040,0.41470,0.38750
2018-12-31,27.26100,4.46900,22.79200,1.02000,-0.82800,14.30200,8.49000,-5.97300,2.51700,2.51700,2.51700,,-0.33100,21.28100,8.49000,29.56300,29.56300,-0.01000,-0.01000,0.68990,2.22490,31.14340,31.14340,9.23300,-1.21420,0.02900,0.98930,1.76050,0.26810,0.30680,8.44660,0.5036,-0.1511
2018-09-30,26.59100,3.88000,22.71100,0.95000,-0.78500,13.54200,9.16900,-6.49200,2.67700,2.67700,2.67700,,-0.17000,21.15400,9.16900,29.62000,29.62000,-0.01000,-0.01000,0.68690,2.19360,34.48160,34.48160,10.06730,-0.63930,0.02940,1.08330,1.94290,0.29610,0.33920,8.29020,0.4908,0.1962
2018-06-30,26.59300,4.07600,22.51700,0.96000,-0.73300,13.46600,9.05100,-6.52600,2.52500,2.52500,2.52500,,-0.31700,20.91200,9.05100,29.32900,29.32900,-0.01000,-0.01000,0.68350,2.15930,34.03530,34.03530,9.49500,-1.19200,0.02920,1.00510,1.81340,0.27690,0.31810,8.52450,0.4556,0.4133
2018-03-31,26.35300,4.08700,22.26600,1.03300,-0.69600,13.31500,8.95100,-4.34600,4.60500,4.60500,4.60500,,1.79100,20.63100,8.95100,29.31600,29.31600,0.06000,0.06000,0.67760,2.10140,33.96580,33.96580,17.47430,6.79620,0.02850,1.77780,3.22630,0.49890,0.57320,8.83590,0.43070,0.27740
2017-12-31,25.25300,3.91900,21.33400,0.86900,-3.49800,16.48600,4.84800,-6.31100,-1.46300,-1.46300,-1.46300,,-4.26500,17.19800,4.84800,27.29700,27.29700,-0.17000,-0.17000,0.67040,2.03390,19.19770,19.19770,-5.79330,-16.88910,0.02720,-0.54840,-0.98940,-0.15760,-0.18070,9.10920,0.4807,-1.008
2017-09-30,24.36500,3.45500,20.91000,0.94300,-0.64000,12.41200,8.49800,-6.11500,2.38300,2.38300,2.38300,,-0.38400,19.47900,8.49800,28.16800,28.16800,-0.01000,-0.01000,0.66020,1.94310,34.87790,34.87790,9.78040,-1.57600,0.02690,0.89240,1.56960,0.26340,0.30320,9.32930,0.4186,-2.3145
2017-06-30,22.86700,2.71200,20.15500,0.91500,-0.80400,11.64500,8.51000,-7.84900,0.66100,0.66100,0.66100,,-2.02500,18.57000,8.51000,26.22800,26.22800,-0.08000,-0.08000,0.67000,2.03000,37.21520,37.21520,2.89060,-8.85560,0.02750,0.27680,0.47980,0.07950,0.09140,8.94530,0.4126,0.6587
2017-03-31,22.31400,2.56100,19.75300,0.91100,-4.31500,15.14700,4.60600,-0.25000,4.35600,4.35600,4.35600,,1.73500,14.77300,4.60600,25.92200,25.92200,0.07000,0.07000,0.67900,2.11530,20.64180,20.64180,19.52140,7.77540,0.02680,1.85680,3.28680,0.52290,0.59600,9.03680,0.40410,0.69090
2016-12-31,22.00900,2.57600,19.43300,0.89300,-0.54400,11.15700,8.27600,-6.00500,2.27100,2.27100,2.27100,,-0.31200,18.06200,8.27600,24.15500,24.15500,-0.01000,-0.01000,0.67990,2.12360,37.60280,37.60280,10.31850,-1.41760,0.02580,0.94670,1.69070,0.26660,0.30310,9.28210,0.4855,-0.5444
2016-09-30,21.58900,2.48200,19.10700,0.88100,-2.35000,12.69000,6.41700,-6.46600,-0.04900,-0.04900,-0.04900,-0.02400,-2.32900,16.14500,6.41700,24.46900,24.46900,-0.10000,-0.10000,0.69560,2.28490,29.72350,29.72350,-0.22700,-10.78790,0.02570,-0.02170,-0.03980,-0.00580,-0.00660,9.19810,0.4643,-0.4159
2016-06-30,21.24700,2.29000,18.95700,1.09600,-0.84200,11.14300,7.81400,-6.93100,0.88300,0.88300,0.88300,,-0.63100,17.46900,7.81400,23.64400,23.64400,-0.03000,-0.03000,0.69920,2.32490,36.77700,36.77700,4.15590,-2.96980,0.02600,0.38980,0.70710,0.10790,0.11720,9.46230,0.3806,-0.3705
2016-03-31,21.52700,2.47100,19.05600,0.99200,-0.66100,10.78600,8.27000,-7.41700,0.85300,0.85300,0.85300,,-0.42600,17.71200,8.27000,23.50900,23.50900,-0.02000,-0.02000,0.69480,2.27640,38.41690,38.41690,3.96250,-1.97890,0.02650,0.37490,0.67710,0.10510,0.11440,9.67920,0.37360,0.30190
2015-12-31,21.82300,2.42800,19.39500,1.40600,-0.59700,10.54200,8.85300,-6.28600,2.56700,2.56700,2.56700,,1.28300,18.37400,8.85300,21.16000,21.16000,0.06000,0.06000,0.69200,2.24620,40.56730,40.56730,11.76280,5.87910,0.02640,1.09760,1.99060,0.31030,0.33810,9.96980,0.3257,0.2097
2015-09-30,21.37500,2.48400,18.89100,0.77200,-1.24300,11.15900,7.73200,-7.82800,-0.09600,-0.09600,-0.09600,,-1.38200,17.01700,7.73200,21.40400,21.40400,-0.06000,-0.06000,0.70030,2.33660,36.17310,36.17310,-0.44910,-6.46550,0.02550,-0.04170,-0.07710,-0.01140,-0.01250,10.13450,0.3715,-0.2461
2015-06-30,20.68800,2.04400,18.64400,0.90500,-0.44400,10.55100,8.09300,-7.66200,0.43100,0.43100,0.43100,,-0.85300,17.28100,8.09300,20.83400,20.83400,-0.04000,-0.04000,0.69760,2.30660,39.11930,39.11930,2.08330,-4.12320,0.02490,0.18670,0.34760,0.05190,0.05650,10.42790,0.3487,-1.1081
2015-03-31,19.88000,1.81400,18.06600,1.05200,-0.48800,9.94300,8.12300,-7.42900,0.69400,0.69400,0.69400,,-0.55300,16.54300,8.12300,20.21100,20.21100,-0.03000,-0.03000,0.69200,2.24670,40.86020,40.86020,3.49090,-2.78170,0.02460,0.30550,0.55810,0.08600,0.09410,10.58420,0.44210,-1.04440
2014-12-31,19.21600,1.64300,17.57300,1.48400,0.15000,9.32700,8.24600,-3.32200,4.92400,4.92400,4.92400,,4.94400,16.25000,8.24600,17.25400,17.25400,0.36000,0.36000,0.69780,2.30900,42.91210,42.91210,25.62450,25.72860,0.02440,2.26210,4.14280,0.62500,0.68360,10.67070,0.5812,-1.9579
2014-09-30,19.01400,1.94300,17.07100,0.79800,-0.96700,9.51400,7.55700,-7.32800,0.22900,0.22900,0.22900,,-0.93100,15.32300,7.55700,17.73900,17.73900,-0.05000,-0.05000,0.72780,2.67430,39.74440,39.74440,1.20440,-4.89640,0.02500,0.12100,0.24220,0.03020,0.03290,10.56490,0.3993,-0.6412
2014-06-30,18.39000,1.96800,16.42200,0.97500,-0.57000,9.27500,7.14700,-5.92800,1.21900,1.21900,1.21900,,0.08600,14.27100,7.14700,16.54800,16.89500,0.01000,0.01000,0.71660,2.52890,38.86350,38.86350,6.62860,0.46760,0.02500,0.63970,1.23860,0.16570,0.18130,10.75580,0.2626,-2.7414
2014-03-31,17.13600,1.95500,15.18100,0.95800,-13.99300,21.78100,-6.60000,-6.91400,-13.51400,-13.51400,-13.51400,,-14.63700,0.37000,-6.60000,15.74700,15.74700,-0.93000,-0.93000,0.72640,2.65500,-38.51540,-38.51540,-78.86320,-85.41670,0.02520,-7.95650,-14.75880,-1.99060,-2.17690,10.56220,0.39110,0.04880
2013-12-31,16.86000,1.83400,15.02600,0.87600,-0.23300,7.70800,7.31800,-6.98400,0.33400,0.33400,0.33400,,-0.78600,14.00800,7.31800,13.16400,13.16400,-0.05000,-0.05000,0.70940,2.44070,43.40450,43.40450,1.98100,-4.66190,0.02440,0.18240,0.32270,0.04840,0.05300,11.42090,0.4137,-2.1852
2013-09-30,16.19000,1.42300,14.76700,0.65100,-0.14900,7.21600,7.55100,-7.24200,0.30900,0.30900,0.30900,,-0.79700,14.26800,7.55100,14.19600,14.19600,-0.06000,-0.06000,0.72680,2.66090,46.63990,46.63990,1.90860,-4.92280,0.02430,0.18740,0.34520,0.04640,0.05120,11.56240,0.4879,-4.244
2013-06-30,14.25800,1.01500,13.24300,0.84400,-0.01600,6.35400,6.88900,-6.43800,0.45100,0.45100,0.45100,,-0.64100,12.41900,6.88900,12.38000,12.38000,-0.05000,-0.05000,0.69010,2.22640,48.31670,48.31670,3.16310,-4.49570,0.02400,0.27110,0.42710,0.07590,0.08400,11.86920,0.3371,-2.1772
2013-03-31,14.03500,1.09000,12.94500,0.75100,-0.34600,6.18300,6.76200,-6.32900,0.43300,0.43300,0.43300,,-0.64300,11.92800,6.76200,11.23100,11.23100,-0.06000,-0.06000,0.75810,3.13340,48.17960,48.17960,3.08510,-4.58140,0.02470,0.35020,0.65120,0.07610,0.08470,10.85010,0.27190,-0.24190
2012-12-31,13.79000,0.90400,12.88600,0.73500,-0.36900,6.06700,6.81900,-6.20500,0.61400,0.61400,0.61400,,-0.45100,11.60200,6.81900,10.95300,10.95300,-0.03000,-0.03000,0.75840,3.13970,49.44890,49.44890,4.45250,-3.27050,0.02440,0.50180,0.94300,0.10870,0.12120,11.03980,0.4348,-2.7538
2012-09-30,12.97000,0.70000,12.27000,0.61500,-0.39200,5.40000,6.87000,-5.87800,0.99200,0.99200,0.99200,,-0.06100,11.36300,6.87000,10.94500,10.94500,-0.01000,-0.01000,0.73470,2.76940,52.96840,52.96840,7.64840,-0.47030,0.02470,0.80000,1.31110,0.18870,0.21220,11.33000,0.7184,-0.0061
2012-06-30,12.41000,0.72500,11.68500,0.66900,-0.11300,5.30200,6.38300,-5.52900,0.85400,0.85400,0.85400,,-0.19200,10.60500,6.38300,10.94500,10.94500,-0.02000,-0.02000,0.71150,2.46610,51.43430,51.43430,6.88150,-1.54710,0.02500,0.66910,1.04510,0.17170,0.19300,11.66180,0.4725,-2.5524
2012-03-31,12.10000,0.72600,11.37400,0.69300,-0.47400,5.07100,6.30300,-5.00200,1.30100,1.30100,1.30100,,0.25900,10.37500,6.30300,10.94500,11.00700,0.02000,0.02000,0.68180,2.14220,52.09090,52.09090,10.75210,2.14050,0.02590,0.98810,1.41730,0.27800,0.31450,12.03020,0.51120,-0.56650
2011-12-31,11.46800,0.64800,10.82000,0.57100,-0.30100,,11.46800,-4.45700,1.11600,1.11600,1.11600,,0.07600,15.29100,5.57300,10.23700,10.28900,-0.01000,-0.01000,0.69200,2.24700,100.00000,48.59610,9.73140,0.66270,0.02530,0.82480,1.14290,0.24630,0.25400,12.36310,0.5995,-2.2414
2011-09-30,11.17300,0.68100,10.49200,0.62300,-0.25000,,11.17300,-4.24200,1.74800,1.74800,1.74800,,0.70900,14.86700,5.99000,10.93600,10.98800,0.07000,0.07000,0.66390,1.97500,100.00000,53.61140,15.64490,6.34570,0.02620,1.25490,1.62600,0.40930,0.42180,12.72650,0.3388,0.4567
2011-06-30,10.81600,0.63700,10.17900,0.61700,-0.52600,,10.81600,-4.19100,1.37000,1.37000,1.37000,,0.33100,14.38600,5.56100,9.78200,9.83400,0.04000,0.04000,0.66310,1.96860,100.00000,51.41460,12.66640,3.06030,0.02530,0.97960,1.27970,0.32010,0.33000,12.98490,0.4629,-1.0856
2011-03-31,10.51900,0.64900,9.87000,0.71000,-0.20800,,10.51900,-4.10200,1.48000,1.48000,1.48000,,0.44200,13.97700,5.58200,9.25800,9.31000,0.05000,0.05000,0.69480,2.27620,100.00000,53.06590,14.06980,4.20190,0.02530,1.19920,1.57460,0.35560,0.36600,12.89540,0.50920,0.45330
2010-12-31,10.22800,0.52600,9.70200,0.82600,-0.79800,17.52800,-7.82600,-3.99800,0.80800,0.80800,0.80800,,-0.23300,-4.54500,4.80600,8.57600,8.60100,-0.04000,-0.04000,0.72010,2.57320,-76.51540,46.98870,7.89990,-2.27810,0.02490,0.72550,0.95480,0.19680,0.20300,12.76500,0.4891,0.2951
2010-09-30,10.33400,0.56100,9.77300,2.37100,-1.07000,,10.33400,-1.02400,2.02800,2.02800,2.02800,,1.00100,13.73900,3.05200,8.56300,8.57700,0.12000,0.12000,0.70930,2.44050,100.00000,29.53360,19.62450,9.68650,0.02600,1.80980,2.33880,0.51010,0.52600,13.02270,0.79,0.7701
2010-06-30,10.68100,0.52600,10.15500,0.66100,-0.77300,,10.68100,-4.32500,1.00600,1.00600,1.00600,,-0.01700,14.17500,5.33100,8.54500,8.54500,0.00000,0.00000,0.72020,2.57360,100.00000,49.91110,9.41860,-0.15920,0.02600,0.89900,1.17440,0.24470,0.25160,13.09640,0.4075,0.3801
2010-03-31,10.68500,0.55700,10.12800,0.61300,-0.86800,4.80300,5.32500,-4.23900,1.08600,1.08600,1.08600,,0.06300,8.73900,5.32500,8.55900,8.55900,0.01000,0.01000,0.71390,2.49570,49.83620,49.83620,10.16380,0.58960,0.02580,0.94350,1.23610,0.26190,0.26990,13.61530,0.41930,0.37940
2009-12-31,10.64220,0.55580,10.08640,1.47120,0.04020,4.56930,5.51710,-4.39980,1.11740,1.11740,1.11740,0.00010,0.09380,9.01660,5.51710,8.56300,8.56300,0.01000,0.01000,0.70710,2.41420,51.84190,51.84190,10.49930,0.88150,0.02550,0.94330,1.23780,0.26800,0.27630,13.83280,0.5704,0.4472
2009-09-30,10.65710,0.61300,10.04410,0.43120,-0.74010,4.45600,5.58810,-4.47320,1.11490,1.11490,1.11490,0.16410,0.25560,9.15480,5.58810,8.56300,8.56300,0.03000,0.03000,0.70170,2.35260,52.43530,52.43530,10.46150,2.39800,0.02550,0.91900,1.20710,0.26650,0.27410,14.16810,0.4656,0.5891
2009-06-30,10.65150,0.63660,10.01490,0.32300,-0.93960,4.54520,5.46970,-4.37360,1.09600,1.09600,1.09600,0.02090,0.09350,8.97510,5.46970,8.56300,8.56300,0.01000,0.01000,0.69710,2.30190,51.35110,51.35110,10.28980,0.87780,0.02520,0.88220,1.16170,0.25960,0.26720,14.50890,0.4724,0.4724
2009-03-31,10.65820,0.65810,10.00000,0.28460,-0.91450,4.50700,5.49310,-4.42140,1.07170,1.07170,1.07170,0.01780,0.06610,9.05250,5.49310,8.56300,8.56300,0.01000,0.01000,0.69120,2.23830,51.53910,51.53910,10.05550,0.62050,0.02510,0.84150,1.10760,0.25220,0.25990,14.87280,0.47840,0.47210
