Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1348.80000,471.10000,877.70010,,-508.60000,805.90000,71.80010,-93.60000,-21.80000,-1.10000,-20.70000,-20.70000,,-20.70000,155.90010,71.80010,361.85300,361.85300,-0.06000,-0.06000,0.49980,1.69880,-2.80350,65.07270,5.32330,5.32330,-1.61630,-1.53470,0.16200,12.47730,7.21310,1.22830,0.49470,-0.24870,-0.85830,-4.61810,-0.0099,-0.1446
2024-06-30,1030.60000,342.20000,688.40000,,-438.50000,735.80000,-47.40000,15.30000,-32.10000,0.70000,-32.80000,-32.80000,,-32.80000,23.40000,-47.40000,321.58100,321.58100,-0.10000,-0.10000,0.65130,1.66220,-2.58520,66.79600,-4.59930,-4.59930,-3.11470,-3.18260,0.11990,6.60640,13.62310,1.93330,0.78700,-0.38160,-1.28020,-4.69510,0.0218,-0.0816
2024-03-31,951.40000,302.30000,649.10000,,-451.50000,757.50000,-108.40000,-53.30000,-161.70000,1.80000,-163.50000,-163.50000,,-163.50000,-35.50000,-108.40000,263.41100,263.41100,-0.62000,-0.62000,0.60750,1.80120,-2.26300,68.22580,-11.39370,-11.39370,-16.99600,-17.18520,0.11140,6.77640,13.28150,8.05020,3.63420,-1.91480,-6.44970,-7.70470,-0.71490,-0.90660
2023-12-31,1104.40000,335.40010,769.00020,,-610.50010,919.29990,-150.29940,-32.90000,-183.20000,-1.20000,-182.00000,-182.00000,,-182.00000,-74.79940,-150.29980,167.64400,167.64400,-0.80000,-0.80000,0.73700,1.67090,-2.78240,69.63060,-13.60920,-13.60920,-16.58820,-16.47950,0.12260,5.42170,16.60000,9.84900,4.18070,-2.02020,-6.60760,-7.09170,-0.4387,-0.9794
2023-09-30,1405.90000,488.60000,917.30000,,-504.20000,817.90000,99.40000,-84.80000,14.60000,2.30000,12.30000,12.30000,,12.30000,177.00000,99.40000,162.42400,162.60700,0.08000,0.08000,0.64110,1.80350,-2.25670,65.24650,7.07020,7.07020,1.03850,0.87490,0.15990,10.47620,8.59090,-0.57530,-0.26770,0.13990,0.46230,-10.77860,0.4983,0.3863
2023-06-30,1347.90000,474.80000,873.10000,,-470.10000,788.30000,84.80010,-75.80000,9.00000,0.40000,8.60000,8.60000,,8.60000,170.00000,84.80010,151.30200,151.34700,0.06000,0.06000,0.45530,2.14070,-1.88690,64.77480,6.29130,6.29130,0.66770,0.63800,0.15550,9.78160,9.20100,-0.33300,-0.17060,0.09920,0.37990,-49.74270,0.0388,-0.2166
2023-03-31,954.40000,307.60000,646.80000,,-455.50000,755.00000,-108.20010,-125.40000,-233.60000,1.90000,-235.50000,-235.50000,,-235.50000,-27.50010,-108.20010,137.39500,137.39500,-1.71000,-1.71000,0.43250,2.11470,-1.90730,67.77030,-11.33700,-11.33700,-24.47610,-24.67520,0.10790,9.02930,9.96750,9.09130,4.63550,-2.66170,-10.13470,-49.89100,-1.38210,-1.72130
2022-12-31,990.90000,332.90010,657.99990,,-560.29990,882.39990,-224.40020,-63.30000,-287.70000,0.00000,-287.70000,-287.70000,,-287.70000,-135.70020,-224.40030,104.76900,104.76900,-2.59000,-2.59000,0.53370,2.02940,-1.98120,66.40430,-22.64610,-22.64610,-29.03420,-29.03420,0.10850,5.94780,15.13170,10.96170,5.62600,-3.14920,-11.28410,-50.77970,-0.2409,-0.9108
2022-09-30,968.40000,321.70000,646.70000,,-441.20000,761.60000,-114.90000,-110.20000,-225.10000,1.80000,-226.90000,-226.90000,,-226.90000,-31.30000,-114.90000,103.36900,103.36900,-2.20000,-2.20000,0.55790,1.96640,-2.08670,66.78030,-11.86490,-11.86490,-23.24450,-23.43040,0.10520,8.93360,10.07440,8.79760,4.50990,-2.46470,-8.50230,-49.90120,-2.1629,-2.6554
2022-06-30,1166.40000,393.30000,773.10000,,-469.70000,789.20000,-16.10000,-104.90000,-121.00000,0.60000,-121.60000,-121.60000,,-121.60000,68.10000,-16.10000,103.36420,103.36420,-1.20000,-1.20000,0.74930,1.75380,-2.33800,66.28090,-1.38030,-1.38030,-10.37380,-10.42520,0.11880,9.66360,9.31330,5.22610,2.51790,-1.23850,-3.93950,-45.02140,-0.7361,-1.1264
2022-03-31,785.70000,232.40000,553.30000,,-397.90000,720.20000,-166.90000,-170.40000,-337.30000,0.10000,-337.40000,-337.40000,,-337.40000,-80.20000,-166.90000,103.18200,103.18200,-3.30000,-3.30000,0.84310,1.64370,-2.56650,70.42130,-21.24220,-21.24220,-42.92990,-42.94260,0.07590,7.42630,12.11910,15.48910,7.10990,-3.26140,-9.97020,-42.14810,-2.85900,-3.12650
2021-12-31,1171.70000,369.29990,802.40000,,-544.50000,862.80010,-60.39990,-70.30000,-130.70000,3.70000,-134.40010,-134.40010,,-134.40000,30.50010,-60.40000,95.48200,95.48200,10.21000,10.21000,1.04610,1.48610,-3.07390,68.48170,-5.15490,-5.15490,-11.15470,-11.47050,0.10830,6.95370,12.94270,7.51010,3.07360,-1.24200,-3.65050,-34.81660,0.0029,-0.3903
2021-09-30,763.20000,219.40000,543.80000,,-369.00000,689.00000,-145.20000,-80.90000,-226.10000,-1.90000,-224.20000,-224.20000,,-224.20000,-51.50000,-145.20000,102.66600,102.66600,-2.20000,-2.20000,1.10290,1.42600,-3.36590,71.25260,-19.02520,-19.02520,-29.62530,-29.37630,0.06900,5.88890,15.28300,13.64830,5.27700,-2.02760,-5.81400,-32.00090,4.9378,5.0367
2021-06-30,444.70000,125.20000,319.50000,,-300.60000,616.10000,-296.60000,-52.60000,-349.20000,-5.20000,-344.00000,-344.00000,,-343.60000,-205.30000,-296.60000,48.07310,48.07310,-7.10000,-7.10000,1.29130,1.33880,-3.97220,71.84620,-66.69660,-66.69660,-78.52490,-77.26560,0.03930,5.02490,17.91100,24.48920,8.52840,-3.03640,-8.29820,-27.36450,-3.552,-3.9752
2021-03-31,148.30000,31.70000,116.60000,,-231.50000,544.40000,-427.80000,-146.20000,-574.00000,-6.80000,-567.20000,-567.20000,,-566.90000,-259.30000,-427.80000,40.01110,40.01110,-14.20000,-14.20000,0.64120,1.70800,-2.42660,78.62440,-288.46930,-288.46930,-387.05330,-382.26570,0.01410,1.72440,52.19150,24.80110,11.49040,-5.40770,-17.55930,-50.79060,-7.82030,-7.98780
2020-12-31,162.50000,46.30000,116.20000,,-723.70020,1085.80000,-969.60010,16.70000,-952.89990,-6.80000,-946.09990,-946.09990,,-945.80000,-852.20010,-969.60010,23.44240,23.44240,150.90000,150.90000,0.30850,1.97860,-2.03340,71.50770,-596.67690,-596.67690,-586.40000,-582.03080,0.01580,1.78570,50.40000,33.10130,16.98960,-9.20650,-32.39290,-127.40880,23.4649,30.5824
2020-09-30,119.50000,35.40000,84.10000,,-420.70000,759.50000,-675.40000,-225.80000,-901.20000,4.60000,-905.80000,-905.80000,,-905.80000,-559.50000,-675.40000,10.76950,10.76950,-84.10000,-84.10000,0.38320,1.65740,-2.53430,70.37660,-565.18830,-565.18830,-754.14230,-757.99160,0.01100,1.22560,73.43100,38.78570,16.85430,-8.32830,-25.49680,-212.46360,-31.7787,-33.6747
2020-06-30,18.90000,4.70000,14.20000,,-140.20000,485.80000,-471.60000,-95.70000,-567.30000,-6.10000,-561.20000,-561.20000,,-561.20000,-344.10000,-471.60000,10.43190,10.43190,-53.80000,-53.80000,0.39720,1.39320,-3.56220,75.13230,-2495.23800,-2495.23800,-3001.58700,-2969.31200,0.00170,0.26730,336.66670,35.62270,11.84440,-4.97890,-14.00720,-151.01610,-22.2174,-25.5377
2020-03-31,941.50000,325.10000,616.40000,,-2242.00000,2602.50000,-1986.10000,-122.00000,-2108.10000,68.20000,-2176.30000,-2176.30000,,-2176.30000,-1856.40000,-1986.10000,10.42450,10.42450,-208.80000,-208.80000,0.34230,1.26640,-4.78210,65.47000,-210.95060,-210.95060,-223.90870,-231.15240,0.08380,7.42510,12.12110,202.63500,51.97630,-19.36500,-53.97840,-102.95250,-17.65070,-26.12120
2019-12-31,1447.70000,508.10000,939.60000,,-537.80000,896.20000,43.40020,-90.30000,-46.90000,-33.40000,-13.50000,-13.50000,,-13.50000,163.50020,43.40000,10.38320,10.38320,-1.40000,1.70000,0.34820,0.79890,3.99710,64.90290,2.99790,2.99790,-3.23960,-0.93250,0.10590,5.69510,15.80300,-1.11180,0.35810,-0.09870,-0.22360,116.91860,35.5225,19.3273
2019-09-30,1316.80000,484.00000,832.80000,,-456.50000,812.00000,20.80010,-75.80000,-55.00000,-0.20000,-54.80000,-54.80000,,-54.80000,140.00000,20.80010,10.38500,10.38500,-5.30000,-5.30000,0.27240,0.80220,4.08270,63.24420,1.57960,1.57960,-4.17680,-4.16160,0.09910,8.33950,10.79210,-4.63110,1.47930,-0.41260,-0.91590,113.94320,8.9072,-7.1695
2019-06-30,1506.10000,558.90000,947.20000,,-480.60000,841.70000,105.49990,-50.70000,54.80000,5.40000,49.40000,49.40000,,49.40000,223.69990,105.49990,10.38450,13.55280,4.80000,1.70000,0.34420,0.78450,3.66370,62.89090,7.00480,7.00480,3.63850,3.28000,0.11140,6.59120,13.65450,3.72800,-1.35880,0.36550,0.80360,127.60240,11.1986,5.2015
2019-03-31,1200.40000,426.80000,773.60000,,-449.00000,807.30000,-33.70000,-90.80000,-124.50000,5.70000,-130.20000,-130.20000,,-130.20000,85.90010,-33.70000,10.37830,10.37830,-12.50000,-12.50000,0.32590,0.78830,3.74490,64.44520,-2.80740,-2.80740,-10.37150,-10.84640,0.08910,6.19400,14.53020,-9.98850,3.53480,-0.96640,-2.11430,125.52600,0.13490,-9.25970
2018-12-31,1413.30000,502.40000,910.90000,,-475.30000,823.60000,87.30010,83.70000,171.00000,0.40000,170.60000,170.60000,,113.90000,233.50010,87.30010,12.06210,13.01050,14.20000,9.20000,0.58830,0.78820,3.78020,64.45200,6.17700,6.17700,12.09930,8.05920,0.14880,5.44620,16.52520,12.20660,-4.55760,1.79660,2.58540,135.06640,15.9459,1.8435
