Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5.43500,3.54000,1.89500,0.00500,1.17900,-1.32900,4.76500,-2.87000,0.44600,-2.42400,-2.42400,-2.42400,-2.42400,-0.30300,-2.87000,10.60400,10.60400,-0.23000,-0.23000,1.74320,0.13470,0.20430,34.86660,-52.80590,-52.80590,-44.59980,-44.59980,0.36650,186.31580,4.52920,19.87120,-23.57980,-315.21420,-16.34640,-20.40400,0.98420,-0.002,-0.0167
2024-06-30,5.35200,3.26200,2.09000,0.00500,1.10400,-1.51700,2.62600,-0.53600,0.19000,-0.34600,-0.34600,-0.34600,-0.34600,-0.23600,-0.53600,10.23900,10.23900,-0.03000,-0.03000,1.74170,0.12340,0.18150,39.05080,-10.01500,-10.01500,-6.46490,-6.46490,0.30530,141.82610,4.40860,20.41480,-2.82290,-90.10400,-1.97340,-2.47460,1.18030,0.0365,0.0288
2024-03-31,5.75900,3.49900,2.26000,0.05500,1.50900,-1.34300,2.90700,-0.64700,0.09400,-0.55300,-0.55300,-0.55300,-0.55300,-0.34800,-0.64700,10.07300,10.07300,-0.05000,-0.05000,1.87110,0.12990,0.18970,39.24290,-11.23460,-11.23460,-9.60240,-9.60240,0.32190,109.34380,4.81120,18.70640,-4.46290,-156.65730,-3.09060,-3.88320,1.21750,-0.00600,-0.01580
2023-12-31,8.71300,4.86300,3.85000,0.08400,7.39400,,3.78100,0.06900,-0.06700,0.00200,0.00200,0.00200,0.00200,0.52400,0.06900,9.76600,9.76600,0.00000,0.00000,1.49500,0.13620,0.19750,44.18690,0.79190,0.79190,0.02300,0.02300,0.42080,127.97360,2.88800,31.16380,0.01600,0.90910,0.00970,0.01380,1.23780,0.0856,0.0743
2023-09-30,5.60400,3.55800,2.04600,0.00500,1.55500,-1.34100,2.90100,-0.85500,-0.07500,-0.93000,-0.93000,-0.93000,-0.93000,-0.52600,-0.85500,9.87900,9.87900,-0.09000,-0.09000,1.54510,0.15000,0.26050,36.50960,-15.25700,-15.25700,-16.59530,-16.59530,0.29800,84.71430,4.06380,22.14670,-7.81580,178.50290,-4.94520,-6.64330,1.19760,-0.0132,-0.0333
2023-06-30,5.33500,3.74900,1.58600,0.01000,1.36300,-1.25100,2.62400,-1.03800,0.15600,-0.88200,-0.88200,-0.88200,-0.88200,-0.78000,-1.03800,9.76500,9.76500,-0.09000,-0.09000,1.36380,0.08340,0.19620,29.72820,-19.45640,-19.45640,-16.53230,-16.53230,0.28960,79.76600,4.14850,21.69450,-7.13710,-2939.93300,-4.78720,-6.54160,1.25550,-0.0339,-0.0541
2023-03-31,5.66100,4.14000,1.52100,0.00800,1.91200,-1.10500,3.02500,-1.50400,-0.07600,-1.58000,-1.58000,-1.58000,-1.58000,-1.22200,-1.50400,9.33300,9.33300,-0.17000,-0.17000,1.55050,0.08800,0.17360,26.86810,-26.56770,-26.56770,-27.91030,-27.91030,0.29160,76.66670,3.32410,27.07470,-12.18950,-308.59370,-8.13970,-11.11740,1.38650,-0.01350,-0.03400
2022-12-31,9.70300,6.87800,2.82500,0.01600,2.70900,,2.72500,0.10000,0.00800,0.10800,0.10800,0.10800,0.10800,0.36600,0.10000,8.46600,8.46600,0.05000,0.05000,1.74210,0.09190,0.13800,29.11470,1.03060,1.03060,1.11310,1.11310,0.46760,84.91360,2.18140,41.25730,0.79490,3.53750,0.52040,0.72190,1.51780,-0.003,-0.0167
2022-09-30,5.21500,3.36000,1.85500,0.03900,2.69100,,2.73000,-0.87500,0.31800,-0.55700,-0.55700,-0.55700,-0.55700,-0.61400,-0.87500,8.94400,8.94400,-0.06000,-0.06000,2.58440,0.10200,0.15140,35.57050,-16.77850,-16.77850,-10.68070,-10.68070,0.29930,23.82980,4.38970,20.50240,-4.21550,-20.62960,-3.19710,-3.78580,1.46240,0.0146,0.0004
2022-06-30,4.49700,2.81200,1.68500,0.02500,2.98200,,3.00700,-1.32200,-11.23300,-12.55500,-12.55500,-12.55500,-12.55500,-1.11400,-1.32200,8.38800,8.38800,-1.50000,-1.50000,2.50990,0.09940,0.14720,37.46940,-29.39740,-29.39740,-279.18610,-279.18610,0.24850,47.66100,2.58750,34.78320,-92.38410,-512.44900,-69.38380,-83.20080,1.60510,-0.1735,-0.1735
