,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-08,2024-09-30,$-0.36,$-1.22
1,2024-08-08,2024-06-30,$-0.20,$-0.42
2,2024-05-15,2024-03-31,$-0.19,$-0.53
3,2024-03-27,2023-12-31,$-0.17,$-0.71
4,2023-11-14,2023-09-30,$0.02,$-0.99
5,2023-08-10,2023-06-30,$0.02,$-1.03
6,2023-05-02,2023-03-31,$0.06,$-0.55
7,2023-03-31,2022-12-31,$0.09,$-0.38
8,2022-11-14,2022-09-30,$0.07,$-0.49
9,2022-08-09,2022-06-30,$0.16,$-0.10
10,2022-05-10,2022-03-31,$0.12,$-0.12
11,2022-03-16,2021-12-31,$0.04,$-0.19
12,2021-11-09,2021-09-30,$0.03,$-0.14
13,2021-08-09,2021-06-30,--,$-0.27
14,2021-05-10,2021-03-31,--,$-0.54
15,2021-03-16,2020-12-31,$-0.28,$-0.59
16,2020-11-09,2020-09-30,$-0.49,$-0.64
17,2020-08-10,2020-06-30,$-0.42,$-0.19
18,2020-05-11,2020-03-31,$-0.20,$-0.45
19,2020-03-16,2019-12-31,$0.09,$-0.77
20,2019-11-08,2019-09-30,--,$-0.11
21,2019-08-08,2019-06-30,--,$0.09
22,2019-05-13,2019-03-31,--,$0.09
23,2019-03-18,2018-12-31,--,$-0.32
24,2018-11-13,2018-09-30,--,$-0.29
25,2018-08-09,2018-06-30,--,$-0.12
26,2018-05-10,2018-03-31,--,$-0.21
27,2017-11-09,2017-09-30,--,$3.68
28,2017-08-09,2017-06-30,--,$3.41
29,2017-05-10,2017-03-31,--,$6.79
30,2016-11-09,2016-09-30,--,$0.29
31,2016-08-09,2016-06-30,--,$-0.06
32,2016-05-10,2016-03-31,--,$0.03
33,2016-03-15,2015-12-31,--,$0.09
34,2015-11-09,2015-09-30,--,$0.15
35,2015-08-10,2015-06-30,--,$0.03
36,2015-05-11,2015-03-31,--,$0.00
