,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-19,2024-12-31,$4.72,$4.65
1,2024-11-06,2024-09-30,$4.66,$4.60
2,2024-08-07,2024-06-30,$4.32,$5.32
3,2024-05-08,2024-03-31,$3.67,$4.23
4,2024-02-21,2023-12-31,$3.53,$2.53
5,2023-11-08,2023-09-30,$3.57,$3.80
6,2023-08-08,2023-06-30,$3.78,$3.34
7,2023-05-09,2023-03-31,$3.93,$3.15
8,2023-02-28,2022-12-31,$5.39,$5.66
9,2022-11-09,2022-09-30,$2.75,$4.24
10,2022-08-09,2022-06-30,$1.76,$2.52
11,2022-05-10,2022-03-31,$4.53,$3.94
12,2022-03-02,2021-12-31,$5.28,$7.48
13,2021-11-09,2021-09-30,$5.00,$5.15
14,2021-09-17,2021-06-30,--,$6.74
