,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$1.55,$1.55
1,2024-07-31,2024-06-30,$1.08,$1.25
2,2024-04-25,2024-03-31,$0.04,$0.42
3,2024-01-25,2023-12-31,$-1.30,$-0.91
4,2023-10-30,2023-09-30,$-2.10,$-1.97
5,2023-07-31,2023-06-30,$-2.30,$-2.16
6,2023-05-08,2023-03-31,$-1.80,$-1.57
7,2023-01-31,2022-12-31,$-0.35,$-0.69
8,2022-10-27,2022-09-30,$0.08,$-0.02
9,2022-08-05,2022-06-30,$1.52,$1.54
10,2022-04-28,2022-03-31,$1.24,$1.38
11,2022-01-27,2021-12-31,$1.92,$2.03
12,2021-10-28,2021-09-30,$2.24,$2.25
13,2021-08-04,2021-06-30,$1.26,$1.96
14,2021-04-29,2021-03-31,$0.48,$0.75
15,2021-01-28,2020-12-31,$0.33,$0.48
16,2020-10-28,2020-09-30,$0.34,$0.40
17,2020-08-05,2020-06-30,$1.01,$1.02
18,2020-04-30,2020-03-31,$0.72,$0.64
19,2020-01-30,2019-12-31,$0.30,$0.37
20,2019-10-30,2019-09-30,$-0.07,$0.08
21,2019-07-31,2019-06-30,$-0.05,$0.00
22,2019-04-29,2019-03-31,$0.24,$-0.12
23,2019-01-24,2018-12-31,$1.27,$1.18
24,2018-10-25,2018-09-30,$2.70,$2.78
25,2018-07-26,2018-06-30,$3.20,$3.41
26,2018-04-26,2018-03-31,$2.97,$3.36
27,2018-01-25,2017-12-31,$3.50,$3.62
28,2017-10-26,2017-09-30,$3.01,$3.28
29,2017-07-27,2017-06-30,$2.51,$2.63
30,2017-04-27,2017-03-31,$1.85,$2.07
31,2017-01-25,2016-12-31,$1.65,$1.98
32,2016-10-26,2016-09-30,$1.05,$1.18
33,2016-07-28,2016-06-30,$0.72,$0.79
34,2016-04-28,2016-03-31,$1.25,$1.21
35,2016-01-28,2015-12-31,$1.53,$1.60
36,2015-10-28,2015-09-30,$1.56,$1.56
37,2015-07-29,2015-06-30,$1.46,$1.51
38,2015-04-28,2015-03-31,$1.92,$1.87
39,2015-01-27,2014-12-31,$2.10,$2.26
