Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-09-30,10.04300,10.04300,19.15000,5.44300,,-14.55000,2.82800,-11.72200,,-11.72200,-11.72200,-11.72200,-16.49700,-14.55000,49.22200,49.22200,-0.24000,-0.24000,3.80980,,,100.00000,-144.87700,-144.87700,-116.71810,-116.71810,0.04180,45.85850,1.96260,-7.25230,-7.25230,-4.87310,-7.25230,3.28020,-0.299,-0.2989
2023-06-30,8.59300,8.59300,19.24100,5.00700,,-15.65500,2.49900,-13.15600,,-13.15600,-13.15600,-13.15600,-17.18700,-15.65500,48.05000,48.05000,-0.27000,-0.27000,3.88170,,,100.00000,-182.18320,-182.18320,-153.10140,-153.10140,0.03400,30.25700,2.97450,-7.76680,-7.76680,-5.20340,-7.76680,3.44810,-0.371,-0.3768
2023-03-31,9.38700,9.38700,19.58100,5.39800,,-15.59200,2.32600,-13.26600,,-13.26600,-13.26600,-13.26600,-17.17500,-15.59200,47.56800,47.56800,-0.28000,-0.28000,3.48200,,0.01300,100.00000,-166.10210,-166.10210,-141.32310,-141.32310,0.03580,14.05240,6.40460,-7.82460,-7.82460,-5.06140,-7.82460,3.55000,-0.54980,-0.55170
2022-12-31,2.77600,2.77600,18.75600,4.38900,,-20.36900,2.05300,-18.31600,0.54800,-18.86400,-18.86400,-18.86400,-21.55800,-20.36900,33.43500,33.43500,-0.46000,-0.46000,4.15530,,0.01880,100.00000,-733.75370,-733.75380,-659.79860,-679.53920,0.00970,7.08160,12.70890,-10.51390,-10.51390,-6.58000,-10.51390,3.90180,-0.4545,-0.4575
2022-09-30,8.36700,8.36700,17.58900,4.61000,,-13.83200,0.55900,-13.27300,,-13.27300,-13.27300,-13.27300,-13.64100,-13.83200,31.57400,31.57400,-0.42000,-0.42000,3.69910,,0.02500,100.00000,-165.31610,-165.31610,-158.63510,-158.63510,0.02870,21.90310,4.10900,-7.29250,-7.29250,-4.55180,-7.29250,4.13550,-0.5039,-0.5053
2022-06-30,5.29200,5.29200,17.58700,4.19400,,-16.48900,0.16900,-16.32000,1.77800,-18.09800,-18.09800,-18.09800,-16.07400,-16.48900,30.32500,30.32500,-0.60000,-0.60000,2.75140,0.01020,0.05730,100.00000,-311.58360,-311.58360,-308.39000,-341.98790,0.02450,4.01820,22.39800,-18.18240,-18.18240,-8.38550,-17.99700,3.28110,-0.5302,-0.5374
2022-03-31,13.62900,13.62900,16.31100,4.77500,,-7.45700,-0.06600,-7.52300,0.00400,-7.52700,-7.52700,-7.52700,-6.97700,-7.45700,30.26700,30.26700,-0.25000,-0.25000,2.58340,0.01880,0.05940,100.00000,-54.71420,-54.71420,-55.19850,-55.22780,0.05830,103.25000,0.87170,-6.52100,-6.52100,-3.21750,-6.39870,3.81020,0.18000,0.17920
2021-12-31,4.53000,4.53000,15.36200,4.54400,,-15.37600,-0.08900,-15.46500,-0.29800,-15.16700,-15.16700,-15.16700,-14.93400,-15.37600,25.47700,25.47700,-0.52000,-0.52000,2.75180,0.02720,0.06620,100.00000,-339.42600,-339.42600,-341.39060,-334.81230,0.01770,0.18120,496.68860,-12.54480,-12.54480,-5.92690,-12.20360,4.00420,-0.5775,-0.5793
2021-09-30,8.51600,8.51600,18.30900,3.47000,,-13.26300,-0.15100,-13.41400,0.08000,-13.49400,-13.49400,-13.49400,-12.91600,-13.26300,24.72400,24.72400,-0.55000,-0.55000,2.87410,0.03570,0.07440,100.00000,-155.74210,-155.74210,-157.51530,-158.45470,0.03650,,,-10.98640,-10.98640,-5.77950,-10.59420,4.20370,1.2611,1.2612
2021-06-30,7.19300,7.19300,14.63400,3.29000,,-10.73100,-0.16700,-10.89800,0.13100,-11.02900,-11.02900,-11.02900,-10.37700,-10.73100,23.90900,23.90900,-0.46000,-0.46000,2.31940,0.11520,0.23440,100.00000,-149.18670,-149.18670,-151.50840,-153.32960,0.04500,0.15860,567.33910,-25.16260,-25.16260,-6.90100,-22.26370,1.83280,-0.613,-0.6143
