Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-09-30,188.05700,32.30200,155.75500,37.05300,106.85200,,146.44200,9.31300,0.34000,9.65300,5.13500,4.51800,4.51800,4.51800,17.63300,9.31300,44.75900,45.54000,0.10000,0.10000,1.30480,82.82330,4.95220,4.95220,5.13300,2.40250,0.24120,1.10510,81.43780,1.70320,3.35750,0.57940,1.70320,5.94800,1.098,1.0866
2022-06-30,197.98100,33.75700,164.22400,40.11300,111.89500,,156.77500,7.44900,-0.23300,7.21600,3.70500,3.51100,3.51100,3.51100,15.74000,7.44900,44.74300,45.86500,0.08000,0.08000,1.30660,82.94940,3.76250,3.76250,3.64480,1.77340,0.24970,1.09060,82.52380,1.29800,2.51730,0.44290,1.29800,6.03290,0.48910,0.47020
2022-03-31,205.94900,32.04700,173.90200,40.49700,115.26800,,162.45700,11.44500,0.76000,12.20500,4.21700,7.98800,7.98800,7.98800,19.36300,11.44500,45.44300,47.22000,0.18000,0.17000,1.22840,84.43930,5.55720,5.55720,5.92620,3.87860,0.25240,1.06030,84.88230,3.12240,6.41570,0.97880,3.12240,5.74750,1.8244,1.8129
2021-12-31,202.38100,29.96300,172.41800,39.25700,118.34900,,160.05700,12.36100,0.66500,13.02600,3.01800,10.00800,10.00800,10.00800,19.82400,12.36100,45.24200,46.71900,0.22000,0.21000,1.27690,85.19480,6.10780,6.10780,6.43640,4.94510,0.26330,0.95000,94.74010,3.94860,7.09660,1.30220,3.94860,5.67250,0.5986,0.5691
2021-09-30,177.84000,26.57400,151.26600,37.72600,108.28600,,149.00000,2.26600,0.28900,2.55500,0.82400,1.73100,1.73100,1.73100,9.41500,2.26600,45.74300,47.59900,0.04000,0.04000,1.42060,85.05740,1.27420,1.27420,1.43670,0.97330,0.22810,1.06960,84.14580,0.57740,0.92400,0.22200,0.57740,6.60680,0.5567,0.5448
2021-06-30,183.42100,25.27500,158.14600,36.13500,102.79000,,142.65200,15.49400,0.13400,15.62800,1.73100,13.89700,13.89700,13.89700,22.25300,15.49400,46.18000,48.16700,0.30000,0.29000,1.56030,86.22020,8.44720,8.44720,8.52030,7.57660,0.21850,1.15460,77.94950,3.91980,5.74010,1.65560,3.91970,7.69630,0.77250,0.74260
2021-03-31,191.34100,29.61100,161.73000,35.57700,109.86600,,151.39200,10.33800,0.26900,10.60700,4.34600,6.26100,6.26100,6.26100,-23.29200,10.33800,46.65200,46.65200,0.14000,0.15000,1.62810,84.52450,5.40290,5.40290,5.54350,3.27220,0.21160,1.01710,88.48780,1.58890,2.22340,0.69250,1.58890,8.47710,1.423,1.3727
2020-12-31,187.99200,28.41200,159.58000,35.72700,107.24400,,156.91200,2.66800,0.16700,2.83500,1.16200,1.67300,1.67300,1.67300,9.52500,2.66800,47.01300,48.01300,0.04000,0.03000,1.68770,84.88660,1.41920,1.41920,1.50800,0.88990,0.20760,0.98610,91.27300,0.40400,0.55460,0.18470,0.40400,8.84110,0.3259,0.2797
2020-09-30,171.13900,26.79900,144.34000,30.95500,103.81700,,186.29200,-41.95200,0.24900,-41.70300,-0.53200,-41.17100,-41.17100,-41.17100,9.07200,-41.95200,46.51600,46.51600,-0.89000,-0.89000,1.77620,84.34080,-24.51340,-24.51340,-24.36790,-24.05710,0.20090,1.23160,73.07590,-9.81490,-13.40900,-4.83240,-9.81490,8.98520,0.5794,0.536
2020-06-30,173.00000,24.55100,148.44900,31.14200,103.23500,,141.76600,6.68300,0.34300,7.02600,4.74300,2.28300,2.28300,2.28300,16.62800,6.68300,46.19100,46.50300,0.05000,0.05000,1.65260,85.80870,3.86300,3.86300,4.06130,1.31970,0.19980,1.15500,77.91920,0.52580,0.82040,0.26370,0.52580,9.37450,0.32870,0.29340
2020-03-31,164.74900,26.59400,138.15500,32.71000,103.88300,,140.34100,-2.18600,0.69200,-1.49400,-10.42900,8.93500,8.93500,8.93500,7.82800,-2.18600,45.79300,45.79300,0.20000,0.20000,1.56350,83.85790,-1.32690,-1.32690,-0.90680,5.42340,0.19500,1.12080,80.29850,2.16920,3.53000,1.05730,2.16920,8.95230,0.715,0.6866
2019-12-31,176.35100,30.52300,145.82800,30.50300,108.42700,,146.30700,-0.47900,0.78600,0.30700,0.95700,-0.65000,-0.65000,-0.65000,9.50500,-0.47900,46.02800,46.02800,-0.01000,-0.01000,1.57410,82.69190,-0.27160,-0.27160,0.17410,-0.36860,0.20440,1.09110,82.48520,-0.15560,-0.25390,-0.07540,-0.15560,8.98190,-0.0006,-0.0099
2019-09-30,167.58200,31.24100,136.34100,23.22700,105.71300,,144.51000,-8.16900,1.56100,-6.60800,0.47600,-7.08400,-7.08400,-7.08400,-0.80600,-8.16900,45.27700,45.27700,-0.16000,-0.16000,1.95170,81.35780,-4.87460,-4.87460,-3.94310,-4.22720,0.20900,1.31340,68.52390,-1.90370,-1.90370,-0.88350,-1.90370,8.19470,0.5323,0.5186
2019-06-30,162.20300,28.72000,133.48300,23.58000,109.89200,,140.15700,-6.67400,1.92300,-4.75100,2.09500,-6.84600,-6.84600,-6.84600,0.74700,-6.67400,45.45100,45.45100,-0.15000,-0.15000,1.91300,82.29380,-4.11460,-4.11460,-2.92900,-4.22060,0.20450,1.17860,76.36430,-1.90260,-1.90260,-0.86300,-1.90260,7.98230,0.68510,0.66660
2019-03-31,181.42700,33.67400,147.75300,22.89600,120.53100,,147.48600,0.26700,1.75900,2.02600,4.18900,-2.16300,-2.16300,-2.16300,7.55700,0.26690,45.82700,47.60100,-0.04000,-0.04000,2.00710,81.43940,0.14710,0.14710,1.11670,-1.19220,0.22060,1.02600,87.72260,-0.55280,-0.55280,-0.26300,-0.55280,8.58460,0.7607,0.7306
2018-12-31,184.27500,28.85300,155.42200,22.00500,115.29200,,144.97800,10.44400,1.72100,12.16500,-1.23500,13.40000,13.40000,13.40000,17.57400,10.44400,46.07400,47.35700,0.29000,0.28000,2.03650,84.34240,5.66760,5.66760,6.60150,7.27170,0.22620,1.08080,83.27080,3.39220,3.39220,1.64480,3.39220,8.62520,0.6642,0.6401
2018-09-30,169.07800,26.87300,142.20500,23.64900,114.35600,,141.19900,1.00600,1.14800,2.15400,1.26300,0.89100,0.89100,0.89100,8.32000,1.00600,45.88000,47.79800,0.02000,0.02000,2.17810,84.10620,0.59500,0.59500,1.27400,0.52700,0.20870,1.23110,73.10480,0.21360,0.21360,0.11000,0.21360,9.06170,0.3448,0.3386
2018-06-30,176.17700,27.60600,148.57100,24.09700,120.85500,,155.38000,-6.80900,0.89100,-5.91800,2.64900,-8.56700,-8.56700,-8.56700,0.86500,-6.80900,45.45000,45.45000,-0.19000,-0.19000,2.01850,84.33050,-3.86490,-3.86490,-3.35910,-4.86270,0.21900,1.16460,77.28290,-2.15950,-2.15950,-1.06490,-2.15950,8.70370,0.54500,0.46750
2018-03-31,184.91500,28.26700,156.64800,21.57900,127.96800,,152.05600,4.59200,-3.13500,1.45700,3.11800,-1.66100,-1.66100,-1.66100,12.20400,4.59200,45.24200,45.24200,-0.04000,-0.04000,1.99520,84.71360,2.48330,2.48330,0.78790,-0.89830,0.22590,1.14060,78.90500,-0.41110,-0.41110,-0.20290,-0.41110,8.95570,0.5174,0.4786
2017-12-31,180.36600,24.95700,155.40900,23.98100,125.49300,,151.93100,3.47800,0.19800,3.67600,62.62100,-58.94500,-58.94500,-58.94500,10.33200,3.47800,45.29100,45.29100,-1.30000,-1.30000,2.00850,86.16310,1.92830,1.92830,2.03810,-32.68080,0.22850,1.22910,73.22610,-14.88200,-14.88200,-7.46830,-14.88200,8.84410,0.6935,0.6343
2017-09-30,168.14000,23.26700,144.87300,22.92500,124.21500,,149.52800,-4.65500,0.14300,-4.51200,-3.50200,-1.01000,-1.01000,-1.01000,1.87800,-4.65500,45.59800,45.59800,-0.02000,-0.02000,2.33220,86.16210,-2.76850,-2.76850,-2.68350,-0.60070,0.19150,1.29640,69.42380,-0.19600,-0.19600,-0.11500,-0.19600,11.27660,0.2078,0.1828
2017-06-30,165.97200,21.66100,144.31100,22.54500,123.76000,,148.67200,-4.36100,0.24000,-4.12100,-3.83700,-0.28400,-0.28400,-0.28400,3.01200,-4.36100,45.12800,45.12800,-0.01000,-0.01000,2.21730,86.94900,-2.62750,-2.62750,-2.48290,-0.17110,0.19280,1.26350,71.22970,-0.05740,-0.05740,-0.03300,-0.05740,10.91410,0.44170,0.40900
2017-03-31,166.73200,21.37400,145.35800,18.88200,126.02100,,147.15600,-1.79800,-0.32700,-2.12500,-2.32200,0.19700,0.19700,0.19700,5.14200,-1.79800,44.70000,44.70000,0.01000,0.01000,2.10500,87.18060,-1.07840,-1.07840,-1.27450,0.11820,0.20090,1.19020,75.61570,0.04220,0.04220,0.02370,0.04220,10.41890,0.7299,0.6814
2016-12-31,167.06100,21.16600,145.89500,21.22700,118.66300,,142.05300,3.84200,-0.22100,3.62100,1.66200,1.95900,1.95900,1.95900,10.50700,3.84200,45.09900,47.11500,0.04000,0.04000,2.12890,87.33040,2.29980,2.29980,2.16750,1.17260,0.21700,1.44200,62.41190,0.45010,0.45010,0.25450,0.45010,9.68210,0.5149,0.4663
2016-09-30,159.43800,21.65700,137.78100,20.22100,115.50900,,137.83900,-0.05800,-0.12700,-0.18500,-0.13100,-0.05400,-0.05400,-0.05400,6.29200,-0.05800,44.58900,44.58900,0.00000,0.00000,2.13680,86.41670,-0.03640,-0.03640,-0.11600,-0.03390,0.20800,1.50870,59.65230,-0.01230,-0.01230,-0.00700,-0.01230,9.79280,0.4497,0.4264
2016-06-30,151.77400,20.99500,130.77900,19.22800,112.66900,,134.00700,-3.22800,-0.07700,-3.30500,-0.69500,-2.61000,-2.61000,-2.61000,3.11400,-3.22800,44.24400,44.24400,-0.06000,-0.06000,2.03680,86.16690,-2.12690,-2.12690,-2.17760,-1.71970,0.20780,1.50740,59.70550,-0.63420,-0.63420,-0.35740,-0.63420,9.28920,0.54350,0.52020
2016-03-31,158.20600,20.79700,137.40900,18.41100,105.31300,,125.99900,11.41010,-0.04900,11.36100,3.98300,7.37800,7.37800,7.37800,25.31410,11.41000,45.15900,46.48900,0.16000,0.17000,1.95260,86.85450,7.21210,7.21210,7.18110,4.66350,0.22140,1.39480,64.52730,1.86190,1.86190,1.03250,1.86190,8.97870,0.8017,0.7741
2015-12-31,155.69600,20.42900,135.26700,17.96300,111.39500,,131.75800,3.50900,-0.02700,3.48200,-1.39600,4.87800,4.87800,4.87800,6.30200,3.50900,45.31500,46.57700,0.11000,0.10000,2.08770,86.87890,2.25380,2.25380,2.23640,3.13300,0.21310,1.35870,66.23930,1.14620,1.14620,0.66770,1.14620,9.37270,0.3215,0.2826
2015-09-30,140.74200,20.93900,119.80300,16.13500,105.74800,,124.35700,-4.55400,-0.03500,-4.58900,4.64700,-9.23600,-9.23600,-9.23600,-1.69500,-4.55400,45.43700,45.43700,-0.20000,-0.20000,2.14930,85.12240,-3.23570,-3.23570,-3.26060,-6.56240,0.20200,1.62960,55.22890,-2.28410,-2.28410,-1.32540,-2.28410,8.96060,0.2091,0.1775
2015-06-30,139.12300,20.54700,118.57600,16.77800,105.59100,,124.83100,-6.25500,-0.04300,-6.29800,-4.99800,-1.30000,-1.30000,-1.30000,-3.39800,-6.25500,45.28500,45.28500,-0.03000,-0.03000,2.24160,85.23110,-4.49600,-4.49600,-4.52690,-0.93440,0.19390,1.49380,60.24990,-0.30650,-0.30650,-0.18120,-0.30650,9.34520,0.48350,0.44650
2015-03-31,150.73500,20.91400,129.82100,16.80000,105.76000,,125.05210,4.76900,-0.03800,4.73100,1.37900,3.35200,3.35200,3.35200,7.58300,4.76900,45.46400,47.22200,0.07000,0.06000,2.03700,86.12530,3.16380,3.16380,3.13860,2.22380,0.21130,1.28050,70.28520,0.82360,0.82360,0.46980,0.82360,9.02020,0.7523,0.7094
2014-12-31,153.02100,19.94100,133.08000,16.46800,109.02800,,128.18300,4.89700,-0.02600,4.87100,1.79800,3.07300,3.07300,3.07300,7.68300,4.89700,45.33100,46.97600,0.07000,0.07000,2.09860,86.96850,3.20020,3.20020,3.18320,2.00820,0.22390,1.33940,67.19610,0.79750,0.79750,0.44970,0.79750,8.59940,0.4366,0.4091
2014-09-30,151.14400,20.28600,130.85800,15.83500,102.43900,,119.95400,10.90400,-0.02300,10.88100,4.38500,6.49600,6.49600,6.49600,12.68000,10.90400,45.43700,47.16600,0.14000,0.14000,2.30690,86.57840,7.21430,7.21430,7.19910,4.29790,0.21340,1.49530,60.18960,1.55150,1.55150,0.91700,1.55150,9.18640,0.6935,0.67
2014-06-30,152.64300,20.92700,131.71600,15.04000,96.81600,,113.50200,18.21400,0.19500,18.40900,5.68000,12.72900,12.72900,12.72900,19.88400,18.21400,46.06700,47.87500,0.28000,0.27000,2.25770,86.29020,11.93240,11.93240,12.06020,8.33910,0.22760,1.51240,59.50650,3.26100,3.26100,1.89780,3.26100,8.62760,0.74030,0.71170
2014-03-31,156.81900,19.86900,136.95000,15.34200,95.14800,,112.07000,24.88000,0.21500,25.09500,9.43800,15.65700,15.65700,15.65700,26.49300,24.88000,46.97600,49.64200,0.33000,0.32000,2.58920,87.33000,15.86540,15.86540,16.00250,9.98410,0.20760,1.32310,68.02380,3.38470,3.38470,2.07270,3.38470,9.82240,0.8123,0.7922
2013-12-31,153.25000,18.49800,134.75200,13.59700,91.88800,,107.02900,27.72300,0.22000,27.94300,10.35200,17.59100,17.59100,17.59100,29.30000,27.72300,47.30700,49.89900,0.37000,0.35000,2.85630,87.92950,18.09010,18.09010,18.23360,11.47860,0.20850,1.44290,62.37340,3.74810,3.74810,2.39290,3.74810,9.90360,0.6015,0.5745
2013-09-30,141.86300,18.15600,123.70700,13.34400,82.44500,,97.28700,26.42000,0.21300,26.63300,9.27900,17.35400,17.35400,17.35400,27.96400,26.42000,46.91000,49.74500,0.37000,0.35000,2.80820,87.20170,18.62360,18.62360,18.77370,12.23290,0.20610,1.63460,55.05770,4.02720,4.02720,2.52120,4.02720,9.15390,0.4875,0.4622
2013-06-30,134.40800,17.77800,116.63000,12.85100,80.92900,,95.23300,21.39700,0.24200,21.63900,8.17700,13.46200,13.46200,13.46200,22.87000,21.39700,46.54200,49.28900,0.29000,0.27000,2.74980,86.77310,15.91950,15.91950,16.09950,10.01580,0.21240,1.78690,50.36690,3.48100,3.48100,2.12760,3.48100,8.29260,0.49860,0.47200
2013-03-31,138.27400,17.85600,120.41800,12.60700,84.61300,,98.51900,21.89900,0.26300,22.16200,5.17700,16.98500,16.98500,16.98500,23.23300,21.89900,45.46300,48.33000,0.36000,0.35000,2.61530,87.08650,15.83740,15.83740,16.02760,12.28360,0.22860,1.62610,55.34640,4.79780,4.79780,2.80810,4.79780,7.63020,0.8942,0.816
2012-12-31,128.14700,16.46300,111.68400,12.36700,77.86400,,91.45700,20.22700,0.29900,20.52600,8.32600,12.20000,12.20000,12.20000,21.47100,20.22700,45.73800,48.56400,0.27000,0.25000,2.70400,87.15300,15.78420,15.78420,16.01750,9.52030,0.23800,1.79440,50.15610,3.81650,3.81650,2.26590,3.81650,6.94090,0.5517,0.5255
2012-09-30,118.16200,15.34300,102.81900,11.43100,67.86100,,80.46600,22.35300,0.26100,22.61400,8.71500,13.89900,13.89900,13.89900,23.55400,22.35300,45.10600,47.81500,0.31000,0.29000,2.58890,87.01530,18.91730,18.91730,19.13810,11.76270,0.24210,1.70530,52.77810,4.94790,4.94790,2.84820,4.94790,6.20150,0.5092,0.4825
2012-06-30,111.26700,15.29000,95.97700,10.95100,67.47700,,79.56100,16.41600,0.23600,16.65200,6.52700,10.12500,10.12500,10.12500,17.57600,16.41600,44.76100,47.58200,0.23000,0.21000,2.55950,86.25830,14.75370,14.75370,14.96580,9.09970,0.25250,1.96850,45.72030,4.02920,4.02920,2.29760,4.02920,5.59770,0.37640,0.34570
2012-03-31,114.01400,14.68000,99.33400,10.98700,73.35300,,85.44900,13.88510,0.23700,14.12200,4.28000,9.84200,9.84200,9.84200,15.02010,13.88500,44.08900,47.20100,0.22000,0.21000,2.28460,87.12440,12.17840,12.17840,12.38620,8.63230,0.26350,1.68180,53.51420,4.27940,4.27940,2.27460,4.27940,5.15730,0.6251,0.5967
2011-12-31,103.64000,13.61000,90.03000,10.08700,66.50300,,77.71000,12.32000,0.18600,12.50600,5.34600,7.16000,7.16000,7.16000,13.47200,12.32000,43.83400,46.79100,0.16000,0.15000,2.29520,86.86800,11.88730,11.88730,12.06680,6.90850,0.27370,1.60420,56.10150,3.57920,3.57920,1.89110,3.57920,4.53200,0.5943,0.5617
2011-09-30,97.45800,13.07400,84.38400,9.59100,60.61300,,71.30300,13.08100,0.13100,13.21200,5.31300,7.89900,7.89900,7.89900,14.21500,13.08100,43.94200,46.87500,0.18000,0.17000,2.15700,86.58500,13.42220,13.42220,13.55660,8.10500,0.28290,1.40960,63.85000,4.50150,4.50150,2.29250,4.50150,4.04850,0.2414,0.2117
2011-06-30,91.52700,12.04300,79.48400,9.27100,59.17500,,69.47100,10.01300,0.13900,10.15200,3.11300,7.03900,7.03900,7.03900,11.07600,10.01300,44.17100,47.26800,0.16000,0.15000,2.40630,86.84210,10.93990,10.93990,11.09180,7.69060,0.24950,1.53080,58.79150,3.42720,3.42720,1.91860,3.42720,4.62520,0.65780,0.62570
2011-03-31,89.62100,11.82400,77.79700,10.09900,54.32300,,65.41100,12.38600,0.18900,12.57500,7.74000,4.83500,4.83500,4.83500,13.41100,12.38600,43.28300,46.30100,0.11000,0.09000,2.34520,86.80660,13.82040,13.82040,14.03130,5.39490,0.26170,1.21290,74.20350,2.57000,2.57000,1.41170,2.57000,4.27910,0.4079,0.3894
2010-12-31,83.62900,10.15400,73.47500,9.60000,52.41200,,62.99000,10.48500,0.13500,10.62000,3.36800,7.25200,7.25200,7.25200,11.49900,10.48500,43.31800,46.20900,0.17000,0.16000,2.32740,87.85830,12.53750,12.53750,12.69890,8.67160,0.26680,1.27390,70.64920,4.19180,4.19180,2.31330,4.19180,3.97390,0.2109,0.1854
2010-09-30,75.22600,9.51700,65.70900,8.61500,46.95100,,56.47900,9.23000,0.12800,9.35800,3.93900,5.41900,5.41900,5.41900,10.17400,9.23000,42.91100,45.70100,0.13000,0.12000,2.24650,87.34880,12.26970,12.26970,12.43990,7.20360,0.26230,1.43890,62.54990,3.47540,3.47540,1.88950,3.47540,3.62720,0.1678,0.1451
2010-06-30,66.30000,9.52000,56.78000,8.64000,43.57500,,53.11000,3.67000,0.09200,3.76200,0.26400,3.49800,3.49800,3.49800,4.59300,3.67000,43.16800,46.09800,0.08000,0.08000,2.31790,85.64100,5.53540,5.53540,5.67420,5.27600,0.23630,1.45560,61.82850,2.21820,2.21820,1.24680,2.21820,3.65600,0.34530,0.32860
2010-03-31,73.43800,9.22300,64.21500,8.80900,44.42000,,54.08300,10.13200,0.06300,10.19500,4.38300,5.81200,5.81200,5.81200,11.01700,10.13200,42.13300,45.02200,0.14000,0.12000,2.29310,87.44110,13.79670,13.79670,13.88250,7.91420,0.25680,1.26510,71.14040,3.67150,3.67150,2.03210,3.67150,3.67690,0.5003,0.4772
2009-12-31,70.69100,9.09700,61.59400,8.81200,42.77700,,52.47100,9.12300,0.05900,9.18200,3.74200,5.44000,5.44000,5.44000,10.03400,9.12300,42.27000,45.48500,0.13000,0.12000,2.25610,87.13130,12.90550,12.90550,12.98890,7.69550,0.27570,1.36820,65.77970,3.78280,3.78280,2.12180,3.78280,3.38130,0.2446,0.2327
2009-09-30,66.65000,8.97500,57.67500,8.18100,42.08100,,51.14700,6.52800,0.06600,6.59400,1.87600,4.71800,4.71800,4.71800,7.44000,6.52800,41.86900,44.69500,0.11000,0.11000,2.15350,86.53410,9.79450,9.79450,9.89350,7.07880,0.28080,1.40300,64.15050,3.64060,3.64060,1.98800,3.64060,3.08220,0.2306,0.2117
2009-06-30,60.24600,8.35000,51.89600,7.61900,37.31800,,45.83000,6.06600,0.09000,6.15600,3.72100,2.43500,2.43500,2.43500,6.98800,6.06600,41.64600,43.76400,0.06000,0.06000,2.07690,86.14020,10.06870,10.06870,10.21810,4.04180,0.27620,1.41360,63.66750,2.07340,2.07340,1.11640,2.07340,2.81410,0.29600,0.27510
2009-03-31,56.13700,7.46200,48.67500,7.77800,37.89000,,46.53400,2.14100,0.00200,2.14300,1.90400,0.23900,0.23900,0.23900,3.03600,2.14100,41.98300,44.01300,0.01000,0.00000,2.03710,86.70750,3.81390,3.81390,3.81740,0.42570,0.27120,1.27530,70.57380,0.21480,0.21480,0.11550,0.21480,2.67570,0.9795,0.8763
