Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-09-30,121.12900,61.56000,59.56900,20.86800,23.96000,,44.82800,14.74100,0.87700,15.61800,0.79800,14.82000,14.82000,14.82000,22.02300,14.74100,59.82300,60.85200,0.25000,0.24000,8.95000,49.17820,12.16970,12.16970,12.89370,12.23490,0.13830,0.58740,4.11350,21.87940,1.90050,2.19760,1.69160,1.90050,13.02680,0.2628,0.0322
2020-06-30,106.83200,53.29600,53.53600,19.77000,20.84100,,40.61100,12.92500,1.48000,14.40500,1.21300,13.19200,13.19200,13.19200,19.76300,12.92500,59.71200,60.62400,0.22000,0.22000,8.91400,50.11230,12.09840,12.09840,13.48380,12.34840,0.12510,0.51260,8.29960,10.84390,1.73700,2.02030,1.54510,1.73700,12.70570,0.602,0.4433
2020-03-31,109.66400,53.18400,56.48000,19.15200,22.23400,,41.38600,15.09400,1.77700,16.87100,0.98500,15.88600,15.88600,15.88600,21.85300,15.09400,59.20400,60.26800,0.27000,0.26000,10.28900,51.50280,13.76390,13.76390,15.38430,14.48610,0.13250,0.55040,5.32430,16.90370,2.13570,2.49690,1.91990,2.13570,12.52620,0.43790,0.24540
2019-12-31,114.45700,56.23200,58.22500,18.29800,25.25300,,-125.41800,183.64300,1.85200,185.49500,27.20400,158.29100,158.29100,158.29100,190.04800,183.64300,58.53400,59.63200,2.71000,2.64000,10.72470,50.87060,160.44710,160.44710,162.06520,138.29730,0.14240,0.62220,4.71520,19.08720,21.84690,25.70360,19.69050,21.84690,12.30920,3.0559,2.8914
2019-09-30,114.15900,56.02800,58.13100,17.95700,22.67600,,40.63300,17.49800,1.07800,18.57600,1.47700,17.09900,17.09900,17.09900,23.62000,17.49800,58.77000,59.73200,0.29000,0.29000,7.54560,50.92110,15.32770,15.32770,16.27200,14.97820,0.17940,0.63160,4.42150,20.35500,3.02460,3.75600,2.68680,3.02460,9.60720,0.3638,0.2645
2019-06-30,102.86500,51.29300,51.57200,19.26900,22.54300,,41.81200,9.76000,1.31000,11.07000,0.22500,10.84500,10.84500,10.84500,15.68900,9.76000,58.59400,59.40400,0.18500,0.18500,6.50600,50.13560,9.48820,9.48820,10.76170,10.54290,0.16580,0.57510,4.03900,22.28280,1.99410,2.50410,1.74810,1.99410,9.27120,0.3267,0.245
2019-03-31,89.18800,43.71400,45.47400,17.94600,21.40700,,39.35300,6.12100,1.15200,7.27300,0.04000,7.23300,7.23300,7.23300,11.87600,6.12100,57.90200,58.89200,0.12500,0.12500,6.69900,50.98670,6.86300,6.86300,8.15470,8.10980,0.14850,0.51380,4.34110,20.73210,1.36140,1.72470,1.20450,1.36140,9.07560,0.01830,-0.04050
2018-12-31,93.30700,45.30200,48.00500,17.96500,21.99700,,39.96200,8.04300,1.29700,9.34000,-13.39600,22.73600,22.73600,22.73600,13.77700,8.04300,58.91200,60.29400,0.39000,0.38000,6.87330,51.44840,8.61990,8.61990,10.01000,24.36690,0.15850,0.56030,8.42730,10.67960,4.31360,5.49080,3.86210,4.31360,9.12240,0.2986,0.208
2018-09-30,110.08500,53.08000,57.00500,17.23600,21.74400,,38.98000,18.02500,1.09800,19.12300,1.45600,17.66700,17.66700,17.66700,23.96800,18.02500,58.73000,59.99600,0.30000,0.29500,6.90690,51.78270,16.37370,16.37370,17.37110,16.04850,0.18210,0.71540,8.01080,11.23480,3.32630,4.23840,2.92290,3.32630,9.05470,0.3912,0.2466
2018-06-30,109.48200,53.24800,56.23400,17.89800,22.71700,,40.61500,15.61900,0.88500,16.50400,1.12300,15.38100,15.38100,15.38100,21.81300,15.61900,59.01000,60.36600,0.26000,0.25500,7.49710,51.36370,14.26630,14.26630,15.07460,14.04890,0.18620,0.77370,15.99910,5.62530,2.94750,3.78630,2.61570,2.94750,8.87250,0.4454,0.3775
2018-03-31,103.08100,49.53700,53.54400,17.48100,22.10200,,39.58300,13.96100,0.83600,14.79700,0.59700,14.20000,14.20000,14.20000,20.50200,13.96100,59.59800,61.10400,0.24000,0.23000,7.25910,51.94360,13.54370,13.54370,14.35470,13.77560,0.17050,0.78370,5.81490,15.47740,2.66000,3.40600,2.34930,2.66000,9.00950,0.25740,0.15120
2017-12-31,108.24900,54.22100,54.02800,17.18000,22.38300,,39.56300,14.46500,0.79600,15.26100,32.15900,-16.89800,-16.89800,-16.89800,21.26500,14.46500,59.34800,61.09000,-0.28500,-0.28500,7.14060,49.91090,13.36270,13.36270,14.09810,-15.61030,0.17430,0.94980,6.44420,13.96610,-3.08540,-3.92600,-2.72080,-3.08540,9.19480,0.4512,0.4022
2017-09-30,111.25500,55.54200,55.71300,17.34000,22.31400,,39.65400,16.05900,0.89500,16.95400,0.44800,16.50600,16.50600,16.50600,22.66100,16.05900,59.51800,61.22800,0.27500,0.27000,6.38100,50.07690,14.43440,14.43440,15.23890,14.83620,0.17820,1.00700,6.47130,13.90750,2.93570,3.72140,2.64310,2.93570,9.46020,0.3986,0.2913
2017-06-30,107.56300,54.11600,53.44700,17.34100,21.90900,,39.25000,14.19700,0.46500,14.66200,0.76000,13.90200,13.90200,13.90200,20.37700,14.19700,59.44000,60.90800,0.23500,0.23000,7.32500,49.68900,13.19880,13.19880,13.63110,12.92450,0.17880,1.03210,5.75300,15.64410,2.54150,3.25700,2.31110,2.54150,9.19050,0.3948,0.125
2017-03-31,104.68800,54.21200,50.47600,16.64000,20.92000,,37.56000,12.91600,0.50600,13.42200,-0.67700,14.09900,14.09900,14.09900,18.89100,12.91600,58.91200,60.49600,0.24000,0.23500,6.54200,48.21570,12.33760,12.33760,12.82100,13.46760,0.17780,1.05990,6.95790,12.93500,2.65950,3.45220,2.39510,2.65950,8.92710,0.09830,-0.00750
2016-12-31,102.43600,52.36000,50.07600,15.76600,20.78200,,36.54800,13.52800,0.29900,13.82700,-0.47600,14.30300,14.30300,14.30300,19.35300,13.52800,57.85000,59.23800,0.24500,0.24000,7.24220,48.88520,13.20630,13.20630,13.49820,13.96290,0.18480,0.99610,15.69180,5.73550,2.84310,3.76660,2.57990,2.84310,8.59970,0.4686,0.399
2016-09-30,101.62500,51.78300,49.84200,15.90600,20.81800,,36.72400,13.11800,0.28200,13.40000,0.59100,12.80900,12.80900,12.80900,18.93400,13.11800,57.94400,59.25000,0.22000,0.21500,5.04830,49.04500,12.90820,12.90820,13.18570,12.60420,0.18990,1.03690,6.92320,12.99990,2.73080,3.72250,2.39290,2.73080,8.04840,0.438,0.3848
2016-06-30,97.57100,49.78600,47.78500,15.85900,20.15100,,36.01000,11.77500,0.23600,12.01100,0.60400,11.40700,11.40700,11.40700,17.79700,11.77500,57.70000,58.84400,0.20000,0.19500,4.94320,48.97460,12.06810,12.06810,12.31000,11.69100,0.19150,1.06500,6.96440,12.92290,2.54620,3.54880,2.23880,2.54620,7.75420,0.3992,0.3519
2016-03-31,88.03600,43.54800,44.48800,14.77900,19.25600,,34.03500,10.45300,0.26100,10.71400,0.33500,10.37900,10.37900,10.37900,16.82000,10.45300,57.35800,58.48800,0.18000,0.17500,4.93950,50.53390,11.87360,11.87360,12.17000,11.78950,0.17860,0.95360,7.79490,11.54600,2.38480,3.38080,2.10610,2.38480,7.55540,0.34690,0.31110
2015-12-31,87.90900,45.08000,42.82900,13.85600,18.01100,,31.86700,10.96200,0.20600,11.16800,-1.53800,12.70600,12.70600,12.70600,17.23700,10.96200,58.00200,59.39200,0.22000,0.21500,4.62380,48.71970,12.46970,12.46970,12.70400,14.45360,0.18030,0.86800,11.24440,8.00400,2.96440,4.25510,2.60620,2.96440,7.47970,0.4022,0.3433
2015-09-30,88.87800,44.71700,44.16100,13.88800,18.49000,,32.37800,11.78300,0.42800,12.21100,0.69800,11.51300,11.51300,11.51300,17.94100,11.78300,57.71000,58.59600,0.20000,0.19500,4.04360,49.68720,13.25750,13.25750,13.73910,12.95370,0.18770,0.80660,8.03530,11.20060,2.79990,4.12070,2.43150,2.79990,7.23170,0.4386,0.2169
2015-06-30,85.26500,41.24700,44.01800,14.86400,19.95000,,34.81400,9.20400,0.01400,9.21800,0.62800,8.59000,8.59000,8.59000,15.23300,9.20400,58.73600,60.06800,0.14500,0.14500,3.99760,51.62490,10.79460,10.79460,10.81100,10.07450,0.17070,0.64220,6.45360,13.94570,2.00850,2.91380,1.71970,2.00850,7.34650,0.4174,0.3871
2015-03-31,82.55700,40.26500,42.29200,14.94100,20.39400,,35.33500,6.95700,-0.22300,6.73400,0.39100,6.34300,6.34300,6.34300,13.06100,6.95700,58.61800,60.11600,0.11000,0.10500,4.45180,51.22760,8.42690,8.42690,8.15680,7.68320,0.16280,0.61940,6.53610,13.76980,1.44000,2.07370,1.25070,1.44000,7.48380,0.29400,0.23870
2014-12-31,86.59500,40.79000,45.80500,13.66700,20.27300,,33.94000,11.86500,0.18200,12.04700,-2.30700,14.35400,14.35400,14.35400,17.64700,11.86500,59.95200,61.65800,0.24500,0.23500,4.82070,52.89570,13.70170,13.70170,13.91190,16.57600,0.17540,0.63710,8.50140,10.58650,3.33290,4.56330,2.90770,3.33290,7.37260,0.1996,0.1081
2014-09-30,90.14400,41.09200,49.05200,13.45800,18.71900,,32.17700,16.87500,0.38100,17.25600,1.14500,16.11100,16.11100,16.11100,22.70700,16.87500,60.02600,61.51400,0.27000,0.26000,4.99840,54.41520,18.72010,18.72010,19.14270,17.87250,0.17350,0.72140,8.68360,10.36440,3.56730,4.82130,3.10180,3.56730,7.64830,0.5054,0.3816
2014-06-30,88.98500,40.24900,48.73600,14.36600,20.04500,,34.41100,14.32500,0.19800,14.52300,-2.19300,16.71600,16.71600,16.71600,20.14000,14.32500,60.62000,62.22000,0.27500,0.27000,5.32060,54.76880,16.09820,16.09820,16.32070,18.78520,0.17190,0.78510,5.41170,16.63060,3.69280,4.98830,3.22960,3.69280,7.51930,0.4221,0.3349
2014-03-31,83.07300,37.09600,45.97700,13.49000,19.75600,,33.24600,12.73100,0.25700,12.98800,0.62500,12.36300,12.36300,12.36300,18.95200,12.73100,60.47800,62.33400,0.20500,0.20000,5.54690,55.34530,15.32510,15.32510,15.63440,14.88210,0.15930,0.77390,5.05890,17.79030,2.70420,3.65660,2.37140,2.70420,7.51470,0.26060,0.18890
2013-12-31,90.41200,42.02100,48.39100,12.90900,20.37500,,33.28400,15.10700,0.49700,15.60400,-0.43300,16.03700,16.03700,16.03700,21.32800,15.10700,58.84200,60.84000,0.27000,0.26000,5.50240,53.52280,16.70910,16.70910,17.25880,17.73770,0.18030,0.99490,7.29780,12.33260,3.67240,5.07900,3.19830,3.67240,7.27280,0.395,0.349
2013-09-30,91.71500,42.94100,48.77400,12.98400,19.19600,,32.18000,16.59400,0.08200,16.67600,0.02200,16.65400,16.65400,16.65400,22.75100,16.59400,59.52400,61.30400,0.28000,0.27000,4.93300,53.18000,18.09300,18.09300,18.18240,18.15840,0.18960,1.06790,6.07340,14.81860,4.01390,5.70160,3.44350,4.01390,6.93190,0.4607,0.3756
2013-06-30,87.92200,41.71500,46.20700,13.48900,19.43000,,32.91900,13.28800,0.56500,13.85300,0.18100,13.67200,13.67200,13.67200,19.27000,13.28800,58.35600,60.31600,0.23500,0.22500,4.42340,52.55450,15.11340,15.11340,15.75600,15.55020,0.19540,0.96560,5.57460,16.14480,3.56710,5.28630,3.03890,3.56710,6.47350,0.4039,0.3725
2013-03-31,77.04000,37.17600,39.86400,12.27200,18.51500,,30.78700,9.07700,0.21700,9.29400,-1.60900,10.90300,10.90300,10.90300,14.99800,9.07700,57.50800,59.56600,0.19000,0.18500,4.05790,51.74450,11.78220,11.78220,12.06390,14.15240,0.18060,0.85060,5.22690,17.21850,3.01380,4.63420,2.55550,3.01380,6.24130,0.36220,0.29580
2012-12-31,79.17000,39.76600,39.40400,11.57500,18.46400,0.10000,29.93900,9.46500,0.15600,9.62100,-0.09600,9.71700,9.71700,9.71700,15.24900,9.46500,57.27200,57.27200,0.16500,0.17000,4.06400,49.77140,11.95530,11.95530,12.15230,12.27360,0.19840,0.89110,10.80670,8.32820,2.84920,4.56810,2.43450,2.84920,5.97580,0.3917,0.3167
2012-09-30,78.04500,39.29400,38.75100,11.42800,18.27000,-25.30000,54.99800,-16.24700,-33.10000,-49.34700,-4.94100,-44.40600,-44.40600,-44.40600,-10.43400,-16.24700,57.81600,57.81600,-0.77000,-0.77000,3.29250,49.65210,-20.81750,-20.81750,-63.22890,-56.89800,0.18730,0.83730,7.02730,12.80720,-12.77220,-20.20130,-10.65910,-12.77220,6.00060,-0.3482,-0.4059
2012-06-30,76.38200,38.62700,37.75500,12.06600,16.27600,,28.34200,9.41300,0.19500,9.60800,16.78400,-7.17600,-7.17600,-7.17600,14.85600,9.41300,57.23800,57.23800,-0.12500,-0.12500,2.56140,49.42920,12.32360,12.32360,12.57890,-9.39490,0.15930,0.79550,4.25150,21.16910,-1.85900,-2.78970,-1.49620,-1.85900,6.69380,0.4952,0.4691
2012-03-31,71.77300,37.18100,34.59200,10.64000,15.23100,,25.87100,8.72100,0.61500,9.33600,1.87500,7.46100,7.46100,7.46100,12.95100,8.72100,56.45400,58.87000,0.13000,0.12500,8.64180,48.19640,12.15080,12.15080,13.00770,10.39530,0.15940,0.86770,4.29880,20.93600,1.95020,2.07750,1.65710,1.95020,6.74040,0.36630,0.23950
2011-12-31,66.73000,35.17600,31.55400,9.73200,14.02900,,23.76100,7.79300,0.42100,8.21400,1.88800,6.32600,6.32600,6.32600,12.41400,7.79300,57.21800,59.92800,0.11500,0.10500,7.35120,47.28610,11.67840,11.67840,12.30930,9.48000,0.15410,0.67630,7.10200,12.67260,1.73540,1.85570,1.46120,1.73540,6.49410,0.1501,0.0341
2011-09-30,75.06300,40.02000,35.04300,10.34500,14.13500,,24.48000,10.56300,0.55200,11.11500,3.60300,7.51200,7.51200,7.51200,15.06700,10.56300,57.59800,59.75800,0.13000,0.12500,6.99570,46.68480,14.07220,14.07220,14.80760,10.00760,0.17040,0.77310,7.26650,12.38560,2.03920,2.18030,1.70540,2.03920,6.56610,0.3349,0.2701
2011-06-30,80.18400,42.55800,37.62600,10.19500,14.24500,,24.44000,13.18600,0.46100,13.64700,3.04800,10.59900,10.59900,10.59900,17.63900,13.18600,57.87600,60.69200,0.18500,0.17500,8.05890,46.92460,16.44470,16.44470,17.01960,13.21840,0.17650,0.78710,9.93610,9.05790,2.73220,2.91350,2.33300,2.73220,6.67280,0.5756,0.5265
2011-03-31,76.76200,40.33900,36.42300,10.02300,14.72300,,24.74600,11.67700,0.44200,12.11900,2.26500,9.85400,9.85400,9.85400,16.04100,11.67700,57.25600,60.37400,0.17000,0.16500,7.68980,47.44930,15.21200,15.21200,15.78780,12.83710,0.17570,0.64030,5.76550,15.61010,2.64150,2.82620,2.25510,2.64150,6.46830,0.09400,-0.02610
2010-12-31,72.98600,36.86100,36.12500,9.75300,15.40100,,25.15400,10.97100,0.49900,11.47000,2.54100,8.92900,8.92900,8.92900,14.93600,10.97100,55.67400,59.11200,0.16000,0.14500,5.28780,49.49580,15.03170,15.03160,15.71530,12.23390,0.16850,0.59380,12.77540,7.04480,2.52210,2.71060,2.06180,2.52210,6.23850,-0.1052,-0.2496
2010-09-30,75.45200,36.44700,39.00500,9.34800,14.40300,,23.75100,15.25400,0.41500,15.66900,3.03500,12.63400,12.63400,12.63400,19.07700,15.25400,55.78800,58.56600,0.22500,0.21500,5.95930,51.69510,20.21680,20.21680,20.76680,16.74440,0.18710,0.74200,5.83770,15.41710,3.78310,3.96500,3.13230,3.78310,5.97440,0.2417,0.0978
2010-06-30,79.85800,38.36900,41.48900,8.67400,13.99200,,22.66600,18.82300,0.47100,19.29400,3.70700,15.58700,15.58700,15.58700,22.53200,18.82300,55.68800,59.07000,0.28000,0.26500,4.92250,51.95350,23.57060,23.57060,24.16040,19.51840,0.20370,1.07400,3.46730,25.95710,4.91390,4.98580,3.97550,4.91390,5.69510,0.5922,0.4447
2010-03-31,71.50700,35.58500,35.92200,8.11100,12.93300,,21.04400,14.87800,0.49400,15.37200,3.05800,12.31400,12.31400,12.31400,18.16100,14.87800,54.94000,58.71600,0.22500,0.21000,4.77990,50.23560,20.80640,20.80640,21.49720,17.22070,0.19110,1.13230,2.59210,34.72020,4.06600,4.13080,3.29100,4.06600,5.41050,0.28580,0.22850
2009-12-31,66.13800,32.32200,33.81600,8.21400,14.35400,,22.56800,11.24800,0.15700,11.40500,2.22100,9.18400,9.18400,9.18400,14.25200,11.24800,53.84000,56.59400,0.17000,0.16500,6.01060,51.12950,17.00690,17.00690,17.24430,13.88610,0.19190,1.23140,3.04000,29.60540,3.22480,3.28150,2.66540,3.22480,5.22020,0.1733,0.0528
2009-09-30,60.02400,30.90100,29.12300,6.84600,11.20900,,18.05500,11.06800,0.17800,11.24600,2.09400,9.15200,9.15200,9.15200,13.69400,11.06800,53.44600,56.86200,0.17000,0.16000,6.91620,48.51890,18.43930,18.43930,18.73580,15.24720,0.18830,1.51960,1.97190,45.64180,3.44770,3.51510,2.87040,3.44770,4.91180,0.277,0.2064
2009-06-30,49.25000,25.05300,24.19700,7.68900,11.51900,,19.20800,4.98900,0.75400,5.74300,1.21400,4.52900,4.52900,4.52900,7.57500,4.98900,53.60800,55.88800,0.08500,0.08000,8.71730,49.13100,10.13000,10.13000,11.66090,9.19590,0.16740,1.11830,2.02060,44.54130,1.82010,1.85960,1.53970,1.82010,4.67480,0.3113,0.2803
2009-03-31,40.28900,19.35700,20.93200,7.72400,11.90300,,19.62700,1.30500,0.82400,2.12900,1.72500,0.40400,0.40400,0.40400,3.74800,1.30500,54.09600,56.11400,0.00500,0.00500,9.11630,51.95460,3.23910,3.23910,5.28430,1.00280,0.13690,0.67330,1.43010,62.93230,0.16160,0.16520,0.13730,0.16160,4.63900,0.03300,0.00150
