,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-06,2024-09-30,$0.48,$-0.35
1,2024-07-31,2024-06-30,$0.47,$0.03
2,2024-05-01,2024-03-31,$0.47,$0.14
3,2024-02-21,2023-12-31,$0.47,$0.20
4,2023-11-02,2023-09-30,$0.46,$0.17
5,2023-08-03,2023-06-30,$0.45,$-0.08
6,2023-05-04,2023-03-31,$0.45,$-0.10
7,2023-02-23,2022-12-31,$0.45,$-0.11
8,2022-11-03,2022-09-30,$0.43,$-0.19
9,2022-08-03,2022-06-30,$0.45,$-0.17
10,2022-05-04,2022-03-31,$0.43,$-0.21
11,2022-02-23,2021-12-31,$0.47,$-0.23
12,2021-11-05,2021-09-30,$0.43,$-0.22
13,2021-08-06,2021-06-30,$0.41,$-0.25
14,2021-05-07,2021-03-31,$0.39,$-0.24
15,2021-02-26,2020-12-31,$0.40,$-0.24
16,2020-11-06,2020-09-30,$0.44,$-0.36
17,2020-08-06,2020-06-30,$0.49,$-0.49
18,2020-05-08,2020-03-31,$0.50,$-0.53
19,2020-02-27,2019-12-31,$0.46,$-0.44
20,2019-11-07,2019-09-30,$0.52,$-0.68
21,2019-08-08,2019-06-30,$0.48,$-0.88
22,2019-05-09,2019-03-31,$0.59,$-1.37
23,2019-03-08,2018-12-31,$0.35,$-1.10
24,2018-11-13,2018-09-30,$0.26,$-1.22
25,2018-08-08,2018-06-30,$0.26,$-2.27
26,2018-05-03,2018-03-31,$0.18,$-1.38
27,2018-03-08,2017-12-31,$0.08,$-1.44
28,2017-11-09,2017-09-30,$0.42,$-2.61
29,2017-08-14,2017-06-30,$0.29,$-1.26
