,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-06,2024-12-31,$4.81,$4.78
1,2024-10-31,2024-09-30,$0.47,$1.31
2,2024-08-01,2024-06-30,$0.43,$4.20
3,2024-05-02,2024-03-31,$3.16,$3.22
4,2024-02-15,2023-12-31,$1.00,$1.16
5,2023-11-02,2023-09-30,$0.89,$1.83
6,2023-08-03,2023-06-30,$0.93,$1.05
7,2023-05-04,2023-03-31,$0.62,$4.00
8,2023-02-15,2022-12-31,$0.92,$1.08
9,2022-11-03,2022-09-30,$0.44,$0.74
10,2022-08-04,2022-06-30,$0.58,$0.69
11,2022-05-05,2022-03-31,$0.37,$0.58
12,2022-02-17,2021-12-31,$0.30,$0.70
13,2021-11-04,2021-09-30,$0.38,$0.83
14,2021-08-05,2021-06-30,$-0.25,$0.39
15,2021-05-06,2021-03-31,$-0.01,$0.18
16,2021-02-18,2020-12-31,$-0.03,$-0.04
17,2020-11-05,2020-09-30,$0.14,$0.17
18,2020-08-06,2020-06-30,$0.62,$0.72
19,2020-05-07,2020-03-31,$-0.09,$0.00
20,2020-02-20,2019-12-31,$0.27,$0.44
21,2019-10-31,2019-09-30,$-0.20,$0.07
22,2019-08-01,2019-06-30,$0.12,$0.24
23,2019-05-02,2019-03-31,$-0.06,$-0.09
24,2019-02-21,2018-12-31,$0.04,$0.05
25,2018-11-01,2018-09-30,$0.21,$0.60
26,2018-08-02,2018-06-30,$0.22,$0.30
27,2018-04-26,2018-03-31,$0.28,$1.29
28,2018-02-22,2017-12-31,$2.42,$2.68
29,2017-10-26,2017-09-30,$0.72,$1.00
30,2017-07-27,2017-06-30,$1.34,$1.46
31,2017-04-27,2017-03-31,$0.62,$0.93
32,2017-02-23,2016-12-31,$3.76,$3.85
33,2016-10-27,2016-09-30,$3.01,$2.99
34,2016-08-02,2016-06-30,$0.26,$0.48
35,2016-04-28,2016-03-31,$0.73,$0.79
36,2016-02-18,2015-12-31,$0.72,$0.92
37,2015-10-30,2015-09-30,$0.22,$0.68
38,2015-07-30,2015-06-30,$0.81,$0.89
39,2015-04-29,2015-03-31,$0.77,$0.84
40,2015-02-19,2014-12-31,$0.36,$0.36
