Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5489.40000,4276.70000,1212.70000,831.10000,877.10000,335.59960,-61.60000,274.00000,69.30000,204.70000,204.70000,189.90000,384.99960,335.59960,49.10000,49.80000,3.87000,3.81000,2.21040,0.49860,0.99720,22.09170,6.11360,6.11360,4.99140,3.45940,0.35940,1.17810,1.36280,66.03840,4.06410,2591.17100,1.34010,2.03790,102.79050,6.293,5.6888
2024-06-30,5479.70000,4281.70000,1198.00000,828.40000,874.50000,323.50000,-2.90000,320.60000,87.80000,232.80000,232.80000,217.70000,374.30000,323.50000,50.20000,50.90000,4.34000,4.28000,2.27730,0.51750,1.07540,21.86250,5.90360,5.90360,5.85070,3.97280,0.36270,1.22130,1.36380,65.99430,4.79870,-138.40650,1.54090,2.31530,98.69610,-4.1144,-4.5307
2024-03-31,5350.00000,4212.10000,1137.90000,829.40000,874.90000,263.00000,-116.00000,147.00000,30.90000,116.10000,116.10000,101.40000,312.60000,263.00000,50.90000,51.90000,1.99000,1.95000,2.20840,0.51010,1.04360,21.26920,4.91590,4.91590,2.74770,1.89530,0.34430,1.19480,1.38140,65.15160,2.33240,-325.20830,0.74720,1.14250,97.94710,14.37960,13.98650
2023-12-31,5473.39900,4302.60000,1170.79900,810.20010,855.10000,315.69870,-107.50000,208.20000,65.70000,142.49990,142.49990,127.70000,364.29870,315.69870,51.10000,52.30000,2.52000,2.45000,2.47660,0.51360,1.05760,21.39070,5.76790,5.76790,3.80390,2.33310,0.36340,1.20450,1.34480,66.92370,2.83190,-161.93260,0.94620,1.37750,98.86410,1.3095,0.7746
2023-09-30,5644.40000,4422.40000,1222.00000,796.40000,841.50000,380.50000,-102.20000,278.30000,44.30000,234.00000,234.00000,219.00000,429.30000,380.50000,51.20000,52.20000,4.28000,4.20000,2.35700,0.52420,1.10460,21.64980,6.74120,6.74120,4.93060,3.88000,0.37210,1.24880,1.34180,67.07590,4.79260,-101.69490,1.54270,2.28050,95.59530,6.9337,6.5607
2023-06-30,5745.50000,4503.10000,1242.40000,831.70000,878.60000,363.79980,-99.60000,264.20000,71.80000,192.40000,192.40000,178.70000,414.49980,363.79980,51.30000,52.40000,3.48000,3.41000,2.39650,0.53500,1.15250,21.62390,6.33190,6.33190,4.59840,3.11030,0.37890,1.25630,1.35800,66.27620,4.00810,-52.24000,1.26890,1.86370,93.58580,6.0518,5.4711
2023-03-31,5521.90000,4313.40000,1208.50000,817.70000,862.10000,346.39990,-105.10000,241.30000,44.10000,197.20000,197.20000,182.70000,394.39990,346.39990,51.00000,52.50000,3.58000,3.48000,2.38720,0.54940,1.22070,21.88560,6.27320,6.27320,4.36990,3.30860,0.36880,1.15660,1.33000,67.66750,4.29660,-34.20050,1.31720,1.93620,89.54810,-4.86480,-5.12950
2022-12-31,5558.49900,4340.20100,1218.29800,793.00000,836.49800,381.79980,-91.20000,290.60000,71.30000,219.30000,219.30000,204.80000,428.79980,381.79980,50.70000,52.40000,4.03000,3.89000,2.18230,0.54580,1.21730,21.91780,6.86880,6.86880,5.22800,3.68440,0.37530,1.24050,1.35630,66.35890,4.92880,-29.84900,1.48060,2.23880,87.66050,8.0458,7.2863
2022-09-30,5445.90000,4241.40000,1204.50000,760.20000,802.90000,401.59960,-75.80000,325.80000,85.60000,240.20000,240.20000,225.20000,447.89960,401.59960,50.80000,52.40000,4.43000,4.30000,2.21360,0.55330,1.25530,22.11760,7.37430,7.37430,5.98250,4.13520,0.38680,1.21530,1.35780,66.28350,5.73000,-30.60130,1.70590,2.55950,75.97370,-2.0026,-2.5308
2022-06-30,5483.50000,4294.10000,1189.40000,772.90000,818.70000,370.70020,-69.70000,301.00000,79.90000,221.10000,221.10000,206.30000,420.00020,370.70020,50.70000,52.20000,4.07000,3.95000,2.11710,0.55070,1.24300,21.69050,6.76030,6.76030,5.48920,3.76220,0.39550,1.35640,1.36180,66.09130,5.37790,-22.83430,1.59490,2.41610,81.06150,-2.5383,-2.8525
