Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,28.77540,13.37880,15.39660,16.30600,0.46290,15.84310,-0.44640,-0.93250,-1.37890,-1.19750,-0.18140,-0.18140,,-0.18140,4.49350,-0.44640,25.00000,25.00000,-0.01100,-0.01100,1.10950,,0.09190,53.50610,-1.55150,-1.55150,-4.79190,-0.63050,0.25250,1.40320,64.14080,-0.23350,-4.00870,-0.15920,-0.23350,3.10640,0.2763,0.2699
2024-06-30,26.77280,13.41490,13.35790,14.75570,0.08940,14.66640,-1.30840,-1.00150,-2.31000,0.27460,-2.58460,-2.58460,,-2.58460,2.95860,-1.30840,24.00000,24.00000,-0.10770,-0.10770,1.05180,,0.09990,49.89340,-4.88720,-4.88720,-8.62800,-9.65370,0.23490,1.33650,67.33800,-3.34780,-93.78680,-2.26750,-3.34780,3.09470,-0.0329,-0.0511
2024-03-31,25.85160,12.95670,12.89490,13.44860,-0.82300,14.27160,-1.37670,-0.64270,-2.01940,0.04780,-2.06720,-2.06720,,-2.06720,2.83260,-1.37670,23.50000,23.50000,-0.08690,-0.08690,1.01580,,0.02090,49.88030,-5.32530,-5.32530,-7.81150,-7.99630,0.23400,1.30750,68.83330,-2.75100,285.45530,-1.87130,-2.75100,3.23620,0.12700,0.12180
2023-12-31,25.14470,12.19260,12.95210,13.76200,0.35080,13.41120,-0.45910,-0.79510,-1.25420,-0.41420,-0.84000,-0.84000,,-0.84000,3.55140,-0.45910,22.60000,22.60000,-0.04280,-0.04280,1.04270,,0.03480,51.51020,-1.82580,-1.82580,-4.98780,-3.34060,0.22480,1.24630,72.21250,-1.10480,-402.10910,-0.75080,-1.10480,3.30510,0.2729,0.2691
2023-09-30,24.56950,11.66550,12.90410,14.20040,-1.02960,15.23000,-2.32590,-0.48980,-2.81570,0.39620,-3.21190,-3.21190,,-3.21190,1.30400,-2.32590,23.30000,23.30000,-0.14150,-0.14150,1.04500,,0.05090,52.52060,-9.46660,-9.46660,-11.46010,-13.07260,0.22270,1.26640,71.07030,-4.18530,520.45540,-2.91070,-4.18530,3.38100,0.051,0.0484
2023-06-30,26.96450,11.88860,15.07590,14.26460,0.57460,13.69000,1.38590,-0.40130,0.98460,0.57360,0.41110,0.41110,,0.41110,4.98010,1.38590,22.30000,23.60000,0.02180,0.02180,1.31970,0.05860,0.06220,55.91010,5.13970,5.13970,3.65160,1.52450,0.23820,1.49740,60.10550,0.51780,23.14310,0.36320,0.48740,3.51970,-0.0707,-0.0729
2023-03-31,24.53690,11.41990,13.11700,12.77990,0.22110,12.55880,0.55820,-0.63970,-0.08160,0.42940,-0.51090,-0.51090,,-0.51090,3.46600,0.55820,22.10000,22.10000,-0.02150,-0.02150,1.28490,0.07290,0.07860,53.45820,2.27480,2.27480,-0.33250,-2.08230,0.22000,1.82950,49.19510,-0.67160,35.05150,-0.45800,-0.62270,3.52970,0.30900,0.30170
2022-12-31,24.37150,11.01120,13.36030,13.53580,0.40850,13.12730,0.23300,-0.74130,-0.50830,0.43780,-0.94620,-0.94620,,-0.94620,3.16340,0.23300,21.40000,21.40000,-0.03170,-0.03170,1.22340,0.08730,0.09720,54.81930,0.95600,0.95600,-2.08570,-3.88220,0.22160,1.39110,64.69580,-1.29150,23.42860,-0.86030,-1.17880,3.47080,-0.0712,-0.086
2022-09-30,21.04950,10.52930,10.52020,12.12060,-0.04940,12.17000,-1.64980,-0.24780,-1.89760,0.11480,-2.01240,-2.01240,,-2.01240,0.64590,-1.64980,21.90000,21.90000,-0.09200,-0.09200,1.11600,0.06460,0.07080,49.97850,-7.83770,-7.83770,-9.01480,-9.56030,0.19040,1.77710,50.64360,-2.76180,38.88670,-1.82060,-2.58330,3.45200,-0.0099,-0.0143
2022-06-30,22.12900,9.75550,12.37350,12.07230,0.49910,11.57320,0.80030,-0.09260,0.70770,0.61190,0.09580,0.09580,,0.09580,2.71280,0.80030,21.00000,21.80000,0.00000,0.00000,0.98170,,0.00160,55.91520,3.61640,3.61640,3.19800,0.43280,0.20860,1.98890,45.25100,0.12630,-2.26360,0.09030,0.12630,3.59420,0.1509,0.1479
