,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-22,2024-09-30,$0.42,$0.43
1,2024-07-23,2024-06-30,$0.42,$0.42
2,2024-04-23,2024-03-31,$0.50,$0.48
3,2024-01-25,2023-12-31,$0.56,$0.50
4,2023-10-24,2023-09-30,$0.61,$0.50
5,2023-07-25,2023-06-30,$0.90,$0.81
6,2023-04-25,2023-03-31,$1.08,$1.01
7,2023-01-26,2022-12-31,$1.11,$1.12
8,2022-10-27,2022-09-30,$1.09,$1.09
9,2022-07-29,2022-06-30,$0.82,$1.08
10,2022-04-29,2022-03-31,$0.78,$0.71
11,2022-01-28,2021-12-31,$0.77,$0.78
12,2021-10-28,2021-09-30,$0.72,$0.74
13,2021-07-28,2021-06-30,$0.67,$0.74
14,2021-04-29,2021-03-31,$0.54,$0.67
15,2021-02-01,2020-12-31,$0.45,$0.16
16,2020-10-28,2020-09-30,$0.64,$0.71
17,2020-07-29,2020-06-30,$0.33,$0.43
18,2020-05-05,2020-03-31,$0.53,$0.07
19,2020-01-29,2019-12-31,$0.64,$0.64
20,2019-10-25,2019-09-30,$0.60,$0.63
21,2019-07-26,2019-06-30,$0.57,$0.59
22,2019-04-26,2019-03-31,$0.55,$0.58
23,2019-01-25,2018-12-31,$0.61,$0.55
24,2018-10-26,2018-09-30,$0.60,$0.56
25,2018-07-27,2018-06-30,$0.60,$0.62
26,2018-04-27,2018-03-31,--,$0.57
27,2018-01-29,2017-12-31,--,$0.47
28,2017-10-27,2017-09-30,--,$0.56
29,2017-07-28,2017-06-30,--,$0.45
30,2017-04-25,2017-03-31,--,$0.46
31,2017-01-27,2016-12-31,--,$0.43
32,2016-10-28,2016-09-30,--,$0.43
33,2016-07-28,2016-06-30,--,$0.40
34,2016-04-22,2016-03-31,--,$0.34
35,2016-02-01,2015-12-31,--,$0.38
36,2015-10-28,2015-09-30,--,$0.35
37,2015-07-28,2015-06-30,--,$0.34
38,2015-04-28,2015-03-31,--,$0.33
