Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,55.99600,14.27800,41.71800,13.36600,24.81200,-0.66800,38.84600,2.87200,-0.60000,2.27200,-0.97200,3.24400,3.24400,3.24500,3.97300,2.87200,185.26800,192.33900,0.01800,0.01700,3.60070,0.00490,0.01070,74.50180,5.12890,5.12890,4.05740,5.79510,0.15010,0.93770,95.98220,1.23720,1.40490,0.86930,1.23110,1.41340,0.0421,0.0399
2024-06-30,56.54100,14.92200,41.61900,14.23600,26.01900,0.33100,39.92400,1.69500,2.77500,4.47000,-0.45900,4.92900,4.92900,4.93500,2.81000,1.69500,184.88900,192.35600,0.02700,0.02600,3.61130,0.00580,0.01230,73.60850,2.99780,2.99780,7.90580,8.72820,0.15910,0.96550,93.21700,1.96410,2.20410,1.38680,1.95260,1.35670,0.019,0.0164
2024-03-31,52.64800,14.76000,37.88800,12.72800,26.36400,-0.38600,39.47800,-1.59000,-3.37600,-4.96600,-2.51200,-2.45400,-2.45400,-2.44600,-0.47700,-1.59000,184.24600,184.24600,-0.01300,-0.01300,3.42130,0.00760,0.01470,71.96470,-3.02010,-3.02010,-9.43250,-4.64600,0.15190,1.02930,87.43410,-1.01020,-1.14770,-0.70790,-1.00250,1.31650,0.01430,0.01030
2023-12-31,60.72100,15.85700,44.86400,14.34400,24.26100,-0.55600,39.16100,5.70300,0.37800,6.08100,2.85800,3.22300,3.22300,3.22600,6.92200,5.70300,186.36500,186.36500,0.01700,0.01700,3.44690,0.00920,0.01700,73.88540,9.39220,9.39210,10.01470,5.31280,0.17800,1.19950,75.02990,1.34110,1.53250,0.94480,1.32870,1.30600,0.052,0.0508
2023-09-30,50.62800,15.02000,35.60800,15.50800,23.47500,-0.09900,39.08200,-3.47400,1.35900,-2.11500,0.26400,-2.37900,-2.37900,-2.37400,-2.16900,-3.47400,186.02400,186.02400,-0.01300,-0.01300,3.93610,0.01130,0.01910,70.33260,-6.86180,-6.86180,-4.17750,-4.68910,0.15010,1.11630,80.62280,-0.96600,-1.10090,-0.70530,-0.95510,1.32730,0.0146,0.0142
2023-06-30,47.88600,15.50600,32.38000,16.30500,22.69100,-0.51100,39.50700,-7.12700,0.48100,-6.64600,-0.03600,-6.61000,-6.61000,-6.61100,-5.85900,-7.12700,187.03500,187.03500,-0.03500,-0.03500,4.11630,0.01260,0.02050,67.61890,-14.88330,-14.88330,-13.87880,-13.80570,0.13630,0.99850,90.13340,-2.55630,-2.90960,-1.88090,-2.52410,1.38460,-0.0179,-0.0181
2023-03-31,42.28200,14.56600,27.71600,13.95900,22.70700,-0.75400,37.42000,-9.70400,1.79700,-7.90700,0.02100,-7.92800,-7.92800,-7.92800,-8.47800,-9.70400,188.24000,188.24000,-0.04200,-0.04200,4.49630,0.01320,0.02260,65.55040,-22.95070,-22.95070,-18.70060,-18.75030,0.11960,0.97670,92.14770,-2.96340,-3.35550,-2.24250,-2.92430,1.42200,-0.02580,-0.02660
2022-12-31,45.48500,14.59400,30.89100,14.05900,19.45600,-0.40100,33.91600,-3.02500,3.05300,0.02800,0.34900,-0.32100,-0.32100,-0.32200,-1.78700,-3.02500,190.69500,190.69500,-0.00300,-0.00300,4.63040,0.01340,0.02470,67.91470,-6.65060,-6.65060,0.06160,-0.70790,0.12720,1.08390,83.03710,-0.11690,-0.13180,-0.08970,-0.11530,1.45340,0.0135,0.0131
2022-09-30,38.75400,12.62700,26.12700,13.81200,23.12000,-0.48900,37.42100,-11.29400,0.08200,-11.21200,0.33000,-11.54200,-11.54200,-11.54200,-10.12100,-11.29400,190.84200,190.84200,-0.06000,-0.06000,5.02210,0.01570,0.02750,67.41760,-29.14280,-29.14280,-28.93120,-29.78270,0.10870,1.04040,86.50720,-4.15780,-4.68860,-3.23830,-4.09250,1.44780,-0.0171,-0.0176
2022-06-30,38.71400,13.00800,25.70600,15.40900,28.74900,-0.47400,44.63200,-18.92600,-5.15800,-24.08400,-2.61900,-21.46500,-21.46500,-21.46400,-17.81500,-18.92600,191.28100,191.28100,-0.11200,-0.11200,5.32560,0.01670,0.03030,66.39980,-48.88670,-48.88670,-62.21010,-55.44250,0.10430,1.02630,87.69390,-7.37230,-8.29510,-5.78570,-7.24950,1.52150,-0.066,-0.0664
