Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.96500,2.54400,-0.57900,7.70600,11.67900,-0.55000,23.42900,-24.00800,2.85200,-21.15600,-21.15600,-21.15600,-21.15600,-20.51400,-24.00800,239.44600,239.44600,-0.09000,-0.09000,8.25280,0.11800,0.13760,-29.46570,-1221.78100,-1221.78100,-1076.64100,-1076.64100,0.00330,0.43520,1.39260,64.62600,-4.19160,-4.29620,-3.50390,-3.69710,2.10820,-0.0459,-0.0863
2024-06-30,5.26000,3.42300,1.83700,9.37700,11.51300,-0.69900,25.86600,-24.02900,3.02700,-21.00200,-21.00200,-21.00200,-21.00200,-19.75200,-24.02900,239.01400,239.01400,-0.09000,-0.09000,10.22170,0.11460,0.13260,34.92400,-456.82510,-456.82510,-399.27750,-399.27760,0.00850,0.99360,2.30500,39.04560,-4.01770,-4.06380,-3.39890,-3.55710,2.17300,-0.0483,-0.0874
2024-03-31,3.99000,2.58700,1.40300,1.54800,12.15000,-6.39500,24.54400,-23.14100,4.26600,-18.87500,-18.87500,-18.87500,-18.87500,-18.69000,-23.14100,240.84400,240.84400,-0.08000,-0.08000,12.79520,0.11200,0.12640,35.16290,-579.97490,-579.97490,-473.05760,-473.05760,0.00630,0.68770,1.60370,56.12030,-3.48280,-3.52330,-2.97910,-3.09280,2.26210,-0.06680,-0.13950
2023-12-31,4.37400,3.15500,1.21900,8.97700,10.73700,1.84200,22.55600,-21.33700,2.86000,-18.47700,-18.47700,-18.47700,-18.47700,-16.65300,-21.33700,238.68800,238.68800,-0.08000,-0.08000,4.22620,0.00040,0.12260,27.86920,-487.81420,-487.81410,-422.42760,-422.42770,0.00670,0.82830,1.66760,53.97120,-3.31490,-3.35420,-2.84120,-3.31370,2.31760,-0.1369,-0.1087
2023-09-30,4.52800,2.48000,2.04800,6.34700,10.52200,-0.91100,22.77400,-20.72600,5.02600,-15.70000,-15.70000,-15.70000,-15.70000,-15.73200,-20.72600,239.53810,239.53810,-0.07000,-0.07000,4.26760,0.00040,0.11930,45.22970,-457.72970,-457.72970,-346.73140,-346.73140,0.00680,0.67250,2.01960,44.56270,-2.74700,-2.78020,-2.34500,-2.74580,2.37890,-0.0125,-0.0985
2023-06-30,4.23800,1.93100,2.30700,4.84700,10.60800,-1.01300,21.22200,-18.91500,4.49500,-14.42000,-14.42000,-14.42000,-14.42000,-14.14900,-18.91500,237.41800,237.41800,-0.06000,-0.06000,4.78530,0.00050,0.11670,54.43610,-446.31910,-446.31910,-340.25490,-340.25490,0.00630,0.44020,4.19190,21.47000,-2.47300,-2.50350,-2.13770,-2.47180,2.45360,-0.0387,-0.1161
2023-03-31,4.06000,4.42500,-0.36500,1.19800,10.76100,-3.95800,20.49200,-20.85700,3.23900,-17.61800,-17.61800,-17.61800,-17.61800,-16.39600,-20.85700,237.26100,237.26100,-0.07000,-0.07000,15.11590,0.10240,0.11450,-8.99010,-513.71920,-513.71920,-433.94090,-433.94090,0.00590,1.01610,4.74850,18.95320,-2.96870,-3.00620,-2.55820,-2.66460,2.50130,-0.03700,-0.12980
2022-12-31,0.54500,0.28300,0.26200,8.31400,10.73600,-1.67200,26.95200,-26.69000,1.30300,-25.38700,-25.38700,-25.38700,-25.38700,-23.28700,-26.69000,221.53700,221.53700,-0.11000,-0.11000,16.33210,0.10040,0.11200,48.07340,-4897.24700,-4897.24700,-4658.16400,-4658.16700,0.00080,0.04460,1.14500,78.60550,-4.19290,-4.24680,-3.62280,-3.77200,2.55300,-0.0615,-0.1163
2022-09-30,0.30900,0.57500,-0.26600,3.78000,11.14400,-27.07900,43.66000,-43.92600,0.14000,-43.78600,-43.78600,-43.78600,-43.78600,-42.27200,-43.92600,236.65000,236.65000,-0.19000,-0.19000,24.48930,0.11800,0.13740,-86.08410,-14215.54000,-14215.54000,-14170.23000,-14170.23000,0.00040,0.13910,0.87780,102.52430,-7.00640,-7.09720,-6.00290,-6.17990,2.63440,-0.0565,-0.1612
2022-06-30,0.08900,3.30800,-3.21900,4.20200,8.69400,,12.89600,-16.11500,2.95400,-13.16100,-13.16100,-13.16100,-13.16100,-13.15400,-16.11500,209.81000,209.81000,-0.06000,-0.06000,18.91280,0.11170,0.13540,-3616.85400,-18106.74000,-18106.74000,-14787.64000,-14787.64000,0.00010,1.24880,0.47340,190.11240,-1.98280,-2.00810,-1.69900,-1.76140,2.82260,-0.0201,-0.0855
2022-03-31,0.23200,4.53200,-4.30000,1.19200,9.36700,-1.09600,11.65500,-15.95500,0.28200,-15.67300,-15.67300,-15.67300,-15.67300,-13.36300,-15.95500,201.92600,201.92600,-0.08000,-0.08000,18.69250,0.13630,0.16550,-1853.44800,-6877.15500,-6877.15500,-6755.60400,-6755.60400,0.00040,1.65700,1.38100,65.17240,-2.93260,-2.98090,-2.45400,-2.53290,2.64900,-0.06190,-0.21650
2021-12-31,-0.02600,-0.58300,0.55700,2.57000,7.54600,-2.06900,17.11500,-16.55800,0.04500,-16.51300,-16.51300,-16.51300,-16.51300,-9.97300,-16.55800,195.79500,195.79500,-0.09000,-0.09000,11.98110,0.10910,0.12280,-2142.30800,63684.62000,63684.63000,63511.55000,63511.52000,0.00000,-0.21190,-0.02660,-3385.38500,-3.01740,-3.06750,-2.55860,-2.68810,2.70930,-0.1026,-0.4095
2021-09-30,0.12000,3.48200,-3.36200,1.49500,9.28700,-0.49600,11.37200,-14.73400,0.35400,-14.38000,-14.38000,-14.38000,-14.38000,-13.53400,-14.73400,199.34200,199.34200,-0.07000,-0.07000,13.15200,0.13350,0.15930,-2801.66700,-12278.33000,-12278.33000,-11983.33000,-11983.33000,0.00020,1.48740,0.23390,384.75000,-2.56880,-2.61120,-2.12930,-2.22580,2.77290,-0.0456,0.0428
2021-06-30,0.34600,2.79400,-2.44800,1.33200,4.84600,-10.42600,16.65000,-19.09800,0.84500,-18.25300,-18.25300,-18.25300,-18.25300,-17.87500,-19.09800,198.13700,198.13700,-0.09000,-0.09000,15.34260,0.13020,0.15850,-707.51450,-5519.65300,-5519.65300,-5275.43400,-5275.43400,0.00050,1.26080,0.40850,220.31790,-3.16820,-3.16820,-2.66210,-2.75580,2.91020,-0.0593,-0.1055
2021-03-31,0.09300,1.99400,-1.90100,1.37800,3.81400,-2.72700,7.97700,-9.87800,-0.17900,-10.05700,-10.05700,-10.05700,-10.05700,-8.72900,-9.87800,183.56700,183.56700,-0.05000,-0.05000,49.74120,0.00040,0.00210,-2044.08600,-10621.50000,-10621.50000,-10813.98000,-10813.98000,0.00020,0.81320,1.01090,89.03230,-1.68830,-1.68830,-1.65210,-1.68770,3.00780,-0.03900,-0.06430
2020-12-31,0.53100,1.96000,-1.42900,1.38400,2.97500,-1.62300,6.19600,-7.62500,-10.42900,-18.05400,-18.05400,-18.05400,-18.05400,-6.47500,-7.62500,56.88200,56.88200,0.42000,0.42000,16.88360,0.00410,0.00970,-269.11490,-1435.97000,-1435.97000,-3400.00200,-3400.00100,0.00350,0.78680,1.00760,89.32210,-12.33370,-12.34340,-11.86990,-12.28260,1.14240,-0.1508,-0.2318
2020-09-30,0.19200,2.26000,-2.06800,0.87000,2.89200,-0.32300,4.03500,-6.10300,-0.73300,-6.83600,-6.83600,-6.83600,-6.83600,-4.62700,-6.10300,77.05000,77.05000,-0.09000,-0.09000,4.85900,0.00430,0.10270,-1077.08300,-3178.64600,-3178.64600,-3560.41700,-3560.41700,0.00130,0.88590,0.51890,173.43750,-5.07920,-5.07920,-4.45380,-5.05730,1.12550,0.5286,0.6124
