Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,587.67100,337.56300,250.10800,141.55900,-56.77700,219.77900,30.32900,-1.34200,28.98700,12.47300,16.51400,16.51400,,16.91100,46.03200,30.32900,32.74500,33.13500,0.52000,0.51000,1.19330,0.04710,0.08060,42.55920,5.16090,5.16090,4.93250,2.87760,0.27470,1.95210,46.10490,1.37570,-11.47300,0.77200,1.31090,36.65350,3.184,3.1425
2024-06-30,591.18700,326.93300,264.25400,137.15100,-58.60200,212.04000,52.21400,-2.98400,49.23000,16.65700,32.57300,32.57300,,32.30100,67.35300,52.21400,32.70600,33.04700,0.99000,0.98000,1.15820,0.22970,0.33010,44.69890,8.83210,8.83210,8.32730,5.46380,0.27920,1.65640,54.33440,2.76300,-19.54870,1.53840,2.12850,36.00750,1.5831,1.5408
2024-03-31,571.41400,321.53700,249.87700,193.32000,,218.25800,31.61900,-4.39200,27.22700,12.63300,14.59400,14.59400,,14.40000,46.57100,31.61900,32.67000,32.97900,0.44000,0.44000,1.08580,0.23760,0.34420,43.72960,5.53350,5.53350,4.76480,2.52010,0.27340,1.59010,56.60050,1.27720,-7.16080,0.69830,0.97380,34.96920,-0.19830,-0.27870
2023-12-31,570.78800,321.41600,249.37200,315.94100,,215.36310,34.00900,-4.81100,29.19800,10.17800,19.02000,19.02000,,19.32200,48.71700,34.00900,32.59900,32.59900,0.58000,0.60000,1.04900,0.05310,0.08850,43.68910,5.95820,5.95830,5.11540,3.38510,0.27710,1.82140,49.41160,1.69850,-8.35780,0.92320,1.60840,34.27770,1.8668,1.809
2023-09-30,556.23700,311.62800,244.60900,135.69500,-57.28700,202.39800,42.21100,-4.26400,37.94700,12.33100,25.61600,25.61600,,25.96000,56.97800,42.21100,32.62400,32.83100,0.80000,0.79000,0.99810,0.25120,0.36780,43.97570,7.58870,7.58870,6.82210,4.66710,0.27440,1.74050,51.70850,2.34250,-10.05360,1.26350,1.75410,33.50860,-0.3202,-0.3496
2023-06-30,552.96800,297.45500,255.51300,134.58700,-58.95500,217.71800,37.79500,-100.02600,-62.23100,18.25000,-80.48100,-80.48100,,-80.27500,52.59010,37.79500,32.57900,32.57900,-2.46000,-2.46000,0.92250,0.25860,0.37840,46.20760,6.83490,6.83490,-11.25400,-14.51710,0.27890,1.98350,45.37450,-7.58710,27.88030,-4.05980,-5.62550,32.53060,1.8665,1.8262
2023-03-31,556.38900,315.01000,241.37900,193.83700,,199.00000,42.37900,-7.67000,34.70900,9.80000,24.90900,24.90900,,25.24600,56.94300,42.37900,32.55800,32.64300,0.78000,0.77000,1.14870,0.24770,0.35310,43.38310,7.61680,7.61680,6.23830,4.53750,0.28580,1.89170,47.57640,2.19780,-11.79070,1.27940,1.65340,34.82510,0.79530,0.75450
2022-12-31,562.06390,317.16710,244.89690,193.42900,,198.65900,46.23780,-4.90200,41.33600,9.79000,31.54600,31.54600,,31.71700,62.96280,46.23780,32.51700,32.65300,0.98000,0.96000,1.09400,0.27490,0.42330,43.57100,8.22640,8.22640,7.35430,5.64300,0.28440,1.89380,47.52250,2.85080,-11.18680,1.59630,2.06720,34.03690,1.2488,1.193
2022-09-30,557.98800,322.22700,235.76100,188.34400,-3.00900,196.82990,38.93100,-4.11100,34.82000,9.41700,25.40300,25.40300,,25.64200,56.97500,38.93100,32.48200,32.61600,0.79000,0.79000,1.05880,0.29310,0.42640,42.25200,6.97700,6.97700,6.24030,4.59540,0.28150,1.84480,48.78650,2.37500,-7.95030,1.28160,1.67890,32.93240,-0.4114,-0.4584
2022-06-30,557.89000,316.21100,241.67900,187.81800,,194.03800,47.64100,-7.28500,40.35600,11.31900,29.03700,29.03700,,29.57900,66.47500,47.64100,32.52200,32.68100,0.91000,0.91000,0.92390,0.29860,0.43790,43.32020,8.53950,8.53950,7.23370,5.30190,0.27880,1.82670,49.26990,2.79470,-8.13670,1.45110,1.96010,32.03510,1.7605,1.7022
2022-03-31,545.25700,304.82000,240.43700,184.46700,,192.47500,47.96200,-4.23000,43.73200,12.01900,31.71300,31.71300,,31.67100,66.31400,47.96200,32.55500,32.76600,0.97000,0.97000,1.03240,0.29620,0.43280,44.09610,8.79620,8.79620,8.02040,5.80850,0.28570,1.85730,48.45810,3.10710,-10.91600,1.66180,2.18690,31.34010,1.48390,1.45820
2021-12-31,559.31710,317.16800,242.14920,184.85200,,193.99000,48.15920,-1.27600,46.88300,12.87300,34.01000,34.01000,,34.04700,67.72820,48.15920,32.64200,32.97200,1.05000,1.04000,0.95300,0.30680,0.45590,43.29370,8.61040,8.61040,8.38220,6.08720,0.30120,2.03420,44.24410,3.48350,-10.27630,1.83150,2.41480,30.03150,0.1443,0.1071
