,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-13,2024-09-30,$-0.26,$-0.23
1,2024-08-08,2024-06-30,$-0.32,$-0.27
2,2024-05-09,2024-03-31,$-0.43,$-0.50
3,2024-03-21,2023-12-31,$-0.51,$-0.43
4,2023-11-13,2023-09-30,$-0.51,$-0.54
5,2023-08-08,2023-06-30,$-0.50,$-0.52
6,2023-05-10,2023-03-31,$-0.43,$-0.46
7,2023-03-15,2022-12-31,$-0.55,$-0.56
8,2022-11-08,2022-09-30,$-0.64,$-0.57
9,2022-08-04,2022-06-30,$-0.69,$-0.59
10,2022-05-04,2022-03-31,$-0.65,$-0.65
11,2022-02-24,2021-12-31,$-1.07,$-1.13
12,2021-11-09,2021-09-30,$-0.98,$-0.61
13,2021-08-12,2021-06-30,$-0.51,$-0.53
14,2021-05-11,2021-03-31,$-0.43,$-0.48
15,2021-03-23,2020-12-31,$-1.10,$-0.44
16,2020-11-18,2020-09-30,$-2.38,$-4.00
