,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-0.07,$-0.01
1,2024-08-13,2024-06-30,$-0.07,$-0.07
2,2024-05-14,2024-03-31,--,$-0.07
3,2024-03-28,2023-12-31,$-0.07,$-0.08
4,2023-11-08,2023-09-30,$-0.06,$-0.06
5,2023-08-09,2023-06-30,$-0.05,$-0.07
6,2023-05-10,2023-03-31,--,$-0.03
7,2023-03-29,2022-12-31,$-0.07,$-0.07
8,2022-11-10,2022-09-30,$-0.10,$-0.06
9,2022-08-10,2022-06-30,$-0.09,$-0.12
10,2022-05-12,2022-03-31,$-0.09,$-0.09
11,2022-03-29,2021-12-31,$-0.04,$-0.15
12,2021-11-10,2021-09-30,$-0.10,$-0.06
13,2021-08-12,2021-06-30,$-0.09,$-0.14
14,2020-11-12,2020-09-30,$-0.08,$-0.09
15,2020-08-13,2020-06-30,$-0.05,$-0.10
16,2020-05-14,2020-03-31,$-0.02,$-0.08
17,2020-03-30,2019-12-31,--,$-0.07
18,2019-11-13,2019-09-30,$-0.07,$-0.06
19,2019-08-13,2019-06-30,$-0.07,$-0.10
20,2019-05-09,2019-03-31,--,$-0.08
21,2018-08-09,2018-06-30,--,$-0.06
22,2018-05-10,2018-03-31,--,$-0.07
23,2018-03-27,2017-12-31,--,$-0.04
24,2017-11-09,2017-09-30,--,$-0.05
25,2017-08-10,2017-06-30,--,$-0.05
26,2017-05-11,2017-03-31,--,$-0.03
27,2017-03-15,2016-12-31,--,$-0.06
28,2016-11-10,2016-09-30,--,$-0.03
29,2016-08-11,2016-06-30,--,$0.01
30,2016-05-12,2016-03-31,--,$-0.02
31,2015-11-12,2015-09-30,--,$0.04
32,2015-08-14,2015-06-30,--,$-0.01
33,2015-05-14,2015-03-31,--,$-0.01
34,2015-03-11,2014-12-31,--,$-0.05
