,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-29,2024-09-30,$1.94,$1.95
1,2024-07-24,2024-06-30,$1.84,$1.87
2,2024-04-25,2024-03-31,$1.72,$1.72
3,2024-02-06,2023-12-31,$2.16,$2.28
4,2023-10-30,2023-09-30,$1.75,$1.80
5,2023-07-26,2023-06-30,$1.64,$1.74
6,2023-05-01,2023-03-31,$1.49,$1.56
7,2023-02-13,2022-12-31,$2.05,$2.23
8,2022-10-27,2022-09-30,$1.45,$1.51
9,2022-08-01,2022-06-30,$1.35,$1.40
10,2022-04-27,2022-03-31,$1.35,$1.34
11,2022-02-03,2021-12-31,$1.89,$2.02
12,2021-10-28,2021-09-30,$1.41,$1.44
13,2021-07-26,2021-06-30,--,$1.41
14,2021-04-26,2021-03-31,$1.33,$1.39
15,2021-02-03,2020-12-31,$1.90,$1.98
16,2020-10-22,2020-09-30,$1.35,$1.45
17,2020-07-22,2020-06-30,$1.26,$1.43
18,2020-04-27,2020-03-31,$1.23,$1.26
19,2020-02-03,2019-12-31,$1.81,$1.86
20,2019-10-28,2019-09-30,$1.26,$1.27
21,2019-07-24,2019-06-30,$1.24,$1.23
22,2019-04-18,2019-03-31,$1.18,$1.19
23,2019-01-30,2018-12-31,$1.49,$1.54
24,2018-10-24,2018-09-30,$1.23,$1.26
25,2018-07-25,2018-06-30,$1.19,$1.25
26,2018-04-25,2018-03-31,$1.18,$1.18
27,2018-01-31,2017-12-31,$1.38,$1.48
28,2017-10-31,2017-09-30,$1.12,$1.18
29,2017-07-20,2017-06-30,$1.11,$1.14
30,2017-04-27,2017-03-31,$1.07,$1.10
31,2017-01-19,2016-12-31,$1.15,$1.33
32,2016-10-31,2016-09-30,$0.97,$1.01
33,2016-07-26,2016-06-30,$0.97,$0.97
34,2016-04-20,2016-03-31,$0.93,$0.97
35,2016-01-28,2015-12-31,$1.04,$1.10
36,2015-10-26,2015-09-30,$0.88,$0.94
37,2015-07-22,2015-06-30,$0.87,$0.90
38,2015-04-20,2015-03-31,$0.84,$0.86
39,2015-01-29,2014-12-31,$0.98,$0.98
