Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,140.08480,140.08480,50.23300,-38.81400,35.39360,13.80090,49.19230,13.06630,36.12610,36.12610,33.86680,49.48680,35.39360,199.86600,202.51200,0.13860,0.13860,1.03540,0.79070,3.78330,100.00000,25.26580,25.26580,35.11610,24.17590,0.11330,0.40570,221.81580,24.09960,-7.07430,2.92060,5.04470,0.75190,0.3569,0.35
2024-09-30,145.10430,145.10430,47.52250,-36.09770,45.83020,-15.61100,30.21920,11.93070,18.28860,18.28860,16.05310,61.06540,45.83020,199.73000,202.27200,0.06600,0.06600,0.99560,0.84140,5.31300,100.00000,31.58430,31.58430,20.82590,11.06310,0.11410,0.38130,236.04840,15.73530,-3.23440,1.43770,2.49620,0.58150,0.3867,0.3748
2024-06-30,126.80820,126.80820,41.07400,-43.42600,28.80380,12.97340,41.77730,12.62020,29.15710,29.15710,25.66470,41.85370,28.80380,199.57500,201.04100,0.10000,0.10000,0.97760,0.85560,6.51590,100.00000,22.71450,22.71450,32.94520,20.23900,0.09950,0.31830,282.77240,28.64080,-5.21110,2.28700,4.13660,0.51010,-0.04100,-0.04770
2024-03-31,113.03420,113.03420,48.36790,-34.14210,14.47320,-14.80120,-0.32790,5.49950,-5.82740,-5.82740,-7.22890,28.58770,14.47330,193.34500,194.81700,-0.04330,-0.04330,0.98000,0.89320,8.37360,100.00000,12.80430,12.80430,-0.29010,-6.39530,0.09580,0.34910,257.81780,-7.65640,0.99570,-0.49370,-0.81790,0.38140,0.11,0.1033
2023-12-31,117.81930,117.81930,35.13600,-27.96820,38.23000,-12.92070,25.30930,9.31300,15.99630,15.99630,13.93080,49.58580,38.23000,193.84300,195.32300,0.06460,0.06460,0.99970,0.89130,8.21260,100.00000,32.44790,32.44790,21.48150,11.82390,0.10130,0.38990,230.80030,20.73600,-2.75710,1.37500,2.25330,0.32240,0.5019,0.4951
2023-09-30,123.17970,123.17970,36.66170,-48.65800,26.66040,-15.13640,11.52400,9.57570,1.94820,1.94820,-0.55620,37.52190,26.66040,190.13100,192.07800,0.00000,0.00000,1.17800,0.97640,44.98490,100.00000,21.64350,21.64350,9.35540,-0.45150,0.09010,0.33720,266.92960,10.17160,-0.30260,0.14250,0.24020,0.09520,0.2943,0.2889
2023-06-30,103.02540,103.02540,39.63710,-25.61020,26.56980,-11.63020,14.93960,4.40850,10.53110,10.53110,8.97940,37.62320,26.56980,189.85600,191.49900,0.04360,0.04360,1.19660,0.97940,51.55010,100.00000,25.78960,25.78960,14.50090,8.71580,0.07960,0.31060,289.79760,63.10350,-1.63260,0.81400,1.30090,0.08790,-0.23910,-0.24350
2023-03-31,93.65980,93.65980,32.68830,-32.04270,10.17110,-9.72010,0.45100,-0.48580,0.93670,0.93670,4.59730,21.99790,10.17110,187.32600,187.32600,-0.00010,-0.00010,1.19890,0.99130,124.36320,100.00000,10.85960,10.85960,0.48150,4.90850,0.07770,0.40060,224.67770,14.18100,-0.15010,0.07770,0.12270,0.03280,0.1133,0.1056
2022-12-31,88.50540,88.50540,38.39980,-30.25330,9.39420,-3.80940,5.58490,4.12590,1.45900,1.45900,0.62080,20.27340,9.39420,189.84100,191.49800,0.00000,0.00000,1.43250,0.99460,185.75600,100.00000,10.61430,10.61430,6.31020,0.70140,0.07390,0.34570,260.37650,33.75850,-0.23820,0.12180,0.18090,0.01890,0.2982,0.293
2022-09-30,82.49980,82.49980,33.46830,-34.21460,2.06780,-13.90040,-11.83260,-0.58320,-11.24940,-11.24940,-11.81350,13.81820,2.06780,188.54600,188.54600,-0.05040,-0.05040,1.56080,0.99460,184.54830,100.00000,2.50640,2.50640,-14.34260,-14.31940,0.07110,0.29930,300.73250,-260.46930,1.98040,-0.97010,-1.40540,0.01800,-0.1354,-0.1444
2022-06-30,59.72080,59.72080,33.40100,-14.54340,-6.90770,-10.67390,-17.58170,-1.96340,-15.61820,-15.61820,-15.93530,11.77640,-6.90770,181.05000,181.05000,-0.07450,-0.07450,1.61930,0.98290,57.68280,100.00000,-11.56670,-11.56670,-29.43980,-26.68310,0.04970,0.28500,315.73930,-107.79240,2.62610,-1.30080,-1.83810,0.07200,-0.28210,-0.28680
2022-03-31,45.01640,45.01640,23.13530,-38.25650,-36.96310,-6.59980,-43.56280,-3.07880,-40.48400,-40.48400,-30.38640,-13.87650,-36.96310,179.45500,179.45500,-0.19010,-0.19010,0.68890,1.34610,-3.89270,100.00000,-82.11030,-82.11030,-96.77120,-67.50080,0.04540,0.30120,298.83990,18.74400,4.52380,-4.08060,-6.48800,-1.12180,-0.1927,-0.199
2021-12-31,44.44460,44.44460,29.36250,-14.79960,-21.42910,-7.06070,-28.48980,-0.64170,-27.84810,-27.84810,-28.18090,-1.49470,-21.42910,205.31700,205.31700,-0.13730,-0.13730,0.77020,1.29970,-4.34170,100.00000,-48.21530,-48.21530,-64.10170,-63.40690,0.04360,0.31410,286.56770,14.61960,3.20330,-2.73090,-4.38200,-0.98940,0.1647,0.1629
2021-09-30,36.80400,36.80400,27.49780,26.03790,9.29560,-7.17070,2.12490,-5.16960,7.29450,7.29450,6.78390,34.62370,9.29560,179.44900,179.44900,0.03540,0.03540,0.81720,1.25410,-4.93940,100.00000,25.25710,25.25710,5.77360,18.43260,0.03460,0.23450,383.86470,-4.23010,-0.82930,0.68580,1.07500,-0.89560,-0.2751,-0.28
2021-06-30,20.14950,20.14950,28.59590,-6.12810,-48.41050,-7.78730,-56.19770,-7.15470,-49.04310,-49.04310,-48.99610,-14.57570,-48.41050,179.44900,179.44900,-0.27000,-0.27000,0.89790,1.18180,-6.50390,100.00000,-240.25590,-240.25590,-278.90330,-243.16210,0.01850,0.22370,402.23650,36.68560,5.68780,-4.49520,-6.66980,-0.71290,-0.26050,-0.26210
2021-03-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.0155,0.0155
2020-06-30,,,1.44840,-0.05000,-1.49840,0.17910,-1.31920,-0.00310,-1.31620,-1.31620,-1.31620,-1.49840,-1.49840,79.06250,79.06250,-0.01700,-0.01700,0.09830,,,,,,,,,,,-26.32350,-26.32330,-0.20180,-26.32350,0.28740,-0.01550,-0.01550
2020-03-31,,,6.55650,-0.04970,-6.60620,2.51200,-4.09420,0.51710,-4.61130,-4.61130,-4.61130,-6.60620,-6.60620,79.06250,79.06250,-0.06000,-0.06000,0.09290,,,,,,,,,,,-92.22520,-92.22420,-0.70640,-92.22520,0.28960,-0.0043,-0.0043
2019-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.0589,0.0589
2019-09-30,,,0.34970,-0.05000,-0.39970,3.50040,3.10070,0.70530,2.39550,2.39550,2.39550,-0.39970,-0.39970,79.06300,79.06300,0.03000,0.03000,0.74210,,,,,,,,,,,47.90940,47.90940,0.36930,47.90940,0.29490,-0.012,-0.012
2019-06-30,,,0.79930,-0.05000,-0.84930,4.32710,3.47780,0.91680,2.56100,2.56100,2.56100,-0.84930,-0.84930,79.06250,79.06250,0.03200,0.03200,0.86350,,,,,,,,,,,51.22030,51.22030,0.39650,51.22030,0.29090,-0.04690,-0.04690
2019-03-31,,,,-0.04520,-0.37960,,3.40920,0.82190,,,2.58730,,,79.06250,79.06250,0.03000,0.03000,0.94410,,,,,,,,,,,,,,,0.28660,-0.0227,-0.0227
2018-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.0043,0.0043
2018-09-30,,,0.72360,-0.00710,-0.73070,3.15230,2.42160,0.66050,1.76110,1.76110,1.76110,-0.73070,-0.73070,79.06300,79.06300,0.03000,0.03000,1.40710,,,,,,,,,,,35.22240,35.22240,0.27600,35.22240,0.27820,-0.0042,-0.0042
2018-06-30,,,0.02360,-0.05940,-0.08290,0.40810,0.32510,0.07320,0.25190,0.25190,0.25190,-0.08290,-0.08290,79.06300,79.06300,0.00300,0.00300,6.16970,,,,,,,,,,,5.03820,5.03820,0.03960,5.03820,0.27570,-0.00010,-0.00010
2018-03-31,,,,,-0.00090,,-0.00090,,,,-0.00090,,,15.81250,15.81250,0.00000,0.00000,,,,,,,,,,,,,,,,,0,0
