Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4658.23000,,4658.23000,,,-4333.35400,,324.87700,31.46990,356.34690,88.12720,268.21970,268.21970,,250.13870,1009.43600,324.87700,491.65200,491.65200,0.50860,0.50860,1.03770,0.21990,0.50910,100.00000,6.97430,6.97430,7.64980,5.36980,0.15570,,0.95700,94.04550,1.99710,2.25380,0.89630,1.55780,,1.6561,0.5054
2024-06-30,4582.47900,,4582.47900,,,-4236.68900,,345.79050,43.90610,389.69630,102.31760,287.37870,287.37870,,275.11750,932.94020,345.79050,491.51400,491.56400,0.55930,0.55900,1.07660,0.25670,0.53480,100.00000,7.54590,7.54590,8.50400,6.00370,0.15170,,0.95090,94.64410,2.16280,2.45600,0.95160,1.60760,,2.7995,2.0022
2024-03-31,5323.65900,,5323.65900,,,-4918.45900,,405.20020,17.99040,423.19040,108.78800,314.40240,314.40240,,300.42400,1195.71100,405.20020,492.46200,492.73000,0.60960,0.60920,1.06770,0.26250,0.54630,100.00000,7.61130,7.61130,7.94920,5.64320,0.15580,,0.90330,99.63140,2.11490,2.42960,0.92020,1.55980,,1.80910,0.92810
2023-12-31,5525.28500,,5525.28500,,,-5489.84400,,35.44090,-62.20160,-26.75920,19.83840,-46.59770,-46.59760,,30.31120,1045.88900,35.44090,498.94020,498.94020,0.07160,0.07360,1.10160,0.27860,0.55110,100.00000,0.64140,0.64140,-0.48430,0.54860,0.16140,,0.96280,93.47900,-0.31410,-0.36380,-0.13610,-0.22660,28.40560,1.6355,-0.0946
2023-09-30,5357.95400,,5357.95400,,,-5100.40700,,257.54640,22.72000,280.26640,49.62480,230.64160,230.64160,,211.43120,965.94170,257.54640,496.46000,496.71800,0.42560,0.42480,1.15150,0.29780,0.55070,100.00000,4.80680,4.80680,5.23080,3.94610,0.15230,,0.84290,106.76940,1.53990,1.82600,0.65560,1.08130,,2.8997,1.524
2023-06-30,5238.01700,,5238.01700,,,-4777.13000,,460.88620,-22.37920,438.50720,92.50800,345.99920,345.99920,,315.62640,1247.79400,460.88620,499.18000,499.45000,0.63200,0.63120,1.15640,0.30060,0.54380,100.00000,8.79890,8.79890,8.37160,6.02570,0.16470,,1.19510,75.31040,2.34370,2.79940,1.08790,1.63920,,2.8587,1.8183
2023-03-31,5154.94100,,5154.94100,,,-4766.05700,,388.88430,-38.80240,350.08160,102.37920,247.70240,247.70240,,237.29120,1166.25600,388.88430,511.23800,511.43600,0.46360,0.46320,1.20040,0.31510,0.58270,100.00000,7.54390,7.54390,6.79120,4.60320,0.16020,,1.15460,77.95090,1.70580,2.05280,0.76990,1.16820,,1.43010,-0.18410
2022-12-31,3758.02100,,3758.02100,,,-8086.82600,,192.05910,-120.87820,71.18230,-15.41820,86.60050,86.60050,,95.66000,849.84440,192.05960,484.47000,484.65400,0.16160,0.16170,1.18610,0.30760,0.54350,220.29910,5.11060,5.11070,1.89410,2.54550,0.13100,,0.88020,102.25480,0.67190,0.80950,0.30180,0.46520,24.68080,0.5366,-0.5769
2022-09-30,4534.04100,,4534.04100,,,-4217.02300,,317.01710,-9.73490,307.28250,78.94250,228.34000,228.34000,,208.31300,774.11660,317.01710,481.92600,482.12400,0.43230,0.43160,1.23230,0.31710,0.57900,100.00000,6.99190,6.99190,6.77720,4.59440,0.15930,,1.14520,78.59200,1.82180,2.22820,0.80240,1.24410,,1.1799,0.1953
2022-06-30,5049.72200,,5049.72200,,,-4682.38500,,367.33690,64.41920,431.75600,141.06800,290.68800,290.68800,,250.49600,1125.60200,367.33690,471.83700,471.92200,0.53100,0.53100,1.13490,0.30160,0.59600,100.00000,7.27440,7.27440,8.55010,4.96060,0.16160,,1.18520,75.93840,2.14950,2.67300,0.93010,1.50120,,2.0611,0.9754
