Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,42023.00000,37988.00000,4035.00000,3057.00000,,3370.00000,665.00000,256.00000,921.00000,211.00000,710.00000,710.00000,,713.00000,978.00000,665.00000,521.96500,523.54200,1.37000,1.36000,1.09830,0.38970,0.64260,9.60190,1.58250,1.58250,2.19170,1.69670,0.51030,2.29870,39.15210,2.59160,16.68230,0.86220,1.58160,53.70940,-1.8234,-2.1244
2024-06-30,39836.00000,35407.00000,4429.00000,2894.00000,,3200.00000,1229.00000,287.00000,1516.00000,370.00000,1146.00000,1146.00000,,1146.00000,1535.00000,1229.00000,529.60200,530.75500,2.16000,2.16000,1.17350,0.38960,0.64240,11.11810,3.08510,3.08510,3.80560,2.87680,0.47920,2.40160,37.47440,4.17620,27.76160,1.37840,2.54910,52.16910,4.0863,3.7319
2024-03-31,40407.00000,35762.00000,4645.00000,3218.00000,-13.00000,3539.00000,1106.00000,367.00000,1473.00000,315.00000,1158.00000,1158.00000,,1163.00000,1414.00000,1106.00000,535.10900,538.06000,2.17000,2.16000,1.17280,0.39810,0.66550,11.49550,2.73720,2.73720,3.64540,2.87820,0.48900,2.40170,37.47270,4.28130,32.50980,1.40150,2.57710,50.42670,-0.84750,-1.12810
2023-12-31,39460.00000,35800.00000,3660.00000,3488.00000,-51.00000,3854.00000,-194.00000,218.00000,24.00000,-15.00000,39.00000,39.00000,,45.00000,121.00000,-194.00000,543.31900,545.70400,0.12000,0.12000,1.11000,0.40580,0.68740,9.27520,-0.49160,-0.49160,0.06080,0.11400,0.46620,2.54060,35.42520,0.15040,1.71200,0.04610,0.08940,48.52720,0.28,-0.12
2023-09-30,38042.00000,33491.00000,4551.00000,3048.00000,-440.00000,3816.00000,735.00000,33.00000,768.00000,293.00000,475.00000,475.00000,,469.00000,1063.00000,735.00000,539.53500,541.27000,0.87000,0.87000,1.12360,0.41330,0.70880,11.96310,1.93210,1.93210,2.01880,1.23280,0.45080,2.45380,36.67710,1.87040,30.44870,0.56290,1.09740,47.50320,2.0931,1.8285
2023-06-30,37608.00000,33078.00000,4530.00000,3016.00000,-18.00000,3359.00000,1171.00000,244.00000,1415.00000,360.00000,1055.00000,1055.00000,,1058.00000,1496.00000,1171.00000,548.93200,550.30800,1.93000,1.92000,1.11370,0.40990,0.69880,12.04530,3.11370,3.11370,3.76250,2.81320,0.45390,2.76510,32.54870,4.09420,198.30830,1.27330,2.41620,47.19390,4.6761,4.2827
2023-03-31,38889.00000,34315.00000,4574.00000,3011.00000,-20.00000,3356.00000,1218.00000,173.00000,1391.00000,261.00000,1130.00000,1130.00000,,1130.00000,1543.00000,1218.00000,550.77900,553.84500,2.05000,2.04000,1.06550,0.42000,0.72800,11.76170,3.13200,3.13200,3.57680,2.90570,0.46860,2.55680,35.20020,4.49020,-282.50000,1.36170,2.60430,45.61420,7.70790,7.30170
2022-12-31,35561.00000,31714.00000,3847.00000,3198.00000,-579.00000,4129.00000,-282.00000,323.00000,41.00000,260.00000,-219.00000,-219.00000,,-213.00000,69.00000,-282.00000,575.19100,582.04000,-0.37000,-0.35000,1.05850,0.42590,0.74520,10.81800,-0.79300,-0.79300,0.11530,-0.59900,0.46260,2.67940,33.58960,-0.90570,14.20230,-0.28490,-0.52000,43.90530,-2.7409,-3.138
2022-09-30,35865.00000,31893.00000,3972.00000,2846.00000,-289.00000,3496.00000,476.00000,533.00000,1009.00000,269.00000,740.00000,740.00000,,738.00000,837.00000,476.00000,573.96100,580.60700,1.29000,1.27000,1.06210,0.41460,0.71800,11.07490,1.32720,1.32720,2.81330,2.05770,0.44180,2.60460,34.55460,2.89810,-36.47120,0.91160,1.69650,44.78930,5.7792,5.3491
2022-06-30,35936.00000,31452.00000,4484.00000,2800.00000,-1450.00000,4613.00000,-129.00000,-107.00000,-236.00000,-65.00000,-171.00000,-171.00000,,-172.00000,199.00000,-129.00000,583.64400,583.64400,-0.29000,-0.29000,1.11410,0.41120,0.70960,12.47770,-0.35900,-0.35900,-0.65670,-0.47860,0.44330,2.53910,35.44550,-0.64700,11.02510,-0.21100,-0.38100,45.48080,5.77,5.2819
