Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-06-30,370.34800,219.58800,150.76000,26.58100,66.91000,1.21900,92.27200,58.48800,8.78200,67.27000,14.12000,53.15000,54.73700,54.73700,60.51100,58.48800,181.19750,188.95200,0.30000,0.28000,2.54900,0.14570,0.30670,40.70770,15.79270,15.79270,18.16400,14.77990,0.15400,14.56060,6.18110,,3.50450,2.27640,2.99010,8.86930,0.3528,0.2065
2024-03-31,354.61400,208.16400,146.45000,26.61800,58.83600,2.75700,82.69700,63.75300,12.21100,75.96400,77.22900,-1.26500,0.71800,0.71800,65.91200,63.75300,187.32550,194.63950,0.00000,0.00000,2.36490,0.14790,0.31120,41.29840,17.97820,17.97820,21.42160,0.20250,0.14300,13.50710,6.66320,,0.04600,0.02890,0.03920,8.43970,0.28470,0.25330
2023-12-31,430.26990,253.44400,176.82590,32.86600,61.38500,4.38700,89.86400,86.96190,10.40400,97.36600,26.33100,71.03500,65.59500,65.60900,89.54890,86.96190,188.82000,200.91700,0.34000,0.33200,3.74440,0.14040,0.18130,41.09650,20.21100,20.21100,22.62910,15.24830,0.18820,14.63250,6.15070,3.88530,3.89080,2.86980,3.33970,9.00220,0.3153,0.0899
2023-09-30,417.05700,242.80800,174.24900,27.64400,66.86400,5.47800,89.03000,85.21900,10.62200,95.84100,21.66400,74.17700,74.31000,74.89400,87.75100,85.21900,189.64600,199.14850,0.40000,0.38000,3.72010,0.14320,0.18550,41.78060,20.43340,20.43340,22.98030,17.95770,0.18820,15.21720,5.91440,,4.63360,3.35260,3.96390,8.45660,0.419,0.2548
2023-06-30,432.70700,250.92900,181.77800,29.60100,66.37600,3.16100,92.81600,88.96200,14.88300,103.84500,22.88800,80.95700,78.27600,78.38600,91.54400,88.96200,188.96100,204.60100,0.42000,0.38000,2.60250,,0.21710,42.00950,20.55940,20.55940,23.99890,18.11530,0.19900,15.43840,5.82960,,5.08910,3.59960,5.08010,8.13000,0.5409,0.5338
2023-03-31,410.45800,242.32500,168.13300,34.48100,75.43900,5.29900,104.62100,63.51200,13.01300,76.52500,17.85400,58.67100,56.70900,56.83000,67.02400,63.51200,188.50850,204.55100,0.30000,0.28000,2.24310,,0.25210,40.96230,15.47350,15.47350,18.64380,13.84550,0.17400,15.40990,5.84040,,3.73150,2.40450,3.72400,8.06450,0.32110,0.31380
2022-12-31,426.47110,255.12800,171.34300,36.39300,69.47500,-9.83400,115.70210,55.64090,9.93000,65.57100,13.99900,51.57200,54.37300,54.50100,59.67690,55.64090,195.08800,211.90500,0.28500,0.29500,2.47440,,,40.17690,13.04680,13.04680,15.37530,12.77950,0.18580,15.58230,5.77580,3.43090,3.43790,2.36910,3.43090,8.40800,0.3826,0.3744
2022-09-30,454.49100,265.14900,189.34200,34.45600,84.76100,2.99300,116.22400,73.11800,14.71400,87.83200,21.93600,65.89600,63.24200,63.37800,76.58800,73.11800,195.51400,211.80400,0.32400,0.30000,2.23730,,0.25740,41.66020,16.08790,16.08790,19.32540,13.94480,0.20880,16.63580,5.41000,,4.25580,2.90510,4.24640,7.73050,0.2892,0.2722
2022-06-30,464.37300,268.41100,195.96200,35.57200,114.76400,6.05700,144.27900,51.68300,19.66300,71.34600,21.80400,49.54200,51.41000,51.59200,55.81900,51.68300,198.38900,217.10600,0.26000,0.24000,5.65970,0.25660,0.34520,42.19930,11.12960,11.12960,15.36390,11.11000,0.18940,14.53570,6.19160,,3.30370,2.09650,2.45010,7.86030,0.134,0.121
2022-03-31,496.59700,287.31700,209.28000,39.46700,118.05900,3.77500,153.75100,55.52900,14.22000,69.74900,23.78400,45.96500,45.55500,45.72900,60.14500,55.52900,197.62000,203.51700,0.23100,0.22500,2.91320,0.30290,0.43450,42.14280,11.18190,11.18190,14.04540,9.20850,0.17490,15.55270,5.78680,,2.84290,1.60480,1.97680,8.09920,0.03360,0.01680
2021-12-31,605.44000,360.20690,245.23310,51.81900,135.85100,-683.60410,871.27410,-626.04080,13.61200,-612.42900,47.76000,-660.18900,-662.37900,-662.15090,-620.07480,-626.04090,202.35100,202.35100,-3.26200,-3.21400,3.74080,0.30130,0.43130,40.50490,-103.40260,-103.40260,-101.15440,-109.36690,0.21300,18.80020,4.78720,-39.87570,-39.97880,-23.30640,-27.86030,8.40640,0.5753,0.5553
2021-09-30,583.41600,338.84900,244.56700,40.49700,135.89500,3.29300,173.09900,71.46810,11.62400,83.09200,22.21800,60.87400,61.44200,62.57500,82.91210,71.46810,200.41800,218.82000,0.32000,0.30000,4.22940,0.23850,0.31320,41.91980,12.24990,12.24990,14.24230,10.72560,0.16930,17.16940,5.24190,,3.91370,1.78270,2.04730,11.60390,0.4035,0.3868
