Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,64.87700,9.07900,55.79800,8.61700,-21.62700,32.87200,22.92600,-79.14400,-56.21800,,-56.21800,-56.21800,-56.21800,25.87000,22.92600,139.56100,139.56100,-0.40000,-0.40000,0.67850,2.25540,35.33760,35.33760,-86.65320,-86.65320,0.00890,-2.67200,-2.67200,-0.76930,-0.85890,15.09700,0.2801,0.279
2024-06-30,64.48700,9.01100,55.47600,8.84400,-20.72800,32.19500,23.28100,-34.83500,-11.55400,,-11.55400,-11.55400,-11.55400,27.67700,23.28100,139.07810,139.07810,-0.09000,-0.09000,0.67980,2.23560,36.10190,36.10190,-17.91680,-17.91680,0.00850,-0.53210,-0.53210,-0.15230,-0.17040,15.62680,0.0394,0.0386
2024-03-31,58.82500,9.21000,49.61500,8.23000,-19.20900,30.03800,19.57700,-72.37200,-52.79500,,-52.79500,-52.79500,-52.79500,23.20400,19.57700,138.79100,138.79100,-0.39000,-0.39000,0.67450,2.19000,33.28010,33.28010,-89.74930,-89.74930,0.00760,-2.38260,-2.38260,-0.68070,-0.77560,15.97070,0.15480,0.15150
2023-12-31,75.97200,9.31500,66.65700,8.09400,-20.71100,31.38400,35.27300,-1.23000,34.04300,,34.04300,34.04300,34.04300,38.75000,35.27300,138.61700,138.61700,0.24000,0.24000,0.67640,2.21380,46.42900,46.42900,44.80990,44.80990,0.00940,1.48020,1.48020,0.42190,0.47890,16.57650,0.1982,0.1938
2023-09-30,80.55300,9.54100,71.01200,7.93400,-19.84300,30.33500,40.67700,-109.62400,-68.94700,,-68.94700,-68.94700,-68.94700,41.82300,40.67700,138.89900,138.89900,-0.50000,-0.50000,0.67710,2.19820,50.49720,50.49720,-85.59210,-85.59210,0.01000,-3.00200,-3.00200,-0.85670,-0.96930,16.55510,0.3008,0.3455
2023-06-30,80.92500,9.64100,71.28400,8.88700,-17.13400,28.11300,43.17100,-38.91800,4.25300,,4.25300,4.25300,4.25300,45.93000,43.17100,138.39940,138.39940,0.02000,0.02000,0.67770,2.19380,53.34690,53.34690,5.25550,5.25550,0.00960,0.17720,0.17720,0.05060,0.05710,17.34590,0.1618,0.1113
2023-03-31,69.10200,9.65600,59.44600,8.28900,-17.00200,27.34900,32.09700,4.58100,36.67800,,36.67800,36.67800,36.67800,34.87500,32.09700,138.38600,138.38600,0.26000,0.26000,0.67760,2.17430,46.44870,46.44870,53.07810,53.07810,0.00810,1.50060,1.50060,0.43230,0.48380,17.66310,0.14100,0.13610
2022-12-31,83.61700,9.86700,73.75000,8.20300,-17.26400,27.50600,46.24400,-68.89700,-22.65300,,-22.65300,-22.65300,-22.65300,48.67400,46.24400,139.30600,139.30600,-0.17000,-0.17000,0.67030,2.09350,55.30460,55.30450,-27.09140,-27.09140,0.01010,-0.92220,-0.92220,-0.27490,-0.30410,17.75220,0.1443,0.1415
2022-09-30,76.41700,9.94400,66.47300,8.24500,-15.26900,25.57800,40.89500,1.35300,42.24800,,42.24800,42.24800,42.07100,39.27400,40.89500,139.43000,139.43000,0.30000,0.30000,0.66450,2.02920,53.51560,53.51560,55.28610,55.05450,0.00950,1.66650,1.66650,0.52430,0.55920,18.24270,0.1362,0.1347
2022-06-30,69.24000,9.84300,59.39700,5.35200,-13.25500,20.60500,38.79200,24.39700,63.18900,,63.18900,63.18900,63.23400,39.44700,38.79200,139.63800,139.63800,0.45000,0.45000,0.65630,1.94750,56.02540,56.02540,91.26080,91.32580,0.00860,2.43930,2.43930,0.78830,0.83840,18.55330,0.3546,0.3421
2022-03-31,57.92700,9.80700,48.12000,4.34300,-10.36400,16.64700,31.47300,-2.10200,29.37100,,29.37100,29.37100,29.41200,33.53700,31.47300,139.71300,139.71300,0.21000,0.21000,0.66190,2.01300,54.33220,54.33220,50.70350,50.77430,0.00720,1.13870,1.13870,0.36380,0.38500,18.46920,0.16190,0.16190
2021-12-31,70.89900,9.98300,60.91600,16.38600,-10.98400,29.31000,31.60600,-8.59200,23.01400,,16.98900,16.98900,17.03100,31.61500,31.60600,134.54000,134.54000,0.12000,0.12000,0.63440,1.75370,44.57890,44.57890,32.46030,24.02150,0.00950,0.65240,0.65240,0.22790,0.23850,18.62320,0.5041,0.59
2021-09-30,66.99600,9.78900,57.20700,1.14400,-10.58800,13.67200,43.53500,9.30600,52.84100,,52.84100,52.84100,52.87700,43.81600,43.53500,133.43300,133.43300,0.40000,0.40000,0.63170,1.73530,64.98150,64.98150,78.87190,78.92560,0.00910,2.19630,2.19610,0.71870,0.80880,19.07660,0.4039,0.4039
2021-06-30,64.19600,9.73700,54.45900,4.32600,-15.97700,22.24300,32.21600,7.92200,40.13800,-1.84600,41.98400,41.98400,42.02100,33.58300,32.21600,133.43300,133.43300,0.31000,0.31000,,,50.18380,50.18380,62.52420,65.45740,,,,,,,0.435,0.4349
2021-03-31,60.56700,9.62600,50.94100,-0.45300,-3.17500,4.01500,46.92600,7.47000,54.39600,-4.17900,58.57500,58.57500,58.60800,47.20200,46.92600,133.60900,133.60900,0.44000,0.44000,,,77.47780,77.47780,89.81130,96.76560,,,,,,,0.24430,0.15850
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,-0.7167,-0.7167
2020-09-30,66.24400,9.84400,56.40000,3.62000,-1.14100,4.76100,51.63900,-0.20200,51.43700,,51.43700,51.43700,50.01500,51.63900,51.63900,133.72600,133.72600,0.37000,0.37000,,,77.95270,77.95270,77.64780,75.50120,,,,,,,0.7167,0.7167
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
