Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,,,6.09600,4.33600,,-10.43200,-0.11400,-10.54600,-10.54600,-10.54600,-10.54600,-10.37800,-10.43200,37.53600,37.53600,-0.28000,-0.28000,12.28080,0.05350,0.05660,,,,,,,,,-13.15730,-12.31940,-10.71890,-11.66000,2.28370,-0.30270,-0.30270
2021-12-31,,,7.30300,4.01500,,-11.31800,-0.12900,-11.44700,-11.44700,-11.44700,-11.44700,-11.25900,-11.31800,31.87000,31.87000,2.27000,2.27000,11.58880,0.04860,0.05110,,,,,,,,,-12.87350,-12.12980,-10.54520,-11.54050,2.52160,-0.2799,-0.2815
2021-09-30,,,7.08800,3.71100,,-14.79900,-0.11500,-14.91400,-14.91400,-14.91400,-14.91400,-14.74700,-14.79900,37.35300,37.35300,-0.40000,-0.40000,15.78200,0.04610,0.04830,,,,,,,,,-15.13760,-14.34380,-12.79730,-13.68240,2.78900,-0.203,-0.2092
2021-06-30,,,5.44600,3.87100,,-9.31700,0.14700,-9.17000,-9.17000,-9.17000,-9.17000,-9.26600,-9.31700,37.22100,37.22100,-0.25000,-0.25000,17.99830,0.03430,0.04260,,,,,,,,,-8.21350,-7.83110,-7.12630,-7.56280,3.15280,-0.2768,-0.2769
2021-03-31,,,4.02400,3.84000,13.50000,-78.84200,-0.38900,-79.23100,-79.23100,-79.23100,-79.23100,-78.82600,-78.84200,15.16700,15.16700,-5.22000,-5.22000,21.11800,0.03580,0.04170,,,,,,,,,-66.41770,-63.51490,-58.16870,-61.24040,3.36820,0.16820,0.16820
2020-12-31,,,3.55500,2.57100,,-6.12600,-0.15900,-6.28500,-6.28500,-6.28500,-6.28500,-6.10900,-6.12600,0.32500,0.32500,-26.96000,-26.96000,7.51100,0.10070,0.13980,,,,,,,,,13.60390,-16.93980,-13.01110,-15.23380,0.99140,-9.2819,-9.2596
2020-09-30,,,3.10500,0.88700,,-3.99200,-0.08700,-4.07900,-4.07900,-4.07900,-4.07900,-3.98100,-3.99200,0.28700,0.28700,-14.22000,-14.22000,7.74430,,,,,,,,,,,-21.55810,-16.67210,-14.55070,-16.67210,4.73310,-13.5289,-13.5374
2020-06-30,,,3.36100,0.87900,,-4.24000,0.00400,-4.23600,-4.23600,-4.23600,-4.23600,-4.23800,-4.24000,0.27300,0.27300,-15.52000,-15.52000,2.64520,,0.33980,,,,,,,,,-97.67180,-26.30080,-16.60790,-26.30080,5.05750,-25.0452,-25.2283
2020-03-31,,,3.44600,1.01100,,-4.45700,0.04000,-4.41700,-4.41700,-4.41700,-4.41700,-4.45500,-4.45700,2.37400,2.37400,-1.86000,-1.86000,3.31590,,0.24760,,,,,,,,,-42.81300,-19.99910,-14.02800,-19.99910,6.93980,-1.54090,-1.54090
2019-12-31,,,4.94700,2.48000,,-7.42700,0.06700,-5.28700,-5.28700,-5.28700,-5.28700,-7.49900,-5.35400,2.48900,2.48900,-0.73500,-0.73500,3.85750,,0.19840,,,,,,,,,-33.51720,-19.19540,-14.19710,-19.19540,8.65480,-2.7713,-2.7713
2019-09-30,,,3.53400,2.50700,,-6.04100,0.09900,-5.94200,-5.94200,-5.94200,-5.94200,-6.03400,-6.04100,3.00190,3.00190,-1.99510,-1.99510,4.55910,,0.16910,,,,,,,,,-28.94170,-18.39970,-14.28020,-18.39970,10.15400,0.1646,0.1646
2019-06-30,,,3.68300,2.52300,,-6.20600,-0.03500,-6.24100,-6.24100,-6.24100,-6.24100,-6.13900,-6.20600,2.06250,2.06250,-3.15020,-3.15020,2.26950,,0.46480,,,,,,,,,-134.91030,-53.16470,-29.65690,-53.16470,3.69100,-2.6887,-2.6887
2019-03-31,,,3.24800,2.43900,,-5.68700,-0.17300,-5.86000,-5.86000,-5.86000,-5.86000,-5.64300,-5.68700,1.68970,1.68970,-3.50020,-3.50020,2.64760,,0.35300,,,,,,,,,68.45020,-34.29710,-21.11410,-34.29710,8.24560,-3.61780,-3.61780
2018-12-31,,,3.30100,2.45900,,-5.76000,-0.23700,-5.99700,-5.99700,-5.99700,-5.99700,-5.70900,-5.76000,1.01660,1.01660,-5.60030,-5.60030,1.34240,,1.85220,,,,,,,,,35.26620,-150.18780,-39.13470,-150.18780,3.72960,-6.6501,-6.6501
2018-09-30,,,3.58700,2.69000,,-6.27700,-0.22800,-6.50500,-6.50500,-6.50500,-6.50500,-6.22700,-6.27700,1.03120,1.03120,-6.30030,-6.30030,1.74700,,0.79040,,,,,,,,,55.74130,-69.97630,-30.13530,-69.97630,8.69500,-4.6984,-4.6984
2018-06-30,,,3.75800,2.82400,,-6.58200,-0.25800,-6.84000,-6.84000,-6.84000,-6.84000,-6.53200,-6.58200,0.98330,0.98330,-7.00040,-7.00040,1.81760,,0.73180,,,,,,,,,62.23310,-68.57140,-31.06130,-68.57140,9.66160,-5.9822,-5.9822
2018-03-31,0.23700,0.23700,3.96900,3.35900,,-7.09100,-0.18200,-7.27300,-7.27300,-7.27300,-7.27300,-7.04100,-7.09100,0.98120,0.98120,-7.35040,-7.35040,2.31170,,0.47200,100.00000,-2991.98300,-2991.98300,-3068.77700,-3068.77600,0.00880,,,129.85160,-47.33490,-26.94500,-47.33490,15.64700,-6.67530,-6.67530
2017-12-31,,,3.67400,2.76000,,-6.43400,-0.18900,-6.62300,-6.62300,-6.62300,-6.62300,-6.38000,-6.43400,0.70040,0.70040,-4.90020,-4.90020,2.59760,,0.33440,,,,,,,,,-1145.92600,-30.74180,-19.28990,-30.74180,21.99050,-6.0912,-6.0899
2017-09-30,,,6.76300,3.17500,,-9.93800,-0.22100,-10.15900,-10.15900,-10.15900,-10.15900,-9.87400,-9.93800,0.67650,0.67650,-15.05080,-15.05080,1.84210,0.61560,2.46200,,,,,,,,,74.50660,-349.70740,-67.42100,-134.43160,2.96890,-12.2232,-12.2193
2017-06-30,,,4.94100,3.67100,,-8.61200,-0.23000,-8.84200,-8.84200,-8.84200,-8.84200,-8.53200,-8.61200,0.61490,0.61490,-14.35070,-14.35070,3.36520,0.30310,0.56850,,,,,,,,,139.57400,-70.88910,-35.48300,-49.40490,18.56750,-17.2123,-17.2546
2017-03-31,0.66900,0.66900,6.16200,3.94200,,-9.43500,-0.39900,-9.83400,-9.83400,-9.83400,-9.83400,-9.35500,-9.43500,0.60080,0.60080,-16.45080,-16.45080,3.14330,0.40950,1.01370,100.00000,-1410.31400,-1410.31400,-1469.95500,-1469.95500,0.01860,,,218.97320,-68.68760,-27.39960,-40.55760,23.35140,-16.07360,-16.07360
2016-12-31,0.67600,0.67600,4.81500,3.93400,,-8.07300,-0.46400,-8.53700,-8.53700,-8.53700,-8.53700,-7.99100,-8.07300,0.44820,0.44820,-13.30070,-13.30070,3.95200,0.34560,0.68660,100.00000,-1194.23100,-1194.23200,-1262.87100,-1262.86900,0.01560,,,-385.23750,-40.60600,-19.74610,-26.57350,35.16740,-12.5016,-12.5016
2016-09-30,0.61000,0.61000,5.25100,3.88900,,-8.53000,-0.42400,-8.95400,-8.95400,-8.95400,-8.95400,-8.44900,-8.53000,0.41440,0.41440,-21.70110,-21.70110,2.38950,0.84730,6.49300,100.00000,-1398.36100,-1398.36100,-1467.86900,-1467.86900,0.02430,,,62.84370,-404.97500,-35.67620,-61.81990,3.70650,-21.3179,-21.3179
2016-06-30,0.61000,0.61000,6.60600,3.99700,,-9.99300,-0.45300,-10.44600,-10.44600,-10.44600,-10.44600,-9.91100,-9.99300,0.41410,0.41410,-25.20130,-25.20130,3.26460,0.57200,1.41920,100.00000,-1638.19700,-1638.19700,-1712.45900,-1712.45900,0.01800,,,163.24210,-103.83700,-30.75970,-44.44350,24.27520,-22.6798,-22.6798
2016-03-31,0.64000,0.64000,6.20900,4.29500,,-9.86400,-0.22200,-10.08600,-10.08600,-10.08600,-10.08600,-9.73900,-9.86400,0.41260,0.41260,-24.50120,-24.50120,4.16540,0.37750,0.60640,100.00000,-1541.25000,-1541.25000,-1575.93800,-1575.93800,0.01570,,,-359.05930,-52.34590,-24.76430,-32.58490,46.53730,-25.96720,-25.96720
2015-12-31,0.67000,0.67000,7.62800,4.38200,,-11.34000,-0.23800,-11.57800,-11.57800,-11.57800,-11.57800,-11.30800,-11.34000,0.34730,0.34730,-33.61220,-27.31310,2.47320,,0.28600,100.00000,-1692.53700,-1692.53700,-1728.05900,-1728.05900,0.01430,,,-105.88980,-42.26630,-24.63300,-42.26630,66.49120,-28.7983,-28.7983
2015-09-30,0.68300,0.68300,5.25900,3.99400,,-8.57000,1.54900,-7.02100,-7.02100,-7.02100,-7.02100,-8.53700,-8.57000,0.35610,0.35610,-19.60100,-19.60100,1.93870,0.13570,0.64310,100.00000,-1254.75800,-1254.75800,-1027.96500,-1027.96500,0.02180,,,-58.22690,-58.22690,-22.41990,-50.32620,33.54670,-25.3794,-25.3794
2015-06-30,0.85400,0.85400,6.30200,5.17500,,-10.62300,1.67400,-8.94900,-8.94900,-8.94900,-8.94900,-10.58100,-10.62300,0.34540,0.34540,-25.19620,-31.49530,2.22710,0.20470,0.44670,100.00000,-1243.91100,-1243.91100,-1047.89200,-1047.89200,0.02100,,,-52.08650,-52.08660,-21.96610,-41.42670,47.80000,-21.3322,-21.3322
2015-03-31,0.85400,0.85400,4.51200,5.11100,,-8.76900,-0.35900,-9.12800,-9.12800,-9.12800,-9.12800,-8.71400,-8.76900,0.32210,0.32210,-27.29590,-27.29590,2.59260,0.29070,0.45220,100.00000,-1026.81500,-1026.81500,-1068.85300,-1068.85300,0.02070,,,-54.35590,-54.35600,-22.10060,-38.55710,48.32790,-36.01140,-36.01140
2014-12-31,0.89600,0.89600,5.96800,6.08200,,-11.15400,9.83100,-1.32300,-1.32300,-1.32300,-1.32300,-11.07600,-11.15400,0.28600,0.29290,-1.42990,-10.88040,1.58550,,0.67070,100.00000,-1244.86600,-1244.86500,-147.65600,-147.65600,0.02030,,,-9.58550,-9.58560,-2.99010,-9.58560,43.84110,-28.9469,-28.9444
2014-09-30,0.85400,0.85400,6.93900,7.22600,,-13.31100,-2.01400,-15.32500,-15.32500,-15.32500,-15.32500,-13.22100,-13.31100,0.28840,0.28840,-52.49210,-52.49210,1.23300,0.32150,3.20110,100.00000,-1558.66500,-1558.66500,-1794.49700,-1794.49700,0.01850,,,-423.93250,-423.92830,-33.27830,-287.63140,12.25260,-45.1164,-45.2048
2014-06-30,1.98900,1.98900,7.20600,6.38700,,-11.60400,-0.17700,-11.78100,-11.78100,-11.78100,-11.78100,-11.49700,-11.60400,0.28690,0.29480,-41.99370,-41.99370,1.50540,0.21090,0.87170,100.00000,-583.40880,-583.40880,-592.30770,-592.30770,0.03330,,,-74.37990,-74.37970,-19.72940,-58.69080,55.02190,-30.7335,-30.7258
2014-03-31,1.99500,1.99500,7.55200,3.41700,,-8.97400,-5.59900,-14.57300,-14.57300,-14.57300,-14.57300,-8.85300,-8.97400,0.26820,0.26820,-54.59180,-54.59180,1.90480,0.20570,0.61960,100.00000,-449.82460,-449.82460,-730.47620,-730.47620,0.02780,,,-56.56350,-56.56340,-20.28850,-44.92990,89.83560,-42.62910,-42.71480
2013-12-31,1.98900,1.98900,6.88300,2.69800,,-7.59200,0.41500,-7.17700,-7.17700,-7.17700,-7.17700,-7.45500,-7.59200,0.24880,0.24880,-25.19620,-18.89720,1.19190,3.17670,-2.91770,100.00000,-381.69930,-381.69940,-360.83440,-360.83450,0.04910,,,116.05750,116.05760,-17.71010,-252.62230,-23.89310,-41.1218,-41.1218
2013-09-30,1.98900,1.98900,6.95700,2.80700,,-7.77500,0.16800,-7.60700,-7.60700,-7.60700,-7.60700,-7.62300,-7.77500,0.24620,0.25370,-31.49530,-33.59500,1.31640,2.04620,-3.47050,100.00000,-390.90000,-390.90000,-382.45350,-382.45350,0.04270,,,131.67710,131.67730,-16.33980,-137.75810,-22.46980,-34.2397,-34.2397
2013-06-30,1.98900,1.98900,7.67400,2.88900,,-8.57400,0.38400,-8.19000,-8.19000,-8.19000,-8.19000,-8.40500,-8.57400,0.24590,0.25370,-33.59500,-37.79430,1.43540,1.75080,-3.79880,100.00000,-431.07090,-431.07090,-411.76470,-411.76470,0.03930,,,141.54830,141.54860,-16.17490,-106.28080,-23.50130,-36.4254,-36.4254
2013-03-31,1.98900,1.98900,7.37700,2.44400,,-7.83200,-3.79200,-11.62400,-11.62400,-11.62400,-11.62400,-7.64900,-7.83200,0.24570,0.24570,-48.29280,-48.29280,1.73320,0.93390,21.59510,100.00000,-393.76570,-393.76570,-584.41440,-584.41430,0.03190,,,-1052.89300,-1052.89900,-18.66020,-69.55070,4.49160,-38.60160,-38.60160
2012-12-31,1.98900,1.98900,7.58900,2.47300,,-8.07300,4.02100,-4.05200,-4.05200,-4.05200,-4.05200,-7.88700,-8.07300,0.22930,0.22930,-12.59810,-8.39870,2.29770,0.59620,2.02900,100.00000,-405.88250,-405.88230,-203.72040,-203.72050,0.02720,,,-33.88810,-33.88810,-5.54940,-13.68550,48.68790,-40.2929,-40.2449
2012-09-30,0.26500,0.26500,6.87800,2.33100,,-8.94400,-8.45200,-17.39600,-17.39600,-17.39600,-17.39600,-8.85300,-8.94400,0.22570,0.22570,-77.68840,-77.68840,2.22700,0.66330,2.40700,100.00000,-3375.09400,-3375.09400,-6564.52900,-6564.52900,0.00340,,,-174.58890,-174.58860,-22.19810,-58.78810,40.62380,61.0522,61.0522
2012-06-30,1.50000,1.50000,8.07200,2.18200,,-8.75400,0.17500,-8.57900,-8.57900,-8.57900,-8.57900,-8.67400,-8.75400,0.22360,0.22520,-37.79430,-41.99370,2.03050,0.55170,1.35750,100.00000,-583.60000,-583.60000,-571.93330,-571.93330,0.04830,,,-120.84790,-120.84800,-27.63680,-54.17400,31.64350,-25.4481,-25.4481
2012-03-31,,,6.64600,2.18900,,-8.83500,-5.08900,-13.92400,-13.92400,-13.92400,-13.92400,-8.76100,-8.83500,0.22290,0.22290,-62.99060,-62.99060,2.88520,0.39270,0.65010,,,,,,,,,-94.81780,-94.81780,-37.71910,-57.58240,65.71020,-41.72180,-41.72180
2011-12-31,,,6.32600,2.15900,,-8.48500,-0.25500,-8.74000,-8.74000,-8.74000,-8.74000,-8.42000,-8.48500,0.22100,0.22100,-37.79430,-37.79430,5.44730,0.25230,0.33740,,,,,,,,,-31.19200,-31.19200,-19.05430,-23.32350,125.78180,-33.3449,-33.3488
2011-09-30,1.00000,1.00000,6.21700,2.15500,,-7.37200,2.35800,-5.01400,-5.01400,-5.01400,-5.01400,-7.36300,-7.37200,0.22250,0.22250,-23.09650,-23.09650,5.55130,,,100.00000,-737.20000,-737.20000,-501.40000,-501.40000,0.02290,,,-14.00130,-14.00130,-11.48030,-14.00130,160.96210,-29.6998,-29.5373
2011-06-30,,,5.95000,1.97500,,-7.92500,-0.30200,-8.22700,-8.22700,-8.22700,-8.22700,-7.91000,-7.92500,0.22050,0.22050,-37.79430,-37.79430,4.97690,,,,,,,,,,,-20.41740,-20.41740,-16.31500,-20.41740,181.11210,-10.8097,-10.8297
2011-03-31,4.00000,4.00000,4.07000,2.01400,,-2.08400,3.92400,1.84000,1.84000,1.84000,1.84000,-2.06100,-2.08400,0.21860,0.22800,8.39870,8.39870,6.61780,,,100.00000,-52.10000,-52.10000,46.00000,46.00000,0.07320,1.00000,90.00000,3.96550,3.96550,3.36520,3.96550,211.67010,-29.45600,-29.50860
2010-12-31,0.00600,0.00600,4.87300,1.78500,,-11.93500,-3.41900,-10.07100,-10.07100,-10.07100,-10.07100,-11.90700,-6.65200,0.11840,0.11840,50.39240,50.39240,4.35260,,,100.00000,-198916.70000,-110866.60000,-167850.00000,-167850.00000,0.00010,,,-23.83840,-23.83840,-18.35830,-23.83840,195.50690,-77.4705,-77.621
2010-09-30,,,3.47900,1.80400,,-5.28300,0.19900,-5.08400,-5.08400,-5.08400,-5.08400,0.02900,-5.28300,0.17610,0.17610,-29.39560,-29.39560,12.17320,,,,,,,,,,,-12.90180,-12.90180,-11.82940,-12.90180,186.54580,66.9717,66.7674
2010-06-30,0.01400,0.01400,2.97000,1.86200,,-4.81800,0.03400,-4.78400,-4.78400,-4.78400,-4.78400,-4.77300,-4.81800,0.05200,0.05200,-92.38610,-92.38610,8.97370,,,100.00000,-34414.28000,-34414.28000,-34171.43000,-34171.43000,0.00030,,,-10.81100,-10.81100,-9.59830,-10.81100,251.26970,-43.0269,-42.099
2010-03-31,0.01300,0.01300,3.11100,1.55400,,-4.65200,0.00400,-4.64800,-4.64800,-4.64800,-4.64800,-4.60400,-4.65200,0.03400,0.03400,-136.47950,-136.47950,4.33150,,,100.00000,-35784.61000,-35784.61000,-35753.84000,-35753.84000,0.00080,,,9.63980,-39.42900,-30.32060,-39.42900,256.08420,-110.15850,-110.39370
2009-12-31,0.01300,0.01300,2.17820,1.86470,,-4.01220,-0.02280,-4.03500,-4.03500,-4.03500,-5.22300,-3.95350,-4.01220,0.02740,0.02740,-197.82620,-197.82620,1.59540,,,100.00000,-30974.97000,-30974.95000,-31151.31000,-40322.97000,0.00250,,,6.96360,-195.83650,-78.05770,-195.83650,72.29610,-156.275,-156.2987
2009-09-30,0.01250,0.01250,3.35600,1.53340,,-4.94720,-0.00190,-4.94910,-4.94910,-4.94910,-4.94910,-4.86850,-4.94720,0.02730,0.02730,-176.33830,-176.33830,1.24200,,,100.00000,-39577.75000,-39577.75000,-39592.59000,-39592.59000,0.00260,,,9.00810,-410.76720,-104.22580,-410.76710,44.09090,-126.5889,-126.4559
2009-06-30,3.51250,3.51250,3.44870,1.99490,,-1.93160,-20.94680,-22.87850,-22.87850,-22.87850,-49.25350,-1.83760,-1.93160,0.02730,0.02730,-1801.16900,-1801.16900,2.38970,,,100.00000,-54.99270,-54.99270,-651.34420,-1402.23400,0.35890,2.34170,38.43420,45.45020,-392.70030,-233.79240,-392.70030,213.19940,-212.2413,-208.8443
2009-03-31,0.22400,0.22400,4.26420,2.35500,,-8.25800,-0.10550,-8.36340,-8.36340,-8.36340,-8.36340,-8.14750,-8.25800,0.02730,0.02730,-302.29420,-302.29420,0.71330,,,100.00000,-3685.82400,-3685.82400,-3732.89400,-3732.89300,0.03940,,,559.73750,559.73800,-146.92180,559.73800,-54.69330,-242.28720,-231.72740
