Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2018-06-30,878.50000,614.60000,263.90000,179.70000,198.20000,65.70000,-20.50000,45.20000,11.50000,33.70000,33.70000,-0.10000,33.60000,94.30000,65.70000,52.30000,53.00000,0.64000,0.63000,2.28330,0.53730,1.16110,30.03980,7.47870,7.47870,5.14510,3.82470,0.32840,1.57430,57.16970,3.15320,-3.86260,1.25980,1.45910,20.42780,1.4451,1.2871
2018-03-31,685.20000,467.50000,217.70000,164.40000,172.00000,45.70000,-6.60000,39.10000,9.90000,29.20000,29.20000,-0.10000,29.10000,60.10000,45.70000,52.20000,52.80000,0.56000,0.55000,3.02200,0.35460,0.54930,31.77170,6.66960,6.66960,5.70640,4.24690,0.36880,1.54550,58.23180,2.83440,-13.90200,1.57140,1.82940,19.70540,1.03600,0.91860
2017-12-31,679.11100,458.40700,220.70400,151.55400,159.94300,60.76100,-5.93300,54.82800,-12.57500,67.40300,67.40300,-0.04700,67.35600,75.86800,60.76100,52.50000,53.20000,1.29000,1.27000,2.99620,0.36720,0.58020,32.49900,8.94710,8.94710,8.07350,9.91830,0.37520,1.58470,56.79230,6.79880,-26.38390,3.72370,4.30250,19.00970,1.0929,0.9754
2017-09-30,667.04800,448.73300,218.31500,149.19700,157.44500,60.87000,-7.09900,53.77100,18.89200,34.87900,34.87900,-0.02300,34.85600,75.52100,60.87000,52.50000,53.17300,0.66000,0.66000,2.56750,0.39740,0.65950,32.72850,9.12530,9.12530,8.06100,5.22540,0.36960,1.54150,58.38350,3.77080,-10.57140,1.93250,2.27230,17.79080,1.0355,0.9433
2017-06-30,653.31300,440.37600,212.93700,145.17700,153.47610,59.46090,-6.06700,53.39400,20.15800,33.23600,33.23600,-0.13900,33.09700,73.82790,59.46090,52.82300,53.47300,0.63000,0.62000,2.59380,0.38470,0.62520,32.59340,9.10140,9.10140,8.17280,5.06600,0.36980,1.56570,57.48250,3.58390,-10.73480,1.88130,2.20520,17.55010,0.7407,0.6213
2017-03-31,626.52800,428.38400,198.14400,146.07200,154.53600,43.60800,-8.50100,35.10700,12.72500,22.38200,22.38200,0.00900,22.39100,58.08300,43.60800,52.65800,53.24900,0.43000,0.42000,2.63620,0.41050,0.69620,31.62570,6.96030,6.96030,5.60340,3.57380,0.35760,1.58860,56.65420,2.52530,-6.27120,1.27740,1.48880,16.78780,0.82260,0.69500
2016-12-31,620.88410,422.68900,198.19510,142.63000,152.34000,45.85510,-7.04900,38.80600,14.74600,24.06000,24.06000,-0.03200,24.02800,61.93310,45.85520,53.19200,53.74700,0.45000,0.46000,2.69250,0.42430,0.73690,31.92140,7.38550,7.38550,6.25010,3.87000,0.35430,1.60490,56.07680,2.76890,-6.29340,1.37280,1.59410,16.48340,1.0509,0.9282
2016-09-30,629.40100,422.28100,207.12000,141.96800,151.71000,55.41000,-8.29400,47.11600,17.34100,29.77500,29.77500,-0.00700,29.76800,70.75000,55.41000,53.27500,53.76800,0.56000,0.55000,2.49560,0.43340,0.76480,32.90750,8.80360,8.80360,7.48580,4.72960,0.35720,1.59810,56.31680,3.45720,-7.40970,1.68970,1.95900,16.20210,0.8006,0.6764
2016-06-30,608.08800,406.00200,202.08600,141.35000,151.38200,50.70400,-7.95900,42.74500,16.73200,26.01300,26.01300,-0.00900,26.00400,66.10800,50.70400,53.42200,53.91100,0.49000,0.48000,2.48990,0.45140,0.82280,33.23300,8.33830,8.33830,7.02940,4.27640,0.34210,1.58470,56.79270,3.09340,-6.02470,1.46330,1.69700,15.72100,1.1446,0.8866
2016-03-31,582.04000,394.25800,187.78200,139.88100,150.02500,37.75700,-9.02500,28.73200,11.38400,17.34800,17.34800,0.05300,17.40100,53.18400,37.75700,53.14700,53.64400,0.33000,0.32000,2.45890,0.47130,0.89130,32.26270,6.48700,6.48700,4.93640,2.98970,0.32750,1.53940,58.46310,2.13790,-3.67290,0.97620,1.13040,15.21140,0.71260,0.71260
2015-12-31,577.51700,384.58490,192.93200,138.75400,150.07000,42.86210,-9.09800,33.76400,14.59100,19.17300,19.17300,0.16500,19.33800,58.93610,42.86210,52.25900,53.00500,0.37000,0.35000,2.58310,0.49050,0.96270,33.40720,7.42180,7.42180,5.84640,3.34850,0.32680,1.62770,55.29310,2.44310,-3.77390,1.08490,1.24480,14.80050,0.7025,0.5777
2015-09-30,572.12300,380.71900,191.40400,128.61400,139.93900,51.46500,-9.54300,41.92200,17.03100,24.89100,24.89100,0.03400,24.92500,67.14700,51.46500,52.65400,53.30400,0.47000,0.47000,2.37230,0.50850,1.03460,33.45510,8.99540,8.99540,7.32740,4.35660,0.31840,1.59520,56.41870,3.28120,-4.55260,1.38530,1.61280,14.37460,0.6417,0.554
2015-06-30,485.32300,326.78900,158.53400,118.86700,125.82400,32.71000,-8.48700,24.22300,9.88800,14.33500,14.33500,-0.08300,14.25200,43.85800,32.71000,51.97800,52.63300,0.27000,0.27000,2.44060,0.53380,1.14480,32.66570,6.73980,6.73980,4.99110,2.93660,0.27010,1.46640,61.37400,1.97700,-2.41070,0.79770,0.92180,13.78380,0.614,0.5139
2015-03-31,430.04500,294.17000,135.87500,105.93500,110.80400,25.07100,-3.06700,22.00400,8.98100,13.02300,13.02300,26.11200,39.13500,33.73600,25.07100,51.51900,52.20900,0.76000,0.75000,2.64900,0.31910,0.49580,31.59550,5.82990,5.82990,5.11670,9.10020,0.35320,1.49450,60.22230,1.92980,-16.12840,1.06950,1.31390,13.05250,0.38200,0.22880
2014-12-31,441.02290,298.48600,142.53700,101.19200,106.72990,35.80700,-3.19800,32.60900,13.08300,19.52600,19.52600,0.94700,20.47300,46.01400,35.80700,53.43700,54.29400,0.39000,0.38000,2.22160,0.38340,0.64920,32.31960,8.11910,8.11910,7.39390,4.64220,0.35230,1.59130,56.55750,3.07780,-15.22360,1.55980,1.89790,12.34570,0.5131,0.4132
2014-09-30,442.44300,297.60500,144.83800,100.60800,106.14000,38.69800,-3.10100,35.59700,14.87400,20.72300,20.72300,1.28200,22.00500,48.32400,38.69800,53.37400,54.12900,0.41000,0.41000,2.15820,0.37480,0.62780,32.73600,8.74640,8.74640,8.04560,4.97350,0.34920,1.49220,60.31410,3.22280,-10.31870,1.63550,2.01500,12.28630,0.8022,0.7134
2014-06-30,434.42400,292.51900,141.90500,99.61400,105.13600,36.76900,-3.10300,33.66600,14.02500,19.64100,19.64100,1.14800,20.78900,46.27300,36.76900,54.37200,55.17300,0.38000,0.38000,2.19090,0.34350,0.54980,32.66510,8.46380,8.46380,7.74960,4.78540,0.34060,1.46800,61.30910,2.86620,-11.84660,1.53980,1.88180,12.58910,0.5319,0.4303
2014-03-31,406.85100,278.69600,128.15500,96.10900,101.64700,26.50800,-3.32800,23.18000,9.57500,13.60500,13.60500,0.31200,13.91700,35.46700,26.50800,54.10400,54.97500,0.26000,0.25000,2.21180,0.36250,0.59620,31.49930,6.51540,6.51540,5.69740,3.42070,0.32430,1.46590,61.39780,2.05980,-6.90630,1.08460,1.31310,12.15990,-0.07860,-0.15170
2013-12-31,314.70200,218.47990,96.22210,64.85700,69.94700,26.27510,-1.49700,24.77800,10.56800,14.21000,14.21000,18.20000,32.41000,34.49910,26.27510,53.48100,54.55500,0.60000,0.58000,2.08230,0.37850,0.62460,30.57560,8.34920,8.34920,7.87350,10.29860,0.25000,1.20020,74.98520,2.21990,-6.43610,1.12880,1.37970,11.87040,0.6721,0.5942
2013-09-30,421.49100,294.28100,127.21000,86.32900,91.52800,35.68200,-3.25700,32.42500,12.95400,19.47100,19.47100,0.67900,20.15000,42.90600,35.68200,53.62000,54.62400,0.38000,0.37000,2.38970,0.36580,0.59340,30.18100,8.46570,8.46570,7.69290,4.78060,0.37680,1.57730,57.06120,3.22900,-13.74920,1.74080,2.04780,11.20350,0.7956,0.7054
2013-06-30,407.86400,286.53200,121.33200,84.28200,89.55700,31.77500,-19.03900,12.73600,5.49300,7.24300,7.24300,0.09600,7.33900,38.96500,31.77500,53.37800,54.32700,0.14000,0.14000,2.37590,0.38470,0.64320,29.74820,7.79060,7.79060,3.12260,1.79940,0.37450,1.53010,58.82120,1.26140,-4.14960,0.66510,0.77610,10.72310,0.492,0.4087
2013-03-31,379.04400,268.93300,110.11100,81.87700,87.25600,22.85500,-5.09600,17.75900,7.54300,10.21600,10.21600,14.39700,24.61300,30.09900,22.85500,53.04600,54.03600,0.46000,0.46000,2.29140,0.39940,0.68280,29.04970,6.02960,6.02960,4.68520,6.49340,0.34670,1.47380,61.06850,1.81850,-5.26270,0.93430,1.09220,10.55750,0.06620,0.01460
2012-12-31,337.48000,237.68800,99.79200,67.23200,73.89800,25.89400,-5.08800,20.80600,9.39100,11.41500,11.41500,2.79000,14.20500,34.57300,25.89400,46.73900,47.82600,0.30000,0.30000,2.31120,0.43880,0.80080,29.56980,7.67280,7.67270,6.16510,4.20910,0.30280,1.37630,65.39080,2.14280,-5.02260,1.02430,1.20250,10.05880,0.5755,0.4801
2012-09-30,374.51100,258.88000,115.63100,77.42400,84.10300,31.52800,-6.02200,25.50600,10.85000,14.65600,14.65600,0.84700,15.50300,40.02400,31.52800,52.13100,53.16200,0.30000,0.29000,2.20030,0.45380,0.85020,30.87520,8.41840,8.41840,6.81050,4.13950,0.34080,1.51180,59.53310,2.83780,-5.72180,1.33370,1.55000,9.83760,0.4692,0.4208
2012-06-30,265.86300,181.32600,84.53700,65.17300,69.05700,15.48000,-4.77000,10.71000,4.63300,6.07700,6.07700,1.48500,7.56200,20.94400,15.48000,44.85200,45.87900,0.17000,0.16000,2.21850,0.48000,0.95110,31.79720,5.82260,5.82260,4.02840,2.84430,0.24290,1.11460,80.74890,1.23870,-2.13070,0.55510,0.64410,9.44430,-0.3766,-0.4773
2012-03-31,156.76000,104.01100,52.74900,42.74500,43.37900,9.37000,-0.70100,8.66900,3.62200,5.04700,5.04700,0.33600,5.38300,11.43300,9.37000,37.26900,38.15400,0.14000,0.14000,2.21140,0.22770,0.31440,33.64950,5.97730,5.97730,5.53010,3.43390,0.37320,1.53650,58.57580,1.97140,-109.47900,1.20170,1.52240,6.81330,0.18280,0.12720
2011-12-31,80.09300,48.88100,31.21200,21.16300,23.50900,7.70300,-0.71100,6.99200,2.92400,4.06800,4.06800,,7.50100,9.66400,7.70300,36.87600,37.75800,0.20000,0.19000,2.32430,0.24890,0.35160,38.96970,9.61760,9.61760,8.72990,9.36540,0.19500,0.85270,105.54300,1.64870,-32.03910,0.99060,1.23840,6.66660,0.2216,0.159
2011-09-30,162.37000,107.84200,54.52800,40.79200,40.79200,13.73600,-0.73200,13.00400,5.23700,7.76700,7.76700,,7.76700,16.19100,13.73600,37.00100,37.76900,0.21000,0.21000,1.90790,0.25800,0.36870,33.58260,8.45970,8.45970,8.00890,4.78350,0.39920,1.68290,53.48060,3.25430,-34.69740,1.90960,2.41460,6.47240,0.0554,0.0192
2011-06-30,143.68300,94.88900,48.79400,37.99900,37.99900,10.79500,-0.78000,10.01500,4.15000,5.86500,5.86500,,5.86500,13.15300,10.79500,36.97100,37.71800,0.16000,0.16000,1.90430,0.23670,0.33160,33.95950,7.51310,7.51310,6.97020,4.08190,0.37450,1.77760,50.63080,2.51790,-42.38330,1.52860,1.92180,6.29470,0.1888,0.1357
2011-03-31,129.43800,86.28400,43.15400,36.75500,36.75500,6.39900,-0.71300,5.68600,2.52200,3.16400,3.16400,,3.16400,8.47600,6.39900,36.62300,37.42900,0.09000,0.08000,1.94130,0.24650,0.34950,33.33950,4.94370,4.94370,4.39280,2.44440,0.34410,1.72760,52.09570,1.40860,-14.14770,0.84110,1.06130,6.09170,0.15440,0.08360
2010-12-31,121.15200,78.91800,42.23400,33.25900,50.77300,-8.53900,-3.47100,-12.01000,1.68800,-13.69800,-13.69800,,-13.69800,9.05400,-8.53900,36.42900,36.42900,-0.38000,-0.38000,2.12310,0.21960,0.30410,34.86030,-7.04820,-7.04820,-9.91320,-11.30650,0.35520,1.93790,46.44270,-6.24090,253.52580,-4.01560,-4.87060,6.03000,0.1856,0.126
2010-09-30,116.14100,75.03800,41.10300,33.66100,33.66100,7.44200,-1.59400,5.84800,2.68500,3.16300,3.16300,,3.16300,9.72000,7.44200,36.50600,36.97400,0.09000,0.09000,2.51190,0.25020,0.33370,35.39060,6.40770,6.40770,5.03530,2.72340,0.32040,1.91820,46.91830,1.35450,-48.31960,0.87250,1.01570,6.38930,0.1622,0.1252
2010-06-30,104.45900,69.16300,35.29600,31.96400,31.96400,3.33200,-1.57500,1.75700,0.81700,0.94000,0.94000,,0.94000,5.51200,3.33200,36.42700,37.15000,0.03000,0.03000,2.70220,0.25480,0.34190,33.78930,3.18980,3.18980,1.68200,0.89990,0.29740,1.99970,45.00650,0.41250,-14.45490,0.26770,0.30740,6.25210,0.2133,0.1732
2010-03-31,96.31300,65.49000,30.82300,29.83100,29.83100,0.99200,-1.52800,-0.53600,-0.23400,-0.30200,-0.30200,,-0.30200,3.29700,0.99200,36.36100,36.36100,-0.01000,-0.01000,2.78290,0.25590,0.34400,32.00290,1.03000,1.03000,-0.55650,-0.31360,0.27780,1.91190,47.07310,-0.13330,24.89700,-0.08710,-0.09920,6.22460,0.17630,0.14000
2009-12-31,99.92400,66.71000,33.21400,29.57600,29.57600,3.63800,-1.65600,1.98200,0.94700,1.03500,1.03500,,1.03500,6.77800,3.63800,36.01100,36.33500,0.02000,0.02000,2.94770,0.25580,0.34370,33.23930,3.64080,3.64080,1.98350,1.03580,0.29090,1.99160,45.19010,0.45660,-61.75490,0.30130,0.33980,6.25050,0.0472,0.0206
2009-09-30,98.05300,65.28000,32.77300,28.45100,28.45100,4.32200,-1.74300,2.57900,1.12500,1.45400,1.45400,,1.45400,7.44900,4.32200,36.06800,36.57800,0.04000,0.04000,2.54200,0.26880,0.36760,33.42380,4.40780,4.40780,2.63020,1.48290,0.28000,1.98540,45.33000,0.64460,-35.63720,0.41530,0.47130,6.24880,0.2461,0.2151
2009-06-30,101.83400,68.43700,33.39700,29.98500,29.98500,3.41200,-2.01200,1.40000,0.83000,0.57000,0.57000,,0.57000,6.64700,3.41200,36.18100,36.38500,0.02000,0.02000,2.87860,0.31210,0.45380,32.79550,3.35060,3.35060,1.37480,0.55970,0.27890,1.98790,45.27310,0.25630,-6.49720,0.15610,0.17630,6.13570,0.3584,0.3329
2009-03-31,116.80200,79.81800,36.98400,33.12900,33.12900,3.85500,-1.03100,2.82400,1.17600,1.64800,1.64800,,1.64800,7.05300,3.85500,35.84000,35.98200,0.05000,0.05000,2.68650,0.33400,0.50150,31.66380,3.30050,3.30050,2.41780,1.41090,0.30470,1.88790,47.67140,0.74520,-14.31180,0.42990,0.49630,6.14160,0.50460,0.45910
