Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,8.63810,8.63810,1.67480,,-0.91560,40.57540,39.65980,39.65980,39.65980,39.66500,-1.18730,6.96330,49.47700,49.47700,0.82000,0.82000,0.56330,,0.47400,100.00000,-10.59990,80.61160,459.12820,459.18850,0.02420,3.75690,23.95600,17.59320,17.59320,11.08880,17.59320,4.54580,1.2571,1.2571
2020-09-30,8.22510,8.22510,2.04670,,6.17850,14.67030,20.84880,20.84880,20.84880,20.84880,5.91680,6.17850,49.59000,49.59000,0.42000,0.42000,0.03460,,0.55880,100.00000,75.11710,75.11710,253.47620,253.47620,0.02740,5.34390,16.84160,10.91740,10.91740,6.95610,10.91740,3.85090,-0.2548,-0.2548
2020-06-30,8.25460,8.25460,2.01820,,6.23640,14.31920,20.55560,20.55560,20.55560,20.55560,6.07810,6.23640,49.59000,49.59000,0.41000,0.41000,0.19460,,0.60790,100.00000,75.55070,75.55070,249.01890,249.01890,0.02820,7.57110,11.88740,11.72420,11.72420,7.02150,11.72420,3.53550,0.4435,0.4435
2020-03-31,10.82470,10.82470,2.27870,,8.54600,-87.89880,-79.35280,-79.35280,-79.35280,-79.35800,8.40940,8.54600,49.13800,49.13800,-1.62000,-1.62000,0.08650,,0.64610,100.00000,78.94880,78.94880,-733.07240,-733.12050,0.03960,6.90870,13.02710,-48.16890,-48.16890,-29.02640,-48.16890,3.32200,0.47530,0.47530
2019-12-31,13.42930,13.42930,2.32730,,1.20060,-6.11540,-4.91480,-4.91480,-4.91480,-4.90070,1.14580,11.10200,47.75700,47.75700,-0.11000,-0.11000,0.14530,,0.54190,100.00000,8.93990,82.66980,-36.59770,-36.49270,0.03490,3.85900,23.32230,-1.98180,-1.98180,-1.27570,-1.98180,5.11880,0.6449,0.6449
2019-09-30,14.08310,14.08310,2.62340,,11.45960,-44.57010,-33.11050,-33.11050,-33.11050,-33.11050,11.38320,11.45960,47.74100,47.74100,-0.69000,-0.69000,0.10690,,0.59460,100.00000,81.37180,81.37180,-235.10860,-235.10860,0.03390,2.66220,33.80720,-12.78600,-12.78600,-7.96360,-12.78600,5.41870,0.265,0.265
2019-06-30,20.91290,20.91290,2.97200,,17.94090,-25.47760,-7.53670,-7.53670,-7.53670,-7.53670,17.91360,17.94090,47.65100,47.65100,-0.16000,-0.16000,0.10390,,0.52800,100.00000,85.78870,85.78870,-36.03850,-36.03850,0.04490,4.66100,19.30920,-2.50530,-2.50530,-1.61970,-2.50530,6.31320,-0.1868,-0.1868
2019-03-31,14.22510,14.22510,2.55520,,11.66990,1.09420,12.76410,12.76410,12.76410,12.75000,11.65380,11.66990,47.65100,47.65100,0.27000,0.27000,0.11860,,0.44050,100.00000,82.03720,82.03720,89.72900,89.62990,0.03050,3.11320,28.90950,4.01460,4.01460,2.73840,4.01460,6.67230,0.27690,0.27690
2018-12-31,15.19330,15.19330,2.74260,,5.26970,-39.38740,-34.11770,-34.11770,-34.11770,-34.11770,5.31280,12.45070,49.66200,49.66200,-0.68000,-0.68000,0.14280,,0.47080,100.00000,34.68430,81.94870,-224.55730,-224.55740,0.03250,3.24450,27.73900,-10.84050,-10.84050,-7.30340,-10.84050,6.60480,0.5455,0.5455
2018-09-30,15.21850,15.21850,2.77740,,12.44100,-5.92870,6.51230,6.51230,6.51230,6.51230,12.42630,12.44100,49.19500,49.19500,0.13000,0.13000,0.18280,0.14530,0.40760,100.00000,81.74970,81.74970,42.79220,42.79220,0.02910,3.23320,27.83650,1.76840,1.76840,1.24590,1.51150,7.49330,-1.9162,-1.9162
2018-06-30,12.51870,12.51870,2.74030,,9.77840,-2.87650,6.90190,6.90190,6.90190,6.90190,9.69450,9.77840,50.08700,50.08700,0.14000,0.14000,39.44420,0.29660,0.42180,100.00000,78.11030,78.11030,55.13270,55.13270,0.02150,3.33190,27.01190,1.84840,1.84840,1.18280,1.30010,7.55760,0.0074,0.0074
2018-03-31,13.34680,13.34680,2.49740,,10.84940,0.64070,11.49010,11.49010,11.49010,11.49010,10.73120,10.84940,51.20000,51.20000,0.22000,0.22000,0.78580,,0.16260,100.00000,81.28850,81.28850,86.08850,86.08850,0.02850,4.81860,18.67750,2.99370,2.99370,2.45490,2.99370,7.60180,0.68150,0.68150
2017-12-31,13.44170,13.44170,2.76990,,-2.22700,18.64880,16.42180,16.42180,16.42180,16.42180,0.87340,10.67180,51.47900,58.34900,0.32000,0.30000,0.53420,,0.16050,100.00000,-16.56790,79.39330,122.17070,122.17070,0.02960,2.64310,34.05040,4.22790,4.22790,3.61620,4.22790,7.54520,0.3941,0.3941
2017-09-30,14.49770,14.49770,3.46400,,11.03370,-5.01760,6.01600,6.01600,6.01600,6.01600,11.05510,11.03370,51.47900,59.72800,0.12000,0.12000,19.71870,0.29080,0.41000,100.00000,76.10630,76.10630,41.49640,41.49640,0.02630,3.17790,28.32100,1.57370,1.57370,1.09310,1.11600,7.42620,0.3857,0.3857
2017-06-30,17.01220,17.01220,3.62680,,13.38540,-4.26750,9.11790,9.11790,9.11790,9.11790,13.41260,13.38540,51.47900,51.47900,0.18000,0.18000,2.03300,0.28820,0.58890,100.00000,78.68130,78.68130,53.59640,53.59640,0.02730,2.49430,36.08270,2.35870,2.35870,1.46320,1.67880,7.50930,1.1747,1.1747
2017-03-31,16.46550,16.46550,3.82320,,12.64230,-0.58830,12.05400,12.05400,12.05400,12.05400,12.57740,12.64230,51.47940,59.72770,0.23000,0.23000,0.83480,0.19550,0.50580,100.00000,76.78070,76.78070,73.20750,73.20750,0.02770,2.00730,44.83750,3.10870,3.10870,2.02750,2.50090,7.53220,1.77520,1.77520
2016-12-31,18.86920,18.86920,4.18220,,1.84300,34.45610,36.29910,36.29910,36.29910,36.29910,13.92040,14.68710,51.85800,61.77300,0.68000,0.69000,0.16170,0.19600,0.56990,100.00000,9.76710,77.83590,192.37160,192.37160,0.03080,1.94880,46.18310,9.40410,9.40410,5.92680,7.56060,7.49810,0.9535,0.9535
2016-09-30,18.09580,18.09580,6.72670,,11.36910,31.54370,42.91280,42.91280,42.91280,42.91280,11.37080,11.36910,51.47900,61.51300,0.83000,0.72000,0.32880,0.23870,0.85960,100.00000,62.82730,62.82730,237.14220,237.14220,0.02600,1.78300,50.47600,11.76910,11.76910,6.17370,8.95980,7.08290,0.9114,0.9114
2016-06-30,17.04650,17.04650,4.56980,,12.47670,35.78720,48.26380,48.26380,48.26380,48.26380,12.55250,12.47670,51.47900,61.51300,0.94000,0.81000,0.26880,0.25330,1.03510,100.00000,73.19190,73.19190,283.13000,283.13000,0.02450,1.40690,63.96950,14.33700,14.33700,6.93190,10.70600,6.53930,0.5403,0.5403
2016-03-31,15.26850,15.26850,6.86520,,4.04450,-21.15840,-17.11390,-17.11390,-17.11390,-17.11390,8.57230,8.40330,53.00300,63.03700,-0.32000,-0.32000,0.18990,0.27320,1.14770,100.00000,26.48930,55.03680,-112.08640,-112.08640,0.02290,1.42930,62.96770,-5.64250,-5.64250,-2.56720,-4.10090,5.89180,0.55590,0.55590
2015-12-31,18.80860,18.80860,8.26360,,-9.34410,-57.91130,-67.25530,-67.25530,-67.25530,-67.25530,-9.57240,10.54510,59.75300,69.78600,-1.13000,-1.10000,0.21940,0.23980,0.96350,100.00000,-49.67970,56.06510,-357.57670,-357.57680,0.02620,1.53300,58.70760,-18.63370,-18.63370,-9.36310,-14.16510,6.40000,2.749,2.749
2015-09-30,23.13440,23.13440,6.65310,,16.48130,-46.21600,-29.73470,-29.73470,-29.73470,-29.73470,14.72200,16.48130,59.98800,70.02100,-0.50000,-0.50000,0.14330,0.19710,1.07010,100.00000,71.24150,71.24150,-128.53050,-128.53050,0.02350,1.83640,49.00820,-6.34600,-6.34600,-3.02010,-5.09540,7.81090,-0.1413,-0.1413
2015-06-30,23.77690,23.77690,7.33950,,16.43740,-6.40140,10.03600,10.03600,10.03600,10.03600,16.16560,16.43740,59.98800,70.02100,0.17000,0.17000,0.21390,0.18230,0.97210,100.00000,69.13200,69.13200,42.20910,42.20910,0.02270,1.89300,47.54360,1.94610,1.94610,0.95850,1.59130,8.59660,0.6077,0.6077
2015-03-31,21.74300,21.74300,6.55110,,15.19190,5.62850,20.82040,20.82040,20.82040,20.82040,14.88240,15.19190,60.01700,70.05000,0.35000,0.32000,0.15950,0.18020,0.95820,100.00000,69.87040,69.87040,95.75680,95.75680,0.02050,1.35260,66.54060,3.98060,3.98060,1.96130,3.26310,8.71930,0.27830,0.27830
2014-12-31,28.55740,28.55740,6.82590,,13.62870,-42.11110,-28.48240,-28.48240,-28.48240,-28.48240,23.57950,21.73150,58.82300,68.85600,-0.50000,-0.48000,0.14710,0.18090,0.96210,100.00000,47.72390,76.09750,-99.73720,-99.73720,0.02740,2.49580,36.06090,-5.46880,-5.46880,-2.73180,-4.47970,8.63650,-0.989,-0.989
2014-09-30,30.17570,30.17570,6.82770,,18.38430,-19.64620,-1.26190,-1.26190,-1.26190,-1.26190,23.17180,23.34810,60.26800,70.30100,-0.02000,-0.02000,0.28320,0.16860,0.79530,100.00000,60.92400,77.37370,-4.18190,-4.18190,0.02900,2.29530,39.21120,-0.22250,-0.22250,-0.12110,-0.18500,9.39810,0.4671,0.4671
2014-06-30,29.93470,29.93470,7.01080,,17.99020,-4.85440,13.13580,13.13580,13.13580,13.13580,22.66280,22.92400,60.21400,70.24700,0.22000,0.21000,0.23300,0.16420,0.77060,100.00000,60.09810,76.57980,43.88140,43.88140,0.02800,2.72900,32.97920,2.24450,2.24450,1.22970,1.87590,9.71060,-0.536,-0.536
2014-03-31,28.65690,28.65690,6.49500,,17.25420,-3.99410,13.26010,13.26010,13.26010,13.26010,21.90960,22.16190,54.37600,64.41000,0.24000,0.23000,0.38200,0.16330,0.76530,100.00000,60.20980,77.33540,46.27210,46.27210,0.02620,2.73080,32.95780,2.25090,2.25090,1.21260,1.88320,9.78360,0.28810,0.28810
2013-12-31,30.48820,30.48820,7.11630,,18.39180,-5.33490,13.05690,13.05690,13.05690,13.05690,23.02170,23.37190,51.07400,61.10700,0.21000,0.22000,0.19000,0.17930,0.85640,100.00000,60.32450,76.65900,42.82620,42.82620,0.03050,2.73830,32.86710,2.48120,2.48120,1.30810,2.03620,9.85450,-0.0141,-0.0141
2013-09-30,27.44840,27.44840,6.17040,,16.30070,7.28810,23.58880,23.58880,23.58880,23.58880,21.09610,21.27800,52.75200,62.78500,0.45000,0.41000,0.21290,0.17880,0.85320,100.00000,59.38680,77.52010,85.93870,85.93870,0.02690,2.97670,30.23480,4.46700,4.46700,2.30890,3.66820,9.90250,-0.5415,-0.5415
2013-06-30,25.42410,25.42410,6.26150,,14.43820,-12.98120,1.45700,1.45700,1.45700,1.45700,18.60650,19.16270,52.54500,62.57800,0.03000,0.05000,0.33530,0.18300,0.87730,100.00000,56.78920,75.37180,5.73080,5.73080,0.02480,3.71130,24.25050,0.28380,0.28380,0.14210,0.23190,9.75320,-0.2199,-0.2199
2013-03-31,21.73150,21.73150,5.33380,,12.11890,8.72320,20.84200,20.84200,20.84200,20.84210,15.60060,16.39770,45.56600,55.59900,0.46000,0.41000,0.35230,0.17930,0.74100,100.00000,55.76650,75.45600,95.90730,95.90730,0.02280,3.05580,29.45180,3.95910,3.95910,2.18650,3.24930,10.01930,-2.52440,-2.52440
2012-12-31,20.37340,20.37340,4.66790,,11.49480,2.62850,14.12330,14.12330,14.12330,14.12330,14.58880,15.70550,37.97900,40.57600,0.33000,0.27000,0.37500,0.21920,0.80650,100.00000,56.42070,77.08820,69.32230,69.32230,0.02690,3.40340,26.44390,3.44810,3.44810,1.86810,2.69220,9.90070,-3.6201,-3.6201
2012-09-30,15.59060,15.59060,3.93080,,10.26080,17.59580,27.85660,27.85660,27.85660,27.85660,10.46010,11.65980,39.38300,39.88100,0.71000,0.70000,1.03640,0.20510,0.78020,100.00000,65.81410,74.78730,178.67570,178.67570,0.02020,3.46690,25.95990,6.84610,6.84610,3.61480,5.44180,9.84910,-0.9117,-0.9117
2012-06-30,20.46330,20.46330,3.60090,,16.04610,-6.78620,9.25990,9.25990,9.25990,9.25990,15.45000,16.86240,37.75600,37.75600,0.25000,0.25000,0.28900,,0.27870,100.00000,78.41400,82.40310,45.25110,45.25110,0.04350,6.03390,14.91580,2.58620,2.58620,1.96960,2.58620,9.47080,-0.141,-0.141
2012-03-31,14.74760,14.74760,3.49730,,10.41350,6.66990,17.08340,17.08340,17.08340,17.08340,10.00390,11.25030,33.41000,33.41000,0.51000,0.51000,0.45990,,0.27830,100.00000,70.61160,76.28550,115.83830,115.83830,0.02980,3.85830,23.32620,4.76500,4.76500,3.44850,4.76500,9.49580,-0.64370,-0.64370
2011-12-31,13.20880,13.20880,2.98540,,9.41410,-2.55430,6.85990,6.85990,6.85990,6.85990,9.02010,10.22340,32.43300,32.43300,0.69000,0.69000,0.30670,,0.32680,100.00000,71.27140,77.39830,51.93390,51.93390,0.03110,7.18700,12.52270,2.24840,2.24840,1.61740,2.24840,9.29680,-0.5754,-0.5754
2011-09-30,11.08500,11.08500,2.73220,,7.91850,-16.33370,-8.41530,-8.41530,-8.41530,-8.41530,7.09250,8.35270,32.67200,32.67200,-0.26000,-0.26000,0.56110,,0.32590,100.00000,71.43430,75.35200,-75.91620,-75.91630,0.02630,5.16330,17.43080,-2.75190,-2.75190,-2.00040,-2.75190,9.33860,-1.6644,-1.6644
2011-06-30,11.13430,11.13430,2.44330,,8.69100,-4.48640,4.20460,4.20460,4.20460,4.20460,7.51330,8.69100,32.38800,32.38800,0.13000,0.13000,2.67230,,,100.00000,78.05640,78.05640,37.76300,37.76300,0.03380,6.06670,14.83510,1.30670,1.30670,1.27590,1.30670,9.84900,-0.3119,-0.3119
2011-03-31,9.76010,9.76010,2.36470,,7.39550,4.16420,11.55960,11.55960,11.55960,11.55960,6.19300,7.39550,31.91300,31.91300,0.36000,0.36000,4.14250,,,100.00000,75.77220,75.77220,118.43740,118.43740,0.02950,3.67190,24.51020,3.59260,3.59260,3.49720,3.59260,9.97460,-0.97940,-0.97940
2010-12-31,9.13880,9.13880,1.98300,,7.15590,25.37220,32.52810,32.52810,32.52810,23.91880,5.78570,7.15590,27.25360,27.25360,-0.60000,-0.60000,36.12770,,,100.00000,78.30170,78.30170,355.93230,261.72730,0.02870,6.13760,14.66360,10.35540,10.35540,10.23220,10.35540,9.85130,0.5755,0.5755
2010-09-30,9.08110,9.08110,1.99590,,7.08520,5.35760,12.44280,12.44280,12.44280,12.44280,5.62410,7.08520,26.93300,26.93300,0.46000,0.46000,6.99270,,,100.00000,78.02140,78.02140,137.01860,137.01860,0.03600,3.94300,22.82560,4.97160,4.97160,4.92780,4.97160,9.27330,0.2659,0.2659
2010-06-30,8.73060,8.73060,1.97850,,6.75200,2.84990,9.60200,9.60200,9.60200,9.60200,5.29210,6.75200,26.87560,26.87560,0.36000,0.36000,5.94220,,,100.00000,77.33770,77.33770,109.98110,109.98110,0.03540,5.47930,16.42560,3.94870,3.94870,3.88970,3.94870,9.02900,-0.1868,-0.1868
2010-03-31,6.55610,6.55610,1.82670,,4.72940,4.64520,9.37460,9.37460,9.37460,17.98390,3.44290,4.72940,26.81400,26.81400,0.67000,0.67000,15.35900,,,100.00000,72.13790,72.13790,142.99080,274.30750,0.02590,5.35800,16.79730,3.93130,3.93130,3.70840,3.93130,8.87300,0.03260,0.03260
2009-12-31,5.51530,5.51530,1.83470,,3.68070,8.22160,11.90230,11.90230,11.90230,11.90230,2.46480,3.68070,26.62400,26.62400,0.45000,0.45000,20.09870,,,100.00000,66.73500,66.73500,215.80250,215.80260,0.02450,6.41120,14.03800,5.31130,5.31130,5.28190,5.31130,8.35760,-0.0652,-0.0652
2009-09-30,4.94890,4.94890,1.77090,,3.17810,11.84590,15.02400,15.02400,15.02400,15.02400,2.46440,3.17810,26.67450,26.67450,0.56000,0.56000,19.93720,,,100.00000,64.21700,64.21700,303.57940,303.57940,0.02280,5.40180,16.66110,6.96180,6.96180,6.91290,6.96180,8.06810,0.0565,0.0565
2009-06-30,4.92020,4.92020,1.67740,,3.24280,6.45640,9.69920,9.69920,9.69920,9.69920,2.80290,3.24280,26.58600,26.58600,0.36000,0.36000,22.82620,,,100.00000,65.90780,65.90780,197.13040,197.13040,0.02350,7.67250,11.73030,4.74500,4.74500,4.63050,4.74500,7.66330,0.6725,0.6725
2009-03-31,5.12330,5.12330,1.60510,,3.51820,-4.96120,-1.44300,-1.44300,-1.44300,-1.44300,3.10470,3.51820,26.48470,26.48470,-0.05000,-0.05000,15.03960,,,100.00000,68.67120,68.67120,-28.16480,-28.16480,0.02570,6.33170,14.21420,-0.72760,-0.72760,-0.72330,-0.72760,7.45930,0.25120,0.25120
