Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,1.74440,1.65390,0.09050,0.13890,1.56280,1.70170,-1.61120,0.18830,-1.42290,-1.42290,-1.42290,,-1.89890,-1.57720,-1.61120,0.38500,0.38500,-4.92200,-4.92200,3.52540,,,5.18840,-92.36280,-92.36280,-81.57080,-108.85670,0.06630,1.64420,7.21540,12.47330,-7.58730,-7.85230,-5.40610,-7.58730,28.92350,0.50090,0.46460
2021-12-31,3.05610,2.50420,0.55190,0.14690,1.37130,1.51820,-0.96630,0.56440,-0.40190,-0.40190,-0.40190,,-0.48850,-0.90100,-0.96630,0.13190,0.13190,-3.72150,-3.72150,0.90580,,,18.05880,-31.61880,-31.61880,-13.15050,-15.98410,0.57860,6.61910,17.03090,5.28450,11.25580,9.56110,-7.60880,11.25580,-26.77300,-10.9738,-11.3025
2021-09-30,3.70640,2.95930,0.74720,0.09860,1.09110,1.18970,-0.44250,0.03460,-0.40790,-0.40790,-0.40790,,-2.67220,-0.37410,-0.44250,0.13190,0.13190,-20.28810,-20.28810,0.77250,-0.18210,-0.15400,20.15880,-11.93990,-11.93990,-11.00530,-72.09620,0.75500,6.16060,114.94610,0.78300,12.13920,10.20360,-8.30940,14.35100,-25.34440,-4.8133,-4.8147
2021-06-30,4.50950,3.22720,1.28230,0.11150,1.05480,1.16630,0.11600,0.14930,0.26520,0.26520,0.26520,,0.26520,0.18460,0.11600,0.13190,0.13380,2.04080,2.04080,0.67620,-0.45740,-0.31390,28.43600,2.57190,2.57190,5.88180,5.88180,0.84690,7.26270,19.23440,4.67910,-16.12350,-11.62000,4.98110,-23.50460,-12.40620,-12.2222,-12.2316
2021-03-31,2.36650,2.02190,0.34460,0.11260,0.91760,1.03030,-0.68570,-0.10770,-0.79340,-0.79340,-0.79340,,-0.79340,-0.61820,-0.68570,0.13140,0.13140,-6.00240,-6.00240,0.71460,-0.36510,-0.26740,14.56170,-28.97280,-28.97280,-33.52450,-33.52450,0.33980,3.89460,88.52800,1.01660,41.19880,30.94940,-11.39150,56.25240,-14.58460,3.68730,3.59340
2020-12-31,3.38730,3.09150,0.29570,0.08600,0.73770,0.82380,-0.52800,0.59160,0.06360,0.06360,0.06360,,0.06360,-0.45050,-0.52800,0.13110,0.13110,,0.00000,0.62390,,,8.73000,-15.58820,-15.58820,1.87620,1.87620,0.70370,9.45110,101.17250,0.88960,-4.76370,-3.22280,1.32040,-4.76520,-10.15270,1.6967,1.652
2020-09-30,1.63470,1.10880,0.52590,0.08440,0.72410,0.80850,-0.28270,0.01220,-0.27040,-0.27040,-0.27040,,-0.27040,-0.20490,-0.28270,0.13200,0.13200,0.00000,0.00000,0.65790,-0.64310,-0.39140,32.17230,-17.29180,-17.29180,-16.54400,-16.54400,0.35110,2.12550,16.80770,5.35470,19.01690,13.12740,-5.80810,31.25620,-10.76960,13.9414,13.9149
2020-06-30,1.68240,1.40760,0.27480,0.07480,0.80560,0.88040,-0.60560,-0.00790,-0.61350,-0.61350,-0.61350,,-0.61350,-0.52800,-0.60560,0.13200,0.13200,0.00000,0.00000,0.45230,-0.89430,-0.47210,16.33510,-35.99640,-35.99640,-36.46630,-36.46630,0.64540,1.74940,20.19210,4.45720,52.16610,33.81670,-23.53360,98.85600,-8.90600,-3.7546,-3.7546
2020-03-31,1.80990,1.35340,0.45650,0.14490,1.25790,1.40290,-0.94630,0.00800,-0.93830,-0.93830,-0.93830,,-0.93830,-0.86890,-0.94630,0.12900,0.12900,0.00000,0.00000,0.51920,,,25.22340,-52.28600,-52.28600,-51.84270,-51.84270,0.55580,1.02980,13.14690,6.84570,147.42390,73.60610,-28.81590,147.52140,-4.81830,-5.64440,-5.64440
2019-12-31,3.71870,2.68810,1.03060,0.19440,1.63840,1.83280,-0.80220,0.00220,-0.80000,-0.80000,-0.80000,,-0.80000,-0.77070,-0.80220,0.12710,0.12710,,0.00000,0.64050,,,27.71490,-21.57130,-21.57130,-21.51300,-21.51300,0.91880,2.18320,26.87780,3.34850,224.68970,80.11110,-19.76640,224.95480,-2.79210,-7.9422,-7.9431
2019-09-30,5.52410,3.94380,1.58030,0.09810,1.20490,1.30300,0.27730,-0.05530,0.22200,0.22200,0.22200,,0.22200,0.30960,0.27730,0.12720,0.13230,0.00000,0.00000,0.82910,,,28.60820,5.02060,5.02060,4.01920,4.01920,1.04170,4.21260,51.81070,1.73710,67.01130,-71.29900,4.18660,66.92640,2.60460,0.0668,0.0438
2019-06-30,4.21040,2.76260,1.44780,0.11160,1.19990,1.31150,0.13630,0.00330,0.13960,0.13960,0.13960,,0.13960,0.18500,0.13630,0.12700,0.12700,0.00000,0.00000,0.76430,,,34.38620,3.23770,3.23770,3.31600,3.31600,0.76120,4.52270,10.76520,8.36030,-3820.37900,-21.58540,2.52410,-4317.10000,-0.02550,11.4887,11.4887
2019-03-31,1.77120,1.28120,0.49010,0.11690,1.29520,1.41210,-0.92210,0.02190,-0.90020,-0.90020,-0.90020,,-0.90020,-0.87320,-0.92210,0.12660,0.12660,0.00000,0.00000,0.49460,,,27.66850,-52.05830,-52.05830,-50.82320,-50.82320,0.51490,1.73060,6.65760,13.51830,256.79660,89.75330,-26.16800,257.10460,-2.75710,1.67420,1.67420
2018-12-31,2.19490,1.74700,0.44790,0.11020,1.17320,1.28340,-0.83550,0.01980,-0.81570,-0.81570,-0.81570,,-0.81570,-0.79080,-0.83550,0.12210,0.12210,-7.16700,-7.16700,0.59710,,,20.40600,-38.06610,-38.06610,-37.16360,-37.16360,0.79720,1.86670,10.44250,8.61860,-420.64230,177.41890,-29.62690,-419.73390,1.54760,-9.5252,-9.8191
2018-09-30,3.32460,2.22810,1.09660,0.07540,1.68370,1.75920,-0.66260,0.01910,-0.64360,-0.64360,-0.64360,,-0.64360,-0.61470,-0.66260,0.12430,0.12430,-5.37530,-5.37530,0.97140,,,32.98280,-19.93140,-19.93140,-19.35750,-19.35750,0.86820,4.44550,10.22000,8.80630,-61.46620,-163.98820,-16.80620,-61.42090,8.38740,-1.355,-1.3618
2018-06-30,2.00770,1.48430,0.52340,0.05690,1.88380,1.94070,-1.41730,0.01630,-1.40090,-1.40090,-1.40090,,-1.40090,-1.37310,-1.41730,0.12140,0.12140,-10.75060,-10.75060,0.97640,,,26.07030,-70.58950,-70.58950,-69.77700,-69.77700,0.51490,3.26730,7.85470,11.45810,-125.45990,-312.13390,-35.92850,-125.37310,9.04020,0.5525,0.0492
2018-03-31,2.05470,1.67270,0.38200,0.07520,2.21190,2.28710,-1.90510,0.02150,-1.88350,-1.88350,-1.88350,,-1.88350,-1.87820,-1.90510,0.11730,0.11730,-16.12590,-16.12590,0.84850,,,18.59200,-92.71740,-92.71740,-91.66880,-91.66880,0.65030,2.97350,9.65360,9.32290,-219.02820,-984.17480,-59.60800,-218.83180,7.17390,-13.00610,-14.38290
2017-12-31,2.30900,1.63130,0.67770,0.06950,1.82930,1.89870,-1.22100,-0.14510,-1.36610,-1.36610,-1.36610,,-1.36610,-1.21100,-1.22100,0.10210,0.10210,,0.00000,1.09080,,,29.35130,-52.88130,-52.88130,-59.16470,-59.16470,0.47820,3.12130,5.46390,16.47160,-96.76980,-183.75620,-28.29080,-96.71690,12.27080,-3.2084,-4.8911
2017-09-30,1.56630,1.17500,0.39120,0.06010,1.56540,1.62560,-1.23440,-0.24410,-1.47850,-1.47850,-1.47850,,-1.47850,-1.21250,-1.23440,0.10320,0.10320,-17.91760,-17.91760,0.77600,,,24.97730,-78.81020,-78.81020,-94.39570,-94.39570,0.50180,2.12040,5.70040,15.78830,-1049.95200,274.46250,-47.36880,-1044.22600,1.33610,0.3527,0.2991
2017-06-30,1.74190,1.32890,0.41300,0.09630,1.51330,1.60960,-1.19660,0.12340,-1.07330,-1.07330,-1.07330,,-1.07330,-1.16010,-1.19660,0.10230,0.10230,-17.91760,-17.91760,0.74370,,-33.60180,23.70970,-68.69790,-68.69790,-61.61570,-61.61570,0.57660,2.27710,10.19830,8.82500,6846.42600,153.45660,-35.52540,7200.80500,-0.14570,-5.105,-5.3043
2017-03-31,1.59310,1.16480,0.42830,0.09380,0.92420,1.01790,-0.58960,-0.41120,-1.00080,-1.00080,-1.00080,,-1.00080,-0.55000,-0.58960,0.09390,0.09390,-17.91760,-17.91760,1.01440,,0.59710,26.88710,-37.01090,-37.01090,-62.82310,-62.82310,0.42310,1.50480,11.12630,8.08900,-125.77920,-795.93270,-26.58040,-125.65730,7.78580,-14.25260,-14.30030
2016-12-31,2.01900,1.53360,0.48540,0.07370,0.77350,0.84720,-0.36180,-0.79240,-1.15420,-1.15420,-1.15420,,-1.15420,-0.15880,-0.36180,0.07850,0.07850,-17.91760,-17.91760,0.32180,-0.00570,-0.36640,24.04030,-17.92050,-17.92050,-57.16580,-57.16580,0.95340,2.05060,9.87860,9.11060,54.65400,41.54030,-54.49910,54.98620,-23.53100,0.8925,0.8462
2016-09-30,1.17080,0.75360,0.41710,0.07510,0.57890,0.65400,-0.23690,-0.43160,-0.66850,-0.66850,-0.66850,,-0.66850,0.06870,-0.23690,0.08110,0.08110,0.00000,0.00000,0.27630,-0.00470,-0.67330,35.62950,-20.23290,-20.23290,-57.10020,-57.10020,0.49810,0.82230,4.58510,19.62880,19.66210,16.44570,-28.44100,19.75950,-41.92630,-0.3247,-0.5834
2016-06-30,1.89150,1.57880,0.31270,0.09390,0.51800,0.61190,-0.29920,-0.40450,-0.70370,-0.70370,-0.70370,,-0.70370,0.31270,-0.29920,0.08010,0.08010,0.00000,0.00000,0.40360,-0.01180,-0.73730,16.53310,-15.81820,-15.81820,-37.20380,-37.20380,0.60780,1.89510,1.78430,50.44110,25.76280,20.82550,-22.61240,26.07340,-33.68080,-9.9,-10.0133
2016-03-31,2.49860,1.40990,1.08870,0.10630,0.61740,0.72370,0.36500,-1.11120,-0.74620,-0.74620,-0.74620,,-0.74620,0.82680,0.36500,0.07270,0.07270,-17.91760,-17.91760,0.44490,,-0.70690,43.57070,14.60730,14.60730,-29.86520,-29.86520,0.70800,1.31330,5.47260,16.44570,28.10750,22.59330,-21.14340,28.11560,-34.35700,10.65110,10.96260
2015-12-31,1.73410,1.74170,-0.00760,0.17370,0.82180,0.99560,-1.00310,-0.56240,-1.56550,-1.56550,-1.56550,,-1.56550,-0.45120,-1.00310,0.06700,0.06700,-17.91760,-17.91760,0.43150,-0.24290,-0.62720,-0.43700,-57.84530,-57.84530,-90.27810,-90.27810,0.55890,1.38030,3.42440,26.28230,54.96870,44.79700,-50.45700,68.33730,-40.54100,-9.3412,-9.9981
2015-09-30,3.63410,3.12520,0.50890,0.22440,0.82500,1.04930,-0.54040,-0.79500,-1.33540,-1.33540,-1.33540,,-1.33540,0.19170,-0.54040,0.08190,0.08190,-17.91760,-17.91760,0.98840,2.61610,-1.83130,14.00460,-14.87050,-14.87050,-36.74710,-36.74710,0.83440,3.55470,3.05390,29.47010,150.22640,87.02960,-30.66290,-242.99130,-13.05960,2.1279,2.0734
2015-06-30,1.67800,1.32680,0.35120,0.12850,0.91350,1.04190,-0.69080,-0.28580,-0.97660,-0.97660,-0.97660,,-0.97660,-0.09080,-0.69080,0.06850,0.06850,-17.91760,-17.91760,0.63570,-1.99790,-0.66910,20.92920,-41.16770,-41.16770,-58.20260,-58.20260,0.57900,2.32980,1.59250,56.51410,43.52360,33.78810,-33.69980,130.52360,-31.63610,-2.307,-2.4871
2015-03-31,0.81910,0.73080,0.08830,0.18100,0.78690,0.96780,-0.87950,-0.53890,-1.41840,-1.41840,-1.41840,,-1.41840,-0.43790,-0.87950,0.06470,0.06470,-17.91760,-17.91760,0.65470,-2.68170,-0.73400,10.78050,-107.38440,-107.38440,-173.17870,-173.17870,0.30910,1.43670,0.95410,94.33340,81.26280,59.27330,-53.53130,299.31970,-26.12010,-15.65130,-15.69150
2014-12-31,0.63290,0.87450,-0.24170,0.17130,1.97160,2.14290,-2.38450,0.09980,-2.28470,-2.28470,-2.28470,-0.01130,-2.29600,-2.10160,-2.38450,0.05620,0.05620,-35.83520,-35.83520,0.65900,-4.31960,-0.82300,-38.18520,-376.78020,-376.78020,-361.01650,-362.79420,0.27260,3.31220,1.27900,70.37000,258.30240,148.81280,-98.42570,1375.26800,-13.95000,-18.8728,-19.8804
2014-09-30,0.85950,0.37780,0.48170,0.14040,0.80050,0.94090,-0.45920,1.93840,1.47920,1.47920,1.47920,,1.47920,-0.31080,-0.45920,0.05590,0.06310,17.91760,17.91760,0.88080,1.73190,-2.50270,56.04520,-53.43170,-53.43170,172.10270,172.10270,0.62940,3.86930,2.77630,32.41730,-225.03420,-112.95890,108.32740,164.90600,-11.37860,-8.5006,-8.5547
2014-06-30,0.34660,0.28260,0.06400,0.00780,0.35780,0.36560,-0.30160,-1.81990,-2.12160,-2.12160,-2.12160,,-2.12160,-0.23140,-0.30160,0.05550,0.05550,-35.83520,-35.83520,5.91740,-0.59130,-0.37160,18.45370,-87.03540,-87.03540,-612.18060,-612.18060,0.68490,112.72680,5.06670,17.76300,97.79400,97.22360,-419.30190,155.67710,-39.10150,-7.0215,-8.0151
2014-03-31,,,,,0.04710,,-0.04710,,-0.04710,-0.04710,-0.04710,-0.00650,-0.05360,-0.04380,-0.04710,0.05550,0.05550,0.00000,0.00000,0.02330,-0.04230,-0.04060,,,,,,,,,,1.74930,1.74330,-65.62880,1.82390,-48.51890,-1.09390,-1.09390
2013-12-31,0.00000,,0.00000,,0.09320,,-0.08660,,-0.08660,-0.08660,-0.08660,,-0.01740,-0.08330,-0.08660,0.05550,0.05550,,0.00000,0.00170,,,,,,,,0.00410,,,,3.28350,3.28350,-1964.11900,3.28350,-47.55240,-0.1583,-0.1583
2013-09-30,0.00000,,0.00000,,0.01110,,-0.01440,,-0.01440,-0.01440,-0.01440,,-0.01440,-0.01440,-0.01440,0.05550,0.05550,0.00000,0.00000,0.00020,,-0.98050,,,,,,0.00140,,,,0.54730,0.54730,-196.70540,0.54730,-47.39950,0.1849,0.1849
2013-06-30,,,,,,,,,,,,-0.06920,-0.06920,,,0.05550,0.05550,0.00000,0.00000,0.00040,,-0.97760,,,,,,,,,,,,,,-46.94780,0.034,0.034
2013-03-31,0.00000,,0.00000,,0.08890,,-0.09220,,-0.09220,-0.09220,-0.09220,,-0.09220,-0.08880,-0.09220,0.05550,0.05550,0.00000,0.00000,0.00050,,-0.97380,,,,,,0.00150,,,,3.63940,3.63940,-633.02890,3.63940,-45.66280,0.05660,0.05660
2012-12-31,-0.15860,,-0.15860,0.00800,0.12870,,-0.29860,,-0.29910,-0.29910,-0.29910,0.00000,-0.29870,-0.29530,-0.29860,0.05550,0.05550,,0.00000,0.00060,,-0.97320,100.00000,188.27240,188.27240,188.58760,188.33540,-8.75520,,,,12.27200,12.27200,-1651.11800,12.27200,,0.0039,0.0039
2012-09-30,0.11100,,0.11100,0.01030,0.18230,,-0.08500,,-0.08500,-0.08500,-0.08500,,-0.08500,-0.08160,-0.08500,0.05550,0.05550,0.00000,0.00000,,,,100.00000,-76.54060,-76.54060,-76.54060,-76.54060,,,,,,,,,,0.039,0.039
2012-06-30,,,,0.01180,0.21750,,-0.23270,,-0.23270,-0.23270,-0.23270,,-0.23270,-0.22940,-0.23270,0.05550,0.05550,0.00000,0.00000,,,,,,,,,,,,,,,,,,-0.0562,-0.0562
2012-03-31,0.04780,,0.04780,0.01740,0.18900,,-0.16190,,-0.16190,-0.16190,-0.16190,0.01160,-0.15030,-0.15860,-0.16190,0.05550,0.05550,0.00000,0.00000,,,,100.00000,-338.52320,-338.52320,-338.52310,-314.25640,,,,,,,,,,-0.01370,-0.01370
