Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2943.18800,760.95900,2182.22900,1458.43900,1458.43900,723.79000,723.79000,170.40400,553.38600,553.38600,553.38600,4797.67300,4889.40900,0.11530,0.11320,0.16390,0.19610,51.40240,39.30060,0.02900,7.23920,8.08340,1.13780,6.05240,1.59040,-0.2194,-0.2196
2024-06-30,2848.69100,665.19100,2183.50000,1458.07900,1458.07900,725.42090,725.42100,238.14900,487.27200,487.27200,487.27200,4788.23900,4880.95300,0.10180,0.09980,0.20050,0.25070,50.95200,34.22490,0.03180,7.03800,7.83410,1.08760,5.62710,1.44570,0.5466,0.5473
2024-03-31,2735.90100,660.71500,2075.18600,1496.64900,1496.64900,578.53710,578.53700,199.72300,378.81400,378.81400,378.81400,4773.28400,4886.36100,0.07940,0.07750,0.17100,0.20630,46.48870,30.43990,0.02840,5.56860,6.21240,0.86410,4.61630,1.42280,-0.11680,-0.11680
2023-12-31,2404.91100,605.63810,1799.27300,1239.34600,1239.34590,559.92650,559.92700,199.05000,360.87700,360.87700,360.87700,4738.84100,4857.57900,0.07610,0.07390,0.15070,0.17740,46.39800,29.90390,0.02780,5.63310,6.31680,0.83260,4.78440,1.34420,0.5573,0.5562
2023-09-30,2136.75800,537.64900,1599.10900,1187.56400,1187.56400,411.54520,411.54500,108.50900,303.03600,303.03600,303.03600,4752.30300,4856.84500,0.06380,0.06240,0.15570,0.18440,42.35730,31.18930,0.02720,5.14550,5.81210,0.84900,4.34450,1.23860,-0.667,-0.6677
2023-06-30,1868.64000,453.42600,1415.21400,1091.23700,1091.23700,323.97690,323.97700,99.11100,224.86600,224.86600,224.86600,4730.27200,4843.83500,0.04750,0.04640,0.11930,0.13540,39.28040,27.26380,0.02450,3.98370,4.50390,0.66910,3.50850,1.16530,0.3508,0.3494
2023-03-31,1618.66700,440.21200,1178.45500,934.82600,934.82600,243.62900,243.62900,101.87800,141.75100,141.75100,141.75100,4709.50500,4818.20000,0.03010,0.02940,0.11110,0.12500,34.62310,20.14480,0.02390,2.72150,3.08440,0.48070,2.41910,1.10490,0.01960,0.01860
2022-12-31,1450.53600,407.51090,1043.02500,1264.77000,1264.77010,-221.74500,-221.74500,75.86800,-297.61300,-297.61300,-297.61300,4676.97700,4676.97700,-0.06360,-0.06350,0.10690,0.11970,-35.32090,-47.40560,0.02100,-6.08520,-6.90320,-0.99420,-5.43450,1.04170,0.0523,0.0504
2022-09-30,1306.86700,459.88900,846.97790,841.87100,841.87100,5.10690,5.10700,-2.72600,7.83300,7.83300,7.83300,4683.83500,4824.03100,0.00170,0.00160,0.08960,0.09850,1.08310,1.66130,0.01810,0.16480,0.18710,0.03010,0.15000,1.01430,-0.0069,-0.0077
2022-06-30,1157.56100,407.50000,750.06100,774.67300,774.67300,-24.61210,-24.61200,5.23800,-29.85000,-29.85000,-29.69700,4670.97200,4670.97200,-0.00640,-0.00640,0.09040,0.09940,-5.98000,-7.21560,0.01630,-0.63000,-0.71390,-0.11850,-0.57300,1.01320,0.0994,0.0988
2022-03-31,877.26700,273.00300,604.26400,671.91500,671.91500,-67.65100,-67.65100,-22.64700,-45.00400,-45.00400,-45.10100,4660.40500,4660.40500,-0.00970,-0.00970,,,-20.59130,-13.72760,,,,,,,0.01680,0.01580
2021-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0.7512,0.753
2021-09-30,480.90700,101.39300,379.51400,401.27100,401.27100,-21.75700,-21.75700,12.60000,-34.35700,-34.35700,-34.21200,1423.87600,1423.87600,-0.02400,-0.02400,,,-8.61630,-13.54880,,,,,,,-0.5511,-0.5514
2021-06-30,336.08800,57.23600,278.85200,285.39000,285.39000,-6.53800,-6.53800,8.68200,-15.22000,-15.22000,-15.22000,1366.61200,1366.61200,-0.01110,-0.01110,,,-3.33260,-7.75800,,,,,,,-0.2001,-0.2016
2020-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,0,0
