Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,81.50700,24.63000,56.87700,11.93700,28.81500,16.83500,40.04200,3.87000,43.91200,-0.18500,44.09700,,44.09700,,16.83800,72.06500,40.04200,93.28600,93.33500,0.18000,0.18000,0.43040,0.75560,49.12710,49.12710,53.87510,20.65840,0.01810,1.83110,1.83110,0.98080,1.04300,25.48150,0.28440,-0.17610
2021-12-31,79.35700,26.13700,53.22000,10.57000,,42.76500,10.45500,-16.95200,-6.49700,-0.30600,-6.19100,,-6.19100,,3.01300,43.06400,10.45500,87.65400,87.65400,0.04000,0.04000,0.45740,0.84290,13.17460,13.17470,-8.18710,3.79680,0.01860,-0.28800,-0.28800,-0.14530,-0.15630,24.07430,0.3909,-1.1959
2021-09-30,71.89600,23.47100,48.42500,9.91000,-9.92500,49.89900,-1.47400,32.60500,31.13100,0.05900,31.07200,,31.07200,,12.00700,30.06200,-1.47400,88.48100,88.48100,0.13000,0.13000,0.45500,0.83490,-2.05020,-2.05020,43.30000,16.70050,0.01690,1.45090,1.45090,0.73200,0.79080,24.21100,0.2245,-0.3248
2021-06-30,73.05700,24.85000,48.20700,10.65300,5.90900,35.28400,12.92300,-12.27900,0.64400,0.19200,0.45200,,0.45200,,3.71100,45.81400,12.92300,86.82400,86.82400,0.04000,0.04000,0.19160,0.23700,17.68890,17.68890,0.88150,5.07960,0.01790,0.02140,0.02140,0.01110,0.01730,23.93550,0.2236,0.5964
2021-03-31,68.18700,24.41500,43.77200,8.99200,4.61200,35.02000,8.75200,-7.90700,0.84500,0.14800,0.69700,,0.69700,,4.81700,39.55100,8.75200,86.32300,86.34600,0.05000,0.05000,0.45140,0.82280,12.83530,12.83530,1.23920,7.06440,0.01640,0.03340,0.03340,0.01680,0.01830,24.15200,0.35870,0.54060
2020-12-31,64.43400,24.51000,39.92400,9.38300,-33.87500,88.86000,-48.93600,17.65000,-31.28600,1.01000,-32.29600,,-32.29600,,-10.94200,-2.33600,-48.93600,86.44200,86.44200,-0.13000,-0.13000,0.45440,0.83300,-75.94740,-75.94740,-48.55510,-16.98170,0.01560,-1.57530,-1.57530,-0.78180,-0.85940,23.76550,0.2466,0.2419
2020-09-30,51.28100,22.24800,29.03300,8.62500,0.02400,43.05800,-14.02500,-24.19000,-38.21500,0.07400,-38.28900,,-38.28900,,-9.03000,21.55200,-14.02500,86.30900,86.30900,-0.10000,-0.10000,0.46580,0.87210,-27.34930,-27.34930,-74.52080,-17.60890,0.01210,-1.86580,-1.86580,-0.90060,-0.99670,23.78810,0.2706,0.1782
2020-06-30,63.77300,27.50300,36.27000,8.72000,0.48500,42.02800,-5.75800,70.80100,65.04300,0.13700,64.90600,,64.90600,,19.41000,29.19200,-5.75800,86.18000,86.18000,0.22000,0.22000,0.46390,0.86540,-9.02890,-9.02890,101.99140,30.43610,0.01470,3.10060,3.10060,1.49940,1.66220,24.26630,0.3636,0.2538
2020-03-31,71.42000,23.76700,47.65300,9.07000,-51.54900,93.99600,-46.34300,-14.64800,-60.99100,-0.95200,-60.03900,,-60.03900,,-8.41400,-11.20300,-46.34300,86.97200,86.97200,-0.10000,-0.10000,0.47580,0.90770,-64.88800,-64.88800,-85.39770,-11.78100,0.01660,-2.98470,-2.98470,-1.39460,-1.56450,23.39320,0.32170,0.10220
2019-12-31,72.04400,21.28600,50.75800,8.72000,16.25400,22.23900,28.51900,-11.98100,16.53800,-0.15700,16.69500,,16.69500,,21.98200,59.24100,28.51900,84.43600,84.43600,0.25000,0.25000,0.44660,0.80700,39.58550,39.58550,22.95540,30.51190,0.01670,0.76340,0.76340,0.38740,0.42250,25.12310,0.4347,-1.2794
2019-09-30,73.32700,23.40500,49.92200,8.22200,11.73500,28.65700,21.26500,-11.02200,10.24300,1.40300,8.84000,,8.84000,,10.45800,55.30100,21.26500,84.88800,84.88800,0.12000,0.12000,0.42610,0.74250,29.00020,29.00020,13.96890,14.26210,0.01690,0.39650,0.39650,0.20420,0.22750,25.73200,0.3779,-0.1908
2019-06-30,70.22900,22.40500,47.82400,9.03400,-1.40000,40.73800,7.08600,-12.05800,-4.97200,0.26500,-5.23700,,-5.23700,,9.08000,39.55000,7.08600,83.70400,83.70400,0.11000,0.11000,0.44520,0.80240,10.08980,10.08980,-7.07970,12.92910,0.01670,-0.24940,-0.24940,-0.12440,-0.13840,24.86720,0.5022,-0.4946
2019-03-31,73.98500,21.13500,52.85000,8.32300,2.01400,36.64200,16.20800,-13.31800,2.89000,-0.04600,2.93600,,2.93600,,12.19700,48.28400,16.20800,82.03300,82.03700,0.15000,0.15000,0.43160,0.75920,21.90710,21.90710,3.90620,16.48580,0.01830,0.13940,0.13940,0.07270,0.07920,25.46730,0.24120,-0.27280
2018-12-31,67.46100,19.74500,47.71600,9.98400,0.65500,40.12300,7.59300,-14.18100,-6.58800,0.08300,-6.67100,,-6.67100,,7.13000,40.04500,7.59300,82.08000,82.08000,0.09000,0.09000,0.42690,0.74480,11.25540,11.25540,-9.76560,10.56910,0.01700,-0.32040,-0.32040,-0.16850,-0.18360,25.52750,0.3468,-0.0387
2018-09-30,65.52700,21.65100,43.87600,7.98200,4.83700,31.82100,12.05500,-14.18800,-2.13300,0.46400,-2.59700,,-2.59700,,9.22500,42.33800,12.05500,81.56600,81.56600,0.11000,0.11000,0.42230,0.73110,18.39700,18.39700,-3.25510,14.07820,0.01670,-0.12230,-0.12230,-0.06630,-0.07060,26.04300,0.2239,-0.1591
2018-06-30,63.56900,19.55500,44.01400,7.90700,-0.27200,37.68200,6.33200,-8.60700,-2.27500,-0.00500,-2.27000,,-2.27000,,7.66500,37.20300,6.33200,81.75600,81.75600,0.09000,0.09000,0.42040,0.72520,9.96080,9.96080,-3.57880,12.05780,0.01640,-0.10750,-0.10750,-0.05850,-0.06230,25.91990,0.3249,0.6219
2018-03-31,63.12400,19.29700,43.82700,8.47000,-0.08000,37.12600,6.70100,-10.46900,-3.76800,0.39200,-4.16000,,-4.16000,,7.41900,36.65200,6.70100,83.43400,83.43800,0.09000,0.09000,0.41350,0.70500,10.61560,10.61560,-5.96920,11.75310,0.01600,-0.19220,-0.19220,-0.10560,-0.11270,26.25400,0.27490,-0.27840
2017-12-31,64.37100,21.46400,42.90700,8.47000,37.07400,-0.91500,43.82200,-5.91900,37.90300,-0.01300,37.91600,,24.94400,,21.03800,73.50000,43.82200,83.68300,83.68500,0.26000,0.26000,0.40290,0.67480,68.07730,68.07730,58.88210,32.68240,0.01630,1.12580,1.12580,0.62990,0.67220,26.46870,0.3284,2.1408
2017-09-30,62.67800,18.23900,44.43900,7.95300,-4.09000,38.69500,5.74400,-4.96600,0.77800,0.46500,0.31300,12.97200,13.28500,,12.86700,33.88800,5.74400,83.70000,83.70000,0.15000,0.15000,0.43540,0.77120,9.16430,9.16430,1.24130,20.52870,0.01530,0.61230,0.61230,0.32460,0.34570,25.92970,0.2181,0.0558
2017-06-30,59.50400,17.39800,42.10600,8.86400,-0.44300,35.36400,6.74200,-0.20700,6.53500,0.42700,6.10800,,6.10800,,11.93400,34.13400,6.74200,83.66200,83.66200,0.14000,0.14000,0.42540,0.74030,11.33030,11.33030,10.98250,20.05580,0.01470,0.28010,0.28010,0.15090,0.16100,26.06290,0.5308,-0.2841
2017-03-31,61.99900,18.80300,43.19600,8.46900,-0.29400,33.29900,9.89700,10.19900,20.09600,0.12500,19.97100,,19.97100,,15.63100,35.60200,9.89700,83.63500,83.64500,0.18000,0.18000,0.41720,0.71580,15.96320,15.96320,32.41340,25.21170,0.01540,0.90920,0.90920,0.49740,0.52990,26.26440,0.29280,0.17790
2016-12-31,54.12100,16.17700,37.94400,9.90600,-3.42300,36.59600,1.34800,32.66000,34.00800,-0.22800,34.23600,,34.23600,,19.02800,25.79400,1.34800,76.23100,76.24400,0.22000,0.22000,0.41710,0.71570,2.49070,2.49070,62.83700,35.15830,0.01350,1.57180,1.57180,0.85680,0.91610,26.05480,0.7222,-2.0032
2016-09-30,43.85500,11.25000,32.60500,12.86900,-3.26500,31.35100,1.25400,-0.83900,0.41500,0.08900,0.32600,,0.32600,,6.11200,17.30400,1.25400,78.44700,78.62100,0.08000,0.08000,0.39200,0.64480,2.85940,2.85940,0.94630,13.93680,0.01230,0.01620,0.01700,0.00910,0.00990,24.84520,0.1319,-3.4797
2016-06-30,43.91800,10.74500,33.17300,8.52100,-0.53800,23.73700,9.43600,0.25800,9.69400,0.11100,9.58300,16.57200,26.15500,,17.91800,24.68100,9.43600,72.89600,72.89600,0.24000,0.24000,0.41410,0.70690,21.48550,21.48550,22.07300,40.79880,0.01360,1.48530,1.53930,0.80850,0.87020,23.55020,0.3341,0.8482
2016-03-31,48.04500,11.70200,36.34300,9.35200,-0.29100,26.49200,9.85100,-1.44600,8.40500,-0.07700,8.48200,65.39300,73.87500,,28.92500,27.32500,9.85100,70.75600,71.20000,0.40000,0.40000,0.44330,0.79620,20.50370,20.50370,17.49400,60.20400,0.01530,4.53650,4.72320,2.34650,2.52560,22.75490,0.25250,1.54700
2015-12-31,36.56900,14.71200,21.85700,7.22800,-1.56000,24.51700,-2.66000,-78.80400,-81.46400,-0.27200,-81.19200,,-81.19200,,8.53600,14.02900,-2.66000,68.85100,68.87000,0.12000,0.12000,0.47170,0.89300,-7.27390,-7.27390,-222.76790,23.34220,0.01210,-5.33680,-5.33680,-2.67760,-2.81920,21.65380,0.4119,-0.6865
2015-09-30,56.85200,12.45700,44.39500,7.60300,-0.39600,25.46000,18.93500,-0.13300,18.80200,0.69800,18.10400,,18.10400,,13.58000,37.42700,18.93500,68.94300,68.95700,0.20000,0.20000,0.46520,0.86970,33.30580,33.30580,33.07180,23.88660,0.01920,1.19530,1.23590,0.61000,0.63930,21.94320,0.4571,0.3673
2015-06-30,53.16100,12.61500,40.54600,8.00500,-5.59900,27.50700,13.03900,72.36300,85.40200,-0.05600,85.45800,,85.45800,,26.11800,27.72000,13.03900,68.82500,68.86900,0.38000,0.38000,0.46610,0.87290,24.52740,24.52740,160.64780,49.13000,0.01790,5.62270,5.80480,2.87380,3.00220,22.08180,0.3911,1.9685
2015-03-31,52.48100,14.02300,38.45800,7.53200,-2.12000,23.31000,15.14800,24.80600,39.95400,1.41700,38.53700,,38.53700,,16.54700,29.57400,15.14800,68.29500,68.36000,0.24000,0.24000,0.47510,0.90500,28.86380,28.86380,76.13040,31.52950,0.01830,2.67300,2.76040,1.34230,1.40310,20.97610,0.38940,-1.90800
2014-12-31,48.43200,12.95900,35.47300,6.53500,-0.59300,20.71800,14.75500,-17.90300,-3.14800,0.56100,-3.70900,,-3.70900,13.80000,9.93100,29.13400,14.75500,59.40200,59.42600,0.14000,0.14000,0.43790,0.77900,30.46540,30.46540,-6.49990,20.50510,0.01780,-0.25830,-0.26660,-0.13630,-0.14520,21.08320,0.3559,-1.6225
2014-09-30,47.66000,10.83600,36.82400,7.12300,-1.58800,21.59500,15.22900,95.82600,111.05500,-0.01700,111.07200,,111.07200,,28.07400,28.85900,15.22900,59.68600,59.72900,0.47000,0.47000,0.48690,0.94900,31.95340,31.95340,233.01510,58.90470,0.01940,9.23800,9.58490,4.52500,4.73980,20.01190,0.24,3.155
2014-06-30,49.51100,11.30600,38.20500,6.87900,-0.90800,19.37100,18.83400,-7.60900,11.22500,-0.08300,11.30800,,11.30800,0.56000,11.46400,31.19800,18.83400,58.01300,58.03200,0.19000,0.19000,0.47390,0.90080,38.04000,38.04000,22.67170,23.15450,0.02090,0.94840,0.98330,0.47670,0.49890,20.15790,0.3968,0.4884
2014-03-31,46.68500,12.79400,33.89100,6.89600,-0.68700,19.17000,14.72100,4.56200,19.28300,0.16800,19.11500,,19.11500,,21.59500,26.99600,14.72100,55.95300,56.01800,0.38000,0.38000,0.49510,0.98040,31.53260,31.53260,41.30450,46.25680,0.01990,1.69040,1.75310,0.81480,0.85350,19.92950,0.39590,-1.21970
2013-12-31,44.10300,11.48800,32.61500,8.29200,-3.36200,22.67500,9.94000,-3.82500,6.11500,-0.03800,6.15300,,6.15300,8.55200,12.25000,21.23800,9.94000,54.91900,54.95700,0.21000,0.21000,0.48110,0.92730,22.53810,22.53810,13.86530,27.77590,0.01950,0.54860,0.56560,0.27170,0.28470,20.15690,0.4369,2.4664
2013-09-30,41.08600,11.33400,29.75200,5.33500,-0.84200,16.62700,13.12500,-6.38600,6.73900,0.18600,6.55300,,6.55300,2.58900,9.48500,24.86400,13.12500,55.46000,55.48600,0.17000,0.17000,0.47440,0.90240,31.94520,31.94520,16.40220,23.08570,0.01750,0.58870,0.60640,0.27890,0.30940,20.07530,0.2998,-0.2497
2013-06-30,40.80800,9.65500,31.15300,6.30200,-0.38900,16.29000,14.86300,-10.61100,4.25200,0.01000,4.24200,,4.24200,5.37200,8.75700,26.61700,14.86300,55.17100,55.20800,0.16000,0.16000,0.49530,0.98140,36.42180,36.42180,10.41950,21.45900,0.01770,0.38080,0.39200,0.18360,0.19220,20.08990,0.3712,0.2279
2013-03-31,42.28900,9.47100,32.81800,5.62600,-1.51200,16.36700,16.45100,-7.03500,9.41600,-0.13900,9.55500,,9.55500,1.62400,9.62300,27.81300,16.45100,53.43700,53.49700,0.18000,0.18000,0.50360,1.01440,38.90140,38.90140,22.26580,22.75530,0.01840,0.87930,0.90580,0.41620,0.43650,19.93420,0.07910,-1.53970
2012-12-31,37.14100,13.40200,23.73900,4.60500,-0.40500,14.12700,9.61200,-5.60400,4.00800,-1.69800,5.70600,,5.70600,63.24400,21.27600,19.90200,9.61200,50.04700,50.58300,0.42000,0.42000,0.36420,0.57290,25.87980,25.87980,10.79130,57.28440,0.01950,0.53310,0.54780,0.29900,0.33890,20.39240,0.3974,5.8822
2012-09-30,28.83100,8.22700,20.60400,5.51700,-0.61300,13.50600,7.09800,-8.62300,-1.52500,-0.10400,-1.42100,,-1.42100,8.07600,7.58100,18.35600,7.09800,46.33800,46.81200,0.16000,0.16000,0.48430,0.93920,24.61930,24.61930,-5.28940,26.29460,0.01520,-0.15300,-0.15800,-0.07480,-0.07890,19.69960,0.0278,0.269
2012-06-30,32.74500,9.36400,23.38100,5.20500,-1.28100,14.68700,8.69400,-2.47900,6.21500,1.03900,5.17600,,5.17600,6.00000,6.83900,19.66000,8.69400,44.24500,44.67400,0.15000,0.15000,0.48730,0.95040,26.55060,26.55060,18.98000,20.88560,0.01770,0.57550,0.59330,0.27910,0.29500,19.68030,0.4661,-0.6228
2012-03-31,29.91300,8.56100,21.35200,5.92500,-1.03500,14.10600,7.24600,-6.56200,0.68400,0.18800,0.49600,,0.49600,2.32700,4.01000,17.07000,7.24600,42.73600,43.14600,0.09000,0.09000,0.49670,0.98700,24.22360,24.22360,2.28660,13.40550,0.01730,0.06020,0.06220,0.02870,0.03030,18.89610,0.27510,-0.85330
2011-12-31,28.78400,8.76700,20.01700,5.93500,-0.80900,12.59800,7.41900,-8.67200,-1.25300,0.46700,-1.72000,,-1.72000,16.09500,7.88700,17.86500,7.41900,41.78500,42.06600,0.19000,0.19000,0.45750,0.84320,25.77470,25.77470,-4.35310,27.40060,0.01740,-0.22360,-0.23160,-0.10400,-0.12130,18.06480,0.5989,0.4803
2011-09-30,35.86900,11.29700,24.57200,5.75800,-0.56800,14.50900,10.06300,-6.78000,3.28300,-0.48800,3.77100,,3.77100,0.87600,4.01100,19.54100,10.06300,40.34000,40.62900,0.10000,0.10000,0.57290,1.34130,28.05490,28.05490,9.15280,11.18240,0.02230,0.58060,0.60180,0.23470,0.24800,16.10470,0.465,-0.1701
2011-06-30,37.52800,11.74500,25.78300,5.69900,-0.07800,14.07800,11.70500,-8.81400,2.89100,0.23300,2.65800,,2.65800,22.38300,30.23400,21.02700,11.70500,40.33400,40.63300,0.75000,0.74000,0.57090,1.33050,31.19010,31.19010,7.70360,80.56380,0.02330,0.40620,0.41960,0.16480,0.17430,16.22320,0.3804,-0.3346
2011-03-31,37.44700,11.55900,25.88800,5.69000,,13.32400,12.56400,-7.39400,5.17000,0.26200,4.90800,,4.90800,4.74400,9.42300,21.74800,12.56400,40.31800,40.36400,0.23000,0.23000,0.60110,1.50660,33.55140,33.55140,13.80620,25.16360,0.02400,0.82800,0.85350,0.31440,0.33030,14.70120,0.11790,0.31550
2010-12-31,5.87400,-0.65600,6.53000,4.35700,,2.42200,4.10800,3.76400,7.87200,1.00000,6.87200,,6.87200,2.51000,7.01200,17.15700,4.10800,40.13600,40.40600,0.15000,0.15000,0.59270,1.45510,69.93540,69.93530,134.01420,119.37340,0.00390,1.16970,1.20790,0.45070,0.47640,14.59500,0.5395,0.469
2010-09-30,37.58800,11.41000,26.17800,5.31700,,14.00400,12.17400,-9.58600,2.58800,0.78500,1.80300,,1.80300,0.47800,5.11700,22.51500,12.17400,40.16900,40.43100,0.13000,0.13000,0.59190,1.45010,32.38800,32.38800,6.88520,13.61340,0.02520,0.31420,0.32530,0.12090,0.12820,14.25800,0.0575,0.0575
2010-06-30,35.46700,10.44600,25.02100,5.41600,,11.88800,13.13300,24.53600,37.66900,0.64500,37.02400,,37.02400,0.47300,12.79800,20.99700,13.13300,40.13500,40.37200,0.32000,0.32000,0.58400,1.40360,37.02880,37.02880,106.20860,36.08430,0.02430,6.42010,6.65610,2.53200,2.67100,14.36580,0.2651,0.2651
2010-03-31,37.46100,12.31400,25.14700,5.11900,,15.31400,9.83300,-7.94600,1.88700,0.43900,1.44800,,1.44800,0.05900,5.13000,20.17400,9.83300,39.98100,40.15000,0.13000,0.13000,0.58390,1.40300,26.24860,26.24860,5.03720,13.69420,0.02750,0.26920,0.28030,0.10650,0.11200,13.40760,0.23620,0.23620
2009-12-31,25.40100,10.70500,14.69600,5.43100,-0.01900,5.64900,9.04700,-9.65500,-0.60800,1.24400,-1.85200,,-0.80000,5.00000,6.39200,20.13200,9.04700,38.00500,38.24200,0.15000,0.15000,0.59440,1.46520,35.61670,35.61670,-2.39360,25.16440,0.01840,-0.15020,-0.15680,-0.05790,-0.06090,13.38320,0.2625,0.3379
2009-09-30,38.89500,10.97100,27.92400,5.22600,-0.05300,15.65600,12.26800,-12.00500,0.26300,-0.27300,0.53600,,0.53600,0.03200,7.30700,22.64500,12.26800,39.68600,39.96800,0.18000,0.18000,0.60930,1.55920,31.54130,31.54130,0.67620,18.78650,0.02780,0.10350,0.10840,0.03840,0.04050,13.01680,0.247,3.018
2009-06-30,35.13100,11.32800,23.80300,5.20800,-4.14900,17.81300,5.99000,-3.59200,2.39800,1.09600,1.30200,,1.30200,0.01900,7.13500,11.56500,5.99000,38.59200,38.80400,0.18000,0.18000,0.60770,1.54890,17.05050,17.05050,6.82590,20.30970,0.02520,0.25180,0.26570,0.09330,0.09880,13.02980,0.1622,-2.6536
2009-03-31,35.01800,10.98700,24.03100,6.14100,,14.72100,9.31000,-7.97800,1.33200,-0.52600,1.85800,,0.80600,5.81100,10.29900,20.79500,9.31000,33.47400,33.62100,0.31000,0.31000,0.65450,1.89460,26.58630,26.58630,3.80380,29.41060,0.02500,0.17660,0.18890,0.05770,0.06100,11.50660,0.56940,0.85140
