Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,4.62000,2.42200,-7.07400,0.20700,-6.86700,,-6.86700,-6.86700,-6.86700,-7.04200,-7.07400,1.90620,1.90620,-3.59820,-3.59820,13.91390,,,-9.45020,-11.16280,-8.71440,-9.45020,38.12130,-2.52080,-2.52390
2021-12-31,3.17900,1.99200,-5.20600,2.38000,-2.82600,,-2.82600,-2.82600,-2.82600,-5.17200,-5.20600,1.79260,1.79260,-1.34930,-1.34930,20.01570,,,-3.57750,-4.16540,-3.36070,-3.57750,41.44110,-2.8623,-2.8729
2021-09-30,4.09500,2.02100,-6.15700,1.77800,-4.37900,,-4.37900,-4.37900,-4.37900,-6.11500,-6.15700,1.90590,1.90590,-2.24890,-2.24890,21.08040,,,-5.38890,-6.24580,-4.93680,-5.38890,42.63140,-2.2266,-2.2266
2021-06-30,3.03900,2.43400,-5.51700,1.27300,-4.24400,,-4.24400,-4.24400,-4.24400,-5.47300,-5.51700,1.89770,1.89770,-2.24890,-2.24890,24.42870,,,-5.01060,-5.77010,-4.53740,-5.01060,44.47550,-2.9914,-2.9914
2021-03-31,4.10500,1.93900,-6.08800,1.64300,-4.44500,,-4.44500,-4.44500,-4.44500,-6.04400,-6.08800,1.45460,1.45460,-2.99850,-2.99850,19.22650,,,-5.02170,-5.74530,-4.45460,-5.02170,46.65580,-2.49140,-2.49140
2020-12-31,1.78700,1.66300,-3.49500,0.85600,-2.63900,,-2.63900,-2.63900,-2.63900,-3.44900,-3.49500,0.65670,0.65670,-3.89810,-3.89810,5.88970,,,-14.85920,-39.91230,-9.09030,-14.85920,23.07940,-5.6281,-5.6708
2020-09-30,4.43500,1.65900,-6.15100,2.75600,-3.39500,,-3.39500,-3.39500,-3.39500,-6.09500,-6.15100,0.68340,0.68340,-4.94750,-4.94750,4.43570,,,-23.46720,-102.28990,-12.50740,-23.46720,21.06600,-7.4064,-7.9029
2020-06-30,3.32900,1.65300,-5.03400,-5.07800,-10.11200,,-10.11200,-10.11200,-10.11200,-4.98200,-5.03400,0.66130,0.66130,-15.29240,-15.29240,5.28190,,,-64.70030,-225.66400,-32.22440,-64.70020,23.27080,-6.2038,-6.2305
2020-03-31,3.20600,1.81000,-5.06200,3.85300,-1.20900,,-1.20900,-1.20900,-1.20900,-5.01600,-5.06200,0.55510,0.55510,-2.24890,-2.24890,4.26180,,,-7.90610,-29.17470,-4.74640,-7.90610,25.83820,-7.82250,-7.82610
2019-12-31,3.19700,1.56500,-4.81300,1.01500,-3.79800,,-3.79800,-3.79800,-3.79800,-4.76100,-4.81300,0.45270,0.45270,-5.85180,-5.85180,3.77700,,,-24.39150,-85.86930,-15.05050,-24.39150,30.63220,-13.2223,-13.2519
2019-09-30,2.78500,1.67200,-4.50800,0.13400,-4.37400,-0.22900,-4.14500,-4.14500,-4.14500,-4.45800,-4.50800,0.50550,0.50550,-8.09430,-8.09430,1.67160,,,-21.84450,-52.95770,-13.63580,-21.84450,37.31970,-5.2636,-5.2745
2019-06-30,2.09900,1.48400,-3.63200,2.41100,-1.22100,,-1.22100,-1.22100,-1.22100,-3.58300,-3.63200,0.47140,0.47140,-2.69810,-2.69810,2.10640,,,-5.52690,-11.15680,-3.83310,-5.52690,43.96060,-7.6011,-7.6269
2019-03-31,2.93200,1.59100,-4.57100,0.53000,-4.04100,,-4.04100,-4.04100,-4.04100,-4.52300,-4.57100,0.32320,0.32320,-12.59120,-12.59120,1.49360,,,-27.52350,-114.34630,-18.97360,-27.52350,38.37530,-11.90400,-11.95040
2018-12-31,2.92800,1.36900,-4.33900,1.55900,-2.78000,,-2.78000,-2.78000,-2.78600,-4.29800,-4.33900,0.28800,0.28800,-8.99370,-8.99370,2.05620,,,-19.47870,-88.98850,-14.19450,-19.47870,44.99220,-11.9228,-12.3561
2018-09-30,1.33200,1.24800,-2.59100,0.55300,-2.03800,,-2.03800,-2.03800,-2.03800,-2.57900,-2.59100,0.29870,0.29870,-7.19500,-7.19500,2.99140,,,-13.61570,-53.35080,-9.75170,-13.61570,50.11640,-8.6494,-9.6361
2018-06-30,4.23100,1.22000,-5.45800,0.32700,-5.13100,,-5.13100,-5.13100,-5.12500,-5.45100,-5.45800,0.28790,0.28790,-17.98740,-17.98740,3.13220,,,-30.63650,-91.62500,-21.32050,-30.63650,56.07630,-10.9754,-10.9724
2018-03-31,1.23700,1.39200,-2.63700,0.71000,-1.92700,,-1.92700,-1.92700,-1.92700,-2.62900,-2.63700,0.25940,0.25940,-7.19500,-7.19500,7.64200,,,-9.36800,-20.45210,-7.73000,-9.36800,71.79190,-10.82020,-10.85100
2017-12-31,2.28600,1.10400,-3.39400,0.20800,-3.18600,,-3.18600,-3.18600,-3.18600,-3.38900,-3.39400,0.20650,0.20650,-16.18870,-16.18870,3.74810,,,-18.61200,-53.36680,-16.35270,-18.61200,71.71000,-13.863,-13.946
2017-09-30,1.06100,1.33800,-2.40400,-0.46200,-2.86600,,-2.86600,-2.86600,-2.86600,-2.39900,-2.40400,0.22830,0.22830,-12.59120,-12.59120,5.16540,,,-15.36650,-38.19810,-13.89040,-15.36650,80.55980,-4.8799,-4.9124
2017-06-30,0.51500,0.80000,-1.32000,-2.10400,-3.42400,,-3.42400,-3.42400,-3.42400,-1.31600,-1.32000,0.19860,0.19860,-17.08800,-17.08800,5.50870,,,-17.76950,-42.16230,-16.11370,-17.76950,85.94080,-8.1554,-8.1755
2017-03-31,0.68300,0.84800,-1.53500,1.20600,-0.32900,,-0.32900,-0.32900,-0.32900,-1.53100,-1.53500,0.16220,0.16220,-1.79870,-1.79870,4.15150,,0.00670,-2.03820,-6.58790,-1.61930,-2.03820,81.75730,-8.57440,-8.57440
2016-12-31,0.87900,0.53300,-1.41600,-0.00700,-1.42300,,-1.42300,-1.42300,-1.42300,-1.41200,-1.41600,0.10930,0.10930,-13.49060,-13.49060,3.88250,,0.01980,-9.51200,-37.32950,-8.68050,-9.51200,110.60070,-14.2922,-14.4067
2016-09-30,0.49700,0.92400,-1.42200,-0.01000,-1.43200,,-1.43200,-1.43200,-1.43200,-1.42100,-1.42200,0.12870,0.12870,-10.79240,-10.79240,5.02180,0.00310,0.02140,-8.81580,-27.99690,-8.14850,-8.78870,121.18660,-3.4937,-3.5714
2016-06-30,0.10500,0.61800,-0.72400,-0.01500,-0.73900,,-0.73900,-0.73900,-0.73900,-0.72400,-0.72400,0.09870,0.09870,-7.19500,-7.19500,6.03460,,0.02470,-4.22590,-11.70370,-3.94340,-4.22590,139.75280,-12.7872,-12.7872
2016-03-31,0.01500,0.30600,-0.32100,-0.01100,-0.33200,,-0.33200,-0.33200,-0.33200,-0.32100,-0.32100,0.07470,0.07470,-4.49690,-4.49690,0.29620,,-0.89350,48.23200,48.23200,-114.61600,48.23200,-9.11740,-3.88250,-3.88250
2015-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
