Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-03-31,,,,1.80600,,-1.80600,-0.41300,-2.21900,-0.07500,-2.14400,-2.14400,,-2.14400,-1.16700,-1.80600,6.30800,6.30800,-0.34000,-0.34000,0.14750,0.23240,0.38140,,,,,,,,,,50.80570,22.38460,-11.54050,-21.57160,1.01030,-0.08620,-0.08620
2023-12-31,,,,1.82300,,-16.92300,0.49300,-16.43000,-0.16000,-16.27000,-16.27000,-1.53600,-17.80600,-16.56100,-16.92300,4.00500,4.44400,-5.08000,-5.08000,0.05860,0.05940,0.06310,,,,,,,,,,491.83810,244.88250,-88.00780,-136.61940,2.25940,-0.1166,-0.1166
2023-09-30,,,,0.76400,,-0.76400,0.49700,-0.26700,-0.02500,-0.24200,-0.24200,0.02800,-0.21400,-0.40100,-0.76400,4.19900,4.19900,-0.05000,-0.05000,0.20650,,,,,,,,,,,,-1.66920,-2.24070,-0.70170,-0.83430,5.85070,-0.1846,-0.1846
2023-06-30,,,,1.06000,,-1.06000,1.12200,0.06200,-0.01700,0.07900,0.07900,0.04400,0.12300,-0.69700,-1.06000,3.66600,3.66600,0.03000,0.03000,0.09870,,,,,,,,,,,,0.57710,0.82030,0.23100,0.28020,7.48160,-0.128,-0.128
2023-03-31,,,,1.09900,,-1.09900,0.21000,-0.88900,-0.22700,-0.66200,-0.66200,10.74700,10.08500,-0.73500,-1.09900,3.19900,3.19900,3.15000,3.15000,0.18320,,0.00250,,,,,,,,,,-4.88200,-7.24610,-1.89270,-2.35840,7.76490,0.75840,0.75840
2022-12-31,,,,1.19900,,-1.19900,-0.01100,-1.21000,-6.63700,5.42700,5.42700,-2.53700,2.88800,-1.19900,-1.19900,3.15000,3.15000,0.87000,1.21000,0.38320,,0.01630,,,,,,,,,,235.24050,-218.83070,11.60710,32.27090,5.94870,-0.2115,-0.2115
2022-09-30,,,,0.61100,,-0.61100,0.82800,0.21700,0.01600,0.20100,0.20100,-2.19800,-1.98100,-0.61100,-0.61100,3.15000,3.15000,-0.63000,-0.63000,0.39280,1.37950,-11.09740,,,,,,,,,,-34.95650,-22.25910,0.67940,13.26730,-0.18250,-1.1849,-0.9787
2022-06-30,,,,0.65800,,-0.65800,0.43100,-0.22700,,-0.22700,-0.22700,9.10900,8.87400,-0.65800,-0.65800,3.15000,3.49600,2.82000,2.54000,0.36160,0.61380,1.97220,,,,,,,,,,-16.15660,-21.41510,-0.88310,-6.23970,0.44600,-0.2018,-0.408
2022-03-31,,,,0.68100,,-0.68100,3.30000,2.61900,,2.61900,2.61900,-1.40200,1.21100,-0.68100,-0.68100,2.82700,3.27400,0.43000,0.37000,0.46810,-0.20030,-0.34500,,,,,,,,,,-34.87350,-33.90730,15.83910,-41.85710,-2.65650,0.62770,0.62770
2021-12-31,10.63100,8.00800,2.62300,1.92000,1.92000,0.70300,-0.41600,0.28700,0.03700,0.25000,0.25000,-11.69200,-11.44200,1.74400,0.70300,2.65870,2.65870,-4.20000,-4.18000,0.39010,-0.77500,-0.61510,24.67310,6.61280,6.61270,2.69970,-107.62860,0.70100,6.62370,2.51920,35.72570,-2.88150,-2.79520,1.64850,-5.11460,-3.04740,-0.7577,-0.8393
2021-09-30,12.11300,9.03200,3.08100,2.98900,2.98900,0.09200,-0.09100,0.00100,0.03300,-0.03200,-0.03200,-0.93600,-0.96800,1.13800,0.09200,2.82700,2.82700,-0.34000,-0.34000,0.52020,0.33640,1.14980,25.43550,0.75950,0.75950,0.00830,-7.99140,0.43870,7.84030,2.19000,41.09550,-1.17470,0.38450,-0.11590,-0.77950,0.96360,-0.2735,-0.2085
2021-06-30,8.60600,6.86300,1.74300,3.65000,3.65000,-1.90700,-1.92200,-3.82900,0.20500,-4.03400,-4.03400,-0.94500,-4.97900,-0.86200,-1.90700,2.40500,2.40500,-2.07000,-2.07000,0.50300,0.28630,0.77270,20.25330,-22.15900,-22.15900,-44.49220,-57.85500,0.31340,5.17180,2.24880,40.02210,-112.11790,47.76790,-14.69260,-80.02380,1.49480,-0.7941,-1.2568
2021-03-31,8.67200,7.25100,1.42100,3.53000,3.53000,-2.10900,2.60900,0.50000,-0.00200,0.50200,0.50200,,0.50200,-1.06400,-2.10900,1.92300,2.07000,0.26000,0.24000,0.60240,,0.14320,16.38610,-24.31970,-24.31970,5.76570,5.78870,0.31760,7.20060,2.33490,38.54470,5.91280,-11.05480,1.83850,5.91280,3.53310,-0.16520,-0.30870
2020-12-31,9.14400,6.55300,2.59100,5.04700,5.04700,-2.45600,-0.48600,-2.94200,0.02100,-2.96300,-2.96300,,-2.96300,-1.43800,-2.45600,1.85200,1.85200,-1.61000,-1.61000,0.33700,,1.70840,28.33550,-26.85910,-26.85910,-32.17410,-32.40380,0.37550,4.02020,2.40890,37.36220,-125.23260,25.49260,-12.16790,-125.23250,1.29290,0.2237,-0.0436
