Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,10.80000,6.95500,-17.75500,0.66400,-17.09100,-17.09100,-17.09100,-17.09100,-17.24800,-17.75500,5.90000,5.90000,-2.90000,-2.90000,7.43660,,,-29.52730,-29.52730,-21.20050,-29.52730,9.79720,-2.1309,-2.1255
2024-06-30,10.92400,6.78900,-17.71300,2.50800,-15.20500,-15.20500,-15.20500,-15.20500,-17.17600,-17.71300,5.87300,5.87300,-2.59000,-2.59000,10.57420,,,-21.15890,-21.15890,-16.28870,-21.15890,12.22130,-1.8673,-1.8684
2024-03-31,9.96800,6.14100,-16.10900,-0.89200,-17.00100,-17.00100,-17.00100,-17.00100,-15.58800,-16.10900,5.85110,5.85110,-3.00300,-3.00300,17.16140,,,-20.23690,-20.23690,-16.14750,-20.23690,14.33460,-2.47100,-2.47270
2023-12-31,8.46800,7.07300,-15.54100,2.43000,-13.11100,-13.11100,-13.11100,-13.11100,-15.01600,-15.54100,4.86200,4.86200,-1.74840,-1.74840,13.86720,,,-13.38280,-13.38280,-10.93820,-13.38280,16.74680,-2.9646,-3.1859
2023-09-30,13.04000,8.31200,-21.35200,5.64800,-15.70400,-15.70400,-15.70400,-15.70400,-20.90500,-21.35200,5.17100,5.17100,-3.04000,-3.04000,14.53430,,,-14.55800,-14.55800,-11.89240,-14.55800,18.52700,-1.9002,-1.901
2023-06-30,12.71400,8.74400,-21.45800,6.12400,-15.33400,-15.33400,-15.33400,-15.33400,-21.01700,-21.45800,4.23300,4.23300,-3.62000,-3.62000,11.38750,,,-20.25920,-20.25920,-14.67000,-20.25920,17.85950,-3.5286,-3.5772
2023-03-31,13.35600,8.95900,-22.31500,-4.60700,-26.92200,-26.92200,-26.92200,-26.92200,-21.87400,-22.31500,4.20010,4.20010,-6.30630,-6.30630,15.20420,,0.00000,-30.68800,-30.68800,-22.23310,-30.68800,20.82930,-4.42130,-4.49410
2022-12-31,11.87700,8.73300,-20.61000,9.43000,-11.18000,-11.18000,-11.18000,-11.18000,-20.15800,-20.61000,4.05570,4.24670,-3.00300,-2.40240,14.34580,,,-10.06800,-10.06800,-7.96920,-10.06800,26.49120,-3.8751,-4.0619
2022-09-30,12.12000,10.04200,-22.16200,-2.57500,-24.73700,-24.73700,-24.73700,-24.73700,-21.81600,-22.16200,4.06140,4.06140,-6.00600,-6.00600,11.24610,0.00230,0.00780,-22.70450,-22.70450,-16.41750,-22.65250,26.74270,-3.37,-3.558
2022-06-30,10.05500,9.07100,-19.12600,17.67300,-1.45300,-1.45300,-1.45300,-1.45300,-18.93100,-19.12600,4.04070,4.04070,-0.30030,-0.30030,20.83460,0.00300,0.00760,-1.11960,-1.11960,-0.88570,-1.11620,32.04170,-3.6931,-4.1027
2022-03-31,9.84800,8.33200,-18.18000,60.70700,42.52700,42.52700,42.52700,42.52700,-17.98700,-18.18000,4.00530,4.24880,10.51050,9.90990,25.17420,0.00410,0.00880,33.16440,33.16440,23.62990,33.02680,31.78030,-3.47550,-3.95140
2021-12-31,9.25500,8.56400,-17.81900,39.60500,21.78600,21.78600,21.78600,21.78600,-17.70800,-17.81900,3.21980,3.21980,8.10810,8.10810,28.56270,0.00810,0.01530,26.21950,26.21950,11.99150,26.00820,20.83370,-2.6756,-2.9385
2021-09-30,5.18900,3.37200,-8.56100,-36.56300,-45.12400,-45.12400,-45.12400,-45.12400,-8.44900,-8.56100,3.07140,3.07140,-14.71470,-14.71470,61.48710,0.07980,0.14900,-468.28550,-468.28550,-23.33630,-430.90140,2.43940,-4.2802,-4.3013
2021-06-30,4.00800,2.60400,-6.61200,-0.02600,-6.63800,-6.63800,-6.63800,-6.63800,-6.53900,-6.61200,2.92510,2.92510,-2.40240,-2.40240,0.12770,,,-132.75970,-132.76000,-1.92100,-132.75970,9.64610,-1.9651,-2.0375
2021-03-31,3.60700,1.62400,-5.23100,,-5.23100,-5.23100,-5.23100,-5.23100,-5.19000,-5.23100,2.91410,2.91410,-1.80180,-1.80180,0.72160,,,-104.61990,-104.62060,-1.51030,-104.61990,11.15360,-1.42070,-1.46460
2020-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,2.8985,2.9214
2020-09-30,2.50400,0.83700,-3.34100,,-3.34100,-3.34100,-3.34100,-3.34100,-3.34100,-3.34100,2.84420,2.84420,-1.20120,-1.20120,10.40470,,,-66.81990,-66.82000,-0.96430,-66.81990,14.72210,-2.8985,-2.9214
