Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,118.59800,83.40500,35.19300,2.92000,60.20500,82.00600,-46.81300,7.56600,-39.24700,0.06300,-39.31000,-39.31000,-39.22800,-32.18600,-46.81300,107.50800,107.50800,-0.36000,-0.36000,1.30410,0.64460,1.81390,29.67420,-39.47200,-39.47200,-33.09250,-33.07640,0.38350,1.39280,3.99830,22.50950,-140.32780,-209.24040,-12.71050,-49.86930,0.26010,0.0098,0.0002
2024-06-30,120.27100,71.33100,48.94000,3.98600,59.49400,63.48000,-14.54000,14.58500,0.04500,0.05400,-0.00900,-0.00900,0.02700,-8.10100,-14.54000,107.48900,107.77900,0.00000,0.00000,1.42820,0.41000,0.69490,40.69140,-12.08940,-12.08940,0.03740,0.02240,0.33210,1.02400,3.74870,24.00800,-0.01350,-0.01880,-0.00250,-0.00800,0.61770,-0.0801,-0.0992
2024-03-31,120.03300,78.31300,41.72000,3.66600,61.19000,64.85600,-23.13600,-27.07300,-50.20900,0.05900,-50.26800,-50.26800,-50.21700,-16.75400,-23.13600,106.02200,106.02200,-0.47000,-0.47000,1.49930,0.38960,0.63820,34.75710,-19.27470,-19.27470,-41.82930,-41.83600,0.31410,1.08730,4.32680,20.80080,-76.49280,-112.93640,-13.15480,-46.69270,0.61030,-0.15860,-0.18720
2023-12-31,145.93600,97.47200,48.46400,2.89700,61.76300,64.66000,-16.19610,-2.33200,-18.52800,-0.15400,-18.37400,-18.37400,-18.33300,-10.05310,-16.19600,103.60200,103.93600,-0.18000,-0.18000,1.27780,0.18880,0.23280,33.20910,-11.09810,-11.09800,-12.69600,-12.56240,0.37360,1.45750,3.86050,23.31280,-15.89350,-19.67010,-4.70370,-12.89260,1.09370,0.004,-0.0513
2023-09-30,139.99600,92.68700,47.30900,2.70400,70.34000,79.92300,-32.61400,-3.50300,-36.11700,0.01800,-36.13500,-36.13500,-36.00400,-19.66200,-32.61400,105.32600,105.32600,-0.34000,-0.34000,1.39420,0.14460,0.16900,33.79310,-23.29640,-23.29640,-25.79860,-25.71790,0.35180,1.28580,4.28310,21.01300,-27.16590,-32.83660,-9.07980,-23.23810,1.25780,-0.1678,-0.1992
2023-06-30,117.88200,82.40800,35.47400,2.92500,72.81600,75.74100,-40.26700,-0.31500,-40.58200,0.07200,-40.65400,-40.65400,-40.48700,-34.26000,-40.26700,105.07900,105.07900,-0.39000,-0.39000,1.49880,,,30.09280,-34.15870,-34.15870,-34.42600,-34.34540,0.29420,1.05110,5.17730,17.38360,-22.89520,-27.31080,-10.14610,-22.89520,1.67910,-0.2255,-0.2475
2023-03-31,106.72700,66.14900,40.57800,3.37200,61.84000,65.21200,-24.63400,-1.34600,-25.98000,0.07200,-26.05200,-26.05200,-25.93300,-17.75100,-24.63400,98.40400,98.85200,-0.26000,-0.26000,1.88380,,,38.02040,-23.08130,-23.08130,-24.34250,-24.29840,0.24450,0.75440,7.39000,12.17860,-12.18100,-14.10700,-5.96790,-12.18100,2.02740,-0.13660,-0.16640
2022-12-31,143.04600,94.39300,48.65300,2.93700,58.91800,61.85500,-13.20200,160.43800,147.23600,219.87500,-72.63900,-72.63900,-72.58400,-7.92000,-13.20200,81.77900,81.77900,-0.85000,-0.85000,1.64530,0.11900,0.13510,34.01220,-9.22920,-9.22920,102.92920,-50.74170,0.33010,1.28960,4.13830,21.74780,-41.46750,-50.42520,-16.76290,-36.53360,1.90760,0.0021,-0.0656
2022-09-30,142.86700,83.86700,59.00000,1.92700,56.17300,58.10000,0.90000,0.33700,1.23700,-0.72000,1.95700,1.95700,1.95600,5.52200,0.90000,85.66600,86.11500,0.02000,0.02000,1.79380,0.12800,0.14680,41.29720,0.63000,0.63000,0.86580,1.36910,0.20810,0.91770,4.75870,18.91260,0.78820,0.89860,0.28500,0.68730,2.70410,0.2811,0.2077
2022-06-30,144.10900,95.29700,48.81200,1.74800,59.15200,60.90000,-12.08800,-0.49700,-12.58500,-4.17500,-8.41000,-8.41000,-8.34000,-8.34700,-12.08800,82.70300,83.15100,-0.10000,-0.10000,1.90950,0.14510,0.16980,33.87160,-8.38810,-8.38810,-8.73300,-5.78730,0.23050,1.12260,4.56360,19.72130,-3.83810,-4.11380,-1.34540,-3.28110,2.63330,0.021,-0.0834
