Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,404.53000,292.29400,112.23600,11.81400,4.18800,65.17200,47.06400,-27.13200,19.93200,-25.21300,45.14500,45.14500,32.77000,107.22000,47.06400,119.64000,149.35200,0.27000,0.24000,0.43720,0.77680,11.63420,11.63420,4.92720,8.10080,0.07070,1.58870,1.58860,0.78890,0.89400,23.82440,0.5117,0.3884
2024-06-30,397.11000,272.65900,124.45100,11.94600,5.76200,63.48000,60.97100,-27.72200,33.24900,1.01000,32.23900,32.23900,20.14700,120.87400,60.97100,120.09400,149.74500,0.17000,0.16000,0.43780,0.77870,15.35370,15.35370,8.37270,5.07340,0.06960,1.13750,1.13740,0.56520,0.63950,23.60180,0.4828,0.3429
2024-03-31,314.06900,248.46100,65.60800,12.17700,2.39900,66.98700,-1.37900,-26.09500,-27.47400,0.04600,-27.52000,-27.52000,-38.99000,59.90800,-1.37900,120.08500,120.08500,-0.32000,-0.32000,0.43960,0.78430,-0.43910,-0.43910,-8.74780,-12.41450,0.05510,-0.97820,-0.97810,-0.48300,-0.54820,23.42760,0.38310,-0.02900
2023-12-31,334.08790,264.20400,69.88390,12.05000,-12.94200,86.03890,-16.15500,-25.97300,-42.12800,-0.19800,-41.93000,-41.93000,-44.66500,47.43800,-16.15490,121.81300,121.81300,-0.36000,-0.33000,0.44870,0.81390,-4.83560,-4.83550,-12.60990,-13.36920,0.05740,-1.47120,-1.47110,-0.71980,-0.81100,23.71510,0.2541,0.4901
2023-09-30,395.79900,282.65700,113.14200,11.54900,-64.36400,139.18500,-26.04300,-29.61900,-55.66200,0.82200,-56.48400,-56.48400,-68.13000,40.93300,-26.04300,120.05800,120.05800,-0.57000,-0.57000,0.44610,0.80520,-6.57990,-6.57990,-14.06320,-17.21330,0.06600,-1.92180,-1.92160,-0.94160,-1.06440,24.48370,0.89,0.7546
2023-06-30,384.34300,275.60000,108.74300,11.20200,35.22200,33.93700,74.80600,-28.59200,46.21400,0.03100,46.18300,46.18300,33.45200,135.63200,74.80600,121.69600,151.23900,0.27000,0.24000,0.44300,0.79520,19.46330,19.46330,12.02420,8.70370,0.06330,1.53750,1.53730,0.76040,0.85640,25.02220,0.4265,0.4884
2023-03-31,305.71900,243.21400,62.50500,9.98800,11.05400,57.30300,5.20200,-27.24700,-22.04500,0.00000,-22.04500,-22.04500,-33.92700,66.57600,5.20200,125.48800,125.48800,-0.27000,-0.27000,0.44290,0.79490,1.70160,1.70160,-7.21090,-11.09750,0.05030,-0.73390,-0.73380,-0.36270,-0.40880,24.29860,0.36840,1.14430
2022-12-31,319.60600,257.21200,62.39400,9.51200,-4.82100,74.17000,-11.77600,-28.82900,-40.60500,-0.73800,-39.86700,-39.86700,-43.27900,51.55300,-11.77600,130.45400,130.45400,-0.33000,-0.32000,0.43630,0.77400,-3.68450,-3.68450,-12.70470,-13.54140,0.05210,-1.29260,-1.29250,-0.65000,-0.72860,24.41370,0.1968,-0.1674
2022-09-30,416.69300,286.16300,130.53000,10.28100,-7.66000,78.31300,52.21700,-24.89700,27.32000,1.01500,26.30500,26.30500,13.60300,115.69800,52.21700,130.90500,131.15000,0.10000,0.10000,0.42870,0.75040,12.53130,12.53130,6.55640,3.26450,0.06580,0.81610,0.81610,0.41510,0.46620,24.62420,1.0525,2.2396
2022-06-30,397.52400,261.41600,136.10800,9.68600,-14.20400,84.16400,51.94400,-23.14700,28.79700,,28.79700,28.79700,16.50100,115.58100,51.94400,130.90500,160.72000,0.13000,0.12000,0.44090,0.78860,13.06690,13.06690,7.24410,4.15090,0.06220,0.90210,0.90200,0.45070,0.50430,24.38930,0.5908,0.933
