Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,320.33200,45.99500,274.33700,19.43200,50.39800,69.83000,204.50700,-21.65500,182.85200,25.52600,157.32600,157.32600,,157.32600,216.44400,204.50700,115.10000,115.30000,1.40000,1.40000,1.23190,4.47650,-1.28760,85.64150,63.84220,63.84220,57.08200,49.11340,0.18130,,,-11.31680,-9.90890,8.90400,39.34280,-12.25170,1.6743,1.6195
2020-09-30,317.87900,45.02400,272.85500,19.70800,46.49800,66.20600,206.64900,-21.76200,184.88700,13.90800,170.97900,170.97900,,170.97900,218.27100,206.64900,114.65500,114.83100,1.49000,1.49000,1.23320,4.43810,-1.29090,85.83610,65.00870,65.00870,58.16270,53.78750,0.18020,,,-12.33390,-10.79570,9.69100,42.40500,-12.13220,1.2369,1.1047
2020-06-30,314.36500,43.60800,270.75700,18.20200,45.77500,63.97700,206.78000,-15.13200,191.64800,39.16900,152.47900,152.47900,,152.47900,218.38900,206.78000,115.34700,115.54400,1.32000,1.32000,1.22720,4.60440,-1.27740,86.12820,65.77700,65.77700,60.96350,48.50380,0.17270,,,-10.88880,-9.54280,8.37740,39.24810,-12.17560,1.8793,1.7842
2020-03-31,312.52400,45.57300,266.95100,17.35800,43.32900,60.68700,206.26400,-15.45100,190.81300,-143.30300,334.11600,334.11600,,334.11600,217.49600,206.26400,116.37500,116.73000,2.87000,2.86000,1.24050,4.71720,-1.26900,85.41780,65.99940,65.99940,61.05550,106.90890,0.17820,,,-23.71110,-20.79590,19.05030,88.13870,-12.17890,1.54250,1.44820
2019-12-31,310.54300,46.45400,264.08900,15.10100,50.42200,65.52300,198.56600,-13.58900,184.97700,36.65200,148.32500,148.32500,,148.32500,220.84000,198.56610,118.51300,118.96800,1.27000,1.26000,1.32470,6.00930,-1.19960,85.04100,63.94160,63.94160,59.56570,47.76310,0.16750,,,-9.95400,-8.78900,8.00020,49.86300,-12.76700,1.6114,1.5383
2019-09-30,308.42100,44.44300,263.97800,14.61900,43.74300,58.36200,205.61600,-12.13500,193.48100,39.56800,153.91300,153.91300,,153.91300,212.46700,205.61600,118.19400,118.56900,1.30000,1.30000,1.35100,5.33390,-1.23070,85.59020,66.66730,66.66730,62.73280,49.90350,0.16350,,,-10.60070,-9.33120,8.15770,45.94200,-12.33520,1.775,1.6784
2019-06-30,306.28900,44.06600,262.22300,14.95300,45.57700,60.53000,201.69300,-11.19900,190.49400,42.96000,147.53400,147.53400,,147.53400,211.15900,201.69300,118.96500,119.36100,1.24000,1.24000,1.38590,4.94630,-1.25340,85.61290,65.85060,65.85060,62.19420,48.16820,0.16210,,,-10.35200,-9.09190,7.80650,40.85240,-12.02190,1.3935,1.3003
2019-03-31,306.40800,45.50400,260.90400,16.13200,44.52000,60.65200,200.25200,-10.42800,189.82400,27.29700,162.52700,162.52700,,162.52700,207.99100,200.25200,119.75700,120.31700,1.36000,1.35000,1.39730,4.70480,-1.26990,85.14920,65.35470,65.35470,61.95140,53.04270,0.15960,,,-11.55850,-10.13480,8.46640,42.82130,-11.77750,1.55700,1.48110
2018-12-31,307.45200,48.36800,259.08400,15.04200,50.07600,65.11800,193.96600,39.93600,233.90200,51.70700,182.19500,182.19500,,182.19500,200.37000,193.96600,113.45200,122.66100,1.49000,1.49000,1.38990,4.46740,-1.28840,84.26810,63.08820,63.08820,76.07760,59.25970,0.16060,,,-13.15040,-11.50950,9.51660,45.59740,-11.54210,1.7686,1.7089
2018-09-30,305.77700,48.24900,257.52800,13.71200,48.81900,62.53100,194.99700,-16.69600,178.30100,40.62100,137.68000,137.68000,,137.68000,202.19200,194.99700,121.68200,122.26100,1.13000,1.13000,1.35280,4.65520,-1.27360,84.22090,63.77100,63.77100,58.31080,45.02630,0.16220,,,-9.82660,-8.61240,7.30540,35.91810,-11.56430,1.5514,1.461
2018-06-30,302.45200,47.36500,255.08700,13.75500,48.32200,62.07700,193.01000,-28.13200,164.87800,36.52700,128.35100,128.35100,,128.35100,201.53000,193.01000,113.93600,123.20000,1.13000,1.04000,1.33400,4.42850,-1.29170,84.33970,63.81510,63.81510,54.51380,42.43680,0.15820,,,-9.29410,-8.13110,6.71440,31.86480,-11.30210,1.64,1.5504
2018-03-31,299.28800,48.15200,251.13600,15.37500,50.34200,65.71700,185.41900,-32.98400,152.43500,18.17200,134.26300,134.26300,,134.26300,193.40800,185.41900,97.25000,123.50600,1.38000,1.09000,1.55490,3.25140,-1.95510,83.91120,61.95340,61.95340,50.93250,44.86080,0.10300,,,-10.87380,-9.37420,4.62130,24.48160,-12.72860,0.72860,0.66660
2017-12-31,295.50100,47.68000,247.82100,12.77300,58.61600,71.38900,176.43200,-34.38500,142.04700,39.21000,102.83700,102.83700,,102.83700,172.05000,176.43190,100.32500,124.18000,1.05000,0.82000,1.56750,3.41310,-1.91240,83.86470,59.70610,59.70600,48.06990,34.80090,0.10050,,,-8.15990,-7.05430,3.49640,19.69080,-12.91380,1.6006,1.5293
2017-09-30,292.42800,47.33300,245.09500,12.71500,51.32100,64.03600,181.05900,-31.51500,149.54400,34.64500,114.89900,114.89900,,114.89900,192.82600,181.05900,99.61400,124.07400,1.15000,0.93000,1.56690,3.22830,-1.95650,83.81380,61.91580,61.91580,51.13870,39.29140,0.10050,,,-9.34180,-8.04920,3.95060,20.81600,-12.44060,1.4058,1.2315
2017-06-30,288.55200,47.64400,240.90800,13.51000,52.43800,65.94800,174.96000,-15.08800,159.87200,36.77200,123.10000,123.10000,,123.10000,187.76200,174.96000,101.06000,123.98000,1.22000,0.99000,1.21070,35.42600,-1.55180,83.48860,60.63380,60.63380,55.40490,42.66130,0.12310,,,-10.23140,-8.78860,5.25110,352.22650,-12.00640,1.4622,1.3868
2017-03-31,288.61400,50.66900,237.94500,13.34400,49.33000,62.67400,175.27100,-27.72200,147.54900,31.13700,116.41200,116.41200,,116.41200,190.10200,175.27100,102.46700,124.46400,1.14000,0.94000,1.21200,24.80310,-1.56900,82.44400,60.72850,60.72850,51.12330,40.33480,0.12460,,,-9.80100,-8.40350,5.02750,233.29560,-11.66260,1.19060,1.11300
2016-12-31,286.27100,49.10000,237.17100,13.74500,54.66400,68.40900,168.76200,-26.90900,141.85300,36.30100,105.55190,105.55190,,105.55200,180.72800,168.76190,107.00100,128.83300,1.01000,0.83000,1.21050,33.80850,-1.55500,82.84840,58.95180,58.95180,49.55200,36.87140,0.12260,,,-8.79160,-7.54960,4.52130,288.44060,-11.64600,1.5588,1.5082
2016-09-30,287.55400,49.80700,237.74700,14.32400,48.64700,62.97100,174.77600,-25.65700,149.11900,34.69200,114.42700,114.42700,,114.42700,192.85400,174.77600,106.30700,127.75000,1.08000,0.90000,1.21080,18.32390,-1.59390,82.67910,60.78020,60.78020,51.85770,39.79320,0.12510,18.23770,4.93480,-9.78650,-8.37210,4.97950,169.53930,-11.12550,1.3928,1.3402
2016-06-30,286.46600,48.75300,237.71300,14.28800,47.15800,61.44600,176.26700,-27.15000,149.11700,35.90700,113.21000,113.21000,,113.21000,194.14000,176.26700,108.06700,130.58800,1.05000,0.87000,1.31740,11.34800,-1.65750,82.98120,61.53160,61.53160,52.05400,39.51950,0.12380,18.98890,4.73960,-10.04230,-9.59520,4.89200,103.91770,-10.51810,1.2902,1.2409
2016-03-31,281.87600,50.58200,231.29400,16.74300,47.78400,64.52700,166.76700,-25.68300,141.08400,33.62800,107.45600,107.45600,,107.45600,184.90100,166.76700,109.59200,131.58100,0.98000,0.82000,1.31340,9.67070,-1.68340,82.05520,59.16330,59.16330,50.05180,38.12170,0.12130,17.41270,5.16870,-9.69800,-9.25910,4.62440,84.08790,-10.17670,1.13730,1.08350
2015-12-31,272.62490,48.99600,223.62900,15.20000,50.14700,65.34700,158.28200,-32.90300,125.37900,23.84900,101.53000,101.53000,,101.53000,174.54600,158.28200,114.15500,133.03100,0.92000,0.76000,1.30930,7.49120,-1.74660,82.02810,58.05850,58.05850,45.98960,37.24160,0.11560,21.57180,4.17210,-9.48480,-9.02510,4.30620,61.56800,-9.72500,1.5214,1.4334
2015-09-30,265.78000,47.21800,218.56200,15.01900,49.08100,64.10000,154.46200,-32.51900,121.94300,29.48600,92.45700,92.45700,,92.45700,172.57700,154.46200,112.95500,131.72100,0.82000,0.70000,0.98040,6.06890,-1.80480,82.23420,58.11650,58.11650,45.88120,34.78700,0.10310,18.06310,4.98250,-8.96410,-8.52970,3.58740,45.43790,-9.21800,1.206,1.1527
2015-06-30,262.53900,48.22100,214.31800,16.34700,49.00600,65.35300,148.96500,-25.30200,123.66300,30.65200,93.01100,93.01100,,93.01100,167.93400,148.96500,115.65600,133.25100,0.80000,0.70000,0.99230,5.14210,-1.86980,81.63280,56.74010,56.74010,47.10270,35.42750,0.10210,18.20910,4.94260,-9.35430,-8.88490,3.61820,38.74620,-8.71990,1.3174,1.2506
2015-03-31,258.42200,48.35300,210.06900,17.15200,48.68000,65.83200,144.23700,-27.57200,116.66500,28.42700,88.23800,88.23800,,88.23800,162.82900,144.23700,117.13900,133.85000,0.75000,0.66000,1.00930,4.13740,-1.98910,81.28910,55.81450,55.81450,45.14520,34.14490,0.09910,17.63250,5.10420,-9.30900,-8.82020,3.38370,29.20600,-8.14120,0.99120,0.89370
2014-12-31,255.91690,47.47700,208.43990,17.32400,48.89500,66.21900,142.22090,-21.74500,120.47600,55.00400,65.47200,65.47200,,65.47200,168.86490,142.22100,126.71000,140.89500,0.55000,0.48000,1.03320,-5.16550,-1.54030,81.44830,55.57310,55.57310,47.07620,25.58330,0.13460,19.03010,4.72930,-7.41080,-6.99490,3.44380,-45.69160,-7.45840,1.1483,1.0869
2014-09-30,255.02200,46.93300,208.08900,16.32000,52.26900,68.58900,139.50000,-28.00600,111.49400,16.30500,95.18900,95.18900,,95.18900,155.30900,139.50000,124.10900,138.11200,0.77000,0.69000,0.82360,601.93980,-1.83910,81.59650,54.70120,54.70120,43.71940,37.32580,0.11550,5.28340,17.03470,-12.71300,-11.87960,4.31220,7639.74100,-6.13600,1.2554,1.1705
2014-06-30,250.38200,45.98900,204.39300,15.69400,45.57800,61.27200,143.12100,-16.49600,126.62500,26.44900,100.17600,100.17600,,100.17600,159.22800,143.12100,129.35000,141.14200,0.77000,0.71000,0.86650,6.40220,-2.16190,81.63250,57.16110,57.16110,50.57270,40.00930,0.10780,4.85500,18.53760,-15.82930,-14.61620,4.31300,85.51230,-5.02290,0.9084,0.8514
2014-03-31,248.79600,48.02600,200.77000,18.43900,42.74600,61.18500,139.58500,-14.86900,124.71600,30.29300,94.42300,94.42300,,94.42300,155.59300,139.58500,133.41700,148.60000,0.71000,0.64000,0.87590,2.56510,-2.99610,80.69660,56.10420,56.10420,50.12780,37.95200,0.09530,3.40860,26.40360,-20.63360,-18.50900,3.61860,32.29450,-3.46700,0.95310,0.87730
2013-12-31,245.63000,46.57500,199.05500,17.76600,51.11500,68.88100,130.17400,-13.72900,116.44500,-175.70400,292.14900,292.14900,,292.14900,155.16200,130.17400,144.59100,155.78600,2.07000,1.89000,0.88860,2.29750,-3.24410,81.03850,52.99600,52.99600,47.40670,118.93870,0.09230,18.02000,4.99450,-68.97500,-61.36490,10.97990,89.49490,-3.16740,0.895,0.8022
2013-09-30,243.67800,46.55400,197.12400,17.45600,46.95500,64.41100,132.71300,-25.71100,107.00200,26.10400,80.89800,80.89800,,80.89800,147.60200,132.71300,141.70100,152.95100,0.57000,0.53000,1.05540,2.92760,-2.76170,80.89530,54.46240,54.46240,43.91120,33.19870,0.10460,16.43920,5.47470,-16.38220,-14.80720,3.47210,31.57820,-3.58740,0.9491,0.8575
2013-06-30,239.33200,46.63000,192.70200,16.89900,43.72200,60.62100,132.08100,-13.64800,118.43300,31.54300,86.89000,86.89000,,86.89000,147.48900,132.08100,148.57600,158.64100,0.58000,0.55000,1.17960,1.57540,-4.95120,80.51660,55.18740,55.18740,49.48480,36.30520,0.09480,17.65510,5.09770,-31.71960,-26.61590,3.44140,18.25160,-1.90070,0.9415,0.8108
2013-03-31,236.44700,47.25400,189.19300,18.17600,37.75300,55.92900,133.26400,-18.37300,114.89100,30.37800,84.51300,84.51300,,84.51300,148.38200,133.26400,152.54300,161.34600,0.55000,0.52000,0.94650,1.64300,-18.04330,80.01500,56.36110,56.36110,48.59060,35.74290,0.11420,17.36410,5.18310,-215.95810,-92.19970,4.08060,138.85550,-0.25890,0.93360,0.82760
2012-12-31,230.19600,42.04000,188.15600,16.05900,36.01200,52.80100,135.35500,-4.06100,131.29400,30.20500,101.08900,101.08900,4.55200,105.64100,150.52200,135.35500,156.95300,163.90900,0.68000,0.64000,2.36460,1.01350,-74.82720,81.73730,58.79990,58.79990,57.03580,45.89180,0.11160,20.05720,4.48720,-1084.23300,-163.44220,4.90130,14.68700,-0.06080,1.0777,0.9935
2012-09-30,223.52800,41.46000,182.06800,15.40900,50.59700,66.00600,116.06200,-14.36100,101.70100,24.88200,76.81900,76.81900,1.09100,77.91000,129.44100,116.06200,156.26100,166.57500,0.50000,0.47000,0.94630,1.36260,-26.42090,81.45200,51.92280,51.92280,45.49810,34.85470,0.11270,19.83390,4.53770,-288.65470,-96.41670,3.87340,104.67510,-0.17110,0.7086,0.6291
2012-06-30,214.14200,42.84400,171.29800,15.46100,49.03900,64.31800,106.98000,-14.67700,92.30300,23.83100,68.47200,68.47200,,68.47200,120.51200,106.98000,157.59900,164.17800,0.43000,0.42000,2.27550,1.09270,-11.79040,79.99270,49.95750,49.95750,43.10360,31.97510,0.11030,16.92420,5.31780,-115.67140,-60.91980,3.52580,10.71990,-0.37780,0.8168,0.7363
2012-03-31,205.72600,41.25600,164.47000,14.76500,51.32300,65.54000,98.93000,-11.53300,87.39700,21.29200,66.10500,66.10500,1.90400,68.00900,111.67100,98.93000,159.34400,162.88100,0.43000,0.42000,2.29330,1.11480,-9.71250,79.94610,48.08820,48.08820,42.48220,33.05810,0.10930,15.17940,5.92910,-92.67190,-52.94410,3.51110,10.63660,-0.45050,0.67700,0.59770
2011-12-31,203.64610,42.01600,161.63010,13.12100,52.28400,68.75700,92.87310,-15.54700,77.32600,31.99700,45.32900,45.32900,8.48500,53.81400,107.12410,92.87300,165.40800,166.88700,0.33000,0.32000,2.19720,1.14640,-7.83240,79.36810,45.60510,45.60510,37.97080,26.42530,0.10970,13.60000,6.61770,-51.44740,-31.93190,2.44210,7.53000,-0.55270,0.7212,-0.0462
2011-09-30,196.96500,41.69400,155.27100,13.48800,49.86500,66.32400,88.94700,-8.20600,80.74100,22.12600,58.61500,58.61500,0.30100,58.91600,102.76000,88.94700,163.04600,163.90200,0.36000,0.36000,2.13330,1.39720,-3.51790,78.83180,45.15880,45.15880,40.99260,29.91190,0.11880,13.28060,6.77680,-35.15400,-26.53340,3.53590,13.96170,-1.04850,0.6751,0.4641
2011-06-30,189.84400,40.66700,149.17700,13.07400,50.38500,67.11800,82.05900,-105.70700,-23.64800,-15.96700,-7.68100,-7.68100,-2.92900,-10.61000,95.73300,82.05900,167.47100,167.47100,-0.06000,-0.06000,2.34000,1.00720,-139.17800,78.57870,43.22440,43.22440,-12.45650,-5.58880,0.10570,13.07830,6.88170,182.76470,13.08560,-0.42780,-1.32260,-0.02530,0.0914,0.0059
2011-03-31,181.52300,40.86900,140.65400,13.59400,56.02000,75.14400,65.51000,-6.34200,59.16800,16.87500,42.29300,42.29300,-1.52200,40.77100,79.47800,65.51000,170.19300,171.97900,0.24000,0.24000,3.19350,0.51710,1.07060,77.48550,36.08910,36.08910,32.59530,22.46050,0.07790,11.45110,7.85950,7.75550,8.62230,1.81470,3.74550,3.23800,0.52500,0.43450
2010-12-31,178.82900,38.26500,140.56400,13.18100,57.07800,73.07800,67.48600,-114.14300,-46.65700,-14.99000,-31.66700,-31.66700,-8.83800,-40.50500,81.76200,67.48600,177.53400,178.96500,-0.31000,-0.31000,3.33680,0.46230,0.85980,78.60240,37.73770,37.73770,-26.09030,-22.65020,0.07320,12.02290,7.48570,-4.68150,-5.09700,-1.29570,-2.51710,3.91600,0.2399,0.1821
2010-09-30,172.28600,39.75100,132.53500,14.46800,51.92600,72.66300,59.87200,-7.50000,52.37200,7.26700,45.10500,45.10500,740.44000,784.90300,73.44500,59.87200,173.57200,175.03400,4.52000,4.48000,4.34310,0.31710,0.46430,76.92730,34.75150,34.75150,30.39830,455.58140,0.05890,10.23930,8.78970,3.62160,3.79040,1.54250,2.47320,7.25170,-0.4071,-0.5653
2010-06-30,167.88100,39.84600,128.03500,13.73800,55.93600,77.21300,50.82200,-8.11600,42.70600,16.12100,26.58500,26.58500,9.78900,35.21300,68.72300,50.82200,181.12000,182.75300,0.19000,0.19000,2.24880,0.54740,1.20960,76.26530,30.27260,30.27260,25.43830,20.97500,0.07020,10.36690,8.68150,5.58340,6.32450,1.11140,2.52690,2.72220,0.8209,0.6949
2010-03-31,161.58200,38.81400,122.76800,12.27700,56.15400,68.66500,54.10300,-7.17000,46.93300,16.92400,30.00900,30.00900,22.43100,51.35600,76.00800,54.10300,183.17400,184.25900,0.28000,0.28000,2.05390,0.47640,0.91000,75.97880,33.48330,33.48330,29.04590,31.78320,0.06480,2.76080,32.59970,4.74490,9.25130,1.20410,2.48420,3.46720,0.54880,0.44080
2009-12-31,158.74100,40.06300,118.67800,12.61000,57.00000,71.20900,47.46900,-11.09400,36.37500,5.00700,31.36800,31.36800,60.68000,92.04800,72.02000,47.46900,189.72400,190.61700,0.49000,0.48000,1.92790,0.48960,0.95940,74.76200,29.90340,29.90340,22.91470,57.98630,0.06430,2.51440,35.79400,5.23970,10.95770,1.26990,2.67410,3.26610,0.9255,0.6857
2009-09-30,156.80700,42.15900,114.64800,13.24500,55.86000,80.56000,34.08800,-9.05600,25.03200,4.13200,20.90000,20.90000,33.69900,53.61100,54.40500,34.08800,192.61900,193.47200,0.28000,0.28000,1.98930,0.42220,0.73080,73.11410,21.73880,21.73880,15.96360,34.18920,0.05980,2.14080,42.04040,2.67230,4.47340,0.79730,1.54400,4.06770,0.5208,0.3903
2009-06-30,154.33800,42.97700,111.36100,12.98500,55.45500,68.37900,42.98200,-10.48500,32.49700,15.59300,16.90400,16.90400,18.86800,34.87400,63.85000,42.98200,192.64900,193.42600,0.18000,0.18000,1.89960,0.44190,0.79190,72.15400,27.84930,27.84930,21.05570,22.59590,0.06050,1.99480,45.11840,2.34550,4.29380,0.66290,1.30900,3.74890,0.4275,0.3254
2009-03-31,253.55700,62.87900,190.67800,21.78300,86.81900,115.82100,74.85700,-4.34000,70.51700,23.20000,47.31700,47.31700,18.19800,65.02000,95.38700,74.85700,192.31100,192.80400,0.34000,0.34000,1.84160,0.47600,0.90820,75.20120,29.52280,29.52280,27.81110,25.64320,0.10420,3.13870,28.67390,7.55210,15.62680,1.94510,3.95760,3.25050,0.19940,0.09050
