Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,981.00000,746.00000,235.00000,,108.00000,-2.00000,115.00000,120.00000,-9.00000,111.00000,22.00000,89.00000,,89.00000,,89.00000,143.00000,120.00000,263.70000,267.70000,0.34000,0.34000,1.93820,0.11740,0.14270,23.95520,12.23240,12.23240,11.31500,9.07240,0.23450,2.08380,3.87750,23.21100,3.48060,7.49790,2.12720,3.07210,9.64670,1.6541,1.5455
2024-09-30,812.00000,633.00000,179.00000,,98.00000,,104.00000,75.00000,-6.00000,69.00000,12.00000,57.00000,,57.00000,,57.00000,98.00000,75.00000,264.00000,268.00000,0.22000,0.21000,2.11360,0.12240,0.14830,22.04430,9.23650,9.23650,8.49750,7.01970,0.21030,1.74380,3.42620,26.26850,2.30400,5.19130,1.47630,2.02200,9.36030,0.2234,0.183
2024-06-30,753.00000,584.00000,169.00000,,107.00000,-1.00000,114.00000,55.00000,-8.00000,47.00000,9.00000,38.00000,,38.00000,,38.00000,78.00000,55.00000,263.00000,267.00000,0.14000,0.14000,2.01450,0.12730,0.15500,22.44360,7.30410,7.30410,6.24170,5.04650,0.19720,1.59130,4.00530,22.47010,1.57940,3.71090,0.99500,1.37830,9.12540,0.131,0.0038
2024-03-31,688.00000,535.00000,153.00000,,101.00000,-4.00000,110.00000,43.00000,-6.00000,37.00000,8.00000,29.00000,,29.00000,,29.00000,65.00000,43.00000,263.00000,266.00000,0.11000,0.11000,1.96450,0.13130,0.16390,22.23840,6.25000,6.25000,5.37790,4.21510,0.18200,1.56430,3.54640,25.37790,1.23140,2.98660,0.76700,1.06970,8.95550,-0.99620,-1.03380
2023-12-31,926.00000,716.00000,210.00000,,98.00000,-1.00000,105.00000,105.00000,-10.00000,95.00000,21.00000,74.00000,,74.00000,,74.00000,127.00000,105.00000,261.50000,264.20000,0.27000,0.28000,1.77920,0.13050,0.17460,22.67820,11.33910,11.33910,10.25920,7.99140,0.23620,2.17630,6.13250,14.67600,3.18280,7.90600,1.88730,2.76740,8.85630,1.9457,1.8809
2023-09-30,703.00000,541.00000,162.00000,,96.00000,-2.00000,103.00000,59.00000,-11.00000,48.00000,1.00000,47.00000,,47.00000,,47.00000,80.00000,59.00000,262.00000,265.00000,0.18000,0.18000,1.82970,0.13540,0.21540,23.04410,8.39260,8.39260,6.82790,6.68560,0.18930,1.41250,3.51500,25.60460,2.09630,5.52940,1.26580,1.81260,8.55600,0.1408,0.0808
2023-06-30,628.00000,483.00000,145.00000,,90.00000,-8.00000,103.00000,42.00000,-9.00000,33.00000,-2.00000,35.00000,,35.00000,,35.00000,62.00000,42.00000,261.00000,264.00000,0.14000,0.13000,1.79960,0.14020,0.22520,23.08920,6.68790,6.68790,5.25480,5.57320,0.17150,1.27780,3.17170,28.37580,1.59890,4.41920,0.95580,1.37470,8.36380,-0.0358,-0.0809
2023-03-31,569.00000,438.00000,131.00000,,100.00000,,106.00000,25.00000,-9.00000,16.00000,4.00000,12.00000,,12.00000,,12.00000,47.00000,25.00000,260.00000,262.00000,0.05000,0.05000,1.68010,0.14380,0.28460,23.02290,4.39370,4.39370,2.81200,2.10900,0.15460,1.20330,3.60130,24.99120,0.56000,1.62160,0.32600,0.47940,8.21070,-1.27480,-1.32820
2022-12-31,820.00000,636.00000,184.00000,,96.00000,2.00000,97.00000,87.00000,-9.00000,78.00000,13.00000,65.00000,,65.00000,,65.00000,104.00000,87.00000,215.00000,215.00000,0.26000,0.26000,1.63820,0.14650,0.18520,22.43900,10.60980,10.60980,9.51220,7.92680,0.22300,1.99370,4.93980,18.21950,3.05590,9.04030,1.76770,2.60830,8.17340,1.3249,1.1893
2022-09-30,634.00000,504.00000,130.00000,,101.00000,350.00000,-246.00000,376.00000,-9.00000,367.00000,88.00000,279.00000,,279.00000,,279.00000,393.00000,376.00000,210.00000,210.00000,1.33000,1.33000,1.56910,0.18540,0.27110,20.50470,59.30600,59.30600,57.88640,44.00630,0.21630,2.04880,3.72940,24.13250,18.14040,51.57120,9.51890,14.77750,10.60690,-0.019,-0.081
