Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,95.37300,31.29000,64.08300,54.53900,57.00300,7.08000,-16.97700,-9.89700,-1.99400,-7.90300,-7.90300,-7.90300,19.08800,19.22600,-0.41000,-0.41000,0.11720,0.39870,-19.63610,-15.67990,0.00920,-1.53100,-1.97870,-0.14450,-1.35160,26.64560,-0.4267,-0.4413
2024-06-30,50.45300,17.17800,33.27500,22.10100,22.31600,10.95900,-1.13500,9.82400,2.08600,7.73800,7.73800,7.73800,10.39300,10.55300,0.74000,0.73000,0.10350,0.58110,30.26220,23.83640,0.01010,2.77970,3.00300,0.24190,2.49210,25.96790,0.6015,0.598
2024-03-31,49.28000,15.76900,33.51100,21.87000,22.09500,11.41600,-0.67200,10.74400,2.21300,8.53100,8.53100,8.53100,10.34900,10.48200,0.82000,0.81000,0.10570,0.58600,32.34880,25.68570,0.01040,3.14010,3.40190,0.26800,2.80820,25.37900,1.20870,1.20270
2023-12-31,46.51900,14.01000,32.50900,21.51500,21.75100,10.75800,,9.69900,2.05600,7.64300,7.64300,7.64300,10.34000,10.43500,0.75000,0.74000,0.10800,0.67680,30.22340,23.81660,0.01050,2.88350,3.13340,0.24940,2.57210,24.97700,1.3042,1.2547
2023-09-30,44.61600,12.47200,32.14400,20.35500,20.58300,11.56100,,11.56100,2.53500,9.02600,9.02600,9.02600,10.31900,10.40500,0.87000,0.87000,0.11660,0.85290,36.11910,28.19920,0.01050,3.71320,4.07120,0.29550,3.28030,22.90400,0.8056,0.7798
2023-06-30,44.05900,10.52600,33.53300,20.90900,21.14800,12.38500,,12.38500,2.54700,9.83800,9.83800,9.83800,10.33600,10.42100,0.95000,0.94000,0.11540,0.75020,37.37850,29.69160,0.01100,4.00500,4.38550,0.32700,3.54270,23.14970,1.5623,1.4445
2023-03-31,40.35500,7.98300,32.37200,20.73400,20.98400,11.38800,,11.38800,2.23200,9.15600,9.15600,9.15600,10.38500,10.49600,0.88000,0.87000,0.11770,0.86760,35.98900,28.93530,0.01050,3.81240,4.18830,0.30400,3.36370,22.46180,0.51580,0.49330
2022-12-31,38.32100,4.61100,33.71000,21.56100,21.82100,11.88900,,11.88900,2.26300,9.62600,9.62600,9.62600,10.55300,10.70600,0.95000,0.94000,0.12270,0.67900,35.89130,29.05960,0.01130,4.20540,4.64810,0.32940,3.68920,21.45030,-0.2609,-0.2669
2022-09-30,33.47700,1.96400,31.51300,37.64000,37.91200,-6.39900,,-6.39900,-1.57100,-4.82800,-4.82800,-4.82800,10.36900,10.36900,-0.47000,-0.47000,0.12840,0.25140,-21.32080,-16.08640,0.01050,-2.22100,-2.47190,-0.16930,-1.93590,20.34230,1.2874,1.2538
2022-06-30,32.54400,1.23200,31.31200,20.28800,20.56900,10.74300,,10.74300,1.87200,8.87100,8.87100,8.87100,10.61000,10.74400,0.84000,0.83000,0.11870,0.24400,36.37130,30.03350,0.01050,3.73470,4.12230,0.31410,3.29140,22.24870,1.7506,1.7279
2022-03-31,31.26400,1.21700,30.04700,19.37200,19.66400,10.38300,,10.38300,2.01500,8.36800,8.36800,8.36800,10.86000,11.00700,0.77000,0.76000,0.11150,0.22920,34.90440,28.13060,0.01030,3.28410,3.60400,0.28850,2.91790,22.63320,0.60340,0.58210
2021-12-31,31.21200,1.32100,29.89100,21.08700,21.39000,8.50100,,8.50100,1.79500,6.70600,6.70600,6.70600,10.96700,11.10600,0.61000,0.60000,0.10530,0.21040,29.52660,23.29200,0.01020,2.46860,2.69590,0.23660,2.20870,24.29190,0.958,0.9252
2021-09-30,29.84200,1.57100,28.27100,19.08600,19.40000,8.87100,,8.87100,1.67900,7.19200,7.19200,7.19200,10.97900,11.12200,0.66000,0.65000,0.10630,0.22920,31.78890,25.77220,0.00970,2.67790,2.93120,0.25060,2.39320,23.96870,0.9317,0.9016
2021-06-30,30.32000,1.75500,28.56500,17.33400,17.65800,10.90700,,10.90700,2.13100,8.77600,8.77600,8.77600,10.97500,11.11200,0.80000,0.79000,0.10720,0.42360,39.03720,31.41020,0.00960,3.30000,3.62030,0.30130,2.94630,23.61170,0.283,0.2471
2021-03-31,31.47300,2.07400,29.39900,16.44900,16.78300,12.61600,,12.61600,2.40900,10.20700,10.20700,10.20700,10.97500,11.07400,0.93000,0.92000,0.11150,0.44270,41.50140,33.57680,0.01030,4.01140,4.42630,0.34440,3.56430,22.61560,1.50200,1.48790
2020-12-31,33.60700,2.69700,30.91000,19.34500,19.69000,11.22000,,12.53000,2.47100,10.05900,10.05900,10.05900,10.94200,11.03400,0.93000,0.91000,0.11470,0.44430,40.93430,32.86180,0.01110,4.08490,4.52970,0.36570,3.61640,21.98460,1.2525,1.2119
2020-09-30,31.07700,3.39800,27.67900,19.79800,20.15500,7.52400,-1.31000,6.21400,1.23700,4.97700,4.97700,4.97700,10.94100,11.02500,0.45000,0.45000,0.12050,0.99940,24.38870,19.53370,0.00920,2.13750,2.38910,0.17890,1.88000,20.78250,0.858,0.8228
2020-06-30,32.21500,4.22400,27.99100,19.92700,20.33100,7.66000,,7.66000,1.30100,6.35900,6.35900,6.35900,10.91600,10.99300,0.58000,0.58000,0.12380,1.14520,29.35880,24.37240,0.00940,2.81820,3.16760,0.22930,2.46940,20.13010,0.2233,0.1885
2020-03-31,31.04100,5.70500,25.33600,18.76600,19.22900,6.10700,,6.10700,1.03900,5.06800,5.06800,5.06800,10.95900,11.06200,0.46000,0.46000,0.13140,1.15860,25.01740,20.76110,0.01020,2.40680,2.75870,0.21230,2.09050,18.80590,0.40060,0.39310
2019-12-31,31.05600,6.08700,24.96900,18.24500,18.71900,6.25000,-0.98800,5.26200,1.02800,4.23400,4.23400,4.23400,10.36200,10.51400,0.40000,0.40000,0.12480,1.11890,21.07410,16.95700,0.01050,1.89650,2.15860,0.17770,1.65980,19.93300,0.5532,0.5671
2019-09-30,33.43800,6.75700,26.68100,17.48300,17.96900,8.71200,-0.47100,8.24100,1.34000,6.90100,6.90100,6.90100,10.94900,11.09400,0.63000,0.62000,0.29830,0.58890,31.23840,26.15900,0.01140,3.08780,3.52250,0.29830,2.16680,19.99940,-0.2369,-0.3861
2019-06-30,32.24600,5.95700,26.28900,16.23000,16.63200,9.65700,-6.86000,2.79700,0.11000,2.68700,2.68700,2.68700,10.34800,10.51400,0.26000,0.26000,0.34360,0.56600,10.72100,10.29940,0.01090,1.22210,1.39870,0.11200,0.80220,19.58910,0.5023,0.4346
2019-03-31,24.79300,4.89800,19.89500,15.70800,15.91600,3.97900,-0.64500,3.33400,0.23200,3.10200,3.10200,3.10200,9.16000,9.32600,0.34000,0.33000,0.43000,0.80790,17.10180,15.91180,0.00990,1.73130,1.90460,0.15720,0.98690,18.88950,0.04600,-0.02790
2018-12-31,24.16700,4.42600,19.74100,15.52100,15.73500,4.00600,-2.72400,1.28200,0.13000,1.15200,1.15200,1.15200,8.36000,8.53700,0.08000,0.09000,0.39930,1.03430,6.56060,5.89530,0.01010,0.66420,0.73410,0.05960,0.39900,18.39160,0.8048,0.6149
2018-09-30,21.71800,3.52200,18.19600,13.19300,13.21700,4.97900,-0.31900,4.66000,0.64400,4.01600,4.01600,4.01600,8.09900,8.27100,0.50000,0.49000,0.36470,0.88550,25.89460,22.31610,0.01050,2.75910,2.75910,0.23340,1.75290,17.35710,0.1456,-0.0994
2018-06-30,20.82900,2.97100,17.85800,13.29400,13.31800,4.54000,-0.15400,4.38600,0.37400,4.01200,4.01200,4.01200,8.09400,8.28300,0.50000,0.48000,0.36560,1.01610,24.83860,22.72060,0.01070,2.76430,2.76430,0.24400,1.75370,17.27620,1.0839,0.9864
2018-03-31,19.97700,2.59100,17.38600,13.24500,13.26900,4.11700,,4.11700,0.49200,3.62500,3.62500,3.62500,8.08200,8.26800,0.45000,0.44000,0.37000,1.24480,23.95560,21.09280,0.01050,2.54290,2.54290,0.22160,1.60200,16.94670,0.59980,0.57100
2017-12-31,18.79200,2.28400,16.50800,13.37800,13.37800,3.13000,,3.02800,3.02200,0.00600,0.00600,0.00600,8.07000,8.22600,0.00000,0.00000,0.36670,1.22540,19.27680,0.03820,0.01010,0.00410,0.00420,0.00040,0.00260,17.34340,0.8541,0.8094
2017-09-30,18.35400,2.01700,16.33700,13.18700,13.18700,3.15000,,3.15000,0.37600,2.77400,2.77400,2.77400,8.07500,8.23900,0.34000,0.34000,0.30680,1.07680,19.40010,17.08440,0.01060,1.92130,1.92130,0.18090,1.33180,17.29560,0.2133,0.1079
2017-06-30,18.09100,1.75000,16.34100,12.51700,12.51700,3.82400,,3.82400,0.51600,3.30800,3.30800,3.30800,8.06900,8.20800,0.41000,0.40000,0.14340,0.79960,23.54540,20.36820,0.01100,2.30900,2.30900,0.22430,1.97780,17.16960,0.4406,0.3394
2017-03-31,16.16500,1.59300,14.57200,12.14600,12.14600,2.42600,,2.42600,0.42400,2.00200,2.00200,2.00200,8.06000,8.19800,0.25000,0.24000,0.02880,0.85470,16.64840,13.73870,0.01000,1.45630,1.45630,0.13770,1.41440,16.49690,0.47960,0.40840
2016-12-31,16.04400,1.36500,14.67900,12.37700,12.37700,2.30200,,2.20300,0.27500,1.92800,1.92800,1.92800,8.05900,8.14500,0.24000,0.23000,0.15190,0.83070,15.00780,13.13440,0.01040,1.42960,1.42960,0.13630,1.21240,16.27550,0.6447,0.5264
2016-09-30,15.22200,1.42000,13.80200,12.23500,12.23500,1.56700,,1.56700,0.12500,1.44200,1.44200,1.44200,8.05600,8.14900,0.18000,0.18000,0.14780,0.48000,11.56290,10.64050,0.01000,1.03150,1.03240,0.10650,0.87900,16.86310,0.6087,0.1408
2016-06-30,14.80900,1.32100,13.48800,12.55800,12.55800,0.93000,,0.93000,0.25200,0.67800,0.67800,0.67800,8.05300,8.13600,0.08000,0.08000,0.14710,0.48020,6.89500,5.02670,0.01030,0.48070,0.48120,0.05170,0.41000,17.03990,0.0357,-0.2429
2016-03-31,15.62600,1.31100,14.31500,11.12100,11.12100,3.19400,,3.19400,0.61400,2.58000,2.58000,2.58000,8.07100,8.13900,0.32000,0.32000,0.15010,0.63010,22.31230,18.02310,0.01110,1.86620,1.86830,0.20040,1.58610,16.67840,0.62460,-0.15200
2015-12-31,14.05000,1.24600,12.80400,11.37500,11.37500,1.42900,,1.58500,0.13600,1.44900,1.44900,1.44900,8.10700,8.14200,0.18000,0.19000,0.15550,0.85410,12.37890,11.31680,0.00990,1.08900,1.08900,0.11210,0.91970,16.08380,0.4876,0.4503
2015-09-30,14.71600,1.17200,13.54400,10.57000,10.62100,2.92300,,2.92300,0.46200,2.46100,2.46100,2.46100,8.11900,8.15700,0.30000,0.30000,0.15430,0.58940,20.66160,17.39590,0.01110,1.82660,1.83010,0.19310,1.54490,16.20690,0.4014,0.342
2015-06-30,14.45100,0.97000,13.48100,11.60400,11.65800,1.82300,,1.82300,0.32100,1.50200,1.50200,1.50200,8.11500,8.13800,0.19000,0.18000,0.15910,0.98210,13.52270,11.14160,0.01090,1.15310,1.15580,0.12180,0.96960,15.64900,0.5108,0.4424
2015-03-31,14.59600,0.91300,13.68300,10.45500,10.50600,3.17700,,3.17700,0.71500,2.46200,2.46200,2.46200,8.11000,8.13400,0.30000,0.30000,0.15800,0.75850,23.21860,17.99310,0.01150,1.86720,1.87240,0.20700,1.57230,15.89560,0.09340,0.07790
2014-12-31,14.04600,0.95900,13.08700,10.28600,10.28600,2.80100,,2.95800,-16.15600,19.11400,19.11400,19.11400,8.11000,8.11600,2.36000,2.36000,0.10430,0.79800,20.99810,135.68540,0.01180,15.01910,15.06810,1.60560,13.45330,15.39990,0.1547,0.1404
2014-09-30,14.22900,1.03000,13.19900,7.94600,7.99800,5.20100,,5.20100,0.02400,5.17700,5.17700,5.17700,8.11100,8.12200,0.64000,0.64000,0.12330,0.66900,32.30640,32.15730,0.01360,4.86020,4.88150,0.43750,4.26080,12.88940,0.6543,-12.1041
2014-06-30,14.72300,1.08500,13.63800,10.71200,10.76500,2.87300,,2.87300,0.00000,2.87300,2.87300,2.87300,8.11000,8.11000,0.35000,0.35000,0.13030,0.67620,21.06610,21.06610,0.01170,2.80420,2.81850,0.24610,2.43880,12.63280,0.8236,13.5705
2014-03-31,14.03900,1.08500,12.95400,10.92400,10.97600,1.97800,,1.97800,0.00000,1.97800,1.97800,1.97800,8.10800,8.10800,0.24000,0.24000,0.21090,0.77440,15.26940,15.26940,0.01080,2.05500,2.06730,0.16510,1.62170,11.86830,0.49380,0.41380
2013-12-31,13.75600,1.13000,12.62600,9.63100,9.68400,2.94200,,2.94200,0.01500,2.92700,2.92700,2.92700,8.09300,8.09300,0.37000,0.37000,0.14950,0.82140,20.46470,20.36030,0.01220,3.20100,3.22300,0.24850,2.72240,11.28040,2.0568,1.9764
2013-09-30,13.58100,1.21600,12.36500,10.48500,10.53700,1.82800,,1.82800,-0.28100,2.10900,2.10900,2.10900,8.09100,8.09100,0.26000,0.26000,0.15490,0.46580,14.78370,17.05620,0.01020,2.35280,2.37060,0.17390,1.98830,11.05820,0.2046,0.1296
