Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,4.62700,0.33800,4.28900,4.66900,4.66900,-0.38000,-0.38000,-0.11000,-0.27000,-0.27000,-0.27000,5.98720,6.19040,-0.07000,-0.07000,0.63040,-8.85990,-6.29520,0.00790,-0.29710,-0.30390,-0.05000,-0.29710,14.26220,-1.3845,-1.3915
2021-09-30,4.00900,0.34900,3.66000,3.83200,3.83200,-0.17200,-0.17200,-0.05700,-0.11500,-0.11500,-0.11500,6.01120,6.01120,-0.02000,-0.02000,0.73660,-4.73830,-3.16800,0.00670,-0.12470,-0.12760,-0.02120,-0.12470,14.46630,1.7194,1.7075
2021-06-30,4.64500,0.39300,4.25200,4.36100,4.36100,-0.10900,-0.10900,-0.05800,-0.05100,-0.05100,-0.05100,4.59990,4.59990,-0.01000,-0.01000,1.20380,-2.56350,-1.19940,0.00700,-0.08460,-0.08760,-0.00840,-0.08460,12.45860,0.3447,0.3298
2021-03-31,5.22700,0.45600,4.77100,4.08900,4.08900,0.68200,0.68200,0.16100,0.52100,0.52100,0.52100,4.58870,4.69730,0.11000,0.11000,1.23350,14.29470,10.92010,0.00920,0.86830,0.90060,0.10080,0.86830,9.40800,-0.23100,-0.23650
2020-12-31,5.90000,0.57900,5.32100,4.73800,4.73800,0.58300,0.58300,0.15900,0.42400,0.42400,0.42400,4.64220,4.68520,0.10440,0.10440,1.18540,10.95660,7.96840,0.01030,0.70660,0.72850,0.08210,0.70660,12.41370,0.8574,0.8459
2020-09-30,6.69700,0.68700,6.01000,4.39300,4.39300,1.61700,1.61700,1.20500,0.41200,0.41200,0.41200,4.48160,4.51960,0.09000,0.09000,1.34660,29.34660,7.47730,0.01090,0.69080,0.71000,0.08160,0.69080,9.49870,0.3615,0.3462
2020-06-30,5.20900,0.81500,4.39400,3.97500,3.97500,0.41900,0.41900,0.22500,0.19400,0.19400,0.19400,4.52000,4.55350,0.04000,0.04000,1.32170,9.53570,4.41510,0.00890,0.32060,0.32920,0.03920,0.32060,9.42720,-0.7463,-0.7592
2020-03-31,4.46700,0.96000,3.50700,3.07300,3.07300,0.43400,0.43400,0.14700,0.28700,0.28700,0.28700,6.19320,6.19450,0.04560,0.04560,1.04030,12.37530,8.18360,0.00780,0.48920,0.50590,0.06410,0.48920,9.17320,-0.20240,-0.22420
2019-12-31,4.78000,1.03300,3.74700,4.12800,4.12800,-0.38100,0.65100,0.15800,0.49300,0.49300,0.49300,6.19160,6.19160,0.08360,0.08360,0.32910,13.62210,10.31600,0.01120,0.84040,0.87270,0.11520,0.84040,9.13840,0.5943,0.5803
2019-09-30,5.39000,1.26100,4.12900,3.55800,3.55800,0.57100,0.57100,0.13500,0.43600,0.43600,0.43600,6.19270,6.19270,0.06840,0.06840,0.33700,13.82900,10.55950,0.00940,0.74570,0.77490,0.09880,0.74570,9.10730,0.0541,0.0729
2019-06-30,5.01400,1.33600,3.67800,3.78000,3.78000,-0.10200,-0.10200,-0.09300,-0.00900,-0.00900,-0.00900,6.18790,6.18790,0.00000,0.00000,0.37870,-2.77320,-0.24470,0.00760,-0.01560,-0.01630,-0.00190,-0.01560,8.95930,-0.3117,-0.3208
2019-03-31,5.19500,1.30300,3.89200,4.57200,4.57200,-0.68000,-0.68000,-0.20900,-0.47100,-0.47100,-0.47100,6.18790,6.18790,-0.07600,-0.07600,0.51130,-17.47170,-12.10180,0.00780,-0.83080,-0.86300,-0.09480,-0.83080,8.83090,-0.18390,-0.11990
2018-12-31,5.16600,1.18500,3.98100,3.92000,3.92000,0.06100,0.06800,0.00900,0.05900,0.05900,0.05900,,,,0.00000,0.81850,1.70810,1.48200,0.00830,0.15450,0.16350,0.01230,0.15450,,0,0
2018-09-30,5.03000,1.10000,3.93000,3.67700,3.67700,0.25300,0.25300,0.00800,0.24500,0.24500,0.24500,0.00000,0.00000,0.00000,0.00000,1.25140,6.43770,6.23410,0.00810,0.64900,0.68800,0.05070,0.64900,,0,0
2018-06-30,4.90400,1.00900,3.89500,4.55500,4.55500,-0.66000,-0.66000,-0.20700,-0.45300,-0.45300,-0.45300,,,,0.00000,,-16.94480,-11.63030,,,,,,,0,0
2018-03-31,4.59200,0.93900,3.65300,3.51000,3.51000,0.14300,0.14300,0.01300,0.13000,0.13000,0.13000,,,,0.00000,,3.91460,3.55870,,,,,,,0.00000,
2017-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,,0,0
2017-09-30,4.51100,0.85000,3.66100,3.39000,3.39000,0.27100,0.27100,0.08600,0.18500,0.18500,0.18500,,,,0.00000,,7.40230,5.05330,,,,,,,0,0
2016-12-31,,,,,,,,,,,,,,,0.00000,,,,,,,,,,0,0
