Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,804.22800,705.20200,99.02600,22.03100,,22.08800,76.93800,3.81900,80.75700,3.36300,77.39400,77.39400,77.39400,88.60300,76.93800,36.20300,36.40800,2.14000,2.13000,3.66150,,,12.31320,9.56670,9.56670,10.04160,9.62340,0.32970,1.60130,1.21360,74.16090,4.23710,4.24220,3.17320,4.23710,50.36400,2.28470,1.72950
2024-06-30,753.26120,660.81210,92.44900,19.10800,,19.14000,73.30910,11.66600,84.97500,3.90900,81.06600,81.06600,81.06600,84.62010,73.30900,36.24600,36.56400,2.24000,2.22000,3.60730,,,12.27320,9.73220,9.73220,11.28100,10.76200,0.32210,1.42660,1.27140,70.78650,4.64360,4.64980,3.46660,4.64360,48.29840,2.2813,1.9432
2024-03-31,731.53500,640.60000,90.93500,19.62800,,19.62800,71.30700,12.00600,83.31300,2.39700,80.91600,80.91600,80.91600,82.75900,71.30700,36.25000,36.60300,2.23000,2.21000,3.52060,,0.00180,12.43070,9.74760,9.74760,11.38880,11.06110,0.32700,1.41060,1.25290,71.83440,4.87380,4.88090,3.61710,4.87380,45.91490,2.762,2.3976
2023-12-31,712.69400,624.36400,88.33000,19.31600,,19.31600,69.01400,3.88900,72.90300,3.79300,69.11000,69.11000,69.11000,80.37200,69.01400,36.32800,36.63900,1.90000,1.89000,3.71090,,0.00380,12.39380,9.68350,9.68350,10.22920,9.69700,0.33410,1.50540,1.21910,73.82590,4.28890,4.29570,3.23980,4.28890,44.39440,2.28,2.061
2023-09-30,685.47700,601.07300,84.40400,20.42900,,20.42900,63.97500,6.18800,70.16300,5.07400,65.08900,65.08900,65.08900,75.25200,63.97500,36.25600,36.48100,1.80000,1.78000,3.71510,,0.00600,12.31320,9.33290,9.33290,10.23570,9.49540,0.33950,1.36580,1.28130,70.24380,4.25370,4.26090,3.22350,4.25370,42.11860,3.97600,3.67130
2023-06-30,655.87100,573.57630,82.29470,19.86900,,20.89290,61.40190,5.66100,67.06300,6.27700,60.78600,60.78600,60.78600,72.60090,61.40180,36.51500,36.85500,1.67000,1.66000,3.42930,,0.00830,12.54740,9.36190,9.36190,10.22500,9.26800,0.33130,1.10390,1.23340,72.97020,4.13890,4.14560,3.07050,4.13890,40.58860,1.9428,1.4522
2023-03-31,665.28100,579.27400,86.00700,18.30900,,24.18100,61.82600,1.64600,63.47200,4.11700,59.35500,59.35500,59.35500,72.33700,61.82600,36.60800,36.98900,1.62000,1.60000,3.07140,0.00210,0.01050,12.92790,9.29320,9.29320,9.54060,8.92180,0.32790,1.04520,1.23120,73.09820,4.11740,4.12440,2.92560,4.10870,39.41010,0.9998,0.4682
2022-12-31,668.65600,583.44100,85.21500,18.93000,,18.93000,66.28500,-2.02700,64.25800,1.10100,63.15700,63.15700,63.15700,76.69400,66.28500,36.58900,36.93900,1.73000,1.71000,2.99820,0.00440,0.01320,12.74420,9.91320,9.91320,9.61000,9.44540,0.33980,1.08740,1.28580,69.99440,4.56290,4.57390,3.20920,4.54300,37.82710,1.1957,0.8353
2022-09-30,655.42900,572.67300,82.75600,20.56500,,20.56500,62.19100,3.11200,65.30300,0.68800,64.61500,64.61500,64.61500,73.59700,62.19100,36.52800,36.75800,1.77000,1.76000,2.94840,0.00700,0.01640,12.62620,9.48860,9.48860,9.96340,9.85840,0.35160,1.08450,1.41760,63.48770,4.96140,4.97410,3.46570,4.92660,35.59640,1.64950,1.37070
2022-06-30,587.87400,512.94100,74.93300,18.52900,,18.52910,56.40390,1.67800,58.08200,1.89300,56.18900,56.18900,56.18900,66.66290,56.40400,36.87600,37.39400,1.53000,1.51000,2.83230,0.01200,0.02180,12.74640,9.59460,9.59460,9.88000,9.55800,0.32030,0.92070,1.29870,69.30110,4.48190,4.49450,3.06100,4.42820,34.40680,0.4433,0.0586
