Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,102.19800,11.52500,90.67300,8.27100,27.06100,-54.57200,93.48300,-2.81000,5.39900,2.58900,0.47500,2.11400,2.11400,,2.11400,0.76900,-2.81000,46.93600,48.36000,0.05000,0.04000,3.87750,,,88.72290,-2.74960,-2.74960,2.53330,2.06850,0.11450,0.77250,116.50390,0.29290,0.52600,0.23690,0.29290,,0.3336,0.2438
2024-06-30,108.69100,11.29900,97.39200,10.11200,28.04700,-60.47400,110.30100,-12.90900,5.70300,-7.20600,-0.99700,-6.20900,-6.20900,,-6.20900,-8.13600,-12.90900,48.73400,48.73400,-0.13000,-0.13000,3.27620,,0.00640,89.60450,-11.87680,-11.87680,-6.62980,-5.71250,0.11600,0.73510,122.43660,-0.85520,-1.54030,-0.66260,-0.85520,,-0.419,-0.4335
2024-03-31,157.82000,11.48500,146.33500,9.81100,25.84200,-97.61900,137.83000,8.50500,5.48600,13.99100,2.22300,11.76800,11.76800,,11.76800,13.06300,8.50500,48.25700,49.54200,0.24000,0.24000,2.62720,,,92.72270,5.38910,5.38910,8.86520,7.45660,0.15680,1.00980,89.12920,1.60180,2.92620,1.16930,1.60180,,0.13920,0.13040
2023-12-31,234.23000,10.87700,223.35300,8.71400,25.13900,-145.71500,183.46910,39.88400,6.26200,46.14600,6.74500,39.40100,39.40100,,39.40100,42.63800,39.88400,47.12800,50.07400,0.83000,0.78000,2.13680,,,95.35630,17.02770,17.02770,19.70110,16.82150,0.21740,1.01160,88.96600,5.48650,10.32740,3.65750,5.48650,,1.0111,1.0054
2023-09-30,185.30500,9.80500,175.50000,7.76300,21.88300,-109.96300,143.03400,32.46600,6.10300,38.56900,5.74800,32.82100,32.82100,,32.82100,35.89100,32.46600,47.39200,50.27000,0.69000,0.65000,2.73290,,,94.70870,17.52030,17.52030,20.81380,17.71190,0.19710,1.30400,69.01890,4.87360,7.54120,3.49140,4.87360,,0.7811,0.7781
2023-06-30,178.47000,9.58900,168.88100,8.23600,21.27000,-116.08400,148.99500,19.88600,5.15800,25.04400,3.63800,21.40600,21.40600,,21.40600,23.29100,19.88600,46.96100,49.63700,0.46000,0.43000,2.56970,,,94.62710,11.14250,11.14250,14.03260,11.99420,0.19750,1.26810,70.97030,3.36310,5.41570,2.36920,3.36310,13.53120,0.9531,0.9488
2023-03-31,145.15000,7.55900,137.59100,8.35300,21.49800,-79.87500,113.08700,24.50400,3.42800,27.93200,4.14700,23.78500,23.78500,,23.78500,27.86500,24.50400,46.38300,49.46800,0.51000,0.48000,2.72600,,,94.79230,16.88190,16.88190,19.24350,16.38650,0.17140,1.08740,82.76530,3.88440,6.46160,2.80870,3.88440,,0.35940,0.35670
2022-12-31,209.67000,9.39000,200.28000,9.28900,24.01600,-122.04600,159.09200,41.18800,1.97600,43.16400,4.48700,38.67700,38.67700,,38.67700,44.92900,41.18800,44.87100,48.07200,0.85000,0.79000,2.57220,,,95.52150,19.64420,19.64420,20.58660,18.44660,0.24090,1.30650,68.88880,6.63260,11.51300,4.44450,6.63260,12.62960,0.7913,0.7858
2022-09-30,158.61500,7.54000,151.07500,7.76600,20.20000,-89.80900,121.47900,29.59600,1.01900,30.61500,5.03300,25.58200,25.58200,,25.58200,33.30000,29.59600,45.14700,47.99800,0.57000,0.53000,2.78930,,,95.24640,18.65900,18.65900,19.30150,16.12840,0.20650,1.58830,56.66290,4.74590,8.85630,3.33100,4.74590,,0.7071,0.6999
2022-06-30,146.65600,6.86100,139.79500,8.33600,20.42300,-85.95600,117.92300,21.87200,0.90300,22.77500,3.27500,19.50000,19.50000,,19.50000,25.08000,21.87200,44.43900,47.29200,0.44000,0.41000,2.73110,,,95.32170,14.91380,14.91380,15.52950,13.29640,0.20600,1.70030,52.93060,3.84460,7.30790,2.73940,3.84460,,0.5411,0.5374
2022-03-31,125.31500,6.61300,118.70200,9.03300,19.00400,-70.97400,102.19600,16.50600,0.60400,17.11000,1.64400,15.46600,15.46600,,15.46600,19.69100,16.50600,44.03600,47.03100,0.35000,0.33000,2.68720,,,94.72290,13.17160,13.17160,13.65360,12.34170,0.17900,1.48230,60.71720,3.18350,6.37420,2.20890,3.18350,,0.50080,0.49550
2021-12-31,157.97500,7.31800,150.65700,9.24500,23.67700,-93.34200,129.86200,20.79500,-0.46500,20.33000,2.63500,17.69500,17.69500,,17.69500,24.39300,20.79500,34.39700,37.83000,0.51000,0.46000,2.30330,,0.08180,95.36760,13.16350,13.16350,12.86910,11.20110,0.22150,1.36940,65.72240,3.78940,8.00700,2.48100,3.78940,10.68630,0.7633,0.7624
2021-09-30,121.02900,6.28400,114.74500,8.63000,18.22100,-73.59000,102.36300,12.38200,-0.01100,12.37100,1.74900,10.62200,10.62200,,10.62200,14.30400,12.38200,34.56800,37.86600,0.31000,0.28000,1.71660,,,94.80790,10.23060,10.23060,10.22150,8.77640,0.27700,1.62590,55.35460,3.86880,10.41970,2.43140,3.86880,,0.3587,0.3552
2021-06-30,109.67700,6.15900,103.51800,8.92800,17.50800,-66.22600,94.66200,8.85600,-0.29800,8.55800,1.47500,7.08300,7.08300,,7.08300,10.85600,8.85600,34.07400,37.08500,0.21000,0.19000,1.64040,,,94.38440,8.07460,8.07460,7.80290,6.45810,0.26300,1.62150,55.50560,2.71130,8.11710,1.69870,2.71130,,0.3815,0.376
2021-03-31,89.81700,5.43600,84.38100,8.54500,14.73600,-54.86000,80.51800,3.86300,0.19300,4.05600,0.75000,3.30600,3.30600,,3.30600,6.24000,3.86300,32.14700,35.82100,0.10000,0.09000,1.62010,,,93.94770,4.30100,4.30100,4.51580,3.68080,0.22560,1.61410,55.75740,1.31900,4.38960,0.83030,1.31900,,0.37610,0.37200
2020-12-31,118.25600,6.53900,111.71700,8.48000,15.77700,-74.80900,101.74100,9.97600,-1.44600,8.53000,-0.47200,9.00200,9.00200,,9.00200,12.65100,9.97600,26.68720,28.79780,0.33000,0.31000,1.22680,,0.04530,94.47050,8.43590,8.43590,7.21320,7.61230,0.32970,1.45600,61.81410,4.88920,120.94570,2.50980,4.88920,6.73160,0.4435,0.4413
2020-09-30,83.41300,5.29200,78.12100,8.07100,13.68700,-49.87800,74.33100,3.79000,-0.45900,3.33100,1.20300,2.12800,2.12800,,2.12800,6.48500,3.79000,26.70800,28.33700,0.08000,0.08000,1.03370,0.01200,0.13360,93.65570,4.54370,4.54370,3.99340,2.55120,0.25360,1.61380,55.76870,1.24040,-31.61500,0.64700,1.22550,,0.2266,0.2172
2020-06-30,60.34100,4.88000,55.46100,7.12200,11.80000,-36.80100,57.97400,-2.51300,-0.74100,-3.25400,-1.01500,-2.23900,-2.23900,,-2.23900,-0.26200,-2.51300,26.63000,26.63000,-0.08000,-0.08000,1.08360,0.02420,0.07430,91.91260,-4.16470,-4.16470,-5.39270,-3.71060,0.20770,1.68260,53.48900,-1.33010,-114.35180,-0.77080,-1.29800,,0.0109,0.0092
